gene_name,Ctrl_vs_Chd7_1,Ctrl_vs_Chd7_2,Ctrl_vs_Chd7_3,Chd7_1_vs_Ctrl,Chd7_1_vs_Chd7_2,Chd7_1_vs_Chd7_3,Chd7_2_vs_Ctrl,Chd7_2_vs_Chd7_1,Chd7_2_vs_Chd7_3,Chd7_3_vs_Ctrl,Chd7_3_vs_Chd7_1,Chd7_3_vs_Chd7_2
Gm8438,-0.097,-0.311,0.266,0.097,-0.193,0.331,0.311,0.193,0.531,-0.266,-0.331,-0.531
Spef1,1.408,-1.424,1.411,-1.408,-2.587,0.001,1.424,2.587,2.591,-1.411,-0.001,-2.591
Gm15152,,,,,,,,,,,,
Olfr1266-ps1,,,,,,,,,,,,
Rilpl2,1.612,0.918,1.254,-1.612,-0.637,-0.331,-0.918,0.637,0.307,-1.254,0.331,-0.307
Rnf103,0.886,1.481,1.083,-0.886,0.541,0.175,-1.481,-0.541,-0.367,-1.083,-0.175,0.367
Dbr1,-0.614,-0.738,0.382,0.614,-0.111,0.91,0.738,0.111,1.024,-0.382,-0.91,-1.024
Gm28897,,,,,,,,,,,,
Gm15252,,,,,,,,,,,,
Ube2dnl1,,,,,,,,,,,,
Krtap15,,,,,,,,,,,,
Gm7805,,,,,,,,,,,,
Gm10696,0.452,0.844,-0.187,-0.452,0.384,-0.585,-0.844,-0.384,-0.947,0.187,0.585,0.947
Gabpb2,-0.323,1.067,-0.924,0.323,1.268,-0.549,-1.067,-1.268,-1.818,0.924,0.549,1.818
Mad2l1bp,0.75,-0.675,0.547,-0.75,-1.304,-0.19,0.675,1.304,1.12,-0.547,0.19,-1.12
Mrps22,0.037,-1.389,-0.018,-0.037,-1.301,-0.05,1.389,1.301,1.256,0.018,0.05,-1.256
Zfp521,-0.307,0.0,0.0,0.307,0.311,0.331,0.0,-0.311,0.0,0.0,-0.331,0.0
Fgl1,0.817,0.935,-0.092,-0.817,0.104,-0.836,-0.935,-0.104,-0.946,0.092,0.836,0.946
Gm12077,,,,,,,,,,,,
Gm43060,,,,,,,,,,,,
Lrrc8e,-0.8,0.615,-0.24,0.8,1.294,0.518,-0.615,-1.294,-0.788,0.24,-0.518,0.788
Gm5253,,,,,,,,,,,,
Gm18649,,,,,,,,,,,,
Vmn2r-ps11,,,,,,,,,,,,
Gm29212,,,,,,,,,,,,
4930402F06Rik,-0.716,-1.317,-1.084,0.716,-0.553,-0.334,1.317,0.553,0.223,1.084,0.334,-0.223
Tas2r137,-0.806,-1.042,-0.689,0.806,-0.22,0.118,1.042,0.22,0.341,0.689,-0.118,-0.341
Prl8a6,,,,,,,,,,,,
Pik3r3,-0.685,1.307,0.213,0.685,1.821,0.821,-1.307,-1.821,-1.004,-0.213,-0.821,1.004
Gm48291,,,,,,,,,,,,
Gm13665,-0.111,-0.323,-0.089,0.111,-0.189,0.021,0.323,0.189,0.211,0.089,-0.021,-0.211
Mtss1,0.444,0.115,0.51,-0.444,-0.317,0.053,-0.115,0.317,0.377,-0.51,-0.053,-0.377
Fam205a2,,,,,,,,,,,,
Gm48466,,,,,,,,,,,,
Gpr173,1.153,0.693,0.009,-1.153,-0.399,-1.067,-0.693,0.399,-0.638,-0.009,1.067,0.638
Aif1l,1.465,-0.296,-0.416,-1.465,-1.638,-1.721,0.296,1.638,-0.118,0.416,1.721,0.118
Sdr39u1,-0.57,-0.925,0.145,0.57,-0.321,0.654,0.925,0.321,0.979,-0.145,-0.654,-0.979
Dync1i1,,,,,,,,,,,,
Gm44921,,,,,,,,,,,,
Vmn1r-ps17,,,,,,,,,,,,
Trim41,-0.049,0.679,2.38,0.049,0.664,2.215,-0.679,-0.664,1.551,-2.38,-2.215,-1.551
Wdr93,0.0,0.0,-0.25,0.0,0.0,-0.233,0.0,0.0,-0.258,0.25,0.233,0.258
Cpm,0.178,-1.653,0.62,-0.178,-1.672,0.404,1.653,1.672,2.079,-0.62,-0.404,-2.079
Kmt2b,-1.048,-0.713,-1.619,1.048,0.305,-0.52,0.713,-0.305,-0.825,1.619,0.52,0.825
Olfr775,-1.243,-0.564,-0.706,1.243,0.622,0.496,0.564,-0.622,-0.128,0.706,-0.496,0.128
Gm29717,-0.307,0.0,0.0,0.307,0.311,0.331,0.0,-0.311,0.0,0.0,-0.331,0.0
Psmd9,0.406,0.298,0.746,-0.406,-0.099,0.309,-0.298,0.099,0.409,-0.746,-0.309,-0.409
Kcns2,,,,,,,,,,,,
Oog1,,,,,,,,,,,,
CR974586.4,,,,,,,,,,,,
Pcdhb15,,,,,,,,,,,,
Prdx2,-0.557,-0.145,-0.089,0.557,0.377,0.428,0.145,-0.377,0.051,0.089,-0.428,-0.051
4930555G01Rik,,,,,,,,,,,,
Igkv12-44,-0.683,0.0,-0.294,0.683,0.651,0.347,0.0,-0.651,-0.299,0.294,-0.347,0.299
Gm13437,0.051,0.432,-0.148,-0.051,0.349,-0.182,-0.432,-0.349,-0.535,0.148,0.182,0.535
AY761185,,,,,,,,,,,,
Zfp65,-0.447,-0.074,-0.491,0.447,0.341,-0.039,0.074,-0.341,-0.381,0.491,0.039,0.381
Pcdhb4,-0.318,0.0,0.0,0.318,0.32,0.34,0.0,-0.32,0.0,0.0,-0.34,0.0
Flnc,0.268,-0.066,-1.447,-0.268,-0.306,-1.562,0.066,0.306,-1.237,1.447,1.562,1.237
Gm19399,-0.318,-0.295,0.0,0.318,0.021,0.34,0.295,-0.021,0.32,0.0,-0.34,-0.32
Mocs2,0.146,-0.566,0.528,-0.146,-0.649,0.347,0.566,0.649,1.001,-0.528,-0.347,-1.001
Sacm1l,0.47,0.809,0.071,-0.47,0.31,-0.364,-0.809,-0.31,-0.675,-0.071,0.364,0.675
Actr1a,0.439,-0.221,0.328,-0.439,-0.602,-0.101,0.221,0.602,0.502,-0.328,0.101,-0.502
Tlk2,-1.125,-0.231,0.7,1.125,0.818,1.669,0.231,-0.818,0.851,-0.7,-1.669,-0.851
Gm43712,-1.425,-1.568,-1.67,1.425,-0.13,-0.225,1.568,0.13,-0.095,1.67,0.225,0.095
Fam166a,-0.278,-0.131,0.752,0.278,0.126,0.929,0.131,-0.126,0.787,-0.752,-0.929,-0.787
Gm10237,0.217,0.244,0.266,-0.217,0.0,0.0,-0.244,0.0,0.0,-0.266,0.0,0.0
5730409E04Rik,0.372,-0.118,-0.518,-0.372,-0.45,-0.814,0.118,0.45,-0.366,0.518,0.814,0.366
Cbx1,0.271,-0.156,0.228,-0.271,-0.39,-0.04,0.156,0.39,0.351,-0.228,0.04,-0.351
Gm12844,0.368,0.74,1.288,-0.368,0.358,0.854,-0.74,-0.358,0.475,-1.288,-0.854,-0.475
Gm15160,,,,,,,,,,,,
Gm5681,,,,,,,,,,,,
Erlin1,-0.949,-1.361,0.375,0.949,-0.364,1.215,1.361,0.364,1.595,-0.375,-1.215,-1.595
Csnk2a1-ps1,0.217,0.244,0.266,-0.217,0.0,0.0,-0.244,0.0,0.0,-0.266,0.0,0.0
Coro1a,-0.946,-0.792,-0.331,0.946,0.141,0.562,0.792,-0.141,0.421,0.331,-0.562,-0.421
Gm7869,,,,,,,,,,,,
Gm4398,0.0,-0.279,0.0,0.0,-0.26,0.0,0.279,0.26,0.305,0.0,0.0,-0.305
Gm12587,0.0,-0.296,0.0,0.0,-0.275,0.0,0.296,0.275,0.32,0.0,0.0,-0.32
Olfr1389,-0.875,-0.828,-1.166,0.875,0.047,-0.26,0.828,-0.047,-0.309,1.166,0.26,0.309
Mtmr12,0.337,0.065,0.624,-0.337,-0.249,0.262,-0.065,0.249,0.511,-0.624,-0.262,-0.511
Gabrg2,0.217,-0.068,0.266,-0.217,-0.26,0.0,0.068,0.26,0.304,-0.266,0.0,-0.304
Gm13216,-0.476,-0.672,0.086,0.476,-0.176,0.516,0.672,0.176,0.696,-0.086,-0.516,-0.696
Tgm3,-0.434,-0.045,-1.055,0.434,0.357,-0.562,0.045,-0.357,-0.923,1.055,0.562,0.923
Fa2h,-0.683,-0.677,-0.831,0.683,0.007,-0.128,0.677,-0.007,-0.135,0.831,0.128,0.135
Ces3b,,,,,,,,,,,,
Bex4,,,,,,,,,,,,
Nav3,-0.618,-0.42,-0.765,0.618,0.177,-0.133,0.42,-0.177,-0.309,0.765,0.133,0.309
Gm15534,,,,,,,,,,,,
Tmem63a,1.894,2.13,0.422,-1.894,0.216,-1.347,-2.13,-0.216,-1.563,-0.422,1.347,1.563
Nkd1,0.379,0.402,-0.163,-0.379,0.018,-0.494,-0.402,-0.018,-0.516,0.163,0.494,0.516
Zfp385b,-1.624,-1.695,-1.264,1.624,-0.049,0.307,1.695,0.049,0.359,1.264,-0.307,-0.359
Kpna6,-1.333,-1.124,-0.767,1.333,0.194,0.52,1.124,-0.194,0.327,0.767,-0.52,-0.327
Rab3ip,-0.657,0.021,-0.822,0.657,0.619,-0.152,-0.021,-0.619,-0.77,0.822,0.152,0.77
Gm14910,-0.307,0.0,0.0,0.307,0.311,0.331,0.0,-0.311,0.0,0.0,-0.331,0.0
Tspoap1,-2.839,-2.089,-2.603,2.839,0.686,0.222,2.089,-0.686,-0.465,2.603,-0.222,0.465
Midn,-1.204,-1.445,0.459,1.204,-0.22,1.521,1.445,0.22,1.741,-0.459,-1.521,-1.741
Rps15a-ps4,1.182,-0.066,1.759,-1.182,-1.142,0.523,0.066,1.142,1.669,-1.759,-0.523,-1.669
Scgn,,,,,,,,,,,,
Gm11007,0.495,-0.284,-0.369,-0.495,-0.715,-0.793,0.284,0.715,-0.077,0.369,0.793,0.077
Gm49746,0.0,-0.277,-0.252,0.0,-0.258,-0.235,0.277,0.258,0.023,0.252,0.235,-0.023
Olfr155,-0.356,-0.34,-0.756,0.356,0.015,-0.348,0.34,-0.015,-0.364,0.756,0.348,0.364
Vmn2r-ps51,,,,,,,,,,,,
Gm5131,,,,,,,,,,,,
Alkbh4,-0.158,-0.824,0.671,0.158,-0.608,0.758,0.824,0.608,1.371,-0.671,-0.758,-1.371
Iqsec2,-0.5,-0.312,-0.088,0.5,0.143,0.377,0.312,-0.143,0.213,0.088,-0.377,-0.213
Ddx39,0.182,-1.234,-0.351,-0.182,-1.292,-0.487,1.234,1.292,0.806,0.351,0.487,-0.806
Lasp1,0.285,0.761,0.151,-0.285,0.434,-0.123,-0.761,-0.434,-0.557,-0.151,0.123,0.557
Gm11333,,,,,,,,,,,,
Vmn2r-ps19,,,,,,,,,,,,
Esp16,,,,,,,,,,,,
Mup-ps28,0.217,0.244,0.266,-0.217,0.0,0.0,-0.244,0.0,0.0,-0.266,0.0,0.0
Gm12419,0.799,-0.191,-0.159,-0.799,-0.915,-0.887,0.191,0.915,0.03,0.159,0.887,-0.03
Gm43615,-0.524,-0.44,-0.032,0.524,0.079,0.453,0.44,-0.079,0.375,0.032,-0.453,-0.375
Vstm5,0.217,0.244,-0.279,-0.217,0.0,-0.456,-0.244,0.0,-0.481,0.279,0.456,0.481
Mup6,-0.579,0.706,-0.72,0.579,1.19,-0.128,-0.706,-1.19,-1.317,0.72,0.128,1.317
4930453N24Rik,0.569,0.635,1.306,-0.569,0.06,0.672,-0.635,-0.06,0.613,-1.306,-0.672,-0.613
Gzmn,,,,,,,,,,,,
Gm15712,-0.407,-0.161,-0.04,0.407,0.226,0.338,0.161,-0.226,0.112,0.04,-0.338,-0.112
Gm7697,,,,,,,,,,,,
Gm50002,,,,,,,,,,,,
Prr15,-0.773,-0.386,0.004,0.773,0.359,0.713,0.386,-0.359,0.358,-0.004,-0.713,-0.358
Gm15847,,,,,,,,,,,,
Gm14945,,,,,,,,,,,,
Gm43392,,,,,,,,,,,,
Rab25,-0.304,-0.96,0.097,0.304,-0.603,0.367,0.96,0.603,0.959,-0.097,-0.367,-0.959
1700028P14Rik,,,,,,,,,,,,
Phf11c,-1.64,-0.258,-0.942,1.64,1.263,0.64,0.258,-1.263,-0.625,0.942,-0.64,0.625
Olfr908,,,,,,,,,,,,
Pctp,0.483,-0.244,0.216,-0.483,-0.666,-0.248,0.244,0.666,0.423,-0.216,0.248,-0.423
Tinagl1,-0.78,0.134,1.006,0.78,0.832,1.619,-0.134,-0.832,0.816,-1.006,-1.619,-0.816
Gm7803,-0.141,-0.056,0.093,0.141,0.078,0.215,0.056,-0.078,0.137,-0.093,-0.215,-0.137
Hs6st3,,,,,,,,,,,,
Gm11649,,,,,,,,,,,,
Cyp2c66,0.401,0.428,0.45,-0.401,0.0,0.0,-0.428,0.0,0.0,-0.45,0.0,0.0
Nek4,-0.139,-0.165,-0.238,0.139,-0.023,-0.089,0.165,0.023,-0.066,0.238,0.089,0.066
Gm49045,,,,,,,,,,,,
Dph3b-ps,,,,,,,,,,,,
Etf1,0.639,-0.31,0.703,-0.639,-0.867,0.057,0.31,0.867,0.925,-0.703,-0.057,-0.925
C87114,,,,,,,,,,,,
Gm48668,,,,,,,,,,,,
Chchd2-ps,1.152,0.702,0.429,-1.152,-0.392,-0.678,-0.702,0.392,-0.269,-0.429,0.678,0.269
Fbxw11,-1.667,-1.412,-0.761,1.667,0.237,0.83,1.412,-0.237,0.594,0.761,-0.83,-0.594
Scgb2b28-ps,,,,,,,,,,,,
Pigk,0.672,1.112,-1.088,-0.672,0.4,-1.606,-1.112,-0.4,-2.01,1.088,1.606,2.01
Gm4948,0.679,0.871,0.486,-0.679,0.175,-0.184,-0.871,-0.175,-0.36,-0.486,0.184,0.36
H2-M10.2,-0.102,0.814,0.182,0.102,0.846,0.26,-0.814,-0.846,-0.608,-0.182,-0.26,0.608
Gm14861,0.217,0.244,0.266,-0.217,0.0,0.0,-0.244,0.0,0.0,-0.266,0.0,0.0
Siglech,-0.323,1.092,0.736,0.323,1.295,0.969,-1.092,-1.295,-0.335,-0.736,-0.969,0.335
Fstl5,-0.235,-0.472,-0.878,0.235,-0.215,-0.587,0.472,0.215,-0.379,0.878,0.587,0.379
Pex12,-2.023,0.182,-0.882,2.023,2.021,1.056,-0.182,-2.021,-0.975,0.882,-1.056,0.975
Ptgdr2,1.442,0.772,1.716,-1.442,-0.63,0.241,-0.772,0.63,0.878,-1.716,-0.241,-0.878
Gm14608,-0.318,-0.296,-0.295,0.318,0.02,0.021,0.296,-0.02,0.001,0.295,-0.021,-0.001
Gm8706,0.412,0.439,0.461,-0.412,0.0,0.0,-0.439,0.0,0.0,-0.461,0.0,0.0
Gm14623,,,,,,,,,,,,
Pla2g4d,,,,,,,,,,,,
Snrpb,0.1,-0.925,-0.224,-0.1,-0.936,-0.296,0.925,0.936,0.64,0.224,0.296,-0.64
Gm7496,0.0,-0.296,0.0,0.0,-0.275,0.0,0.296,0.275,0.32,0.0,0.0,-0.32
Mrfap1,0.583,0.045,0.374,-0.583,-0.491,-0.192,-0.045,0.491,0.3,-0.374,0.192,-0.3
Mmgt1,0.804,0.291,1.142,-0.804,-0.47,0.306,-0.291,0.47,0.778,-1.142,-0.306,-0.778
Cxcl14,,,,,,,,,,,,
Apba3,-0.914,-0.439,0.075,0.914,0.436,0.906,0.439,-0.436,0.47,-0.075,-0.906,-0.47
Gm13360,,,,,,,,,,,,
Gm42698,,,,,,,,,,,,
Gm50053,,,,,,,,,,,,
Ankrd42,-0.503,-1.034,-0.714,0.503,-0.449,-0.163,1.034,0.449,0.3,0.714,0.163,-0.3
Gm7783,-0.501,-0.477,-0.426,0.501,0.024,0.071,0.477,-0.024,0.047,0.426,-0.071,-0.047
Tmem102,0.0,0.0,-0.295,0.0,0.0,-0.275,0.0,0.0,-0.299,0.295,0.275,0.299
Gm21045,,,,,,,,,,,,
Vmn2r-ps37,,,,,,,,,,,,
Plcxd1,0.293,-0.568,0.259,-0.293,-0.783,-0.033,0.568,0.783,0.755,-0.259,0.033,-0.755
Eif1-ps3,,,,,,,,,,,,
Pdx1,0.0,0.0,-0.708,0.0,0.0,-0.647,0.0,0.0,-0.673,0.708,0.647,0.673
CR555305.3,0.0,-0.516,0.0,0.0,-0.475,0.0,0.516,0.475,0.52,0.0,0.0,-0.52
Enox2,2.342,2.242,1.678,-2.342,-0.094,-0.61,-2.242,0.094,-0.516,-1.678,0.61,0.516
Fos,0.999,-1.543,-0.255,-0.999,-2.32,-1.146,1.543,2.32,1.176,0.255,1.146,-1.176
Ppp1r3a,-0.318,0.0,0.0,0.318,0.32,0.34,0.0,-0.32,0.0,0.0,-0.34,0.0
Gabra4,-0.696,-0.319,0.006,0.696,0.351,0.643,0.319,-0.351,0.298,-0.006,-0.643,-0.298
Gm40460,,,,,,,,,,,,
Ssxb6,,,,,,,,,,,,
Zfp780b,-0.57,-0.363,-0.159,0.57,0.19,0.376,0.363,-0.19,0.186,0.159,-0.376,-0.186
Unc13b,0.477,1.119,0.301,-0.477,0.577,-0.18,-1.119,-0.577,-0.783,-0.301,0.18,0.783
Gm18777,0.0,0.0,-0.25,0.0,0.0,-0.233,0.0,0.0,-0.258,0.25,0.233,0.258
Slc25a14,0.8,1.288,0.069,-0.8,0.445,-0.673,-1.288,-0.445,-1.122,-0.069,0.673,1.122
Slc35g2,-0.318,0.0,0.0,0.318,0.32,0.34,0.0,-0.32,0.0,0.0,-0.34,0.0
Mocs3,-0.272,0.76,0.336,0.272,0.944,0.557,-0.76,-0.944,-0.391,-0.336,-0.557,0.391
Gm28788,,,,,,,,,,,,
Gm48995,,,,,,,,,,,,
Gm14404,,,,,,,,,,,,
B630019K06Rik,-0.308,0.0,-0.295,0.308,0.311,0.013,0.0,-0.311,-0.299,0.295,-0.013,0.299
Dcaf12l2,1.06,-0.22,0.755,-1.06,-1.174,-0.345,0.22,1.174,0.894,-0.755,0.345,-0.894
Gm44331,-0.278,0.577,0.065,0.278,0.783,0.315,-0.577,-0.783,-0.473,-0.065,-0.315,0.473
Gm15240,,,,,,,,,,,,
Gm12770,,,,,,,,,,,,
Gm48590,0.851,0.063,-0.062,-0.851,-0.731,-0.849,-0.063,0.731,-0.115,0.062,0.849,0.115
Tmem167-ps3,,,,,,,,,,,,
Gm49034,,,,,,,,,,,,
Gm11490,,,,,,,,,,,,
Gm8909,-0.689,-0.235,-0.457,0.689,0.416,0.216,0.235,-0.416,-0.202,0.457,-0.216,0.202
Gm6992,-0.207,-0.143,0.223,0.207,0.059,0.394,0.143,-0.059,0.336,-0.223,-0.394,-0.336
Gstcd,-0.657,-1.138,-1.304,0.657,-0.438,-0.589,1.138,0.438,-0.152,1.304,0.589,0.152
Mrip-ps,1.035,-0.079,-0.284,-1.035,-1.022,-1.211,0.079,1.022,-0.187,0.284,1.211,0.187
Casc4,1.055,-0.202,-0.128,-1.055,-1.152,-1.085,0.202,1.152,0.068,0.128,1.085,-0.068
Mest,-0.182,1.892,0.897,0.182,1.893,0.984,-1.892,-1.893,-0.914,-0.897,-0.984,0.914
Hspd1-ps1,,,,,,,,,,,,
Plcl2,0.564,0.378,1.036,-0.564,-0.17,0.43,-0.378,0.17,0.6,-1.036,-0.43,-0.6
Gm19002,,,,,,,,,,,,
Mterf1a,-1.5,-0.398,-0.672,1.5,1.012,0.764,0.398,-1.012,-0.25,0.672,-0.764,0.25
Slc17a3,0.217,0.244,0.266,-0.217,0.0,0.0,-0.244,0.0,0.0,-0.266,0.0,0.0
Vmn2r99,0.373,0.118,-0.453,-0.373,-0.233,-0.754,-0.118,0.233,-0.522,0.453,0.754,0.522
Gm11877,0.217,-0.068,-0.04,-0.217,-0.26,-0.234,0.068,0.26,0.026,0.04,0.234,-0.026
Gm46223,-0.207,-0.218,-0.118,0.207,-0.01,0.081,0.218,0.01,0.092,0.118,-0.081,-0.092
Gm47928,,,,,,,,,,,,
Gm42542,,,,,,,,,,,,
Ucn2,-0.607,-0.259,-0.442,0.607,0.32,0.156,0.259,-0.32,-0.166,0.442,-0.156,0.166
Gm15231,0.217,0.244,0.266,-0.217,0.0,0.0,-0.244,0.0,0.0,-0.266,0.0,0.0
Gm12723,0.0,-0.294,-0.497,0.0,-0.274,-0.457,0.294,0.274,-0.178,0.497,0.457,0.178
Fbxl21,-0.902,-0.786,-0.256,0.902,0.143,0.609,0.786,-0.143,0.488,0.256,-0.609,-0.488
Cela3b,0.0,0.0,-0.295,0.0,0.0,-0.275,0.0,0.0,-0.299,0.295,0.275,0.299
Chtf18,0.42,-1.072,-0.546,-0.42,-1.363,-0.882,1.072,1.363,0.481,0.546,0.882,-0.481
Lss,-1.875,-2.532,-3.092,1.875,-0.594,-1.103,2.532,0.594,-0.511,3.092,1.103,0.511
AW146154,-0.17,-0.724,0.541,0.17,-0.507,0.651,0.724,0.507,1.159,-0.541,-0.651,-1.159
Elavl4,-0.318,0.0,0.0,0.318,0.32,0.34,0.0,-0.32,0.0,0.0,-0.34,0.0
Olfr1440,-0.256,-0.288,-0.117,0.256,-0.028,0.129,0.288,0.028,0.158,0.117,-0.129,-0.158
Zfp938,-0.514,0.322,-0.321,0.514,0.766,0.179,-0.322,-0.766,-0.591,0.321,-0.179,0.591
Rpl9-ps4,-0.249,1.453,-0.339,0.249,1.571,-0.08,-1.453,-1.571,-1.65,0.339,0.08,1.65
Gm29794,0.482,-0.111,-0.056,-0.482,-0.548,-0.497,0.111,0.548,0.051,0.056,0.497,-0.051
Olfr32,,,,,,,,,,,,
Gm12231,0.164,-0.162,0.985,-0.164,-0.297,0.756,0.162,0.297,1.059,-0.985,-0.756,-1.059
Gm15113,,,,,,,,,,,,
Fdx1,-0.241,-0.387,0.198,0.241,-0.132,0.402,0.387,0.132,0.537,-0.198,-0.402,-0.537
Irf3,0.106,-0.099,-0.452,-0.106,-0.187,-0.51,0.099,0.187,-0.323,0.452,0.51,0.323
Gm12169,0.0,0.0,-0.25,0.0,0.0,-0.233,0.0,0.0,-0.258,0.25,0.233,0.258
Gm29512,,,,,,,,,,,,
Gm21614,,,,,,,,,,,,
Esco2,-0.354,-1.724,0.094,0.354,-1.25,0.409,1.724,1.25,1.661,-0.094,-0.409,-1.661
Syne2,-0.544,-1.125,-0.571,0.544,-0.53,-0.024,1.125,0.53,0.507,0.571,0.024,-0.507
Mrrf,-1.152,-1.611,-1.61,1.152,-0.406,-0.407,1.611,0.406,-0.001,1.61,0.407,0.001
Pcf11,0.335,1.468,0.546,-0.335,1.034,0.192,-1.468,-1.034,-0.842,-0.546,-0.192,0.842
Vmn1r-ps145,,,,,,,,,,,,
Zfp395,0.111,0.043,-0.685,-0.111,-0.063,-0.725,-0.043,0.063,-0.669,0.685,0.725,0.669
Gm18458,,,,,,,,,,,,
Gm14656,,,,,,,,,,,,
Gm20474,,,,,,,,,,,,
Gm44399,,,,,,,,,,,,
Gm18148,,,,,,,,,,,,
Clps,-0.318,0.0,0.0,0.318,0.32,0.34,0.0,-0.32,0.0,0.0,-0.34,0.0
Gm18402,,,,,,,,,,,,
Gm34272,,,,,,,,,,,,
Gm5485,,,,,,,,,,,,
Gm3618,0.341,-0.253,-0.12,-0.341,-0.544,-0.424,0.253,0.544,0.122,0.12,0.424,-0.122
Gm8391,0.42,0.447,0.469,-0.42,0.0,0.0,-0.447,0.0,0.0,-0.469,0.0,0.0
Gm7780,0.563,0.277,0.612,-0.563,-0.257,0.0,-0.277,0.257,0.302,-0.612,0.0,-0.302
Gm49405,-0.089,-0.225,-0.877,0.089,-0.124,-0.717,0.225,0.124,-0.596,0.877,0.717,0.596
Edar,,,,,,,,,,,,
Tbx4,0.574,1.179,-0.412,-0.574,0.52,-0.887,-1.179,-0.52,-1.464,0.412,0.887,1.464
Gm44223,,,,,,,,,,,,
Rps6kc1,0.503,-0.781,0.172,-0.503,-1.172,-0.303,0.781,1.172,0.871,-0.172,0.303,-0.871
Fam241a,2.256,0.498,2.41,-2.256,-1.621,0.119,-0.498,1.621,1.755,-2.41,-0.119,-1.755
Snapc4,2.764,1.306,-1.011,-2.764,-1.346,-3.465,-1.306,1.346,-2.127,1.011,3.465,2.127
Fkrp,-0.279,-0.695,-0.516,0.279,-0.379,-0.215,0.695,0.379,0.165,0.516,0.215,-0.165
Zfp575,0.677,-0.162,0.058,-0.677,-0.772,-0.575,0.162,0.772,0.202,-0.058,0.575,-0.202
Ugt1a10,,,,,,,,,,,,
1110051M20Rik,0.611,0.999,0.183,-0.611,0.353,-0.393,-0.999,-0.353,-0.748,-0.183,0.393,0.748
Epx,-0.533,0.0,0.0,0.533,0.515,0.536,0.0,-0.515,0.0,0.0,-0.536,0.0
Prkd1,0.0,0.0,-0.618,0.0,0.0,-0.567,0.0,0.0,-0.592,0.618,0.567,0.592
Gm48390,,,,,,,,,,,,
Tuba1b,-0.113,-0.917,0.069,0.113,-0.734,0.166,0.917,0.734,0.9,-0.069,-0.166,-0.9
Olfr365,-0.257,-0.066,-0.558,0.257,0.175,-0.274,0.066,-0.175,-0.45,0.558,0.274,0.45
Vmn1r-ps48,,,,,,,,,,,,
Gm6129,0.193,0.683,0.156,-0.193,0.456,-0.036,-0.683,-0.456,-0.495,-0.156,0.036,0.495
Tmem249,-0.107,-0.185,-0.07,0.107,-0.07,0.035,0.185,0.07,0.106,0.07,-0.035,-0.106
Gm8245,0.217,0.244,0.266,-0.217,0.0,0.0,-0.244,0.0,0.0,-0.266,0.0,0.0
Gm43233,,,,,,,,,,,,
Rabggta,0.222,0.524,-0.477,-0.222,0.276,-0.638,-0.524,-0.276,-0.915,0.477,0.638,0.915
Gm26828,,,,,,,,,,,,
Atp1a1,-1.163,-2.888,-0.473,1.163,-1.575,0.63,2.888,1.575,2.205,0.473,-0.63,-2.205
Gm13454,,,,,,,,,,,,
A330044P14Rik,-0.248,0.218,0.2,0.248,0.427,0.411,-0.218,-0.427,-0.017,-0.2,-0.411,0.017
Ccdc69,-0.666,-0.102,-0.248,0.666,0.516,0.384,0.102,-0.516,-0.133,0.248,-0.384,0.133
Nek9,-0.504,1.094,-0.106,0.504,1.46,0.365,-1.094,-1.46,-1.098,0.106,-0.365,1.098
Vmn1r-ps9,,,,,,,,,,,,
AC147627.1,,,,,,,,,,,,
Eci2,1.039,1.301,0.628,-1.039,0.239,-0.378,-1.301,-0.239,-0.618,-0.628,0.378,0.618
Lzts3,0.774,-0.03,0.331,-0.774,-0.741,-0.414,0.03,0.741,0.332,-0.331,0.414,-0.332
Khdc1c,0.0,-0.532,0.0,0.0,-0.489,0.0,0.532,0.489,0.534,0.0,0.0,-0.534
Aldh1a2,0.217,0.244,-0.038,-0.217,0.0,-0.233,-0.244,0.0,-0.258,0.038,0.233,0.258
Olfr1463,0.708,-0.308,-0.663,-0.708,-0.93,-1.244,0.308,0.93,-0.325,0.663,1.244,0.325
Gm6374,0.217,0.244,0.266,-0.217,0.0,0.0,-0.244,0.0,0.0,-0.266,0.0,0.0
Gm49608,,,,,,,,,,,,
Ubtd1,0.214,-0.058,-1.506,-0.214,-0.249,-1.573,0.058,0.249,-1.323,1.506,1.573,1.323
Gm29518,,,,,,,,,,,,
Gm12989,0.564,-0.59,-0.169,-0.564,-1.064,-0.681,0.59,1.064,0.388,0.169,0.681,-0.388
Haus6,-0.265,-1.08,-0.029,0.265,-0.742,0.217,1.08,0.742,0.961,0.029,-0.217,-0.961
Vmn2r97,-0.032,1.083,-0.993,0.032,1.019,-0.877,-1.083,-1.019,-1.9,0.993,0.877,1.9
Mtr,0.041,0.714,1.218,-0.041,0.614,1.074,-0.714,-0.614,0.461,-1.218,-1.074,-0.461
Olfr768,0.073,0.373,-0.343,-0.073,0.273,-0.378,-0.373,-0.273,-0.653,0.343,0.378,0.653
Tollip,0.38,0.308,0.726,-0.38,-0.066,0.316,-0.308,0.066,0.382,-0.726,-0.316,-0.382
Olfr569,0.854,-0.117,-0.233,-0.854,-0.896,-1.001,0.117,0.896,-0.106,0.233,1.001,0.106
Efcab11,-0.282,-0.158,-0.682,0.282,0.115,-0.362,0.158,-0.115,-0.48,0.682,0.362,0.48
Ighv14-3,,,,,,,,,,,,
