gene_name,Ctrl_vs_Chd7_1,Ctrl_vs_Chd7_2,Ctrl_vs_Chd7_3,Chd7_1_vs_Ctrl,Chd7_1_vs_Chd7_2,Chd7_1_vs_Chd7_3,Chd7_2_vs_Ctrl,Chd7_2_vs_Chd7_1,Chd7_2_vs_Chd7_3,Chd7_3_vs_Ctrl,Chd7_3_vs_Chd7_1,Chd7_3_vs_Chd7_2
Gm10784,,,,,,,,,,,,
Aff3,0.561,0.431,0.653,0.561,0.212,0.904,0.431,0.212,0.259,0.653,0.904,0.259
Zfp710,0.488,0.804,0.922,0.488,0.683,0.585,0.804,0.683,0.89,0.922,0.585,0.89
Gm8464,0.256,0.237,0.323,0.256,1.0,0.057,0.237,1.0,0.051,0.323,0.057,0.051
Rbm3,0.778,0.588,0.404,0.778,0.813,0.614,0.588,0.813,0.789,0.404,0.614,0.789
Upk1a,0.218,0.128,0.431,0.218,0.795,0.673,0.128,0.795,0.492,0.431,0.673,0.492
1700029J07Rik,0.772,0.704,0.568,0.772,0.936,0.431,0.704,0.936,0.382,0.568,0.431,0.382
Ldhc,,,,,,,,,,,,
Gm14440,1.0,0.06,1.0,1.0,0.088,1.0,0.06,0.088,0.079,1.0,1.0,0.079
Aldh6a1,0.368,0.422,0.62,0.368,0.924,0.2,0.422,0.924,0.233,0.62,0.2,0.233
Kif12,,,,,,,,,,,,
Gm18880,0.799,0.659,0.706,0.799,0.526,0.565,0.659,0.526,0.951,0.706,0.565,0.951
Gm21344,,,,,,,,,,,,
Alx1,0.569,0.863,0.908,0.569,0.716,0.532,0.863,0.716,0.792,0.908,0.532,0.792
Fkbp1b,0.577,0.684,0.225,0.577,0.888,0.107,0.684,0.888,0.137,0.225,0.107,0.137
Gm15495,,,,,,,,,,,,
Gm49006,,,,,,,,,,,,
Olfr171,,,,,,,,,,,,
Rnf182,,,,,,,,,,,,
Gm6063,0.94,0.975,0.431,0.94,0.922,0.435,0.975,0.922,0.49,0.431,0.435,0.49
Olfr948,0.894,0.916,0.894,0.894,0.827,0.999,0.916,0.827,0.827,0.894,0.999,0.827
Fes,0.015,0.038,0.869,0.015,0.0,0.037,0.038,0.0,0.04,0.869,0.037,0.04
Gm34440,,,,,,,,,,,,
Ttc39c,0.082,0.302,0.537,0.082,0.519,0.305,0.302,0.519,0.703,0.537,0.305,0.703
Vmn1r52,,,,,,,,,,,,
Slc43a1,0.095,0.023,0.388,0.095,0.0,0.444,0.023,0.0,0.004,0.388,0.444,0.004
Gm8880,0.134,0.89,0.044,0.134,0.237,0.607,0.89,0.237,0.104,0.044,0.607,0.104
Gm18553,0.751,1.0,1.0,0.751,0.749,0.734,1.0,0.749,1.0,1.0,0.734,1.0
Zfp105,0.304,0.812,0.842,0.304,0.226,0.416,0.812,0.226,0.675,0.842,0.416,0.675
Hist1h3a,0.973,0.603,0.966,0.973,0.613,0.944,0.603,0.613,0.663,0.966,0.944,0.663
Frat1,0.102,0.213,0.38,0.102,0.719,0.484,0.213,0.719,0.734,0.38,0.484,0.734
Gm47268,,,,,,,,,,,,
mt-Atp8,0.805,0.696,0.302,0.805,0.895,0.474,0.696,0.895,0.559,0.302,0.474,0.559
Vat1,0.07,0.095,0.337,0.07,0.001,0.43,0.095,0.001,0.016,0.337,0.43,0.016
Trmt112,0.823,0.433,0.851,0.823,0.609,0.974,0.433,0.609,0.585,0.851,0.974,0.585
Ntf3,,,,,,,,,,,,
Pramef12,,,,,,,,,,,,
Fgfbp3,0.636,0.929,0.736,0.636,0.723,0.896,0.929,0.723,0.82,0.736,0.896,0.82
Gm15394,,,,,,,,,,,,
Ces2f,0.856,0.921,0.637,0.856,0.939,0.551,0.921,0.939,0.602,0.637,0.551,0.602
Gm29365,,,,,,,,,,,,
Gm28473,,,,,,,,,,,,
Gm12551,,,,,,,,,,,,
Socs4,0.756,0.421,0.933,0.756,0.308,0.836,0.421,0.308,0.415,0.933,0.836,0.415
Edaradd,0.174,0.72,0.08,0.174,0.358,0.723,0.72,0.358,0.201,0.08,0.723,0.201
Gabrr1,1.0,1.0,0.803,1.0,1.0,0.815,1.0,1.0,0.796,0.803,0.815,0.796
Nr2f1,0.735,0.797,0.635,0.735,0.941,0.906,0.797,0.941,0.847,0.635,0.906,0.847
Gm8479,0.497,0.093,0.767,0.497,0.31,0.717,0.093,0.31,0.176,0.767,0.717,0.176
Ccdc15,0.705,0.194,0.386,0.705,0.4,0.657,0.194,0.4,0.689,0.386,0.657,0.689
9830107B12Rik,0.752,0.607,0.668,0.752,0.448,0.92,0.607,0.448,0.387,0.668,0.92,0.387
Cldn9,,,,,,,,,,,,
Gm43638,,,,,,,,,,,,
Trav20,0.679,0.486,0.816,0.679,0.793,0.865,0.486,0.793,0.664,0.816,0.865,0.664
Gm29755,1.0,0.78,1.0,1.0,0.795,1.0,0.78,0.795,0.761,1.0,1.0,0.761
Chil6,0.448,0.734,0.404,0.448,0.319,0.948,0.734,0.319,0.287,0.404,0.948,0.287
Psat1,0.664,0.256,0.671,0.664,0.152,0.433,0.256,0.152,0.517,0.671,0.433,0.517
Gm3348,,,,,,,,,,,,
Gm38274,0.828,0.807,0.791,0.828,1.0,1.0,0.807,1.0,1.0,0.791,1.0,1.0
Scn11a,1.0,0.767,0.768,1.0,0.783,0.783,0.767,0.783,0.999,0.768,0.783,0.999
Gm14862,0.681,0.662,0.966,0.681,1.0,0.677,0.662,1.0,0.659,0.966,0.677,0.659
Gm28248,,,,,,,,,,,,
Defb35,0.469,0.769,0.629,0.469,0.703,0.828,0.769,0.703,0.868,0.629,0.828,0.868
Gm47835,0.179,0.631,0.158,0.179,0.415,1.0,0.631,0.415,0.379,0.158,1.0,0.379
Gm15574,,,,,,,,,,,,
Gm8276,0.714,0.866,0.646,0.714,0.624,0.936,0.866,0.624,0.564,0.646,0.936,0.564
Fcgbp,0.628,0.821,0.434,0.628,0.812,0.79,0.821,0.812,0.611,0.434,0.79,0.611
Gtsf1l,0.828,0.807,0.791,0.828,1.0,1.0,0.807,1.0,1.0,0.791,1.0,1.0
Gm31931,,,,,,,,,,,,
Gm7977,0.828,0.807,0.791,0.828,1.0,1.0,0.807,1.0,1.0,0.791,1.0,1.0
Utp15,0.426,0.872,0.981,0.426,0.381,0.453,0.872,0.381,0.9,0.981,0.453,0.9
Gm49827,,,,,,,,,,,,
Pigz,0.713,0.733,0.448,0.713,0.981,0.734,0.733,0.981,0.715,0.448,0.734,0.715
Galk2,0.94,0.955,0.588,0.94,0.987,0.573,0.955,0.987,0.584,0.588,0.573,0.584
Arhgap35,0.12,0.149,0.188,0.12,0.914,0.822,0.149,0.914,0.907,0.188,0.822,0.907
Iqce,0.427,0.016,0.576,0.427,0.139,0.829,0.016,0.139,0.09,0.576,0.829,0.09
Phip,0.46,0.703,0.891,0.46,0.306,0.424,0.703,0.306,0.823,0.891,0.424,0.823
Gm11871,,,,,,,,,,,,
Thra,0.199,0.933,0.537,0.199,0.266,0.538,0.933,0.266,0.622,0.537,0.538,0.622
Gm15212,0.751,1.0,1.0,0.751,0.749,0.734,1.0,0.749,1.0,1.0,0.734,1.0
Gm4450,,,,,,,,,,,,
I0C0044D17Rik,0.639,0.823,0.941,0.639,0.822,0.716,0.823,0.822,0.89,0.941,0.716,0.89
Gm11321,,,,,,,,,,,,
Cdh11,0.568,0.646,0.998,0.568,0.917,0.601,0.646,0.917,0.674,0.998,0.601,0.674
Gm18916,1.0,1.0,0.803,1.0,1.0,0.815,1.0,1.0,0.796,0.803,0.815,0.796
Garnl3,0.764,0.879,0.972,0.764,0.892,0.758,0.879,0.892,0.864,0.972,0.758,0.864
Gstp1,0.524,0.282,0.488,0.524,0.691,0.961,0.282,0.691,0.727,0.488,0.961,0.727
Sntg2,,,,,,,,,,,,
Gm10330,0.363,0.303,0.117,0.363,0.915,0.547,0.303,0.915,0.618,0.117,0.547,0.618
H2-Oa,0.987,0.022,0.959,0.987,0.036,0.95,0.022,0.036,0.039,0.959,0.95,0.039
Tbca,0.967,0.578,0.975,0.967,0.639,0.993,0.578,0.639,0.631,0.975,0.993,0.631
Gm44881,,,,,,,,,,,,
Gm14919,,,,,,,,,,,,
AC116841.1,0.593,1.0,0.653,0.593,0.606,0.939,1.0,0.606,0.66,0.653,0.939,0.66
Eef1a2,,,,,,,,,,,,
Gm16107,1.0,0.767,1.0,1.0,0.783,1.0,0.767,0.783,0.749,1.0,1.0,0.749
Gm8895,,,,,,,,,,,,
Esd,0.769,0.436,0.37,0.769,0.658,0.583,0.436,0.658,0.915,0.37,0.583,0.915
Vegfb,0.7,0.95,0.378,0.7,0.766,0.651,0.95,0.766,0.451,0.378,0.651,0.451
Gm8094,,,,,,,,,,,,
Gm46396,1.0,1.0,0.803,1.0,1.0,0.815,1.0,1.0,0.796,0.803,0.815,0.796
Cdh10,0.934,0.831,0.36,0.934,0.907,0.45,0.831,0.907,0.518,0.36,0.45,0.518
Aip,0.412,0.179,0.719,0.412,0.048,0.281,0.179,0.048,0.368,0.719,0.281,0.368
Gapdh-ps15,,,,,,,,,,,,
Ighv5-19,,,,,,,,,,,,
Pfkl,0.768,0.071,0.935,0.768,0.055,0.73,0.071,0.055,0.115,0.935,0.73,0.115
AC124459.1,0.874,0.303,0.539,0.874,0.295,0.491,0.303,0.295,0.691,0.539,0.491,0.691
Rhox4b,0.521,0.6,0.506,0.521,0.906,0.994,0.6,0.906,0.897,0.506,0.994,0.897
Gm47184,0.102,0.776,0.556,0.102,0.214,0.33,0.776,0.214,0.781,0.556,0.33,0.781
Gm48054,0.738,0.7,0.985,0.738,0.51,0.772,0.7,0.51,0.711,0.985,0.772,0.711
Slc4a1ap,0.734,0.626,0.767,0.734,0.894,0.967,0.626,0.894,0.861,0.767,0.967,0.861
Olfr332,,,,,,,,,,,,
Rhox7-ps2,,,,,,,,,,,,
Rpsa-ps12,0.253,0.52,0.875,0.253,0.644,0.364,0.52,0.644,0.655,0.875,0.364,0.655
Gstt4,0.655,0.698,0.926,0.655,0.956,0.749,0.698,0.956,0.79,0.926,0.749,0.79
Gm18128,0.829,0.808,0.968,0.829,1.0,0.814,0.808,1.0,0.795,0.968,0.814,0.795
Olfr151,,,,,,,,,,,,
Mt4,,,,,,,,,,,,
Cabcoco1,0.479,0.976,0.849,0.479,0.5,0.412,0.976,0.5,0.883,0.849,0.412,0.883
Mageb18,0.751,0.767,1.0,0.751,0.984,0.734,0.767,0.984,0.749,1.0,0.734,0.749
Trdj2,0.647,0.473,0.996,0.647,0.282,0.677,0.473,0.282,0.506,0.996,0.677,0.506
Sult1b1,,,,,,,,,,,,
Pbld2,0.496,0.674,0.814,0.496,0.799,0.674,0.674,0.799,0.864,0.814,0.674,0.864
Gm47678,0.393,0.919,0.386,0.393,0.491,0.993,0.919,0.491,0.485,0.386,0.993,0.485
Zfp777,0.283,0.653,0.518,0.283,0.567,0.116,0.653,0.567,0.317,0.518,0.116,0.317
Otud7b,0.569,0.283,0.671,0.569,0.644,0.894,0.283,0.644,0.552,0.671,0.894,0.552
Gm6801,,,,,,,,,,,,
B9d2,0.544,0.369,0.093,0.544,0.791,0.327,0.369,0.791,0.474,0.093,0.327,0.474
Gm7690,1.0,1.0,0.652,1.0,1.0,0.678,1.0,1.0,0.659,0.652,0.678,0.659
Fam228a,0.521,0.802,0.622,0.521,0.72,0.864,0.802,0.72,0.837,0.622,0.864,0.837
Med27,0.43,0.681,0.04,0.43,0.727,0.25,0.681,0.727,0.133,0.04,0.25,0.133
Gm4131,,,,,,,,,,,,
Gm29300,,,,,,,,,,,,
Cep78,0.89,0.584,0.888,0.89,0.532,0.799,0.584,0.532,0.709,0.888,0.799,0.709
Gm11331,0.666,0.826,0.807,0.666,0.846,0.862,0.826,0.846,0.983,0.807,0.862,0.983
Vmn1r-ps113,,,,,,,,,,,,
Prm2,,,,,,,,,,,,
Gm49057,0.747,0.853,0.938,0.747,0.9,0.822,0.853,0.9,0.921,0.938,0.822,0.921
Ankrd45,0.671,0.651,0.636,0.671,1.0,1.0,0.651,1.0,1.0,0.636,1.0,1.0
Gpx4-ps2,0.901,0.91,0.862,0.901,0.992,0.964,0.91,0.992,0.956,0.862,0.964,0.956
Apol10c-ps,,,,,,,,,,,,
Gm14792,,,,,,,,,,,,
Gm5310,,,,,,,,,,,,
AC109138.7,1.0,1.0,0.592,1.0,1.0,0.622,1.0,1.0,0.605,0.592,0.622,0.605
Irak1,0.8,0.707,0.636,0.8,0.565,0.841,0.707,0.565,0.437,0.636,0.841,0.437
Gm14053,1.0,0.769,0.651,1.0,0.784,0.676,0.769,0.784,0.889,0.651,0.676,0.889
Gm18452,,,,,,,,,,,,
Rfwd3,0.77,0.229,0.871,0.77,0.407,0.905,0.229,0.407,0.343,0.871,0.905,0.343
Cd79a,0.549,0.8,0.901,0.549,0.436,0.662,0.8,0.436,0.729,0.901,0.662,0.729
Rpl31-ps11,0.24,0.228,0.747,0.24,0.036,0.168,0.228,0.036,0.416,0.747,0.168,0.416
Gm5354,,,,,,,,,,,,
Hist1h2bj,0.969,0.568,0.952,0.969,0.578,0.984,0.568,0.578,0.564,0.952,0.984,0.564
Gm29000,1.0,0.619,0.621,1.0,0.647,0.648,0.619,0.647,0.998,0.621,0.648,0.998
Gm14922,,,,,,,,,,,,
Olfr720,0.997,0.656,0.664,0.997,0.687,0.695,0.656,0.687,0.99,0.664,0.695,0.99
Fbxo41,0.881,0.164,0.698,0.881,0.26,0.829,0.164,0.26,0.355,0.698,0.829,0.355
Fam166b,,,,,,,,,,,,
Gm14287,0.664,0.445,0.72,0.664,0.275,0.943,0.445,0.275,0.305,0.72,0.943,0.305
Gm12447,0.759,1.0,1.0,0.759,0.756,0.741,1.0,0.756,1.0,1.0,0.741,1.0
Gm44261,0.893,0.398,0.383,0.893,0.514,0.497,0.398,0.514,1.0,0.383,0.497,1.0
Igkv4-80,,,,,,,,,,,,
Gm27005,0.828,0.807,0.791,0.828,1.0,1.0,0.807,1.0,1.0,0.791,1.0,1.0
Gm17195,0.079,0.202,0.648,0.079,0.644,0.224,0.202,0.644,0.446,0.648,0.224,0.446
Gm6680,0.772,0.727,0.509,0.772,0.959,0.738,0.727,0.959,0.776,0.509,0.738,0.776
Gm12012,,,,,,,,,,,,
Ppm1n,0.697,0.74,0.832,0.697,0.506,0.876,0.74,0.506,0.621,0.832,0.876,0.621
Gm49680,,,,,,,,,,,,
Gm9780,0.848,0.873,0.563,0.848,0.976,0.725,0.873,0.976,0.702,0.563,0.725,0.702
Gm11936,0.627,0.678,0.386,0.627,0.947,0.731,0.678,0.947,0.68,0.386,0.731,0.68
Smim4,0.969,0.439,0.289,0.969,0.458,0.352,0.439,0.458,0.092,0.289,0.352,0.092
Gm4835,0.667,0.965,0.533,0.667,0.665,0.862,0.965,0.665,0.543,0.533,0.862,0.543
Ptpn4,0.304,0.455,0.239,0.304,0.797,0.892,0.455,0.797,0.694,0.239,0.892,0.694
Fev,,,,,,,,,,,,
Gm45722,,,,,,,,,,,,
Ighv1-16,,,,,,,,,,,,
Robo3,1.0,0.915,0.577,1.0,0.918,0.607,0.915,0.918,0.68,0.577,0.607,0.68
Capn3,0.623,0.164,0.126,0.623,0.082,0.062,0.164,0.082,0.895,0.126,0.062,0.895
Gm28635,0.013,0.011,0.659,0.013,1.0,0.044,0.011,1.0,0.039,0.659,0.044,0.039
Plcd4,0.827,0.636,0.171,0.827,0.528,0.148,0.636,0.528,0.414,0.171,0.148,0.414
Pate13,0.804,0.734,0.624,0.804,0.935,0.828,0.734,0.935,0.892,0.624,0.828,0.892
Camk1d,0.863,0.324,0.245,0.863,0.29,0.365,0.324,0.29,0.049,0.245,0.365,0.049
Gm28659,0.736,0.639,0.451,0.736,0.462,0.32,0.639,0.462,0.786,0.451,0.32,0.786
Gm17136,0.922,0.949,0.79,0.922,0.976,0.74,0.949,0.976,0.763,0.79,0.74,0.763
Lcmt2,0.814,0.455,0.968,0.814,0.369,0.8,0.455,0.369,0.516,0.968,0.8,0.516
Gm17766,1.0,0.617,1.0,1.0,0.645,1.0,0.617,0.645,0.613,1.0,1.0,0.613
S100g,,,,,,,,,,,,
Gm46317,0.751,1.0,1.0,0.751,0.749,0.734,1.0,0.749,1.0,1.0,0.734,1.0
Olfr1294,,,,,,,,,,,,
Gm8935,0.535,0.583,0.662,0.535,0.286,0.333,0.583,0.286,0.918,0.662,0.333,0.918
Arhgef5,0.911,0.87,0.736,0.911,0.801,0.681,0.87,0.801,0.874,0.736,0.681,0.874
Gm18640,1.0,0.767,1.0,1.0,0.783,1.0,0.767,0.783,0.749,1.0,1.0,0.749
Gm47940,1.0,1.0,0.803,1.0,1.0,0.815,1.0,1.0,0.796,0.803,0.815,0.796
Serpina3e-ps,0.829,0.808,0.668,0.829,1.0,0.553,0.808,1.0,0.536,0.668,0.553,0.536
Prl3d1,,,,,,,,,,,,
Bmp1,0.997,0.658,0.808,0.997,0.685,0.828,0.658,0.685,0.528,0.808,0.828,0.528
Cyp11b2,,,,,,,,,,,,
Ighv1-21,,,,,,,,,,,,
Snap23,0.851,0.762,0.982,0.851,0.917,0.847,0.762,0.917,0.765,0.982,0.847,0.765
Olfr192,,,,,,,,,,,,
Gm15707,,,,,,,,,,,,
Pim3,0.999,0.942,0.722,0.999,0.948,0.745,0.942,0.948,0.694,0.722,0.745,0.694
Aifm3,0.602,0.778,0.975,0.602,0.473,0.615,0.778,0.473,0.817,0.975,0.615,0.817
Pdcl3,0.931,0.733,0.348,0.931,0.816,0.436,0.733,0.816,0.585,0.348,0.436,0.585
Ddx17,0.715,0.046,0.571,0.715,0.136,0.854,0.046,0.136,0.191,0.571,0.854,0.191
Gm8702,,,,,,,,,,,,
C1qtnf9,0.454,0.535,0.424,0.454,0.904,0.967,0.535,0.904,0.871,0.424,0.967,0.871
Hoxa6,,,,,,,,,,,,
Gm36985,0.579,0.334,0.64,0.579,0.683,0.928,0.334,0.683,0.617,0.64,0.928,0.617
Gm45870,,,,,,,,,,,,
Vmn2r-ps89,,,,,,,,,,,,
Cyp2d32-ps,,,,,,,,,,,,
Olfr185-ps1,,,,,,,,,,,,
Gm12780,,,,,,,,,,,,
Fbxw18,,,,,,,,,,,,
Gm5900,,,,,,,,,,,,
Gm14900,0.602,0.906,0.687,0.602,0.556,0.398,0.906,0.556,0.795,0.687,0.398,0.795
Rtl6,0.824,0.474,0.517,0.824,0.654,0.426,0.474,0.654,0.211,0.517,0.426,0.211
Gm20708,0.707,0.631,0.756,0.707,0.433,0.951,0.631,0.433,0.469,0.756,0.951,0.469
Gfra1,0.828,0.946,0.79,0.828,0.795,1.0,0.946,0.795,0.761,0.79,1.0,0.761
Ranbp3,0.833,0.619,0.702,0.833,0.793,0.876,0.619,0.793,0.916,0.702,0.876,0.916
Gm26943,0.751,0.767,1.0,0.751,0.984,0.734,0.767,0.984,0.749,1.0,0.734,0.749
Gm47256,,,,,,,,,,,,
Igsf1,,,,,,,,,,,,
Rpl10a-ps1,0.26,0.628,0.899,0.26,0.558,0.361,0.628,0.558,0.744,0.899,0.361,0.744
Fgf6,0.565,0.226,0.404,0.565,0.11,0.815,0.226,0.11,0.065,0.404,0.815,0.065
1810009J06Rik,0.751,1.0,1.0,0.751,0.749,0.734,1.0,0.749,1.0,1.0,0.734,1.0
Swsap1,0.413,0.315,0.262,0.413,0.868,0.786,0.315,0.868,0.916,0.262,0.786,0.916
Gm14411,0.795,0.515,0.626,0.795,0.408,0.496,0.515,0.408,0.879,0.626,0.496,0.879
Olfr670,0.872,0.901,0.435,0.872,0.794,0.568,0.901,0.794,0.404,0.435,0.568,0.404
Tyr,0.275,0.979,0.166,0.275,0.329,0.794,0.979,0.329,0.214,0.166,0.794,0.214
Olfr164,,,,,,,,,,,,
Ecel1,0.828,0.753,0.791,0.828,0.625,1.0,0.753,0.625,0.593,0.791,1.0,0.593
Cryzl2,0.911,0.944,0.661,0.911,0.969,0.614,0.944,0.969,0.641,0.661,0.614,0.641
Cxadr,0.376,0.162,0.605,0.376,0.64,0.722,0.162,0.64,0.405,0.605,0.722,0.405
Gm21797,,,,,,,,,,,,
Dnajc3,0.8,0.456,0.826,0.8,0.653,0.975,0.456,0.653,0.63,0.826,0.975,0.63
Zfp982,0.629,0.478,0.436,0.629,0.836,0.787,0.478,0.836,0.95,0.436,0.787,0.95
Npas1,,,,,,,,,,,,
Atp2b3,0.947,0.579,0.493,0.947,0.568,0.489,0.579,0.568,0.903,0.493,0.489,0.903
Gm48659,,,,,,,,,,,,
Gm18881,0.875,0.366,0.331,0.875,0.513,0.475,0.366,0.513,0.95,0.331,0.475,0.95
Gm5814,0.919,0.806,0.789,0.919,0.751,0.736,0.806,0.751,1.0,0.789,0.736,1.0
Trgj1,0.832,0.565,0.988,0.832,0.731,0.856,0.565,0.731,0.601,0.988,0.856,0.601
Unc13d,0.375,0.768,0.553,0.375,0.28,0.789,0.768,0.28,0.417,0.553,0.789,0.417
Nxpe2,0.305,0.691,0.733,0.305,0.197,0.212,0.691,0.197,0.957,0.733,0.212,0.957
Dtx4,0.72,0.926,0.776,0.72,0.68,0.557,0.926,0.68,0.862,0.776,0.557,0.862
Gm4601,,,,,,,,,,,,
Mup-ps24,0.743,0.766,0.715,0.743,0.567,0.525,0.766,0.567,0.95,0.715,0.525,0.95
Racgap1,0.688,0.824,0.817,0.688,0.871,0.877,0.824,0.871,0.994,0.817,0.877,0.994
Tmem119,0.751,1.0,0.768,0.751,0.749,0.983,1.0,0.749,0.765,0.768,0.983,0.765
Polr2b,0.171,0.39,0.359,0.171,0.042,0.68,0.39,0.042,0.105,0.359,0.68,0.105
Tgfbr3l,0.859,0.271,0.841,0.859,0.4,0.985,0.271,0.4,0.405,0.841,0.985,0.405
Vmn1r117,,,,,,,,,,,,
Mctp1,0.582,0.554,0.898,0.582,0.311,0.531,0.554,0.311,0.654,0.898,0.531,0.654
Dnd1,0.648,0.569,0.698,0.648,0.917,0.435,0.569,0.917,0.376,0.698,0.435,0.376
Gm48124,,,,,,,,,,,,
Fbxo30,0.858,0.418,0.634,0.858,0.564,0.787,0.418,0.564,0.758,0.634,0.787,0.758
Ncapd2,0.163,0.848,0.928,0.163,0.273,0.234,0.848,0.273,0.926,0.928,0.234,0.926
Gm14699,0.662,0.642,0.626,0.662,1.0,1.0,0.642,1.0,1.0,0.626,1.0,1.0
Tmem70,0.943,0.585,0.735,0.943,0.573,0.807,0.585,0.573,0.417,0.735,0.807,0.417
Gm5390,,,,,,,,,,,,
Igkv15-102,,,,,,,,,,,,
Gm19224,0.828,0.807,0.97,0.828,1.0,0.816,0.807,1.0,0.797,0.97,0.816,0.797
Gm47874,0.828,0.807,0.791,0.828,1.0,1.0,0.807,1.0,1.0,0.791,1.0,1.0
Gm6676,,,,,,,,,,,,
Olfr1450,1.0,0.767,1.0,1.0,0.783,1.0,0.767,0.783,0.749,1.0,1.0,0.749
F7,0.914,0.61,0.915,0.914,0.57,0.999,0.61,0.57,0.57,0.915,0.999,0.57
Gpc5,0.831,0.261,0.775,0.831,0.377,0.949,0.261,0.377,0.406,0.775,0.949,0.406
Cldn13,0.719,0.941,0.772,0.719,0.797,0.55,0.941,0.797,0.74,0.772,0.55,0.74
St8sia4,0.111,0.283,0.043,0.111,0.634,0.696,0.283,0.634,0.386,0.043,0.696,0.386
Olfr1167,0.869,0.872,0.726,0.869,0.998,0.866,0.872,0.998,0.864,0.726,0.866,0.864
Tubal3,0.635,0.697,0.507,0.635,0.936,0.865,0.697,0.936,0.802,0.507,0.865,0.802
Vmn1r149,,,,,,,,,,,,
Gm12889,0.928,0.293,0.888,0.928,0.292,0.833,0.293,0.292,0.39,0.888,0.833,0.39
Eif2s3x-ps1,0.617,0.337,0.323,0.617,0.686,0.667,0.337,0.686,1.0,0.323,0.667,1.0
Fthl17-ps1,,,,,,,,,,,,
Gm15195,,,,,,,,,,,,
Nelfcd,0.388,0.929,0.688,0.388,0.478,0.247,0.929,0.478,0.653,0.688,0.247,0.653
Gm20379,0.311,0.83,0.363,0.311,0.276,0.916,0.83,0.276,0.317,0.363,0.916,0.317
Cnmd,0.751,1.0,1.0,0.751,0.749,0.734,1.0,0.749,1.0,1.0,0.734,1.0
Ppa2,0.4,0.385,0.723,0.4,0.118,0.652,0.385,0.118,0.262,0.723,0.652,0.262
Olfr396-ps1,,,,,,,,,,,,
Nsf,0.979,0.986,0.781,0.979,0.968,0.819,0.986,0.968,0.787,0.781,0.819,0.787
Nuggc,0.923,0.946,0.791,0.923,0.979,0.741,0.946,0.979,0.761,0.791,0.741,0.761
Wdr3,0.282,0.506,0.361,0.282,0.707,0.88,0.506,0.707,0.822,0.361,0.88,0.822
Olfr800,,,,,,,,,,,,
Tex16,,,,,,,,,,,,
Emx1,,,,,,,,,,,,
Ackr1,0.395,0.325,0.221,0.395,0.904,0.732,0.325,0.904,0.823,0.221,0.732,0.823
Tpx2,0.939,0.473,0.738,0.939,0.559,0.707,0.473,0.559,0.337,0.738,0.707,0.337
Cfp,0.531,0.693,0.49,0.531,0.352,0.957,0.693,0.352,0.323,0.49,0.957,0.323
Gm47394,,,,,,,,,,,,
Cryga,,,,,,,,,,,,
Gm29240,,,,,,,,,,,,
Ndufb8,0.711,0.617,0.944,0.711,0.427,0.687,0.617,0.427,0.695,0.944,0.687,0.695
Gm45268,0.887,0.961,0.541,0.887,0.932,0.67,0.961,0.932,0.607,0.541,0.67,0.607
Methig1,0.681,0.661,0.645,0.681,1.0,1.0,0.661,1.0,1.0,0.645,1.0,1.0
Gm7251,0.756,0.406,0.435,0.756,0.636,0.669,0.406,0.636,0.961,0.435,0.669,0.961
Xkr5,0.943,0.171,0.832,0.943,0.19,0.897,0.171,0.19,0.148,0.832,0.897,0.148
Ptprf,0.211,0.841,0.48,0.211,0.345,0.607,0.841,0.345,0.652,0.48,0.607,0.652
Lao1,,,,,,,,,,,,
Exoc3l2,0.886,0.969,0.773,0.886,0.868,0.693,0.969,0.868,0.819,0.773,0.693,0.819
Gm12337,,,,,,,,,,,,
Gm47788,,,,,,,,,,,,
Gm28990,,,,,,,,,,,,
Gm45690,,,,,,,,,,,,
Nxpe5,0.561,0.667,0.703,0.561,0.355,0.378,0.667,0.355,0.964,0.703,0.378,0.964
2310061N02Rik,,,,,,,,,,,,
Topaz1,,,,,,,,,,,,
Il31ra,0.268,0.388,0.465,0.268,0.822,0.724,0.388,0.822,0.899,0.465,0.724,0.899
Gm12666,0.828,0.934,0.934,0.828,0.784,0.784,0.934,0.784,1.0,0.934,0.784,1.0
Agl,0.794,0.043,0.153,0.794,0.109,0.288,0.043,0.109,0.584,0.153,0.288,0.584
Olfr1143,,,,,,,,,,,,
Gm13229,0.828,0.807,0.791,0.828,1.0,1.0,0.807,1.0,1.0,0.791,1.0,1.0
Gm47741,1.0,0.78,1.0,1.0,0.795,1.0,0.78,0.795,0.761,1.0,1.0,0.761
Nmt1,0.546,0.68,0.927,0.546,0.862,0.525,0.68,0.862,0.645,0.927,0.525,0.645
Gm12345,0.828,0.654,0.79,0.828,0.541,1.0,0.654,0.541,0.511,0.79,1.0,0.511
Gm4083,,,,,,,,,,,,
Gm43720,0.922,0.419,0.282,0.922,0.513,0.366,0.419,0.513,0.802,0.282,0.366,0.802
Tmem121b,0.31,0.337,0.504,0.31,0.96,0.757,0.337,0.96,0.795,0.504,0.757,0.795
Ttc21b,0.146,0.092,0.309,0.146,0.843,0.685,0.092,0.843,0.543,0.309,0.685,0.543
Rrn3,0.744,0.351,0.827,0.744,0.58,0.921,0.351,0.58,0.513,0.827,0.921,0.513
Gm21782,,,,,,,,,,,,
Ighv16-1,,,,,,,,,,,,
Pcid2,0.213,0.763,0.496,0.213,0.387,0.603,0.763,0.387,0.729,0.496,0.603,0.729
