gene_name,Ctrl_vs_Chd7_1,Ctrl_vs_Chd7_2,Ctrl_vs_Chd7_3,Chd7_1_vs_Ctrl,Chd7_1_vs_Chd7_2,Chd7_1_vs_Chd7_3,Chd7_2_vs_Ctrl,Chd7_2_vs_Chd7_1,Chd7_2_vs_Chd7_3,Chd7_3_vs_Ctrl,Chd7_3_vs_Chd7_1,Chd7_3_vs_Chd7_2
Slc35d3,-0.256,0.318,0.902,0.256,0.574,1.157,-0.318,-0.574,0.583,-0.902,-1.157,-0.583
Vmn2r80,,,,,,,,,,,,
Gm11785,,,,,,,,,,,,
Olfr574,,,,,,,,,,,,
Cxcr5,-0.24,0.787,-0.783,0.24,1.028,-0.542,-0.787,-1.028,-1.57,0.783,0.542,1.57
Gm14883,,,,,,,,,,,,
Gm47364,-0.138,-0.106,0.437,0.138,0.032,0.575,0.106,-0.032,0.543,-0.437,-0.575,-0.543
Zfp422-ps,,,,,,,,,,,,
Nup88,-0.018,-0.066,-0.009,0.018,-0.049,0.009,0.066,0.049,0.057,0.009,-0.009,-0.057
Gm8834,,,,,,,,,,,,
Mc5r,3.134,1.45,1.554,-3.134,-1.684,-1.58,-1.45,1.684,0.104,-1.554,1.58,-0.104
Wfdc2,0.989,1.112,1.212,-0.989,0.0,0.0,-1.112,0.0,0.0,-1.212,0.0,0.0
Nsun4,0.315,0.087,0.139,-0.315,-0.228,-0.176,-0.087,0.228,0.052,-0.139,0.176,-0.052
Gm5278,0.989,1.112,1.212,-0.989,0.0,0.0,-1.112,0.0,0.0,-1.212,0.0,0.0
Gm37418,,,,,,,,,,,,
Olfr1495,,,,,,,,,,,,
Gm28916,,,,,,,,,,,,
Plac9a,,,,,,,,,,,,
Olfr963,,,,,,,,,,,,
Gm11852,,,,,,,,,,,,
Dhdds,0.031,0.072,0.089,-0.031,0.041,0.058,-0.072,-0.041,0.017,-0.089,-0.058,-0.017
Nlrc4,-0.037,0.087,0.013,0.037,0.124,0.05,-0.087,-0.124,-0.074,-0.013,-0.05,0.074
Gm10260,0.538,-1.263,-1.013,-0.538,-1.801,-1.551,1.263,1.801,0.25,1.013,1.551,-0.25
Gm5306,0.989,1.112,1.212,-0.989,0.0,0.0,-1.112,0.0,0.0,-1.212,0.0,0.0
Gm46499,0.0,0.0,-1.339,0.0,0.0,-1.367,0.0,0.0,-1.489,1.339,1.367,1.489
Sox11,1.411,-0.126,1.67,-1.411,-1.536,0.259,0.126,1.536,1.796,-1.67,-0.259,-1.796
Mrpl42,0.126,-0.161,0.018,-0.126,-0.288,-0.108,0.161,0.288,0.179,-0.018,0.108,-0.179
Gm18971,,,,,,,,,,,,
Naa25,0.079,-0.016,-0.022,-0.079,-0.095,-0.101,0.016,0.095,-0.005,0.022,0.101,0.005
Gm13132,,,,,,,,,,,,
Gm42657,,,,,,,,,,,,
Rragb,0.279,-0.03,0.486,-0.279,-0.309,0.207,0.03,0.309,0.516,-0.486,-0.207,-0.516
Sh2d7,,,,,,,,,,,,
Tas1r3,0.326,0.031,0.242,-0.326,-0.295,-0.083,-0.031,0.295,0.211,-0.242,0.083,-0.211
Gm15236,,,,,,,,,,,,
A930009A15Rik,1.976,2.098,2.199,-1.976,0.0,0.0,-2.098,0.0,0.0,-2.199,0.0,0.0
Pcdhb8,,,,,,,,,,,,
Gm47229,,,,,,,,,,,,
Gm18039,,,,,,,,,,,,
Mfrp,2.987,3.109,3.209,-2.987,0.0,0.0,-3.109,0.0,0.0,-3.209,0.0,0.0
Lhb,,,,,,,,,,,,
Gm2314,,,,,,,,,,,,
Gm12035,0.0,-1.347,0.0,0.0,-1.374,0.0,1.347,1.374,1.597,0.0,0.0,-1.597
Gm4116,,,,,,,,,,,,
Gm18120,-0.369,-0.094,-0.212,0.369,0.275,0.157,0.094,-0.275,-0.118,0.212,-0.157,0.118
Gm6375,0.021,1.069,0.674,-0.021,1.048,0.653,-1.069,-1.048,-0.395,-0.674,-0.653,0.395
Dgkz,-0.109,-0.071,-0.025,0.109,0.038,0.085,0.071,-0.038,0.047,0.025,-0.085,-0.047
Hmgb1l,-0.441,-0.368,1.215,0.441,0.074,1.656,0.368,-0.074,1.583,-1.215,-1.656,-1.583
Gm29317,,,,,,,,,,,,
Gm4968,1.766,-0.105,0.4,-1.766,-1.872,-1.367,0.105,1.872,0.505,-0.4,1.367,-0.505
Gm49849,-1.448,0.0,0.0,1.448,1.598,1.698,0.0,-1.598,0.0,0.0,-1.698,0.0
Gm43944,,,,,,,,,,,,
Pcmtd2,0.172,0.353,0.291,-0.172,0.181,0.12,-0.353,-0.181,-0.062,-0.291,-0.12,0.062
Gm8540,,,,,,,,,,,,
Gm7842,3.665,3.788,1.04,-3.665,0.0,-2.625,-3.788,0.0,-2.747,-1.04,2.625,2.747
Gm7980,,,,,,,,,,,,
Vmn1r233,-0.052,0.178,0.059,0.052,0.23,0.111,-0.178,-0.23,-0.119,-0.059,-0.111,0.119
Gm13414,,,,,,,,,,,,
Desi2,0.229,0.094,0.295,-0.229,-0.136,0.066,-0.094,0.136,0.202,-0.295,-0.066,-0.202
Olfr156,,,,,,,,,,,,
Tafa4,,,,,,,,,,,,
Gm3029,,,,,,,,,,,,
Tmem19,0.05,0.335,0.589,-0.05,0.285,0.538,-0.335,-0.285,0.254,-0.589,-0.538,-0.254
Setd5,-0.206,-0.079,-0.113,0.206,0.126,0.092,0.079,-0.126,-0.034,0.113,-0.092,0.034
Gm38027,,,,,,,,,,,,
Nup188,0.072,-0.061,-0.012,-0.072,-0.133,-0.085,0.061,0.133,0.048,0.012,0.085,-0.048
Gm11765,-1.446,0.0,-2.852,1.446,1.596,-1.406,0.0,-1.596,-3.001,2.852,1.406,3.001
Eif4h,0.009,-0.012,0.021,-0.009,-0.02,0.013,0.012,0.02,0.033,-0.021,-0.013,-0.033
Gm44544,,,,,,,,,,,,
Pcdha4,,,,,,,,,,,,
Gm31274,,,,,,,,,,,,
Gm8394,-1.448,-1.271,0.0,1.448,0.177,1.698,1.271,-0.177,1.521,0.0,-1.698,-1.521
Gm28870,,,,,,,,,,,,
Gm10175,0.059,-0.289,-0.11,-0.059,-0.348,-0.169,0.289,0.348,0.179,0.11,0.169,-0.179
Kcnj12,0.989,1.112,1.212,-0.989,0.0,0.0,-1.112,0.0,0.0,-1.212,0.0,0.0
Olfr349-ps1,,,,,,,,,,,,
Foxn4,,,,,,,,,,,,
Gm649,0.0,-1.347,0.0,0.0,-1.374,0.0,1.347,1.374,1.597,0.0,0.0,-1.597
Trim63,0.68,2.229,0.389,-0.68,1.549,-0.291,-2.229,-1.549,-1.84,-0.389,0.291,1.84
Hjurp,0.033,-0.159,0.017,-0.033,-0.192,-0.016,0.159,0.192,0.176,-0.017,0.016,-0.176
Gm5829,0.996,-0.359,-1.044,-0.996,-1.356,-2.04,0.359,1.356,-0.684,1.044,2.04,0.684
Rps13-ps2,-0.661,-0.33,-0.944,0.661,0.331,-0.283,0.33,-0.331,-0.614,0.944,0.283,0.614
Lsm7,-0.017,-0.136,-0.119,0.017,-0.119,-0.102,0.136,0.119,0.017,0.119,0.102,-0.017
Rtn4rl2,,,,,,,,,,,,
Vps13b,0.094,0.133,0.116,-0.094,0.039,0.022,-0.133,-0.039,-0.017,-0.116,-0.022,0.017
Gm21882,,,,,,,,,,,,
Gm36210,,,,,,,,,,,,
Wnt2b,,,,,,,,,,,,
Gm12499,,,,,,,,,,,,
Polr3h,0.163,-0.134,-0.182,-0.163,-0.297,-0.345,0.134,0.297,-0.047,0.182,0.345,0.047
Piezo2,-0.167,1.576,1.376,0.167,1.743,1.543,-1.576,-1.743,-0.201,-1.376,-1.543,0.201
Gm26988,,,,,,,,,,,,
Gm5301,,,,,,,,,,,,
Hist1h2ak,0.061,-0.195,0.085,-0.061,-0.256,0.023,0.195,0.256,0.28,-0.085,-0.023,-0.28
Olfr177,0.497,0.453,0.242,-0.497,-0.044,-0.255,-0.453,0.044,-0.211,-0.242,0.255,0.211
Olfr1419,0.187,-0.152,-0.136,-0.187,-0.339,-0.323,0.152,0.339,0.016,0.136,0.323,-0.016
Klhl28,0.152,-0.037,0.073,-0.152,-0.189,-0.079,0.037,0.189,0.11,-0.073,0.079,-0.11
Dnaaf5,0.175,-0.086,-0.126,-0.175,-0.26,-0.301,0.086,0.26,-0.04,0.126,0.301,0.04
Tnp2,-1.811,-0.841,-2.008,1.811,0.971,-0.196,0.841,-0.971,-1.167,2.008,0.196,1.167
Pld5,-0.137,-0.029,-0.133,0.137,0.109,0.005,0.029,-0.109,-0.104,0.133,-0.005,0.104
Dhx30,0.134,-0.094,0.048,-0.134,-0.229,-0.087,0.094,0.229,0.142,-0.048,0.087,-0.142
Gm44590,,,,,,,,,,,,
Begain,0.0,0.0,-2.012,0.0,0.0,-2.04,0.0,0.0,-2.162,2.012,2.04,2.162
Gm10267,,,,,,,,,,,,
Gm4705,-0.441,1.114,-0.164,0.441,1.555,0.277,-1.114,-1.555,-1.278,0.164,-0.277,1.278
Gm43561,2.447,2.569,2.67,-2.447,0.0,0.0,-2.569,0.0,0.0,-2.67,0.0,0.0
Gm5789,2.521,-1.107,-0.453,-2.521,-3.628,-2.975,1.107,3.628,0.653,0.453,2.975,-0.653
Mnat1,0.072,0.024,0.065,-0.072,-0.048,-0.007,-0.024,0.048,0.041,-0.065,0.007,-0.041
Gm21825,,,,,,,,,,,,
Ighv1-73,,,,,,,,,,,,
Gm15045,0.391,-0.3,0.553,-0.391,-0.691,0.162,0.3,0.691,0.853,-0.553,-0.162,-0.853
Gm20472,1.515,3.106,0.587,-1.515,1.591,-0.928,-3.106,-1.591,-2.519,-0.587,0.928,2.519
Gm11478,0.245,0.102,0.421,-0.245,-0.143,0.176,-0.102,0.143,0.32,-0.421,-0.176,-0.32
Rapgef5,0.409,-0.106,-0.082,-0.409,-0.515,-0.491,0.106,0.515,0.024,0.082,0.491,-0.024
5730522E02Rik,0.989,1.111,-1.052,-0.989,0.0,-2.041,-1.111,0.0,-2.163,1.052,2.041,2.163
Gm9046,,,,,,,,,,,,
Ptpn20,0.0,-2.225,0.0,0.0,-2.253,0.0,2.225,2.253,2.476,0.0,0.0,-2.476
Lmbr1l,0.118,0.13,0.025,-0.118,0.013,-0.093,-0.13,-0.013,-0.106,-0.025,0.093,0.106
Gm47455,,,,,,,,,,,,
Ckap2l,0.013,0.17,0.183,-0.013,0.158,0.17,-0.17,-0.158,0.013,-0.183,-0.17,-0.013
Olfr1251,,,,,,,,,,,,
Prkab1,0.129,0.015,0.196,-0.129,-0.114,0.067,-0.015,0.114,0.181,-0.196,-0.067,-0.181
Zfp456,-0.068,0.045,0.088,0.068,0.113,0.156,-0.045,-0.113,0.043,-0.088,-0.156,-0.043
Pik3cg,0.202,0.102,0.104,-0.202,-0.1,-0.098,-0.102,0.1,0.002,-0.104,0.098,-0.002
Trav6n-5,-4.044,-5.171,0.0,4.044,-1.127,4.294,5.171,1.127,5.421,0.0,-4.294,-5.421
3110040N11Rik,0.171,0.173,0.227,-0.171,0.002,0.056,-0.173,-0.002,0.054,-0.227,-0.056,-0.054
Gm9685,,,,,,,,,,,,
Rbmxl1,-0.03,-0.108,-0.031,0.03,-0.079,-0.001,0.108,0.079,0.078,0.031,0.001,-0.078
Gm18076,-0.886,0.61,0.65,0.886,1.496,1.536,-0.61,-1.496,0.041,-0.65,-1.536,-0.041
Gm2759,,,,,,,,,,,,
Gm21724,,,,,,,,,,,,
Gm37801,-2.061,-0.286,1.222,2.061,1.775,3.283,0.286,-1.775,1.508,-1.222,-3.283,-1.508
Scgb2b8-ps,,,,,,,,,,,,
Efcab6,0.812,-0.148,0.857,-0.812,-0.96,0.045,0.148,0.96,1.005,-0.857,-0.045,-1.005
Sos2,-0.191,-0.086,-0.114,0.191,0.105,0.077,0.086,-0.105,-0.028,0.114,-0.077,0.028
Gm37232,,,,,,,,,,,,
Gm45596,0.989,1.112,1.212,-0.989,0.0,0.0,-1.112,0.0,0.0,-1.212,0.0,0.0
Zfp518a,-0.035,-0.167,0.047,0.035,-0.132,0.082,0.167,0.132,0.214,-0.047,-0.082,-0.214
Gm7582,-1.217,1.054,-0.209,1.217,2.271,1.008,-1.054,-2.271,-1.263,0.209,-1.008,1.263
Gm6425,0.541,0.68,-0.074,-0.541,0.139,-0.614,-0.68,-0.139,-0.754,0.074,0.614,0.754
Gm6098,-0.458,-0.351,-1.232,0.458,0.107,-0.774,0.351,-0.107,-0.881,1.232,0.774,0.881
AC133095.1,,,,,,,,,,,,
Lrp12,0.509,-1.137,-0.654,-0.509,-1.646,-1.163,1.137,1.646,0.484,0.654,1.163,-0.484
Gimd1,,,,,,,,,,,,
Cdk5r2,0.989,1.111,-1.052,-0.989,0.0,-2.041,-1.111,0.0,-2.164,1.052,2.041,2.164
Gm45085,,,,,,,,,,,,
Eif2d,-0.061,-0.12,0.015,0.061,-0.06,0.076,0.12,0.06,0.136,-0.015,-0.076,-0.136
Gm45224,0.515,-1.624,-0.9,-0.515,-2.139,-1.414,1.624,2.139,0.724,0.9,1.414,-0.724
Tbcb,-0.074,-0.046,-0.047,0.074,0.028,0.027,0.046,-0.028,-0.001,0.047,-0.027,0.001
Selenon,0.042,0.309,0.039,-0.042,0.267,-0.003,-0.309,-0.267,-0.27,-0.039,0.003,0.27
Oas3,-0.166,0.27,0.204,0.166,0.436,0.369,-0.27,-0.436,-0.066,-0.204,-0.369,0.066
Gm14357,,,,,,,,,,,,
Trim46,0.517,0.1,0.588,-0.517,-0.416,0.071,-0.1,0.416,0.487,-0.588,-0.071,-0.487
Hhipl1,-1.535,-0.419,-2.147,1.535,1.116,-0.612,0.419,-1.116,-1.728,2.147,0.612,1.728
Gm13484,,,,,,,,,,,,
Gm7831,0.0,0.0,-1.137,0.0,0.0,-1.164,0.0,0.0,-1.286,1.137,1.164,1.286
Gm7191,0.991,1.113,-0.373,-0.991,0.0,-1.364,-1.113,0.0,-1.486,0.373,1.364,1.486
Gm49331,0.059,0.137,0.05,-0.059,0.078,-0.009,-0.137,-0.078,-0.087,-0.05,0.009,0.087
Eps15l1,-0.017,0.017,-0.017,0.017,0.034,0.0,-0.017,-0.034,-0.034,0.017,-0.0,0.034
Gm5654,0.989,1.112,1.212,-0.989,0.0,0.0,-1.112,0.0,0.0,-1.212,0.0,0.0
Thap1,0.034,-0.168,-0.157,-0.034,-0.202,-0.192,0.168,0.202,0.011,0.157,0.192,-0.011
Igkv4-61,0.0,-1.347,0.0,0.0,-1.374,0.0,1.347,1.374,1.597,0.0,0.0,-1.597
Cstdc6,,,,,,,,,,,,
Cd44,0.043,-0.303,0.123,-0.043,-0.347,0.08,0.303,0.347,0.427,-0.123,-0.08,-0.427
Grk4,0.127,0.243,0.12,-0.127,0.115,-0.007,-0.243,-0.115,-0.123,-0.12,0.007,0.123
Kcnh4,2.892,0.055,3.114,-2.892,-2.837,0.0,-0.055,2.837,3.06,-3.114,0.0,-3.06
Hcfc1r1-ps1,,,,,,,,,,,,
Olfr1338,0.633,-0.549,-0.396,-0.633,-1.182,-1.029,0.549,1.182,0.153,0.396,1.029,-0.153
Dusp21,,,,,,,,,,,,
Gm16405,,,,,,,,,,,,
Olfr674-ps1,,,,,,,,,,,,
Spn,0.042,0.079,0.108,-0.042,0.037,0.066,-0.079,-0.037,0.029,-0.108,-0.066,-0.029
Klc2,0.082,0.209,-0.277,-0.082,0.127,-0.359,-0.209,-0.127,-0.486,0.277,0.359,0.486
Gm3239,-2.374,0.0,0.0,2.374,2.523,2.624,0.0,-2.523,0.0,0.0,-2.624,0.0
Gm4829,-1.602,-0.455,-0.906,1.602,1.147,0.696,0.455,-1.147,-0.451,0.906,-0.696,0.451
Gm49287,,,,,,,,,,,,
Samd9l,-0.197,-0.02,0.016,0.197,0.176,0.213,0.02,-0.176,0.036,-0.016,-0.213,-0.036
Kif5b,0.005,0.012,0.028,-0.005,0.007,0.023,-0.012,-0.007,0.016,-0.028,-0.023,-0.016
Gm14899,,,,,,,,,,,,
Gm12577,2.529,0.151,1.358,-2.529,-2.378,-1.171,-0.151,2.378,1.207,-1.358,1.171,-1.207
Izumo4,-0.008,0.316,-0.055,0.008,0.324,-0.047,-0.316,-0.324,-0.371,0.055,0.047,0.371
Gm8207,,,,,,,,,,,,
Gm18585,,,,,,,,,,,,
Apbb1ip,-0.031,0.23,-0.063,0.031,0.261,-0.032,-0.23,-0.261,-0.293,0.063,0.032,0.293
Spink13,-1.407,-1.266,-2.013,1.407,0.141,-0.606,1.266,-0.141,-0.747,2.013,0.606,0.747
AC016791.2,-1.402,0.0,0.0,1.402,1.552,1.652,0.0,-1.552,0.0,0.0,-1.652,0.0
Gm5712,,,,,,,,,,,,
Wdpcp,1.208,0.481,0.456,-1.208,-0.728,-0.752,-0.481,0.728,-0.024,-0.456,0.752,0.024
Sp9,-0.103,-2.303,-2.779,0.103,-2.2,-2.676,2.303,2.2,-0.476,2.779,2.676,0.476
P2ry1,2.218,0.023,1.14,-2.218,-2.195,-1.078,-0.023,2.195,1.117,-1.14,1.078,-1.117
Gm18283,-0.138,-0.05,-0.57,0.138,0.087,-0.433,0.05,-0.087,-0.52,0.57,0.433,0.52
Gm14534,,,,,,,,,,,,
Gm27036,,,,,,,,,,,,
Derl2,0.128,-0.006,0.2,-0.128,-0.134,0.072,0.006,0.134,0.206,-0.2,-0.072,-0.206
Lrfn3,,,,,,,,,,,,
Mfge8,0.363,0.256,0.376,-0.363,-0.107,0.013,-0.256,0.107,0.12,-0.376,-0.013,-0.12
Gm20807,,,,,,,,,,,,
Prl7c1,,,,,,,,,,,,
Gm6436,1.727,-1.46,1.076,-1.727,-3.186,-0.651,1.46,3.186,2.535,-1.076,0.651,-2.535
Rpl17-ps4,-1.064,-1.328,0.606,1.064,-0.264,1.67,1.328,0.264,1.933,-0.606,-1.67,-1.933
Gm8267,,,,,,,,,,,,
Gm28453,,,,,,,,,,,,
Nif3l1,0.055,-0.031,-0.086,-0.055,-0.086,-0.14,0.031,0.086,-0.054,0.086,0.14,0.054
Ifna9,,,,,,,,,,,,
Sftpa1,,,,,,,,,,,,
Gpr3,2.6,2.037,2.609,-2.6,-0.563,0.009,-2.037,0.563,0.572,-2.609,-0.009,-0.572
Cnot7,0.267,0.057,0.081,-0.267,-0.209,-0.186,-0.057,0.209,0.023,-0.081,0.186,-0.023
Ap1m1,-0.129,0.173,0.007,0.129,0.302,0.136,-0.173,-0.302,-0.167,-0.007,-0.136,0.167
Lrfn5,-2.051,-1.488,-1.577,2.051,0.563,0.475,1.488,-0.563,-0.089,1.577,-0.475,0.089
Gm17086,,,,,,,,,,,,
Lpcat2,0.025,1.085,-0.82,-0.025,1.06,-0.845,-1.085,-1.06,-1.905,0.82,0.845,1.905
Gm45078,,,,,,,,,,,,
Gm49146,1.821,1.943,-0.932,-1.821,0.0,-2.752,-1.943,0.0,-2.875,0.932,2.752,2.875
Ube2z,0.207,-0.03,0.041,-0.207,-0.237,-0.166,0.03,0.237,0.071,-0.041,0.166,-0.071
Gm8945,,,,,,,,,,,,
Mlxipl,0.268,-0.506,-0.251,-0.268,-0.773,-0.519,0.506,0.773,0.255,0.251,0.519,-0.255
Trbj2-4,0.062,0.075,0.093,-0.062,0.012,0.03,-0.075,-0.012,0.018,-0.093,-0.03,-0.018
Yy2,-1.081,-0.583,-1.451,1.081,0.498,-0.37,0.583,-0.498,-0.868,1.451,0.37,0.868
Eif2s3x,0.161,-0.069,0.22,-0.161,-0.23,0.059,0.069,0.23,0.289,-0.22,-0.059,-0.289
Igkv2-95-1,,,,,,,,,,,,
Sema3c,0.219,-0.644,-0.849,-0.219,-0.863,-1.068,0.644,0.863,-0.206,0.849,1.068,0.206
Gm2915,0.0,0.0,-1.137,0.0,0.0,-1.164,0.0,0.0,-1.286,1.137,1.164,1.286
Hyal6,0.0,0.0,-2.012,0.0,0.0,-2.04,0.0,0.0,-2.162,2.012,2.04,2.162
Dnajb6,-0.027,0.257,0.027,0.027,0.284,0.055,-0.257,-0.284,-0.229,-0.027,-0.055,0.229
Gm49340,,,,,,,,,,,,
2610301B20Rik,0.379,0.496,0.439,-0.379,0.117,0.061,-0.496,-0.117,-0.057,-0.439,-0.061,0.057
Gm6776,,,,,,,,,,,,
Gm28360,-0.746,-0.404,-1.04,0.746,0.342,-0.294,0.404,-0.342,-0.636,1.04,0.294,0.636
Pogk,0.02,0.252,0.137,-0.02,0.232,0.117,-0.252,-0.232,-0.115,-0.137,-0.117,0.115
Mrps36-ps3,,,,,,,,,,,,
Gm13724,,,,,,,,,,,,
Ddx56,0.065,-0.135,-0.198,-0.065,-0.2,-0.263,0.135,0.2,-0.062,0.198,0.263,0.062
Arfgef2,0.128,0.346,0.238,-0.128,0.218,0.11,-0.346,-0.218,-0.108,-0.238,-0.11,0.108
Gtpbp4-ps1,,,,,,,,,,,,
Mrtfa,-0.073,0.009,-0.037,0.073,0.082,0.036,-0.009,-0.082,-0.046,0.037,-0.036,0.046
Vmn2r40,,,,,,,,,,,,
Gm8446,,,,,,,,,,,,
Xrn1,-0.049,0.033,0.071,0.049,0.082,0.12,-0.033,-0.082,0.038,-0.071,-0.12,-0.038
Ahnak2,0.346,-0.534,-0.332,-0.346,-0.88,-0.678,0.534,0.88,0.202,0.332,0.678,-0.202
AC165327.2,-2.957,0.0,0.0,2.957,3.107,3.207,0.0,-3.107,0.0,0.0,-3.207,0.0
Sdhaf1,0.264,0.008,0.14,-0.264,-0.256,-0.124,-0.008,0.256,0.132,-0.14,0.124,-0.132
Gm27185,,,,,,,,,,,,
Gm43309,-2.453,-1.341,-1.143,2.453,1.112,1.31,1.341,-1.112,0.198,1.143,-1.31,-0.198
Gm45062,-0.381,-0.199,0.241,0.381,0.183,0.623,0.199,-0.183,0.44,-0.241,-0.623,-0.44
Gm10413,,,,,,,,,,,,
Reg3d,,,,,,,,,,,,
Gm47426,,,,,,,,,,,,
Trav6d-5,-0.58,-1.628,-1.084,0.58,-1.048,-0.504,1.628,1.048,0.544,1.084,0.504,-0.544
Cdc42ep4,0.236,0.408,0.204,-0.236,0.172,-0.032,-0.408,-0.172,-0.204,-0.204,0.032,0.204
Olfr1185-ps1,0.0,0.0,-1.137,0.0,0.0,-1.164,0.0,0.0,-1.286,1.137,1.164,1.286
Ndufs6b,-1.442,0.0,-1.345,1.442,1.592,0.097,0.0,-1.592,-1.495,1.345,-0.097,1.495
Gabra1,,,,,,,,,,,,
Tanc1,-0.464,0.003,0.085,0.464,0.467,0.549,-0.003,-0.467,0.082,-0.085,-0.549,-0.082
Gm5737,1.917,-1.01,0.585,-1.917,-2.926,-1.331,1.01,2.926,1.595,-0.585,1.331,-1.595
St6galnac6,0.155,0.167,0.432,-0.155,0.012,0.278,-0.167,-0.012,0.266,-0.432,-0.278,-0.266
Gm14240,0.0,-1.267,-2.207,0.0,-1.295,-2.234,1.267,1.295,-0.94,2.207,2.234,0.94
Cabp4,0.606,0.219,2.169,-0.606,-0.387,1.563,-0.219,0.387,1.95,-2.169,-1.563,-1.95
Mpc1-ps,5.703,5.825,0.392,-5.703,0.0,-5.31,-5.825,0.0,-5.433,-0.392,5.31,5.433
Gm30083,,,,,,,,,,,,
Gm42958,,,,,,,,,,,,
Ccdc57,-1.551,-1.316,-0.306,1.551,0.235,1.245,1.316,-0.235,1.01,0.306,-1.245,-1.01
Gm28978,,,,,,,,,,,,
Slc19a1,0.195,-0.38,-0.048,-0.195,-0.575,-0.244,0.38,0.575,0.331,0.048,0.244,-0.331
D10Wsu102e,-0.12,0.002,-0.178,0.12,0.122,-0.059,-0.002,-0.122,-0.18,0.178,0.059,0.18
Sidt2,0.126,0.318,-0.111,-0.126,0.193,-0.236,-0.318,-0.193,-0.429,0.111,0.236,0.429
Trbv2,-0.109,-0.078,-0.14,0.109,0.031,-0.031,0.078,-0.031,-0.063,0.14,0.031,0.063
Gm43354,,,,,,,,,,,,
Obox6,,,,,,,,,,,,
Mpzl3,-0.279,0.039,0.182,0.279,0.318,0.461,-0.039,-0.318,0.143,-0.182,-0.461,-0.143
Dnah5,0.989,1.112,1.212,-0.989,0.0,0.0,-1.112,0.0,0.0,-1.212,0.0,0.0
Gm8204,,,,,,,,,,,,
Gm7442,0.0,-2.288,-1.145,0.0,-2.315,-1.173,2.288,2.315,1.142,1.145,1.173,-1.142
Tas2r111-ps2,,,,,,,,,,,,
Asb18,-0.666,0.053,-0.599,0.666,0.719,0.067,-0.053,-0.719,-0.652,0.599,-0.067,0.652
Gm44902,,,,,,,,,,,,
Lat,-0.147,-0.159,-0.112,0.147,-0.012,0.035,0.159,0.012,0.047,0.112,-0.035,-0.047
Olfr1189,,,,,,,,,,,,
Gm20846,,,,,,,,,,,,
Rpl7-ps7,0.96,1.781,0.503,-0.96,0.821,-0.458,-1.781,-0.821,-1.278,-0.503,0.458,1.278
Gm47620,,,,,,,,,,,,
Gp9,-2.418,-1.269,0.0,2.418,1.149,2.668,1.269,-1.149,1.519,0.0,-2.668,-1.519
Gm18078,-0.931,-0.232,0.102,0.931,0.699,1.033,0.232,-0.699,0.334,-0.102,-1.033,-0.334
Dimt1,0.009,0.052,-0.252,-0.009,0.044,-0.261,-0.052,-0.044,-0.305,0.252,0.261,0.305
Gm3351,,,,,,,,,,,,
Tpcn2,-0.191,-0.14,-0.197,0.191,0.051,-0.006,0.14,-0.051,-0.057,0.197,0.006,0.057
Gm50032,,,,,,,,,,,,
Gm28646,,,,,,,,,,,,
Gm5190,,,,,,,,,,,,
Cnfn,,,,,,,,,,,,
Cwh43,1.976,2.098,2.199,-1.976,0.0,0.0,-2.098,0.0,0.0,-2.199,0.0,0.0
Gm43407,,,,,,,,,,,,
Nmral1,0.016,-0.101,-0.088,-0.016,-0.117,-0.104,0.101,0.117,0.013,0.088,0.104,-0.013
Gm17743,,,,,,,,,,,,
Gm2951,,,,,,,,,,,,
Vmn1r207-ps,0.001,0.12,-0.204,-0.001,0.119,-0.205,-0.12,-0.119,-0.324,0.204,0.205,0.324
Cenpe,0.032,-0.13,0.068,-0.032,-0.162,0.036,0.13,0.162,0.197,-0.068,-0.036,-0.197
Gm15625,,,,,,,,,,,,
Srrm3,-0.439,0.259,-0.563,0.439,0.698,-0.124,-0.259,-0.698,-0.823,0.563,0.124,0.823
Mc1r,-0.017,-0.228,-0.1,0.017,-0.211,-0.083,0.228,0.211,0.128,0.1,0.083,-0.128
Iqck,0.064,0.047,0.181,-0.064,-0.018,0.117,-0.047,0.018,0.135,-0.181,-0.117,-0.135
Gm15607,0.983,1.105,-1.904,-0.983,0.0,-2.887,-1.105,0.0,-3.009,1.904,2.887,3.009
Plekhg3,-0.118,0.006,0.032,0.118,0.124,0.15,-0.006,-0.124,0.026,-0.032,-0.15,-0.026
Gm20701,,,,,,,,,,,,
Zfp956,-0.087,0.042,-0.222,0.087,0.129,-0.134,-0.042,-0.129,-0.263,0.222,0.134,0.263
Zfp62,-0.06,0.021,0.0,0.06,0.08,0.06,-0.021,-0.08,-0.02,-0.0,-0.06,0.02
Gm4751,0.0,0.0,-1.339,0.0,0.0,-1.367,0.0,0.0,-1.489,1.339,1.367,1.489
Gsto1,0.653,-0.034,0.08,-0.653,-0.687,-0.573,0.034,0.687,0.114,-0.08,0.573,-0.114
Ikzf2,0.669,1.007,0.498,-0.669,0.338,-0.172,-1.007,-0.338,-0.51,-0.498,0.172,0.51
Necab3,-1.998,-1.25,-1.414,1.998,0.748,0.584,1.25,-0.748,-0.164,1.414,-0.584,0.164
Col9a3,-0.482,0.195,0.004,0.482,0.678,0.486,-0.195,-0.678,-0.192,-0.004,-0.486,0.192
AC124502.2,-1.441,0.0,-1.142,1.441,1.591,0.299,0.0,-1.591,-1.292,1.142,-0.299,1.292
