gene_name,P2_Arm,P3_Arm,P4_Arm,P5_Arm,P6_Arm,P7_Arm,P8_Arm,P9_Arm,P10_Arm,P2_Cl13,P3_Cl13,P4_Cl13,P5_Cl13,P6_Cl13,P7_Cl13,P8_Cl13,P9_Cl13,P10_Cl13
Dpy19l3,0.019197738,0.034815412,0.020003863,0.024793835,0.0255416,0.12575017,0.038419686,0.11517877,0.10688736,0.011982872,0.026094686,0.019135194,0.022157772,0.023900582,0.078078665,0.051069625,0.046409562,0.019783925
Zfp507,0.04417623,0.04159228,0.03670613,0.061068438,0.07428624,0.08198685,0.01404915,0.06738402,0.05706859,0.068108566,0.03478469,0.036910094,0.042453337,0.045467805,0.07911172,0.078895755,0.048420295,0.07468278
Uri1,0.5553344,0.41665223,0.5076173,0.4963185,0.43260968,0.5959686,0.42588088,0.5253964,0.51645523,0.72352195,0.516839,0.5612281,0.65764123,0.46529752,0.7274873,0.8182533,0.61481357,0.6156548
Ccne1,1.7718111,0.5624646,0.948312,1.3506857,0.79685944,0.39580506,0.17986345,0.16750175,0.20859082,1.3731052,0.583043,0.5970264,1.2203293,0.5087594,0.29339442,0.44265184,0.26852667,0.37660953
Pop4,0.635139,0.69130665,0.65052766,0.5923827,0.62076163,0.4048943,0.39201978,0.3856514,0.3725024,0.6820289,0.58503723,0.675131,0.5457452,0.48671192,0.34899136,0.38470054,0.31595027,0.2948213
AI987944,0.052956868,0.043312233,0.047086768,0.042653836,0.0653708,0.08730894,0.08311572,0.08367325,0.09469917,0.06334881,0.059826333,0.04840126,0.05272841,0.07308497,0.088246755,0.10646969,0.056211233,0.09090127
Zfp141,0.06702779,0.040880837,0.049538985,0.036569726,0.074237116,0.09298395,0.15634838,0.07489816,0.060458332,0.066568695,0.041344587,0.047136817,0.05676691,0.09317021,0.09342411,0.065256536,0.07077444,0.08657086
Zfp715,0.012030615,0.009854295,0.00829998,0.006791936,0.010250779,0.009299403,0.021306962,0.009127802,0.016629713,0.004807799,0.009699719,0.009229778,0.010633522,0.015670793,0.011672478,0.025040405,0.028597211,0.0
Emc10,0.92249006,1.028368,0.97985154,0.9624334,0.92832875,1.1143582,1.4465132,1.0852576,1.090612,1.0033637,1.0682385,1.022818,1.1050607,1.016876,1.0791136,1.1353792,1.1796999,1.2506788
Pold1,0.51644003,0.5299396,0.47892702,0.57504445,0.36544746,0.24252778,0.14702575,0.10743675,0.110662214,0.44795674,0.4524811,0.41007602,0.49557838,0.28554714,0.13306153,0.22144146,0.13103728,0.21973856
Nr1h2,0.32575485,0.53241885,0.4445832,0.4426707,0.50309,0.5173525,0.674933,0.6371235,0.6666182,0.38438332,0.5983973,0.51968515,0.46604532,0.6183103,0.5342072,0.65685135,0.6716055,0.5403846
Med25,0.22934811,0.19126457,0.20929256,0.20921849,0.20533258,0.20203644,0.14994398,0.2265133,0.20117489,0.2129123,0.195438,0.20781392,0.21048793,0.22520748,0.2639926,0.21749866,0.20096438,0.12820983
Ap2a1,0.27649114,0.28418913,0.2844004,0.29018494,0.25964978,0.3113753,0.21340205,0.23839693,0.26199707,0.33391938,0.29136285,0.32485804,0.2603612,0.28815383,0.2641035,0.27083385,0.16998348,0.12472732
Prmt1,2.8463795,1.4131533,1.8461492,1.7030661,1.635594,1.2627155,1.0950307,0.8670462,0.7675852,3.000043,1.4837809,1.8867317,1.5413133,1.4870443,1.2915492,1.2381551,0.8260657,0.863883
Bcl2l12,0.30918992,0.38715345,0.34517452,0.3124356,0.31210995,0.28406584,0.32505172,0.22447892,0.19695391,0.3106937,0.36733907,0.35647982,0.2701204,0.28907794,0.28008822,0.25682858,0.21185695,0.28498316
Scaf1,0.20204517,0.22752818,0.21137331,0.20529918,0.19771074,0.17515357,0.20611219,0.22463582,0.20271532,0.20140181,0.22630599,0.2470544,0.20912848,0.1623184,0.17864875,0.21393429,0.15356278,0.18182653
Prr12,0.12076174,0.13376667,0.13648403,0.13996209,0.10621083,0.13801692,0.1583837,0.17085457,0.24701095,0.112975955,0.1432701,0.11700818,0.122870184,0.108126804,0.17332956,0.13315079,0.07989529,0.11227966
Rcn3,0.29485127,0.41432786,0.4423344,0.50694966,0.52861524,0.300161,0.28860825,0.30627453,0.2208786,0.1604348,0.23048009,0.263874,0.2536892,0.39461076,0.16955729,0.22737685,0.40592006,0.24104074
Fcgrt,0.17138283,0.49008954,0.3808079,0.3599595,0.5711378,0.306676,0.45528492,0.6219847,0.48615918,0.044696163,0.07832596,0.10326886,0.10993936,0.1182964,0.09006083,0.056470666,0.13042173,0.16761005
Rps11,24.89553,21.19863,22.732426,23.21838,21.799486,28.961939,22.673365,27.58608,28.873817,24.918142,22.28388,21.649721,22.48098,21.661922,28.387613,28.26975,24.37897,24.068869
Rpl13a,4.1769066,2.8201842,3.3435042,3.7199771,3.2828228,3.4681933,3.2305167,2.9249606,2.7992635,4.2036366,2.8644476,3.390557,3.7848604,3.4367366,4.2005754,1.9697188,3.1106858,2.9860337
Flt3l,0.0296352,0.06952235,0.042424474,0.043175627,0.047758732,0.054289572,0.15211585,0.107354306,0.07774867,0.022789268,0.046532713,0.043948818,0.04387388,0.055288147,0.039099716,0.06444509,0.110082544,0.05636967
Aldh16a1,0.111546636,0.1904104,0.16184601,0.15579313,0.1546779,0.14379294,0.13001205,0.06036055,0.094963826,0.12037339,0.18663944,0.16173582,0.118775256,0.15794207,0.095072635,0.14041433,0.10281301,0.052896976
Cd37,0.47774705,0.95180434,0.67692065,0.7064992,0.8206073,1.2351283,1.7650812,2.1193376,1.9987354,0.4994733,0.85089314,0.64794236,0.7499929,0.8603681,1.109758,1.3764342,1.577353,1.1845812
Snrnp70,0.9967498,1.0238165,0.9957395,0.8923339,0.7811475,0.7788854,0.85482824,0.82961726,0.9266983,0.98689187,1.1026386,1.0292231,0.8700862,0.776583,0.6920982,0.82704014,0.7731605,0.55760884
Ruvbl2,0.34787548,0.19782257,0.23042116,0.20289706,0.21617262,0.14822963,0.10212596,0.090694755,0.08217111,0.30408567,0.24789028,0.28642595,0.18198541,0.17312881,0.16155003,0.105481364,0.09083392,0.036721613
Ftl1,12.614477,9.114033,12.115429,12.49691,12.530824,10.582881,10.3758545,8.741686,8.795053,13.287919,9.863732,13.067029,13.237025,12.775913,11.227756,9.817926,10.611543,10.892286
Bax,2.498844,2.083114,2.2766871,2.3354063,2.1974702,2.466881,2.6988158,2.518183,2.3185809,2.7110276,2.501354,2.517414,2.4319437,2.4749095,2.5474942,2.4127662,3.045692,3.2696607
Nucb1,0.65838504,0.88261044,0.78545505,0.81135607,0.89163107,0.81244594,0.8164089,0.85954463,0.81105435,0.86797434,1.1578379,1.0848206,1.0776013,1.2250992,0.984507,1.4745055,1.2288458,0.9366123
Ppp1r15a,1.0448736,1.5249827,1.4397261,1.2419163,1.4555871,2.6040022,2.000664,2.995449,2.4888947,0.6444256,1.3782415,1.298593,1.3151269,1.3893342,1.776618,0.6991505,1.9130199,1.4173158
Sphk2,0.08874307,0.10542935,0.08805216,0.08165335,0.091890045,0.09471979,0.12136386,0.10705338,0.1156217,0.095951475,0.11939612,0.11541797,0.07983106,0.07710724,0.17028794,0.09509589,0.16498935,0.095216244
Sult2b1,0.06799298,0.12630598,0.10946054,0.10657132,0.1781576,0.035968807,0.10857257,0.036738295,0.024895592,0.06337687,0.112353355,0.14873593,0.122478,0.10440396,0.0280289,0.070292376,0.10253287,0.029599268
Cyth2,0.3691421,0.59806216,0.50206316,0.4211694,0.42671418,0.387758,0.4188855,0.497819,0.43190688,0.3445329,0.54185265,0.51361924,0.4183405,0.42388317,0.38787565,0.39204553,0.37820214,0.39578798
Grwd1,0.2995656,0.0679143,0.1526468,0.1729955,0.13559556,0.15663333,0.04417737,0.0650505,0.04729747,0.2937592,0.08927739,0.1651855,0.19098051,0.113760926,0.110548995,0.08044908,0.0644682,0.017186753
Emp3,4.981134,11.614552,7.267802,7.090013,8.420397,4.344751,7.8390045,7.2151976,9.389646,4.031622,8.901849,6.403364,5.6199007,7.4304123,3.1405423,6.6600695,5.3304048,5.6271057
Sergef,0.14379802,0.14486194,0.12741469,0.13834307,0.12216877,0.13510372,0.1086447,0.16804995,0.17827253,0.15847766,0.15921393,0.16542776,0.16205649,0.12387454,0.15719828,0.1350107,0.13769095,0.053122133
Saal1,0.36165664,0.30433005,0.33007517,0.3119428,0.2933219,0.18593568,0.13550109,0.15654151,0.14135426,0.38405433,0.28697377,0.33950725,0.322586,0.23009124,0.18790162,0.1642128,0.18953319,0.19168824
Hps5,0.07025286,0.0934545,0.08376094,0.07192081,0.0801965,0.11621169,0.117603056,0.10920417,0.14967765,0.06537197,0.1235889,0.100428656,0.07735876,0.09923976,0.11783225,0.122758985,0.113144666,0.01692371
Tsg101,0.60203457,0.6395195,0.6396498,0.6832957,0.57979035,0.5328064,0.5297381,0.4951097,0.507815,0.64425147,0.7968657,0.8296978,0.82507277,0.65234554,0.48543596,0.5851398,0.58352435,0.8160902
Uevld,0.030671962,0.09075048,0.046492964,0.016886806,0.05155792,0.020258814,0.0046832715,0.017470073,0.029398018,0.031744283,0.07627829,0.042523988,0.019208454,0.039452072,0.015852964,0.025868142,0.018758498,0.0
Spty2d1,0.39057744,0.53916925,0.4930348,0.3844419,0.4964016,0.5785722,0.49475133,0.6030458,0.887708,0.4136818,0.6634493,0.58444804,0.51802814,0.6149539,0.6153323,0.44922832,0.6544316,0.7155659
E2f8,0.6340936,0.604526,0.5220263,0.73228824,0.29555672,0.17449093,0.055178262,0.03498746,0.028192917,0.52746236,0.5522248,0.42931822,0.63553894,0.15768477,0.0883693,0.0950241,0.07879125,0.026335677
Nipa2,0.64598167,0.5577949,0.63434964,0.58083,0.64805704,0.30659065,0.42874336,0.34071255,0.38925987,0.6302404,0.5580248,0.5700614,0.53867155,0.51915926,0.45192373,0.588492,0.3966588,0.5179676
Klf13,1.1429135,1.5862279,1.5007852,1.2773434,1.5493807,1.7923775,1.9857163,3.0456514,2.8655849,0.90708035,1.4475962,1.214207,1.2270882,1.5296954,1.2423279,2.3404317,2.176489,2.4641562
Fan1,0.027623607,0.02298768,0.03003294,0.02514549,0.027557455,0.026366336,0.0027385745,0.025919495,0.011135498,0.045621984,0.024210986,0.026634937,0.03756354,0.025573673,0.04324702,0.03489972,0.014998652,0.0
Mphosph10,0.90608346,0.5495019,0.758049,0.77324057,0.7425536,0.67750156,0.50283635,0.5142323,0.48803636,0.86509436,0.58437383,0.7069899,0.7533467,0.7988489,0.772346,0.56713593,0.6811764,0.63212144
Lrrk1,0.039583813,0.06654889,0.053928178,0.056580715,0.05444265,0.040421497,0.09950117,0.08733959,0.07115222,0.023441335,0.05214026,0.034879234,0.034138903,0.052947633,0.036305234,0.11350711,0.092638,0.1473848
Asb7,0.03653144,0.031111425,0.03229901,0.029768601,0.029427834,0.046544112,0.035694186,0.041022535,0.060483746,0.021058107,0.024686128,0.01899724,0.020212496,0.04392514,0.062805675,0.06492073,0.053492315,0.03980533
Mef2a,0.1896371,0.31156155,0.25736332,0.25076395,0.22171564,0.3280417,0.42385912,0.41578078,0.52022016,0.21094383,0.31801555,0.2804662,0.30192733,0.2466644,0.1765974,0.37645882,0.39530033,0.39557305
Lrrc28,0.041950315,0.058432687,0.04901256,0.040528696,0.043417092,0.07331851,0.030819876,0.067008354,0.11194171,0.047608342,0.05223757,0.05033071,0.04629411,0.064100266,0.060999706,0.061755057,0.06411641,0.12153952
Pgpep1l,0.0010905009,0.00056863844,0.0028274127,0.00086383143,0.00088998367,0.0033829105,0.0,0.012828691,0.00039856532,0.0,0.00080787926,0.0001608513,0.0,3.717128e-05,0.0078740865,0.0,0.0,0.0
Mctp2,0.12778665,0.22404476,0.18065684,0.19678105,0.16359597,0.28754726,0.35092536,0.29209155,0.27300802,0.099332966,0.20710266,0.18848841,0.21670392,0.15811595,0.2724188,0.28849766,0.30881566,0.45232755
Chd2,0.5808166,0.9354879,0.7817224,0.563934,0.7804896,1.2503933,1.019381,1.3054715,1.162004,0.50741076,1.013235,0.87831044,0.60467386,0.7983947,1.275627,1.0904378,1.1987276,0.79069555
Slco3a1,0.15171155,0.30722982,0.24402766,0.20872155,0.25897726,0.2635999,0.25820222,0.56332093,0.5297957,0.087015636,0.18599784,0.1318431,0.16194282,0.17673229,0.17443947,0.16838065,0.23995775,0.26651448
Ntrk3,0.020677162,0.015279634,0.018529635,0.02307165,0.022667745,0.027291518,0.049180463,0.030502928,0.036650263,0.007229185,0.018469939,0.013588704,0.014802326,0.012673131,0.03572228,0.016378727,0.010323589,0.043262463
Mrpl46,0.8315213,0.54365456,0.69702816,0.67622834,0.6708772,0.5481784,0.52722263,0.42120942,0.3361668,0.7898735,0.5150541,0.683943,0.6555474,0.6698871,0.596846,0.5199539,0.569915,0.8750894
Det1,0.007884726,0.009788738,0.009780093,0.005873436,0.0061056633,0.017874932,0.0021765747,0.018797724,0.023721514,0.0145436665,0.012018112,0.009841645,0.005279939,0.010721909,0.029450715,0.021459064,0.018145006,0.04030315
Polg,0.04664697,0.04186166,0.040818356,0.06425199,0.05052542,0.05796247,0.08008347,0.058311813,0.07537252,0.0496054,0.041056264,0.045477115,0.04891389,0.023397151,0.05181982,0.05560497,0.057256285,0.04592289
Ap3s2,0.21998513,0.18010709,0.19748932,0.1781035,0.2264012,0.20025271,0.17226414,0.18715233,0.14785667,0.24007419,0.2135839,0.19099861,0.21803914,0.24430323,0.21188182,0.2369767,0.16559233,0.27047718
Idh2,0.17098418,0.24708669,0.22120637,0.23054843,0.2350599,0.1649621,0.14345632,0.15082185,0.2245723,0.07800123,0.090256,0.10707317,0.09487526,0.09473899,0.07227686,0.08905134,0.0643987,0.16413298
Cib1,0.8865756,0.98422444,0.9961419,1.067568,1.17935,0.98150957,1.2743868,1.0597035,1.0460815,0.8591702,0.81530046,0.89364123,0.88819116,1.0780747,1.0159684,0.9101585,1.2336307,1.1831495
Rccd1,0.0055529973,0.0075410143,0.004818789,0.0069087087,0.006983781,0.009352581,0.04376425,0.014838318,0.016481968,0.0058440836,0.0040732035,0.006037635,0.004594753,0.0037542677,0.0052207382,0.018358115,0.010862834,0.0
Unc45a,0.077188745,0.04648959,0.07103428,0.043339144,0.06537705,0.095636085,0.06511044,0.08514083,0.07806194,0.04709982,0.07741408,0.08343414,0.055707965,0.08082437,0.101170905,0.08493222,0.077160865,0.0730596
Man2a2,0.10178957,0.059102684,0.09880715,0.09192546,0.07308903,0.14673418,0.07779755,0.1343277,0.13834159,0.12922,0.08568689,0.08821088,0.07737665,0.08172405,0.10351631,0.11942828,0.08056141,0.09123126
Fes,0.027540877,0.021376407,0.028921517,0.022583082,0.03525281,0.04830795,0.08508675,0.044757977,0.037738647,0.026604941,0.030293806,0.039563205,0.02393408,0.045347065,0.02472704,0.06937561,0.06826973,0.05514272
Furin,0.4097232,0.30735052,0.3846927,0.3821813,0.38656974,0.5875641,0.43929532,0.539898,0.2718714,0.5004951,0.34020573,0.4413216,0.5449171,0.52443737,0.7863182,0.5452771,0.56620103,0.44743612
Blm,0.3240213,0.3668978,0.33012185,0.3403281,0.18849501,0.13922307,0.075763546,0.07914066,0.06530481,0.35723788,0.37418428,0.37479064,0.40136155,0.16769674,0.10172349,0.106985256,0.10519903,0.036808744
Crtc3,0.11673396,0.14868371,0.14471391,0.14913923,0.1326822,0.267552,0.25807914,0.3041698,0.3425244,0.14971319,0.17649177,0.10659381,0.1343202,0.17162432,0.23284896,0.2711698,0.22674058,0.2713254
Iqgap1,2.6750894,3.472625,3.3088806,2.816739,3.0229676,2.9016523,3.2464333,3.5534666,3.3347583,2.7406576,3.3641038,3.4020255,3.0204823,3.0944169,2.6838436,3.561044,3.100135,3.4198756
Wdr73,0.12367753,0.084039226,0.101992026,0.08666933,0.109078705,0.1375161,0.10065733,0.09124919,0.058035593,0.1636927,0.10496891,0.11493934,0.09780646,0.106351614,0.15788884,0.10574249,0.1527692,0.04465029
Nmb,0.10573744,0.23121144,0.14792399,0.13857333,0.2327985,0.29801834,0.41648304,0.3182575,0.43103543,0.13252053,0.25169528,0.17832719,0.20798232,0.346689,0.36549142,0.57306117,0.47573334,0.73302376
Sec11a,0.26440483,0.27434772,0.31547743,0.29894873,0.31445342,0.2036289,0.22572526,0.22469802,0.16817696,0.25449145,0.278389,0.34359464,0.29110265,0.29335344,0.21961296,0.18589526,0.22472097,0.15285307
Rps17,18.50628,11.911754,15.215886,15.922704,14.027314,12.425337,8.6456585,6.634296,6.394051,19.663776,11.308183,14.096681,13.802199,12.011847,14.349344,10.311508,8.813512,8.690299
3110040N11Rik,0.42185885,0.42009982,0.43769833,0.46033525,0.536722,0.4178117,0.4980627,0.3233793,0.37225428,0.45745745,0.43911642,0.47870773,0.46930826,0.5736371,0.439243,0.37518033,0.54038346,0.39712763
Btbd1,0.6387996,0.53243524,0.60318017,0.6243939,0.56144,0.4401229,0.3639684,0.3617722,0.3917573,0.6135911,0.6200991,0.54349864,0.5658537,0.5103017,0.5137019,0.45457822,0.4008182,0.4575888
Hdgfl3,0.20344603,0.15335052,0.18347241,0.20266542,0.13282523,0.40461957,0.16522548,0.35798994,0.36853212,0.21648517,0.15951432,0.1465619,0.23862652,0.14162117,0.30273333,0.2628436,0.19277525,0.10734947
Il16,0.38673124,0.5590049,0.4749631,0.4263135,0.583307,0.8725266,0.8489583,0.8579043,0.7954276,0.3475322,0.48380917,0.3960878,0.4433541,0.53959614,0.82286566,0.64073837,0.7237282,0.65010643
Abhd17c,0.1561413,0.080798775,0.101739064,0.12494163,0.0842973,0.101906925,0.07968049,0.07097818,0.079938434,0.1748477,0.11168346,0.099774994,0.1318393,0.09890019,0.09934342,0.10396034,0.073047966,0.10073801
Fah,0.015400347,0.022388542,0.020554757,0.017797744,0.028516052,0.049558572,0.048276294,0.029529773,0.019614926,0.027131187,0.031373445,0.025702547,0.038894206,0.02206571,0.0640088,0.059954476,0.05286598,0.038818568
Zfand6,0.82573617,1.1526612,1.0026938,0.96472293,1.0771396,1.2445452,1.3534533,1.2436107,1.2541037,0.9005363,1.1334689,1.1492257,1.0646887,1.2522863,1.3658466,1.311076,1.5725242,2.0057688
Tmem135,0.06349799,0.06839618,0.06044984,0.05272099,0.06759332,0.10471267,0.23106521,0.16850737,0.14215218,0.082821116,0.08241955,0.07816546,0.08377549,0.080669984,0.09171791,0.2037797,0.15252244,0.06918827
Hikeshi,1.1596454,1.1521672,1.1645718,1.1479019,1.2370802,0.95565563,0.9234098,0.7439547,0.7063314,1.2476819,1.1311753,1.1697373,1.1195464,1.1931913,0.9134921,0.84673285,0.9596855,0.9188647
Eed,1.0375124,0.8117705,0.86357397,0.9672964,0.78022456,0.5588653,0.65609306,0.592231,0.56095475,1.0092747,0.7371365,0.7840996,0.9113441,0.74157065,0.6063596,0.5124634,0.56923175,0.5219871
Tmem126a,1.2802562,1.0102868,1.1715798,1.2550853,1.20731,1.3752384,1.2832905,0.95234317,0.79332405,1.5580539,1.2488055,1.477862,1.4360665,1.386261,1.6031581,1.2495434,1.4515607,1.4555254
Tmem126b,0.17069532,0.17958584,0.18419121,0.18787064,0.21171735,0.20472288,0.23588604,0.21002772,0.17181745,0.16139388,0.16013351,0.15705183,0.17028755,0.17931835,0.19415142,0.19660755,0.21842533,0.13163173
Pcf11,0.44222248,0.56224096,0.4907335,0.36569324,0.5339349,0.6363677,0.7779297,0.6932917,0.8288823,0.49067587,0.57684106,0.48934385,0.40943825,0.59785384,0.56773907,0.5364685,0.5306694,0.5435573
Ddias,0.08854339,0.16346489,0.11445587,0.08011239,0.06801755,0.05813845,0.034535434,0.020237852,0.02541013,0.13513802,0.14323914,0.14660181,0.117713094,0.05002786,0.039154813,0.02865858,0.02792919,0.03772988
Aamdc,0.140686,0.22062747,0.1747977,0.1868302,0.1818711,0.26984516,0.36672467,0.28507853,0.3272269,0.17901178,0.1546567,0.16146958,0.18480751,0.1759357,0.28053355,0.2731528,0.29005596,0.116524056
Acer3,0.13808039,0.09307229,0.11639148,0.11751097,0.078498445,0.109731145,0.07569599,0.06561219,0.09800041,0.09518128,0.07216478,0.069355294,0.11608698,0.057312544,0.06915379,0.042170916,0.060178388,0.05345408
Emsy,0.33694163,0.45782372,0.373071,0.35795832,0.31834844,0.39935437,0.3184479,0.41072533,0.399144,0.34645545,0.39779168,0.33417046,0.39261574,0.30462682,0.3206817,0.285996,0.25268963,0.43929073
Uvrag,0.16394755,0.199284,0.2005557,0.22014183,0.15537663,0.31648582,0.32374784,0.36002597,0.34971353,0.16037339,0.18951498,0.17441723,0.23313968,0.16175708,0.27545738,0.29559162,0.21187374,0.23860738
Rps3,8.5629425,6.898753,7.7947445,8.018855,7.3637834,9.829234,7.5638943,9.08311,8.818165,8.824912,6.9732556,7.372316,7.6456833,7.0202723,9.755431,8.236167,8.071781,8.860769
Spcs2,3.347321,2.9218836,3.4167287,3.6029992,3.9694557,2.4582608,3.2647877,2.2996805,1.8764527,3.035341,2.5454621,3.1367526,3.1055145,3.7067454,2.615671,2.6134787,2.827671,2.333521
Rnf169,0.04823526,0.09276667,0.06033894,0.06945159,0.062058095,0.1033327,0.102817796,0.14142501,0.16129005,0.073540844,0.105589196,0.06577837,0.07033693,0.07399548,0.097422816,0.1518262,0.13001266,0.1694779
Pold3,0.77984536,0.5149453,0.606746,0.74078584,0.5327578,0.33362138,0.2706517,0.2517337,0.23072182,0.6781808,0.56498295,0.5876664,0.76914084,0.4289503,0.3239245,0.39379045,0.27437776,0.2624932
Ppme1,0.16427527,0.19851293,0.17402391,0.15499352,0.121647835,0.1572176,0.124772854,0.16098592,0.15018539,0.18074179,0.2072174,0.19644676,0.1683687,0.13792329,0.18761544,0.16525362,0.17320718,0.20810537
Dnajb13,0.06458313,0.08529639,0.074842036,0.079806976,0.097184844,0.106770635,0.18158245,0.12510692,0.1399429,0.0667743,0.0676414,0.059812993,0.060573813,0.086735,0.06455809,0.105875105,0.07850967,0.16007964
Mrpl48,0.55758274,0.43128088,0.49979588,0.45227754,0.4841192,0.50770086,0.39571723,0.38307387,0.35203755,0.53483623,0.43579045,0.4951077,0.47376946,0.47247452,0.56391823,0.45077267,0.47814053,0.39600176
Relt,0.09453247,0.11314265,0.11082021,0.11663646,0.107967734,0.08240937,0.09443865,0.073847696,0.072589174,0.07240928,0.13836946,0.079840355,0.10770624,0.09255741,0.08577566,0.21635316,0.092293955,0.07528249
Atg16l2,0.057130314,0.056022923,0.05847447,0.050666735,0.06847896,0.10232646,0.046691094,0.06760923,0.072539225,0.048647974,0.06560224,0.06256407,0.05975743,0.054868698,0.07326281,0.07681791,0.10249956,0.065453835
Art2b,0.0784503,0.25412115,0.14985599,0.16751738,0.25797632,0.4174853,0.6077334,0.4323106,0.09605789,0.04298172,0.1224517,0.07961472,0.12252803,0.20609602,0.28002125,0.23933779,0.3046199,0.26742697
Rnf121,0.21779765,0.30598757,0.26940307,0.29618394,0.27086678,0.25172788,0.29838684,0.21918187,0.16324562,0.1813554,0.26347893,0.26857302,0.2942616,0.24808477,0.24634841,0.23755975,0.2304992,0.31752717
Nup98,0.3095989,0.34393513,0.285168,0.22598995,0.20624556,0.16942838,0.21337053,0.20790893,0.17303117,0.37311697,0.3138951,0.32030448,0.23196119,0.19217543,0.21739858,0.23781587,0.12568533,0.11160445
Rhog,0.8263503,1.1066809,0.9509232,0.90403783,0.97644866,0.89059544,1.1579031,1.1614473,1.261058,0.8056149,1.0494604,0.998421,0.99937123,1.0229203,1.0394722,1.0307928,1.2501941,1.4911759
