,N-P0,A-P1,A-P2,C-P2,A-P3,C-P3,A-P4,C-P4,A-P5,C-P5,A-P6,C-P6,A-P7,C-P7,C-P8,A-P9,A-P10
Gtf2e1,0.04672519117593765,0.03570333868265152,0.10249672830104828,0.10393650084733963,0.0579792857170105,0.05974249541759491,0.07360230386257172,0.07239162921905518,0.0626838356256485,0.0645008534193039,0.061822038143873215,0.06119374558329582,0.07738207280635834,0.07284863293170929,0.05319344997406006,0.04325682669878006,0.03877907991409302
Phf19,0.0012316005304455757,0.0037013967521488667,0.06297698616981506,0.06422483175992966,0.05583694204688072,0.06576397269964218,0.05006369575858116,0.05060935020446777,0.06275749951601028,0.0624021515250206,0.04012661054730415,0.022865712642669678,0.02814694121479988,0.018254078924655914,0.02060915157198906,0.00599781796336174,0.004447066690772772
Cd7,0.41302812099456787,0.4044622480869293,0.1049371138215065,0.07278932631015778,0.24227236211299896,0.17902062833309174,0.26198485493659973,0.1572037637233734,0.1901964247226715,0.1713062971830368,0.2349066585302353,0.25367751717567444,0.42109009623527527,0.3555413484573364,0.22468896210193634,0.30092132091522217,0.10926047712564468
Smarcb1,0.20124228298664093,0.18238450586795807,0.48786529898643494,0.49357104301452637,0.4016963541507721,0.43483486771583557,0.46384739875793457,0.4421851336956024,0.43939533829689026,0.3818047046661377,0.42846956849098206,0.39030057191848755,0.36939001083374023,0.419680655002594,0.35495319962501526,0.19946777820587158,0.10401598364114761
Gtf2h3,0.06861983239650726,0.06398867070674896,0.18152040243148804,0.1943260282278061,0.11789999902248383,0.12349483370780945,0.145147904753685,0.15985679626464844,0.11834665387868881,0.1338338553905487,0.15074138343334198,0.1443616896867752,0.11667877435684204,0.15609276294708252,0.12355107069015503,0.07949994504451752,0.07639168202877045
Bcl3,0.10371734201908112,0.1436014026403427,0.10587135702371597,0.11211270838975906,0.1262609213590622,0.14628762006759644,0.11116081476211548,0.10972834378480911,0.09226926416158676,0.10318679362535477,0.09602409601211548,0.135968416929245,0.09136983752250671,0.09617637097835541,0.07712174206972122,0.05168906971812248,0.042738910764455795
Smarcc2,0.19008225202560425,0.1337188333272934,0.29214194416999817,0.3033222258090973,0.3346594572067261,0.34652286767959595,0.3371365964412689,0.3899703919887543,0.3005920648574829,0.35100874304771423,0.21844349801540375,0.19201555848121643,0.20711366832256317,0.2536039352416992,0.28888440132141113,0.2211793214082718,0.2092597335577011
Irf2,0.66856449842453,0.6861094236373901,0.47221630811691284,0.421439528465271,0.7208776473999023,0.8383229970932007,0.6333778500556946,0.7589093446731567,0.5432505011558533,0.6940881609916687,0.653721034526825,0.711348295211792,0.7693061232566833,0.8062439560890198,0.9780418872833252,0.8611631393432617,0.9355666041374207
Fkbp1a,0.5657046437263489,0.5188955068588257,1.4058104753494263,1.4121068716049194,1.1570323705673218,1.3092350959777832,1.2813347578048706,1.436477780342102,1.332210659980774,1.4502789974212646,1.2284220457077026,1.427407145500183,1.1681554317474365,1.3049068450927734,1.3336598873138428,1.0580551624298096,0.8585352301597595
Lilrb4a,0.006177810020744801,0.05051613599061966,0.026302887126803398,0.032242171466350555,0.029159167781472206,0.04570630192756653,0.03148695454001427,0.03555767983198166,0.02100287936627865,0.04621947184205055,0.032277122139930725,0.04286068677902222,0.03078591823577881,0.0517081655561924,0.10848072916269302,0.08606501668691635,0.0284859761595726
Trip13,0.012498334981501102,0.01754826121032238,0.3649047613143921,0.34181395173072815,0.37438175082206726,0.3784397542476654,0.35909587144851685,0.37591931223869324,0.28158390522003174,0.29383379220962524,0.23238584399223328,0.15756818652153015,0.08146698027849197,0.08405105024576187,0.05392501875758171,0.012083395384252071,0.017581796273589134
Hat1,0.17437982559204102,0.1961860954761505,0.8737483620643616,0.8285828828811646,0.6945446133613586,0.6640731692314148,0.777607798576355,0.7240389585494995,0.8897207975387573,0.8625014424324036,0.573508620262146,0.4609116315841675,0.3934777081012726,0.34633830189704895,0.33257541060447693,0.2226410210132599,0.19850555062294006
Chd6,0.3603646755218506,0.3023702800273895,0.0860266387462616,0.086760975420475,0.13203296065330505,0.13947123289108276,0.13165678083896637,0.1040588840842247,0.10280081629753113,0.11596459150314331,0.07364319264888763,0.0899650827050209,0.22609813511371613,0.2314581274986267,0.19877798855304718,0.19711127877235413,0.20011070370674133
Phf20l1,0.7309311628341675,0.6999552249908447,0.5032002329826355,0.515360951423645,0.7748197913169861,0.7810017466545105,0.69532710313797,0.6723058223724365,0.576840877532959,0.6134562492370605,0.6212415099143982,0.647533655166626,0.5959363579750061,0.5912126302719116,0.7094123959541321,0.7659053206443787,0.8815456628799438
Brd9,0.21137383580207825,0.2650260329246521,0.4401445686817169,0.4380068778991699,0.6157752871513367,0.6305995583534241,0.542447566986084,0.6228225231170654,0.47566139698028564,0.47522953152656555,0.49278339743614197,0.47974810004234314,0.37614646553993225,0.38327929377555847,0.2907087504863739,0.36308279633522034,0.4203878939151764
Trim27,0.29138609766960144,0.3507656753063202,0.6386777758598328,0.5927978157997131,0.4525965750217438,0.386014461517334,0.5538119077682495,0.534635603427887,0.5654017925262451,0.5076797008514404,0.5021932721138,0.44866055250167847,0.3592369556427002,0.36418163776397705,0.33275702595710754,0.3337104618549347,0.2853304147720337
Fmr1,0.20540565252304077,0.2527903914451599,0.5798633694648743,0.5202138423919678,0.5312637090682983,0.511340320110321,0.5452365279197693,0.5388137102127075,0.5526731014251709,0.578228235244751,0.48661646246910095,0.43986567854881287,0.39271020889282227,0.39467549324035645,0.33037158846855164,0.3668821156024933,0.3178732693195343
Smarca5,0.7453334331512451,0.7569127678871155,1.5395487546920776,1.6068909168243408,1.2181622982025146,1.2902799844741821,1.4126306772232056,1.527927041053772,1.3732571601867676,1.4335438013076782,1.2107895612716675,1.1924389600753784,1.0198522806167603,1.0727605819702148,0.9101381897926331,0.8185384273529053,0.7420390248298645
Tshz1,0.1382834017276764,0.11947406828403473,0.2034200131893158,0.25313499569892883,0.1744503676891327,0.20696388185024261,0.1943231076002121,0.21972063183784485,0.21191075444221497,0.2415405511856079,0.13886982202529907,0.15834012627601624,0.12751109898090363,0.12940414249897003,0.20338380336761475,0.15832296013832092,0.12868061661720276
Klf2,2.240058660507202,2.89676833152771,1.8136157989501953,1.5461136102676392,2.185272216796875,1.9041436910629272,2.110640048980713,1.750465989112854,1.88783597946167,1.4888367652893066,2.01910138130188,1.6942871809005737,1.8964766263961792,1.4810391664505005,2.0017998218536377,2.2060046195983887,2.7506399154663086
Klf6,0.6279094815254211,1.9602172374725342,1.2315974235534668,0.9163762927055359,1.6157556772232056,1.3795853853225708,1.4837265014648438,1.339889645576477,1.3950716257095337,1.1712746620178223,1.3330754041671753,1.195791482925415,1.6964536905288696,1.2004896402359009,0.9235356450080872,1.7801823616027832,1.6116329431533813
Rara,0.13842543959617615,0.17572146654129028,0.09867741912603378,0.03641785681247711,0.1723000556230545,0.07257023453712463,0.1693892776966095,0.11731452494859695,0.14590804278850555,0.0734335258603096,0.16464130580425262,0.0993393212556839,0.09757872670888901,0.04936574026942253,0.07708963006734848,0.24213945865631104,0.3480008542537689
Znrd1,0.41712746024131775,0.37421905994415283,0.6368741989135742,0.6589578986167908,0.64698725938797,0.6734016537666321,0.6263094544410706,0.7572581768035889,0.5375465750694275,0.5348711013793945,0.5864706039428711,0.5706155300140381,0.46440061926841736,0.5997726917266846,0.4815704822540283,0.4279717803001404,0.3951440155506134
Cbx1,0.41645529866218567,0.2938036024570465,0.9932823777198792,0.9706434011459351,0.8751912117004395,0.9660349488258362,0.9256705045700073,1.0386995077133179,0.8814935684204102,0.9313080310821533,0.824913501739502,0.7888872027397156,0.5866261124610901,0.5633767247200012,0.5983073115348816,0.3943597972393036,0.3998679518699646
Ilf3,0.18827277421951294,0.16443856060504913,0.3165397644042969,0.31993818283081055,0.28750187158584595,0.3266867399215698,0.2824179530143738,0.3641585409641266,0.2845798432826996,0.30674073100090027,0.22120599448680878,0.23467272520065308,0.21920432150363922,0.20968495309352875,0.2039155811071396,0.16594138741493225,0.172353133559227
Trp53bp1,0.10792332142591476,0.08223053812980652,0.11686491221189499,0.09799432754516602,0.07094036042690277,0.08090296387672424,0.08082215487957001,0.10579262673854828,0.07159885764122009,0.06834714114665985,0.060450971126556396,0.08092828094959259,0.09092655032873154,0.11617965251207352,0.12215515226125717,0.06600883603096008,0.05194426327943802
Cd37,0.8360815644264221,0.713607668876648,0.3195319175720215,0.32472357153892517,0.5897354483604431,0.564466655254364,0.47985726594924927,0.4570949077606201,0.45098641514778137,0.46869802474975586,0.517169713973999,0.5779457688331604,0.6663246750831604,0.6580411791801453,0.7999916076660156,0.9702273011207581,0.9373601078987122
Tnfrsf13b,0.0660230815410614,0.03325672447681427,0.10875095427036285,0.10965633392333984,0.07187779992818832,0.14767447113990784,0.09776968508958817,0.20551519095897675,0.08011763542890549,0.14536374807357788,0.10559941828250885,0.1806369125843048,0.14993686974048615,0.21947163343429565,0.28617140650749207,0.12257203459739685,0.1934676170349121
Ccr7,0.8840739727020264,1.3636713027954102,0.055723752826452255,0.10554203391075134,0.035137686878442764,0.04388625919818878,0.05481363832950592,0.06181669607758522,0.029253432527184486,0.021554894745349884,0.025572754442691803,0.01192103698849678,0.5008853673934937,0.18640413880348206,0.005651616025716066,0.029190950095653534,0.0024038911797106266
Satb1,1.5927517414093018,1.836647629737854,0.6308484673500061,0.5154932737350464,0.7642385363578796,0.6832816004753113,0.7828695178031921,0.6269581317901611,0.6226606965065002,0.5358483195304871,0.7084495425224304,0.585792064666748,1.0693589448928833,0.9264209866523743,0.8060700297355652,1.0961090326309204,0.9722093343734741
Ube2a,0.27464666962623596,0.3547708988189697,0.736359179019928,0.7357706427574158,0.8056364059448242,0.8088721632957458,0.7967218160629272,0.7927125096321106,0.7567294836044312,0.773547351360321,0.7759960293769836,0.7513719797134399,0.5490895509719849,0.5153694748878479,0.5680558085441589,0.42962634563446045,0.43399032950401306
Matr3,0.7769683599472046,0.8738328218460083,0.7503312230110168,0.7345269918441772,0.6508762240409851,0.6970182061195374,0.7385607361793518,0.7582423090934753,0.6946786046028137,0.7553619146347046,0.6121184229850769,0.5853918790817261,0.7583028674125671,0.7292265295982361,0.617548942565918,0.6289305686950684,0.6351264715194702
Dnmt3a,0.1914692372083664,0.15054099261760712,0.12470950186252594,0.10626495629549026,0.10400258004665375,0.10474248975515366,0.1353878527879715,0.08225876837968826,0.129534512758255,0.13007910549640656,0.06863615661859512,0.08111707121133804,0.16415753960609436,0.17167611420154572,0.21248050034046173,0.12259633839130402,0.10977044701576233
Hnrnpk,1.354486107826233,1.3342583179473877,1.950713038444519,1.9010485410690308,1.7698407173156738,1.7523119449615479,1.848738193511963,1.8920204639434814,1.804195761680603,1.7351090908050537,1.848108172416687,1.8004112243652344,1.678144931793213,1.7037949562072754,1.5514581203460693,1.44027841091156,1.3899282217025757
Hnrnpul1,0.38269200921058655,0.38637712597846985,0.696665346622467,0.7139015197753906,0.787260890007019,0.7838180661201477,0.7009083032608032,0.7769290804862976,0.7371971011161804,0.7121772766113281,0.6460355520248413,0.6267796158790588,0.5140482783317566,0.5758313536643982,0.5217892527580261,0.495547354221344,0.4846338629722595
Tnfrsf8,0.0,0.0,0.03316376358270645,0.03980947658419609,0.0019240285037085414,0.003156988648697734,0.007777147926390171,0.004202955402433872,0.014076058752834797,0.010208306834101677,0.007250724360346794,0.0068365163169801235,0.002850866876542568,0.003504290943965316,0.0015433274675160646,0.0022980456706136465,0.007851517759263515
Pou2f2,0.2624528408050537,0.15338851511478424,0.33490675687789917,0.49720388650894165,0.4383905827999115,0.6116620302200317,0.40550756454467773,0.6082758903503418,0.3757423758506775,0.608203649520874,0.356297105550766,0.5902068018913269,0.6908698678016663,0.9444156885147095,0.7748871445655823,0.641079306602478,0.5833596587181091
Zfp207,0.4427501857280731,0.45167404413223267,0.8010748028755188,0.8102208971977234,0.7571566104888916,0.7911823987960815,0.7643420696258545,0.862585186958313,0.6784929633140564,0.7400544881820679,0.6487930417060852,0.7071085572242737,0.5075156092643738,0.7099447846412659,0.7665495276451111,0.4934953451156616,0.44664064049720764
Igf1r,0.10147617012262344,0.06074320524930954,0.002282877452671528,0.016952719539403915,0.00046193102025426924,0.001229737070389092,0.001670628902502358,0.0,0.0005900270189158618,0.0016201123362407088,0.0,0.0,0.0,0.009191036224365234,0.0,0.0007758900173939764,0.0013100667856633663
Hivep2,0.26344674825668335,0.4043370485305786,0.16150599718093872,0.24661999940872192,0.25508949160575867,0.29489031434059143,0.2661101520061493,0.2758826017379761,0.20949701964855194,0.2284030020236969,0.18437901139259338,0.24458879232406616,0.31368786096572876,0.4187483489513397,0.27465173602104187,0.3459630310535431,0.27771443128585815
Uhrf1,0.030696146190166473,0.032449785619974136,0.8831267952919006,0.8850843906402588,0.5302531719207764,0.47986161708831787,0.6873298287391663,0.5683387517929077,0.9317870736122131,0.9282905459403992,0.5199267268180847,0.3839576244354248,0.25335416197776794,0.21949909627437592,0.18145328760147095,0.04876583069562912,0.02618672326207161
Hmmr,0.015138459391891956,0.0283021442592144,0.7515007853507996,0.669104814529419,1.34954035282135,1.3483328819274902,0.9421225786209106,1.1504461765289307,0.4043102264404297,0.3085864782333374,0.7337369322776794,0.5712358355522156,0.1741037219762802,0.13856717944145203,0.053554147481918335,0.02841947227716446,0.014989741146564484
Ly6e,1.795628309249878,1.8150498867034912,1.824349284172058,1.9239920377731323,2.191871404647827,2.3556814193725586,2.019098997116089,2.1129775047302246,1.9229587316513062,2.0845937728881836,2.0966908931732178,2.2578353881835938,2.323965311050415,2.3625967502593994,2.2839910984039307,2.0755774974823,0.9722713232040405
Kmt2e,0.8610159754753113,0.8254291415214539,0.6874040365219116,0.6406114101409912,0.8752577900886536,0.9877320528030396,0.8705556988716125,0.8971028327941895,0.7374334335327148,0.7487102746963501,0.691291093826294,0.7971760034561157,0.838962972164154,0.7721817493438721,1.1477768421173096,0.9749743342399597,1.02109956741333
Lztr1,0.05427980422973633,0.049387358129024506,0.10788609087467194,0.09252441674470901,0.1215369701385498,0.09729135781526566,0.1325322389602661,0.1150701642036438,0.10802904516458511,0.08905555307865143,0.1391960233449936,0.0851907879114151,0.09046148508787155,0.07578328996896744,0.09002940356731415,0.07039418071508408,0.07693266868591309
Lair1,0.07483682781457901,0.04569563642144203,0.16978278756141663,0.10671274363994598,0.16879498958587646,0.08416084200143814,0.18237726390361786,0.13496655225753784,0.22711683809757233,0.19805562496185303,0.1406727135181427,0.09021684527397156,0.09501631557941437,0.04982641711831093,0.11440322548151016,0.1385488510131836,0.17949342727661133
