gene_name,0_KO-NAV,1_KO-NAV,2_KO-NAV,3_KO-NAV,4_KO-NAV,5_KO-NAV,6_KO-NAV,7_KO-NAV,8_KO-NAV,9_KO-NAV,0_WT-NAV,1_WT-NAV,2_WT-NAV,3_WT-NAV,4_WT-NAV,5_WT-NAV,6_WT-NAV,7_WT-NAV,8_WT-NAV,9_WT-NAV
Phf1,0.76785815,0.4494225,0.5412117,-0.014748386,-0.444019,0.044584148,0.077157654,-0.71025646,-0.67824775,0.008598198,0.78643715,0.2749417,0.34077495,-0.26723427,-0.13885963,-0.054314844,0.059339516,-0.65741473,-0.4066348,0.54615253
Ggnbp1,0.39637733,0.15601313,-0.32074568,-0.28748447,-0.2806762,-0.8359006,0.1397101,-0.23865005,-0.22452497,-0.06318904,0.17612581,0.8459362,-0.3303221,-0.050306316,0.12918815,-0.85460424,0.17117548,-0.2192626,-0.25368142,0.0050135255
Bak1,-1.108175,-1.1748681,2.2943954,0.14743985,1.8258423,-0.0400661,-2.0775673,3.5696712,-1.0429951,-1.7756166,-1.2114375,-1.0061288,0.59649557,-0.475147,1.3992776,-0.03658056,-2.2949247,2.2809637,0.036951635,-1.896629
Lemd2,-0.6063142,0.45334035,-0.4854301,0.82208216,-0.7977228,0.16260557,0.98716134,-0.06151428,0.36532912,0.62180275,-0.57866794,0.00029183846,0.22440414,-0.23970453,0.23245297,0.104777,1.2634021,0.018196162,-0.447341,-0.17421083
AC127341.3,0.16291793,0.4975992,-0.698243,-0.18171403,-0.03571115,-1.1375078,0.087044425,0.23232356,0.42306277,-0.30811283,0.1801441,-0.60915166,0.6696872,0.38389885,-0.18802667,-1.1809844,0.1475319,0.30657324,-0.69550335,0.040352877
Gm15420,0.39898565,0.16329156,-0.3009528,-0.21426505,-0.2024478,-0.84854984,-0.42530468,-0.21808046,-0.17925222,0.015102273,0.41077182,-0.21225059,0.013183602,-0.23711625,0.2554145,-0.8642968,-0.42361572,-0.20041269,-0.20960602,0.11908415
Pacsin1,2.0956664,0.85190195,-0.9987471,-0.7917812,-1.1715199,-0.94857216,0.14233856,-0.87462956,0.656089,1.3918798,1.9741251,1.4298041,-1.4754862,-0.3527799,-1.2881495,-0.8892117,0.31690398,-1.0485953,1.9191077,1.1556326
Zfp523,1.1016341,-0.09563789,-0.14690757,-0.39038342,0.2104998,0.1036199,-0.44518498,-0.16697238,0.92108697,0.3664893,1.1272131,0.3115862,-0.44432127,-0.56170034,-0.15523325,0.046907436,-0.40818268,-0.47520915,-0.56912625,0.52550286
E230001N04Rik,1.4962777,-0.44418833,-0.45520794,-0.81118256,-0.23014897,0.077493995,-0.7780977,-0.22982076,-1.0032858,-0.45639032,1.6080797,-0.9167765,0.08048681,-0.02110476,0.09224066,0.14865287,-0.6796446,-0.43008226,0.46413183,0.30323535
4930539E08Rik,-0.15045659,-0.07868955,-0.23373598,-0.16615874,-0.13103236,-0.32005772,-0.31689027,-0.1688104,0.7617068,0.042444877,-0.1450702,-0.12605529,-0.24747735,-0.18788466,-0.121104926,-0.34095863,-0.31852013,0.5271741,-0.15843868,0.13560942
Stk38,-0.5656825,0.20800824,0.12712818,-0.0016804362,-1.4147301,0.48561928,3.420595,-1.142077,-0.2420851,-0.04219595,-0.5491001,0.89415956,-0.3347433,0.5376359,-0.96173936,0.3065372,3.1944823,-0.24037904,0.125532,0.49337474
Srsf3,-0.93939626,-1.5451677,-1.2659229,2.7429237,0.95093644,0.9626378,-0.39945522,1.374466,-1.693536,-2.4359548,-1.0462415,-0.2137687,-0.33664748,3.258291,0.99393916,0.87890077,-0.8341778,1.8882736,-1.554556,-2.7048655
Cdkn1a,-0.28030357,-0.47009465,1.5131041,0.854833,-0.8390363,-0.44395366,-0.045201465,-0.3371746,-1.4445807,-1.2199378,-0.31557387,-0.1705423,-0.30356544,0.93027294,1.2317686,-0.06470136,-0.3293901,0.50099343,-1.1594713,-0.3323913
Cpne5,-0.23215905,0.36693045,-0.19071925,-0.22223175,-0.16946025,-0.64100045,-0.19703682,-0.14619444,-0.12336427,-0.043369304,-0.22964276,-0.044715337,0.19288163,0.1571004,-0.1741281,-0.65647215,-0.20354694,-0.12436901,-0.16836041,-0.014438773
Pi16,-0.17443322,0.056388434,0.31006575,-0.32123545,-0.26648432,-0.5804132,-0.14571595,-0.15837426,-0.17175373,-0.15976647,-0.1724338,-0.019461248,0.19939595,-0.1591867,-0.28658924,-0.5997569,-0.15514728,-0.13338614,1.0704551,-0.19422282
Mtch1,-1.4652817,-2.1146607,1.7408811,0.5965029,3.0788078,0.38778332,-2.0364249,0.34761143,0.59183395,-2.4815238,-1.4796137,-1.8712305,1.0187693,0.5648507,3.152189,0.37739122,-1.859588,1.1970023,0.43138555,-3.0153313
Pim1,-4.123916,-0.15665153,2.193404,0.5734598,1.776048,-0.67224675,-0.15361463,1.2048028,2.837012,-2.5256412,-4.1236877,-0.9718294,2.7140613,0.96416545,1.1646445,-0.5964548,0.13860285,0.22348581,1.9793512,-2.1587453
Btbd9,0.38451207,0.2991714,0.82438236,0.2267337,-0.8037075,-0.8621014,-0.05515172,-0.662234,1.0554836,0.39555436,0.32976058,1.4242113,0.0057948316,-0.25539204,-0.17150366,-0.77785164,-0.3332553,-0.8821422,0.39240012,0.79724336
1700097N02Rik,-1.7782071,-0.33466175,0.19472995,1.0846556,0.7782357,1.0633359,-0.9369786,1.2732102,1.1050195,-1.1326581,-1.8038002,-0.7520955,0.28997314,0.1916503,0.63697034,0.8429295,-1.1594263,1.5081885,1.6154361,-1.0092152
Dnah8,-0.33233607,0.66068804,-0.81322587,-0.06585305,-0.4336885,1.4025031,-0.05764335,-0.0911673,-0.68435293,0.7995571,-0.3494425,-0.58263767,-0.19573557,0.17831035,0.05801576,1.2989393,0.051711913,0.13007326,0.9938224,0.5661932
Abcg1,-0.35623404,0.8432837,-0.09612378,-0.51020783,-1.2265503,0.25667396,1.7038039,-0.9126083,1.1994848,0.7138832,-0.31858283,2.7026565,-0.14608997,-0.43365693,-1.099913,0.30651158,1.8610493,-0.92091405,1.3650724,0.3547994
Akap8l,-0.21199587,1.1479698,-0.31099764,-0.63782644,-0.2941614,1.4036365,0.67001235,-0.32561862,0.11132834,0.39497846,-0.3271679,-0.30656096,-0.9484599,-0.084636085,-0.48235825,1.4609097,0.3434028,-0.6718654,0.21150485,0.4624867
Pglyrp2,1.0807258,-0.85173297,0.5517345,-0.054281734,-0.89716536,0.3422451,-0.38466546,0.50796,1.3732142,0.4652044,1.0249946,-0.07443863,-0.33928657,-0.5863993,-0.76295674,0.46779996,0.010964235,-0.16213927,0.118350536,0.65184015
Cyp4f16,-0.20365815,-0.08498894,0.7437445,-0.34030727,0.7480934,-0.18385325,-0.683183,-0.33866227,-0.32706463,0.7872472,-0.1921383,-0.41876093,0.17709526,-0.36815867,-0.37259346,0.21234003,-0.67372876,-0.32259652,0.52937883,0.86162275
Zfp871,0.09872427,-0.5467663,0.36290765,0.88514453,-0.06669609,0.7354112,0.4917438,0.35892704,0.5750858,-0.4955296,0.051795565,-0.5456042,-0.32883257,0.21456325,-0.68633914,0.6576542,0.5553145,-0.35945243,-0.3710141,-0.22309138
Zfp811,-0.09367936,-0.042997565,0.2753352,-0.23268817,-0.19362924,-0.7037657,-0.26810557,-0.17234702,-0.14887606,-0.03890519,-0.32016742,0.9652115,-0.23509257,-0.27154782,-0.19499697,-0.71984655,-0.27220646,-0.15151954,1.0981143,0.007201911
Zfp799,-0.26604238,0.18399383,-0.14684804,-0.39211723,-0.033327397,-0.3553922,1.5280166,0.5232945,0.09610253,1.0023333,-0.2541333,-0.46285293,-0.16295414,-0.2611534,-0.1708862,-0.39175308,1.6620172,0.31676176,-0.38016063,0.7194013
Cyp4f13,1.1716719,-0.42156652,-0.37220907,-0.6150322,-0.35926196,0.3419733,0.529718,-0.78277,-0.046086412,1.4495308,1.2127982,0.70709664,-0.5235313,-0.14456193,-0.6535429,0.35867283,0.3767333,-0.7759021,0.22079675,1.3451561
Zfp952,0.31764624,-0.24370895,-0.48948056,0.56679934,0.40224105,-0.020892963,0.4837559,-0.7212441,-0.10962973,1.0622507,0.3431866,-0.91944176,0.02464906,-0.09512116,-0.4359299,0.16566543,0.5995204,-0.4486042,0.7887365,0.360617
Zfp763,0.79725766,-0.5923022,-0.5826007,-0.008436507,-0.56434387,-0.45652574,1.714551,-0.4311686,0.1614391,-0.17640707,0.81970495,-0.55392605,-0.5975151,0.20066315,0.40283418,-0.49647534,1.3548495,-0.035911098,-0.45577994,-0.069780394
Zfp563,-0.14005542,0.2558913,-0.29366863,0.22159545,0.81749725,-0.26442936,-0.29391333,0.67054194,-0.27004343,-0.22683696,-0.13513348,-0.14085597,-0.28738165,-0.10263266,-0.41617557,-0.29532465,-0.29911807,-0.20931983,-0.30520374,-0.2598835
Zfp955b,0.7479596,-0.3100029,-0.33144876,-0.1795979,0.7216789,-1.004376,1.844573,0.11646724,-0.5219714,0.3759117,0.7738043,-0.7103,-0.092855014,-0.5243969,0.14544913,-1.0393535,1.5410211,-0.49012613,-0.50658816,0.01981479
Zfp81,0.19409816,0.8745462,-0.4777745,0.21600005,-0.3213105,1.0016427,0.09453364,-0.23281436,-0.6764618,0.5096637,0.21918395,0.5953284,-0.860197,-0.38287786,0.14446256,1.0350589,0.19498992,-0.60422176,-0.1797771,0.5904232
Adamts10,0.15088466,-0.88467294,0.8068568,0.2374566,-0.7647352,0.59621197,-0.72094804,-0.2629387,-0.36150515,1.1253735,0.14046787,0.44384015,0.39571646,0.30815455,0.49187243,0.56163245,-0.46545464,-0.22980206,-0.3003774,0.62330323
Myo1f,-3.4395952,-2.6845794,3.6341584,1.7795647,2.0709963,-1.146395,-1.8399198,3.0401535,0.48695904,-3.170963,-3.4434679,-2.2130008,3.6489463,0.8645393,2.3924406,-1.2999059,-1.7547395,3.276941,-0.03274575,-3.389133
Kank3,0.10597685,-0.27004543,0.027294798,0.18964176,-0.31305522,-0.3390933,0.1224978,-0.39541996,-0.55441105,0.37493348,0.21682523,-0.2985241,0.54539436,0.37929523,-0.31721216,-0.3862315,0.14878656,-0.36443207,0.074321225,0.7343955
Rps28,5.908278,5.874263,-4.831888,-2.6464891,-3.2266264,-2.8042526,4.591157,-5.073201,0.871341,4.4885907,5.958718,5.0574775,-5.135222,-2.5799277,-2.7861898,-2.842969,4.4506636,-4.788394,0.6191468,3.9874036
Platr17,0.07692876,0.31838137,0.31059802,-0.0803416,-0.77414095,0.16872358,1.1667665,-0.46353707,-0.009529816,0.24868487,0.10626451,2.6023846,-0.3167969,-0.32732055,-0.23077327,0.09588945,1.3507422,-0.2834539,0.08939521,0.64117324
BC051226,0.4300205,-0.22592495,0.45823008,-0.45968372,-0.80700475,-0.88873,-0.76684093,-0.22676572,0.4821161,-0.32234365,0.51088095,-0.30152625,0.73751664,-0.34719777,0.13866507,-0.6152359,-0.6702826,1.1953659,-0.0018259154,0.0828494
Gm19412,-0.5157732,0.500137,-0.026198456,0.3353248,-0.38735437,0.06515753,-0.41039112,0.64144224,-0.2847756,-0.17364925,-0.511767,-0.22353664,-0.3448815,-0.44785833,0.64325726,0.027605193,-0.41116837,0.2054857,-0.31287047,0.2406098
Rgl2,0.2910366,-0.164083,0.18178496,-0.063706644,-0.7728788,-0.33937466,1.7218668,-0.86720103,-0.26032856,0.12453652,0.37617216,0.12566106,-0.13839877,0.17657718,-0.58877176,-0.20486248,2.0618446,-0.29380915,0.36858067,0.05835053
Rps18,4.9606056,5.8370314,-3.6664526,-2.8547914,-2.537125,-3.4292479,4.367531,-5.0092416,1.589581,3.9317796,4.986654,4.7565866,-4.6251087,-2.6329932,-2.55317,-3.5012329,4.460722,-4.4814553,1.6673676,2.9754982
H2-K1,-1.4129272,1.1489285,0.4722833,0.8944583,-0.5536121,-0.25823995,-3.1702814,2.2109203,1.3183355,-0.27309236,-1.5339845,-0.4840835,1.1292576,0.33031633,-1.2113122,-0.15481706,-3.7032032,2.1250079,1.6662083,-0.7935711
H2-Ke6,1.9343697,-0.114660256,-0.93983775,-0.41722244,0.19320863,-1.2465479,0.25893465,0.3543209,0.62517804,0.81548625,2.0979023,1.6057513,-1.3905177,-0.33209375,-0.39064914,-1.2747346,0.40986168,-0.6219321,-0.17304444,0.54352444
Col11a2,-0.07159912,-0.02624418,-0.2166164,0.41553435,-0.17588998,-0.69067127,-0.25145563,-0.16294271,-0.1358507,-0.028011596,-0.06679034,-0.08448509,0.16469055,-0.2564232,-0.1766537,-0.7061545,-0.25599632,-0.14213906,1.1085176,0.019449953
BC051537,-0.1975441,-0.11281438,0.25065374,-0.17179975,-0.14382873,0.0849459,-0.35389918,-0.1824864,-0.13358031,0.04456154,-0.19186987,-0.15410282,-0.26867437,-0.19175306,-0.13220677,0.05633014,-0.3542766,-0.1645484,-0.16934472,0.6474941
H2-Oa,0.7834546,0.9164479,-1.4168874,-0.5325721,-1.0644575,0.8862505,-0.40160626,-1.207756,3.2726612,1.9264004,0.90001386,4.088246,-1.1133035,-0.6242198,-1.1132823,0.89871013,-0.83296317,-0.87543565,0.23256542,1.3866229
H2-DMa,1.7205011,0.37232152,-0.7833033,-0.7626259,-0.8282535,0.68860847,0.93828607,-0.704388,-0.11168058,0.9503879,1.6765559,0.37187377,-0.9773191,-1.1305921,-1.0792626,0.58210754,1.1158422,-1.0824275,0.12948492,1.7231977
H2-DMb1,0.08920199,0.068553284,0.2652743,-0.5675796,-0.5224551,-0.06698945,-0.09797247,-0.21467334,-0.31348333,-0.43187273,0.092341386,-0.015661603,0.4699685,-0.43941262,-0.57581705,-0.103520945,-0.11183149,-0.18320802,0.9406251,-0.59909755
H2-Ob,0.09359587,1.3269432,-0.8136922,-0.50072783,-0.6692441,-0.67235774,2.091199,-0.5856571,1.4153999e-05,0.70907927,0.11863401,2.9382677,-0.67913353,-0.22689617,-0.636992,-0.7176074,1.1356388,-0.57664007,0.45054784,0.5323487
H2-Ab1,-0.042779703,0.20455009,1.1175256,-0.6111892,-0.22544688,-0.49890834,-0.12400902,0.16455045,-0.4368312,-0.3894061,-0.040335197,0.50508904,0.1219128,-0.57839376,-0.3682928,-0.5356761,-0.13900122,0.23903687,0.8296301,-0.8712689
H2-Aa,-0.22211958,0.2231347,0.7132699,-0.5245988,-0.38706282,-0.11351045,-0.16337135,-0.26170316,-0.14270869,-0.5114231,-0.22036254,0.617655,0.26963496,-0.45365635,-0.3537937,-0.15378916,-0.17588668,-0.22935103,1.3383853,-0.4625077
H2-Eb1,0.10462685,0.024123102,0.72437423,-0.6690437,-0.38438275,-0.5191539,0.28787825,-0.25566268,-0.3864633,0.37148955,0.1084755,-0.0545284,0.35731253,-0.6506523,-0.7013805,-0.55253893,0.29709005,-0.2224831,0.87553537,0.40745553
Notch4,-0.08718749,-0.046563577,-0.25535226,0.72178674,0.25538355,-0.676881,0.30471948,0.6340942,-0.2167115,-0.16172782,-0.08248391,-0.10426923,-0.25252277,-0.40832558,-0.32910138,-0.69751203,-0.2620814,-0.1778881,1.0335047,-0.17346863
Pbx2,-0.16942415,0.26982123,0.10322624,0.2437523,-0.95806134,-0.7490741,0.9104485,0.21580434,0.08600349,0.63620543,-0.13749386,-0.6688484,0.28468454,-0.6356302,-0.07106056,-0.32151255,0.9823505,0.51913935,0.48611665,0.07397419
Rnf5,0.028394343,-0.1104169,0.19480304,1.3472768,-0.59712327,1.5259135,-0.39448175,0.6750522,-1.0307522,-0.5314473,0.09669129,0.032164175,-0.7498616,0.66430104,-1.1310124,1.449175,-0.18451303,0.19045305,-0.3937979,-0.34233385
Egfl8,-0.020090336,-0.4434469,0.14559454,-0.17397517,-0.5043116,0.7025486,0.4814616,0.17939952,-0.4342666,0.96019953,-0.0028793737,0.03969955,-0.047645826,-0.29662055,0.23717958,0.64430183,0.284254,-0.05030081,-0.429142,1.0614847
Prrt1,0.7132897,0.08054972,-0.28427458,-0.28799605,-0.5890351,0.14105292,0.17483935,0.098787315,-0.46232653,0.9490329,0.7451494,1.440305,-0.6449199,-0.2538423,-0.5906232,0.43766692,-0.33103383,-0.42709857,0.6862245,0.70367926
Zbtb12,-0.022297546,0.011520091,-0.4307873,-0.42841473,0.30805528,0.37206218,-0.0004907788,-0.3256925,0.30000564,-0.18190385,-0.011514649,0.725558,-0.43639562,-0.09836462,-0.15291348,0.32507214,0.034497906,-0.30553684,0.35787246,-0.13701582
Vars,0.2562771,-0.22573946,-0.87148386,0.62919545,1.1283823,0.43336964,0.10309284,0.79713136,-0.3133757,-0.22754197,0.27265894,-1.6205007,-1.5672338,0.85772246,1.9350243,0.4283551,0.5469574,-0.59875154,-2.0083146,0.17309198
Sapcd1,-0.0686851,-0.024593828,-0.21670808,0.38503686,0.5770304,-0.25125247,-0.24899398,-0.16347088,-0.13805118,-0.03339049,-0.06389984,-0.08324918,-0.22283782,-0.26208425,-0.18181789,-0.27428448,-0.25367263,-0.14251992,-0.17965661,0.011122631
Clic1,-2.2926214,-3.2212307,2.4046843,2.7413077,1.377677,0.14509267,-3.5692766,3.719508,-0.0408986,-3.9308684,-2.2314713,-3.279735,2.6491094,2.3815517,0.92894816,0.1341235,-3.5426333,3.7615929,0.022957286,-3.82753
Ly6g5b,0.15050925,-0.10748779,-0.06171612,0.065976076,-0.23270263,-0.08114503,-0.034062814,0.051515475,0.030312698,0.42553103,0.16324922,0.4565554,-0.47754535,-0.1438877,0.38144463,-0.1252291,0.00092785695,0.33565915,-0.4410632,-0.28682208
D17H6S53E,-0.5757795,0.023063019,0.28541628,0.30439353,-0.28874904,0.48113066,0.038843866,-0.43658814,-0.4579089,-0.60533595,-0.5235086,0.5150383,1.2134492,-0.22282465,-0.18647134,0.4636822,0.13421999,0.50001967,0.27247024,-0.27975404
Aif1,-0.23961245,-0.008830044,0.2093735,-0.58368725,1.3618178,-0.57511854,-0.18143456,-0.2465025,-0.34584406,-0.4306956,-0.23763083,-0.0793465,0.5130946,-0.549419,0.26406398,-0.6051762,-0.19250664,-0.21612145,0.91376907,-0.57957995
Lst1,-0.20653917,0.72263867,0.10538352,-0.57476735,0.3323474,-1.4411541,-0.69535196,-0.528097,1.3300664,0.89475167,-0.20618668,-0.014627374,0.8973132,-0.8057004,-0.24806082,-1.5146891,-0.42801586,0.20914611,2.730686,0.026293747
Ltb,1.5143641,2.2640955,-2.1873395,-3.0774,-2.3965094,1.5731698,2.9404385,-2.1841948,4.218847,2.4684458,1.5547853,2.5108957,-2.4672246,-2.5507238,-1.7707272,1.6840501,2.9877286,-3.1132019,3.5195906,2.938068
Tnf,0.8333522,-0.025339253,-0.32726097,-0.16870873,0.55808294,-0.47407413,0.14877078,-0.28432325,0.20734932,-0.2016681,0.85922897,1.7211853,-0.60680157,-0.7672439,-0.10342669,-0.5321982,-0.4545312,0.07365313,0.23325667,0.70376
Lta,0.550365,0.3752708,-0.36571845,-0.56242025,-0.05917073,0.044722397,0.04201441,-0.12243549,1.8265648,0.06324071,0.57129556,0.8609313,-0.2949255,-0.61997837,-0.020700112,-0.007326546,0.10546094,-0.4466124,-0.51148915,0.09090867
H2-Q2,-0.28835025,-0.17838606,-0.29224548,-0.18491039,0.58202165,0.023636911,-0.42469662,0.69657713,-0.16068399,0.046147153,-0.2821326,-0.20805353,-0.30971175,-0.20193674,-0.15622045,-0.0057088,-0.4227039,-0.192319,1.0976075,0.1639846
H2-Q4,-0.21047959,1.9076585,-0.8580804,1.3608227,-1.0358714,-0.28061396,1.0948744,-0.4986251,-0.46434256,0.665705,-0.30194962,1.3761569,-0.26518622,0.7486851,-2.2582948,-0.33061296,1.2731718,-0.49898306,-0.56706417,1.2360661
H2-Q6,-0.6731042,0.48493344,0.061655033,0.64074534,-0.5737172,-0.49639726,-0.90500873,0.65853274,0.71785355,-0.051236354,-0.6243851,0.2772467,0.109836556,0.6990445,-0.5587077,-0.34920976,0.03455858,0.49545,0.031229505,0.03967254
H2-Q10,-1.950362,-1.6129353,0.9771996,1.5639029,2.4623048,-0.6868669,-0.37735897,3.1211257,-2.1063595,-2.6046166,-1.8996762,-1.2243575,1.6899155,-0.37709188,3.65057,-0.75788623,-0.29095572,1.8978217,-1.5997051,-2.0787027
Tcf19,-0.7915819,-1.2253273,-1.644521,2.1310449,7.0163407,-0.12308796,-0.34083614,-1.2767437,-3.0062716,-2.2958238,-0.75895566,-1.2947178,-1.2025218,3.379718,4.263517,-0.19734015,-0.42347404,-0.58127004,-2.9307096,-2.8648205
Ddr1,-0.05485848,0.31734836,-0.2571741,-0.40188327,-0.3680081,-0.20675017,-0.22746836,-0.20846395,-0.24412674,-0.22751321,-0.05044637,-0.09012442,-0.24870639,-0.14941655,0.5663907,-0.23693365,-0.23488908,-0.18305117,1.0060914,-0.27504325
Ier3,-0.3580907,-0.18592608,0.47521135,-0.06200652,0.17692888,-1.2358947,0.66887987,-0.6063124,-0.77925026,0.79921556,-0.34295177,0.3196752,1.5668075,-0.4337999,0.2446503,-1.282434,0.40916082,0.22381607,0.23517926,-0.24618451
Flot1,0.31389898,-0.46507418,1.4097322,-0.59524596,-1.0064834,-0.028156,-0.03819228,-0.03928809,0.668048,-0.7575021,0.37039578,0.2931972,0.17970999,-0.20719203,-0.3913115,0.17342399,-0.2167976,-0.54450244,1.7344809,-0.48498183
Tubb5,2.3370183,0.8081154,-4.077824,5.141884,-1.6439389,0.78127724,1.352217,-1.5789782,-4.5970106,-1.8194748,2.3610444,-0.79810005,-3.9963007,4.905824,-0.8361291,0.69455314,1.3286124,-0.5965334,-4.8806443,-1.4569618
Mdc1,0.53714484,0.6945237,-0.7443788,-0.23582503,0.4295663,-0.28957403,0.12719706,-0.030779049,-0.5812832,0.84423095,0.4767978,1.1864417,-0.49846488,-0.50984305,0.5065053,-0.3766996,0.23294264,-0.6088395,0.35973236,0.9481044
Ppp1r18os,-0.19336191,0.05733253,0.354939,-0.12121374,-0.056464836,-0.63328004,-0.17249687,-0.108765386,-0.053478304,0.058547325,-0.19092372,-0.013696765,0.22768894,0.23382612,-0.050338905,-0.6445996,-0.17875892,-0.08882778,-0.101930015,0.12815331
Nrm,-1.728227,-1.0133708,0.49402526,4.212406,1.8964416,0.0071104025,-1.5183053,0.2882722,-2.4792256,-3.0670152,-1.746211,-1.397544,-0.24405254,4.036748,2.4712157,-0.02825386,-1.6078733,1.2330064,-2.2146654,-3.6156375
Gm16279,-0.05477076,-0.19177297,-0.3478615,-0.40666717,1.059192,-0.36842704,-0.4086726,0.6372029,0.5886169,-0.19289516,-0.047067426,-0.22453605,0.040594544,0.13207051,-0.41974908,-0.39930373,-0.40970787,-0.24640027,-0.3233349,0.21647172
Atat1,0.298395,-0.16372798,0.2809616,-0.09554696,-0.7362973,-0.25266668,-0.46161258,-0.5116468,0.29307517,-0.2974616,0.31895304,0.24610774,0.5791468,0.3633507,-0.48981392,-0.30355117,-0.4178324,0.08721488,-0.08081102,0.02782056
Mrps18b,0.7909101,0.14769243,-1.0971882,-1.9732134,0.7659371,0.17845127,-0.21801336,0.75905216,-0.45492074,1.211855,0.84024537,-0.33451015,-0.14825392,-1.2221441,1.8685334,0.12278527,0.13125947,0.3426938,-0.77593696,0.4213417
Ppp1r10,-1.0073906,0.11822569,-0.4030825,-0.55458415,-0.030378792,0.38029563,1.7019395,0.28186747,-0.78346306,0.5621925,-1.0826114,-0.633628,-0.23532343,0.20014782,0.17676455,0.37500316,1.8624449,0.96284425,1.0466824,1.0517458
Gnl1,0.96424,0.3461402,-0.270316,-0.34893492,-0.58766603,0.3369623,0.072607085,-0.614382,-0.3623412,0.98605776,0.6435214,-0.25341564,-0.74903363,-0.5305294,0.5482872,0.28779247,-0.111494645,-0.6612086,-0.38380966,0.93049794
Znrd1as,0.46426243,-0.0018561775,-0.3048823,0.0013487545,-0.85688883,0.3020903,0.62389654,-0.24453929,-0.43966848,0.1030181,0.48661715,0.50387037,-0.3438887,0.24939227,-0.38080344,0.3546314,-0.29354006,0.10210332,-0.3801787,1.098665
Gabbr1,-0.081144154,-0.05521467,0.34850708,-0.19302753,0.6440734,0.3719247,-0.1582829,-0.92021734,-0.03261236,-0.71090007,-0.17977646,0.94327664,0.5899241,-0.26265278,-0.20387894,0.27597156,-0.3220854,-0.3938957,0.59263474,-0.23860574
Gm26917,1.0973829,-0.03666214,-0.3067421,-0.5756098,0.79438776,-0.3235243,-0.30871803,-0.031496327,-0.5060486,0.486735,0.96985334,0.6989826,-1.1713094,-0.5375152,1.1962657,-0.37456828,-0.30238187,0.2353702,-1.438849,0.9380648
Gm42418,0.35983527,0.4604467,-0.22864313,-1.3026232,-0.3230797,-0.29268053,0.059766036,0.12570447,0.26267636,1.188666,0.38366663,-0.4394292,0.20577519,-0.06659847,-0.3406207,-0.36039582,0.021702068,-1.3005565,-0.5110333,1.3265446
Cenpq,-0.53071785,-0.2816662,-0.7582542,0.14494337,1.2837195,1.2606512,-0.3678117,1.2312615,-0.19337362,-0.7264495,-0.46626672,-0.7170179,-0.27332962,0.4047198,0.80340755,1.3786962,-0.39219758,-0.30514354,-1.0097429,-0.17650765
Cd2ap,1.1587467,0.6389588,-1.6774378,-0.5217201,-0.2862532,-0.41254988,2.4677293,-1.1263722,0.29240867,1.8338331,1.1391461,0.8383467,-1.2924417,-0.60572267,-1.2824558,-0.38354513,2.08558,-1.0247972,1.454263,0.98767203
Pla2g7,-0.2557726,-0.0075329416,-0.2471605,-0.40609857,-0.36839348,-0.62159663,-0.20470369,-0.20229222,0.47466862,-0.23697771,-0.25340542,-0.07385325,1.3122686,-0.48461974,-0.39509252,-0.6445288,-0.21298,-0.17638639,1.0097281,-0.29362923
Slc25a27,-0.5895459,0.79454535,-0.31596476,-0.17003119,-0.16514638,-0.4672471,0.64516276,-0.22344124,-0.16649511,0.9388202,-0.58473086,0.7696525,-0.33727583,-0.17963094,-0.14508487,-0.48875365,0.71075904,-0.20776519,-0.1940273,0.21706025
Enpp5,0.39162698,0.33201867,0.08680383,-0.004911364,0.14217581,-0.5596214,-0.60825735,-0.30820912,-0.29397166,-0.056482,0.40662283,-0.3607665,-0.04741998,-0.34894314,-0.33876392,-0.5875193,-0.6012335,-0.29131776,0.4916015,0.37543878
