gene_name,CD25KO,CD25WT,P14NAV
Ranbp1,-0.44440714,0.5013271,-0.021626037
Dgcr8,-0.0098129995,-0.85310405,0.7712897
Arvcf,-0.1430645,-0.0035650597,-0.36756727
Comt,0.84583086,0.1009686,-0.32385463
2510002D24Rik,0.51440156,-1.3851976,0.931203
Iglc3,0.08316417,-0.44348833,-0.037972007
B3gnt5,1.4774768,0.052120585,-0.5851778
Klhl6,0.7981162,0.9617985,-0.9395645
Klhl24,0.20821758,0.116769716,-0.039603766
Yeats2,-1.2092996,-0.6097389,1.1566893
Abcc5,-1.5632387,-0.113920815,0.95358515
Abcf3,-0.7534638,-0.21233411,0.65063643
Teddm3,0.8254494,-0.43857515,-0.57930845
2510009E07Rik,0.028046655,-0.4360248,-0.20707403
Liph,0.30710325,-0.41012236,-0.3019096
Dgkg,-0.2714491,-0.0379863,-0.3445523
B630019A10Rik,-1.9586525,-1.0789928,1.852222
St6gal1,-3.0147479,-1.2143313,2.4427097
Rtp4,0.44196784,0.0065779244,-0.06645318
Lpp,-0.2257537,0.07127635,0.19554107
Il1rap,-0.5365073,0.3612098,0.06618967
Hes1,0.31848654,-0.18905942,-0.27152342
Lsg1,1.2681084,0.07511533,-0.50070524
Fam43a,-0.2446386,0.37720034,-0.6010095
AC163720.3,0.22923902,-0.43426415,0.35894364
Xxylt1,0.18720633,-0.16677846,0.16992918
Acap2,1.0415021,-0.170131,-0.21379952
Gm15743,0.8294375,-0.6521723,-0.21868259
Cep19,-0.66987014,0.63160694,-0.013508171
AC140186.1,-0.27902418,-0.2362784,-0.03341025
Tfrc,-2.3845434,-0.16473986,1.3724636
Tnk2,-0.65002555,0.3000383,0.22296622
Fyttd1,0.48409483,-0.26347226,0.114094615
Lrch3,0.078165025,-0.20282361,0.25757453
Rpl35a,-1.8809835,-5.8212867,5.330115
Osbpl11,0.28542638,-0.40303543,0.28542063
Zfp148,0.1087708,-0.18249543,0.22830555
Heg1,-0.8851562,0.3053069,0.3209054
Gm15829,-0.1472013,-0.16056894,-0.33183667
Dirc2,0.7205745,-1.1621557,0.67023474
Hspbap1,-0.33201817,-0.3810185,0.58000684
Parp14,-0.20036477,-0.10311867,0.31297958
Dtx3l,1.3866024,-0.8369684,0.12012937
Parp9,0.74942535,-0.5639158,0.21355948
Eaf2,0.47043213,-0.31298152,-0.19439647
Iqcb1,2.1896398,0.0074572675,-0.930317
Golgb1,0.31737605,-0.562817,0.41328838
Cox17,2.222082,3.500684,-3.4817855
Tmem39a,1.449168,-0.7208358,-0.036299247
Arhgap31,-0.082499765,0.3322466,-0.06432633
B4galt4,-0.39371926,-0.21296304,-0.10150235
Zbtb20,-1.9115769,-1.2851295,1.9831141
AC154408.2,0.21725136,-0.112396635,-0.33620438
Qtrt2,0.30104804,0.039925084,-0.075101495
Ccdc191,0.65581787,-0.10126733,-0.08580414
Gramd1c,-0.59679073,0.20800665,-0.15977903
Spice1,1.1522466,-0.24681447,-0.22372836
Btla,0.215473,-0.34599823,0.29993016
Cd200,0.69288594,-0.32952034,0.008390287
Morc1,-0.32179087,-0.19667776,-0.21507226
Trat1,-3.8662097,-1.5565368,3.0914977
Retnlg,-0.28455308,0.23422693,-0.42628896
Ift57,-0.24487548,-0.07014061,0.2536462
Cd47,1.373443,2.8746457,-2.6239936
Bbx,-0.5212872,0.08662524,0.32134482
Cep97,0.21964464,0.1842321,-0.0948961
Zbtb11os1,1.7201017,-0.2040672,-0.50363714
Senp7,-1.0368503,0.6497754,0.1433695
Impg2,-0.21136491,-0.19118296,-0.215081
Tbc1d23,-0.27969423,-0.024034804,0.29120216
Filip1l,-1.2267015,-1.3027729,1.6782908
Cpox,-0.679326,0.740651,-0.08991857
Nsun3,0.503556,-0.037280615,-0.06254204
Gbe1,-1.2477195,0.21167286,0.56587315
Samsn1,-0.9049708,1.3738658,-0.454381
Nrip1,-1.2697873,-0.8264495,1.3453438
D16Ertd472e,2.2366574,1.1692255,-1.7609874
Mrpl39,-0.28970137,1.0288091,-0.48428878
App,0.8020287,-0.4255392,-0.11108908
AC135964.1,0.013909826,-0.26116717,-0.3035745
N6amt1,-1.0650069,-0.10480843,0.71557015
Bach1,-0.3719279,0.48027137,-0.039666746
Scaf4,-0.26830608,-0.03289608,0.2924822
Synj1,-0.40987664,0.53780603,-0.06468408
Gm15965,-0.46451342,0.14077672,-0.23013563
Paxbp1,0.04815468,-0.46608272,0.46657404
4932438H23Rik,-0.15065914,-0.36944088,-0.20336913
Ifnar2,1.5866227,0.27660662,-0.7978501
AC150035.3,0.81002796,-0.20107022,-0.24861766
Ifnar1,-0.7008591,0.13896054,0.3659169
Ifngr2,-1.9976728,-1.2274487,1.9803368
Dnajc28,-0.29155564,-0.3195545,0.09696598
Gm10785,0.46083504,-0.5472714,0.061458055
Runx1,0.3031857,0.9571917,-0.7064204
Setd4,-1.486792,-0.6260699,1.2975931
Cbr1,-0.5733173,-0.5825323,0.84132767
Dopey2,1.348839,0.35662878,-0.75793993
Hlcs,-0.8634179,-0.22007672,0.6861036
Pigp,-1.7094871,-0.55049014,1.3449578
Ttc3,-0.52980655,-1.2820585,1.3394661
Ets2,-0.60587794,0.026259646,0.40533873
Brwd1,-0.47070846,0.2725982,0.16006564
Hmgn1,-2.2156622,-2.0136065,2.6640472
Prdm15,0.44478086,-0.22671798,0.05538134
Zbtb21,1.8217549,-0.11567117,-0.62044406
B230307C23Rik,-0.524502,0.24331164,0.20673558
AC165953.2,-0.5055158,-0.51294243,0.7582918
1700102H20Rik,0.7046901,-0.12992889,-0.3827949
Arid1b,0.08974566,-0.3923372,0.3926249
Zdhhc14,-0.5571292,-0.14701156,-0.10378312
Dynlt1c,0.6976865,0.040426206,-0.40419298
Rsph3b,-0.5464907,0.5124322,-0.036114242
AC122413.1,0.45332375,-0.45008823,-0.2327988
Tagap,2.5248713,0.20652767,-1.1814274
Ccr6,0.8485552,-0.42679542,-0.48035
1700010I14Rik,-0.3018157,0.21047074,-0.023828872
Park2,0.0024245728,-0.25210539,-0.33928525
Airn,-0.7410864,-0.2486407,0.67179364
Afdn,-0.15507463,-0.049843878,0.06864607
1600012H06Rik,0.122728564,0.41544572,-0.2212354
Gm3448,0.051696964,-0.012886377,0.12912047
Fam120b,-0.06997148,-1.0368124,0.94430345
Rgmb,1.5170248,-0.8609237,0.0630133
BC002059,-0.18254076,0.57979405,-0.20131831
AC129328.1,-0.011588148,0.21816577,-0.1026363
Gm6712,0.017060246,-0.54896164,0.014883454
Vmn2r96,0.7724514,-0.20130168,-0.5021397
Zfp160,-0.1800175,0.12333014,0.13574107
Zfp54,-1.0195471,0.12872143,0.49232972
Gm26753,0.25784,-0.18143782,-0.38559502
Zfp53,0.42930964,0.5673857,-0.47612476
9330136K24Rik,-0.011790301,-0.084555246,-0.42038682
Zfp983,0.07765581,0.32388607,-0.32246855
Gm10509,-0.03396318,-0.32475102,-0.26306367
Zfp760,-0.76042885,0.71946436,-0.06886031
Zfp942,-0.023214148,0.014031356,0.14394628
Zfp994,0.45200068,-0.17462529,0.015559585
Zfp758,0.102405384,0.72780603,-0.5152615
Zfp946,0.2821408,-0.64826906,0.3679689
Gm5493,0.46614775,-0.25829184,-0.5261711
Zfp945,-0.35148752,-0.32859543,0.5501995
Tnfrsf12a,-0.39926398,-0.33460498,0.42498276
Pkmyt1,1.213053,0.2225029,-0.5843615
9530082P21Rik,0.44620204,0.12124786,-0.57674336
Prss27,-0.10496152,-0.08601515,-0.40236196
Abca3,0.1587229,-0.9484878,0.77270424
Dnase1l2,1.2006536,-0.48463118,-0.45718524
E4f1,-0.47061568,-0.66329205,0.8534982
Rab26,-0.20378736,-0.23198558,0.07122447
Rab26os,1.6454381,-0.391821,-0.3366819
Pkd1,-0.97612387,0.005411825,0.5921656
Tsc2,0.39877304,-0.09282495,-0.024943974
Nthl1,0.45346627,-0.40128168,0.17738593
Snhg9,0.9244521,-0.15744825,-0.16886643
Rpl3l,-0.04413788,0.09510699,-0.55705583
Msrb1,1.7333968,1.6797667,-1.9056909
Hagh,-0.1529359,-0.53626806,0.6119195
Eme2,-0.51443005,-0.5100187,0.32970297
Mapk8ip3,-0.7185709,-0.25270793,0.6643565
Nme3,-0.7465925,-0.15567178,0.5966815
Ift140,-0.24478526,0.3158735,-0.15637067
Telo2,-0.79487854,-0.643803,0.9895695
Clcn7,-0.009924502,-0.03413284,0.17346635
Rab11fip3,-0.6654917,-0.24702142,0.11937854
Dusp1,2.9041016,0.8741945,-1.8521811
Gm8225,-0.50603557,-0.37223813,-0.022671534
Crebrf,0.30480343,-0.23025222,0.17270046
Gm20468,-0.2538688,-0.25301406,-0.16994706
Phf1,-0.7340537,-0.6647809,0.9768807
Ggnbp1,-0.50615185,-0.29047307,-0.019682739
Bak1,2.3917677,1.0404472,-1.7375625
Lemd2,0.3793258,-0.036041077,-0.0057969135
AC127341.3,0.21439412,0.4793828,-0.3619807
Gm15420,-0.35904562,-0.1009582,-0.1879642
Pacsin1,-0.6042155,-1.1598879,1.2834784
Zfp523,-0.21051675,-0.8809295,0.85697556
E230001N04Rik,-1.7193867,0.25750896,0.7508419
4930539E08Rik,-0.10300158,-0.11430723,-0.34712464
Stk38,-0.965007,-0.29282984,0.8084735
Srsf3,-0.9004835,1.7093902,-0.7050804
Cdkn1a,-0.09030654,0.9492697,-0.5608634
Cpne5,-0.042738874,0.060440317,-0.49175552
Pi16,-0.17091572,0.027974974,-0.41354164
Mtch1,0.97308594,2.0209215,-1.8055685
Pim1,3.501042,2.5580657,-3.3769758
Btbd9,0.5608921,-0.31074885,0.11347885
1700097N02Rik,1.6462139,0.92487806,-1.3058664
Dnah8,-0.6292216,-0.07061613,0.48795715
Abcg1,-0.3206848,-0.46799633,0.63919514
Akap8l,0.8755394,-0.92254937,0.42076164
Pglyrp2,-0.54545593,-0.8709213,1.0420858
Cyp4f16,0.4045892,-0.036589496,-0.3299643
Zfp871,0.45530263,-0.7109794,0.45905274
Zfp811,0.19187476,0.013282944,-0.6063988
Zfp799,-0.07577113,-0.50941586,0.36387658
Cyp4f13,-1.4605987,-0.681787,1.3267204
Zfp952,-0.19592908,-0.26262802,0.42911384
Zfp763,-1.0449044,-0.22048788,0.7178692
Zfp563,0.7162168,-0.56609815,-0.32119495
Zfp955b,0.06914711,-0.5681348,0.5109649
Zfp81,-0.04557146,-0.78000575,0.73527944
Adamts10,-1.207867,0.30652162,0.47709394
Myo1f,2.4311118,3.5828521,-3.6396954
Kank3,-1.0238057,0.18485762,0.1990746
Rps28,-1.3406016,-5.705374,4.9933977
Platr17,-1.0274161,-0.46161547,0.9625085
BC051226,-0.60042393,0.88687557,-0.23489177
Gm19412,0.66248727,-0.12164726,-0.5064536
Rgl2,-1.019073,-0.074306734,0.67164797
Rps18,0.1539702,-5.069736,3.8286715
H2-K1,3.3731031,1.0442281,-2.1958678
H2-Ke6,-0.67457485,-1.0028021,1.1997397
Col11a2,-0.116122454,0.044261068,-0.41199738
BC051537,-0.16872583,-0.25156328,-0.23891604
H2-Oa,-0.55471027,-1.2788858,1.3486748
H2-DMa,-1.1245238,-1.6048826,1.8547206
H2-DMb1,-0.6050006,-0.20489053,-0.019445682
H2-Ob,0.25554296,-0.5240615,0.41327226
H2-Ab1,0.20496331,-0.3404369,-0.20907433
H2-Aa,-0.23264071,-0.15959725,-0.18073511
H2-Eb1,-0.31501502,-0.38056397,0.038576346
Notch4,0.82439756,-0.40810844,-0.42512962
Pbx2,0.30502352,0.14565144,-0.10593868
Rnf5,0.022699744,-0.57163996,0.5566051
Egfl8,-0.6464012,-0.13443933,0.4769643
Prrt1,-0.5342821,-0.407374,0.6934201
Zbtb12,-0.37260085,-0.22496836,0.08507469
Vars,0.060089797,-0.41524598,0.42336512
Sapcd1,0.22272086,-0.41351807,-0.24091129
Clic1,1.2397654,3.3762047,-2.9335897
Ly6g5b,-0.234166,-0.24997334,0.15302388
D17H6S53E,-0.5818225,0.6852374,-0.094116114
Aif1,0.14178848,0.07782825,-0.4821998
Lst1,1.2269917,0.5666879,-0.87646794
Ltb,-1.0014762,-3.0481193,2.867015
Tnf,-0.058034092,-0.38124385,0.40912393
Lta,0.1379356,-0.76097,0.5994932
H2-Q2,0.05895741,-0.1917652,-0.3528305
H2-Q4,0.82970214,-0.8324545,0.37527937
H2-Q6,0.82933474,0.7371546,-0.78759855
H2-Q10,1.1256928,2.2628253,-2.0556493
Tcf19,0.05888293,1.4439971,-0.9537361
Ddr1,-0.45551074,0.05952167,-0.21421699
Ier3,-0.058096036,0.7968906,-0.551564
Flot1,-0.1433293,0.09988418,0.1360846
Tubb5,-2.2135768,-1.1349256,2.0119944
Mdc1,-0.2029512,-0.42458266,0.55237836
Ppp1r18os,-0.15918258,0.0016917677,-0.2808297
Nrm,1.0006226,2.0978105,-1.875323
Gm16279,0.32604018,-0.16658638,-0.3370822
Atat1,-0.42076075,0.5118422,-0.08136649
Mrps18b,-1.1889457,-0.0530224,0.734726
Ppp1r10,-0.4868405,0.6214608,-0.090946496
Gnl1,0.14291866,-0.7283329,0.61690974
Znrd1as,-0.7683684,-0.1476642,0.59383535
Gabbr1,0.16809528,0.29168147,-0.15058641
Gm26917,-0.21076015,-0.43037271,0.5602933
Gm42418,0.5854937,-0.025087204,-0.10960988
Cenpq,0.2682261,0.19852912,-0.12803988
Cd2ap,-0.3863162,-1.30591,1.2905362
Pla2g7,-0.49912825,0.40851444,-0.5119666
Slc25a27,0.3050538,-0.41428843,-0.28291488
Enpp5,0.29335245,-0.29173067,-0.14851895
Enpp4,0.094143786,-0.23327368,0.2727206
Supt3,0.40067545,-0.56998366,0.37993395
B230354K17Rik,-0.1818126,-0.2708936,0.30895665
Aars2,0.41139773,-0.1743542,0.06277254
Capn11,-0.15516089,-0.39417315,-0.16343002
Tmem63b,-0.49451134,0.13872218,0.25642237
Gtpbp2,-1.8873993,-0.26784033,1.218101
Zfp318,-0.52997047,-0.800111,0.9824289
Gm5093,0.17777264,-0.45277247,0.3065778
Cul9,-1.0468823,0.1803498,0.34797105
Klc4,0.026149506,-0.46239558,0.46717545
Cul7,-0.10179795,-0.5391618,0.40449867
Ptcra,-0.5843434,-0.14898911,0.4716104
Bicral,-0.8821367,0.92138296,-0.12969926
Guca1b,-0.1907089,-0.099171884,-0.2185825
Taf8,-0.8503666,0.19088355,0.39683944
Trem3,-0.5363795,0.41600302,-0.5320371
Treml2,-1.1125363,-1.835807,2.0202665
B430306N03Rik,-1.0427247,0.073214695,0.5355961
Trem2,0.2555377,-0.26754877,-0.40042254
Apobec2,3.1604307,1.1379979,-2.1666336
Unc5cl,2.844547,0.41779244,-1.4863532
Rftn1,-1.7122632,-0.122504145,1.0291175
Satb1,0.0006275272,-1.9326168,1.5753068
Gm19585,1.830497,2.5994287,-2.6322126
Kat2b,1.1235403,0.024696345,-0.39624202
Pot1b,0.48818555,0.9385484,-0.804643
Zfp119b,-0.5533753,-0.23351906,0.40582225
Ebi3,-0.32546753,0.0809839,-0.33502737
Sh3gl1,0.27204382,-0.7359146,0.5625919
Lrg1,-0.024540007,0.22919174,-0.6225816
Tnfaip8l1,-0.8815759,-0.25925422,0.74486876
Plin3,-1.6156929,0.01675201,0.8811067
Uhrf1,0.6970345,1.0446603,-0.95404464
Kdm4b,0.26804444,-0.61081254,0.47175023
Safb2,-0.8082842,0.37399092,0.24162735
Vmac,0.017272124,-0.6003073,0.5756881
Prr22,-0.41749787,-0.12729867,-0.1537938
1700061G19Rik,-0.17601028,-0.47406566,0.3870017
Slc25a23,-1.1084664,-0.8021712,1.2524742
Tubb4a,0.39609385,-0.4360094,-0.2674251
Tnfsf14,1.252478,1.2264849,-1.3559105
C3,0.07906421,0.10851123,-0.548663
Gpr108,0.52113444,0.40696132,-0.3998756
Vav1,-1.0515934,-0.49839184,1.0009813
Pja2,0.65625983,-0.5412149,0.2172686
Rab31,0.5210003,0.29257613,-0.5646453
Ralbp1,-0.20347883,0.10319756,0.16154885
Ankrd12,0.4307125,-0.18823874,0.08312645
A930029G22Rik,0.72375536,0.42533013,-0.5187662
C030034I22Rik,-0.27517173,0.39154112,-0.018830443
Gm16519,-0.029735366,-0.08007924,-0.45912296
Emilin2,0.24128869,0.4562977,-0.8151719
Wdr43,-1.7851783,-0.33708474,1.2219621
Clip4,0.19850236,0.04574177,-0.6553176
Lbh,-1.7437088,-1.0726573,1.7477577
Lclat1,-0.103208885,-0.3434901,0.36844805
Xdh,2.2461798,0.08162205,-0.9728701
Birc6,-0.65033555,-0.15573603,0.5608297
Ttc27,0.35009283,-0.9427286,0.6796092
Crim1,0.39316648,-0.3331876,0.2079583
Strn,0.029884163,0.16287477,0.009009821
Heatr5b,1.4372852,0.19557041,-0.69630635
Eif2ak2,0.21596111,0.24569367,-0.13872813
Prkd3,-0.090406194,-0.60886866,0.6366909
Qpct,-1.8253657,-1.025023,1.750364
Cdc42ep3,1.1959827,1.640515,-1.6271563
Gm17315,-0.16687848,0.34813675,-0.6016314
Galm,-0.09510095,-0.0017629473,0.16851883
Morn2,0.96935505,-0.6060852,0.07529922
Arhgef33,-0.14721894,-0.074856736,-0.3818884
Sos1,0.7292381,-0.34146324,0.058096875
Map4k3,0.10051155,-0.28010425,-0.16863243
Eml4,0.05471404,-0.34067413,0.37060416
Mta3,-3.2291224,0.2906088,1.4270852
Zfp36l2,0.20379369,1.3785812,-0.972527
Thada,1.6033093,-0.94881564,0.10241748
Dync2li1,0.15598832,0.028677184,-0.18333502
Lrpprc,-0.2281627,-0.20560786,0.40182495
1110020A21Rik,0.88541734,-0.027004268,-0.44816604
Ppm1b,-1.1757996,0.9295013,0.0005939417
Rhoq,0.50549406,0.72877127,-0.7540439
4833418N02Rik,-0.80169564,0.28526616,0.07020232
Calm2,2.0832891,1.7419,-2.1141388
Msh2,-0.69264233,0.067955755,0.414716
Kcnk12,0.33741772,-0.16148114,-0.46423343
Eif2s3y,-1.1893474,5.5521803,-3.4184291
Ddx3y,0.87460303,4.063103,-3.273071
Gm47283,-3.2612882,-2.015665,3.150918
Svil,-0.44946277,0.5079437,-0.02418216
Zeb1,-2.4407089,-0.73252404,1.8192502
Epc1,0.34711128,0.03279672,-0.041851416
Mpp7,0.19982238,0.09836259,-0.22254194
Ccny,0.57590944,-0.25398758,0.06444935
Snrpd1,0.012422366,1.5783607,-1.0317314
Rbbp8,0.3861369,1.4758463,-1.1292361
Npc1,-1.5135424,0.47986436,0.49053496
Impact,-0.17489345,0.14123118,0.12009832
Taf4b,1.2222753,-1.0960304,0.38836408
Zfp397,0.02783917,-0.46567908,0.47570467
Zfp24,-0.21113606,-0.092810325,0.310341
2700062C07Rik,-0.14524816,0.7049252,-0.31134793
Ammecr1l,-0.27906364,-0.10945333,0.3542029
Wdr33,0.11023013,-0.55472887,0.5034456
Epb41l4aos,4.4559927,-1.158192,-1.0665607
Apc,0.5573478,0.47775638,-0.46914232
Reep5,3.2656808,3.430403,-3.9141128
Kdm3b,-0.60423964,0.14525576,0.31640458
Gm26538,0.59181434,-0.3820498,-0.47623473
Reep2,0.0056667244,-0.029812166,-0.34320337
Egr1,-0.9428355,0.2651238,0.3847499
Sil1,-0.15934055,-0.319844,0.38653845
Mzb1,-0.69590807,-0.20152068,0.11730912
Dnajc18,1.4063249,-0.065978475,-0.4923114
Cxxc5,-2.3918781,-1.779427,2.5723186
Gm29417,-0.7145009,-0.54136366,0.5301357
Pura,-0.64823776,-1.5458204,1.5898801
Igip,-0.76614386,-0.44708446,0.78287095
Ankhd1,-0.3309743,-0.04284637,0.32894367
Pcdhga12,-0.3688269,-0.26638708,-0.16319005
Arap3,-0.1458642,0.0079858005,-0.34387022
1700086O06Rik,0.8133454,-0.20143892,-0.3175326
Nr3c1,-1.4592034,0.420929,0.5089825
Ythdc2,-0.35346746,0.94388455,-0.39176336
Pggt1b,1.1946903,-0.09938638,-0.3890284
Ap3s1,1.5720936,1.2514533,-1.5134478
Dmxl1,-1.0236381,0.64651614,0.13965188
Tnfaip8,-2.301908,-0.12410247,1.3039956
Ppic,0.053496026,-0.78984857,0.7039987
Zfp608,-0.32139546,-0.1780211,-0.24849048
Gramd3,3.9397628,1.3437743,-2.68085
Lmnb1,-0.16374677,3.0846846,-2.066115
March3,-0.23626608,0.4422674,-0.5570429
Gm4951,-1.3220203,-0.5042584,1.0966015
Gm4841,-0.3677803,-0.10518867,-0.2278341
F830016B08Rik,-0.32491124,-0.20060256,-0.21290903
Iigp1,-0.59100324,-1.4569247,1.4974439
Dctn4,0.6628499,1.2218182,-1.0694478
Synpo,0.32265466,-0.35610417,-0.32334942
Rps14,-1.880542,-5.343675,4.976009
Cd74,-0.6376734,-0.34113115,0.35074422
Camk2a,-0.399956,-0.34951252,-0.061013527
Pdgfrb,-0.6064448,-0.31096157,0.008347076
Csf1r,-0.31842938,0.010820988,-0.34887588
Hmgxb3,-0.6244486,-0.21681195,0.593165
Pde6a,-0.43850628,-0.059026476,0.061877694
Ppargc1b,-0.005148287,-0.84542054,0.7723971
Adrb2,-1.6124953,-0.2656932,1.0889086
Fbxo38,-0.577288,0.41280466,0.1056462
Spink10,0.1313394,-0.1990815,0.18627112
Wdr7,-1.0677972,0.313336,0.20088774
Nedd4l,0.4294825,-0.26555568,0.14098763
Gnal,0.14856504,-0.13791296,-0.25283232
Tubb6,-0.21002744,-0.029572563,-0.16089895
Gm17669,-0.108981416,-0.3974991,-0.11988841
Gm26910,0.11033926,-0.18908104,0.11585897
Seh1l,-0.87430197,0.3543069,0.2868559
Ldlrad4,-0.15908271,-0.49297243,0.5741408
Tcf4,-1.9208833,-0.11939054,1.123645
Poli,1.1051484,-0.34041166,-0.1171676
Smad4,-0.40457124,-0.5110135,0.71000725
Mbd1,-0.40440643,0.10894638,0.2505531
Rpl17,1.720424,-4.380592,2.590933
Dym,0.036563795,0.599975,-0.32136723
Smad7,-0.709962,-0.6911333,0.98522484
Pias2,-1.2306225,0.4344024,0.39289922
Slc14a1,-0.8571147,-0.23592444,0.71622777
Setbp1,0.5782249,0.3577065,-0.60317546
Pard6g,-0.8034104,-0.5618772,0.9328244
Mbp,-0.867792,0.112718426,0.4628465
Zfp236,0.4297846,-0.146468,0.05260585
Cd226,1.9903052,0.036531862,-0.80733573
Gm45871,-0.73638195,0.01803245,0.4613686
Ighmbp2,0.21137002,-0.20778908,0.18258077
Ppp6r3,0.5869943,0.010840477,-0.1369281
Lrp5,-0.8306076,0.3056006,-0.10317671
Kmt5b,0.44436827,-0.6382464,0.41023442
Chka,-0.9973342,-0.37216464,0.8822642
Aldh3b1,-0.1520484,-0.12824142,-0.31628913
Unc93b1,1.4758605,0.28065926,-0.7494409
Nudt8-1,0.05846033,-0.73117375,0.65531904
Gstp3,0.6439869,0.297441,-0.37574738
Pitpnm1,0.0773062,0.35193452,-0.15309139
Carns1,-0.084108956,-0.32022673,0.38288647
Ppp1ca,1.3155432,3.3486817,-2.948369
Rad9a,0.74456835,-0.27619916,0.002621759
Clcf1,-0.4863694,-0.6736209,0.8684642
Pold4,1.6112942,0.54762745,-1.0101228
Rbm4b,-1.5695132,-1.1025887,1.6890802
Ccs,1.2243513,0.11287437,-0.5083733
Klc2,-0.5001735,-0.26689577,0.48806503
4930481A15Rik,0.32013085,-0.20526163,0.1470684
AI837181,-0.43801185,-0.18319689,0.48262388
Fibp,-1.2891567,-0.21602207,0.9020201
Ctsw,0.5609478,1.543938,-1.2608323
Mus81,-0.3365965,-0.068874985,0.35084
Cfl1,0.8156722,3.0443673,-2.490855
Snx32,-0.8343618,0.26955205,0.3311187
Sssca1,-0.6942964,-0.6103952,0.9181281
Malat1,-3.6621892,-2.5998886,3.7699008
Neat1,-0.37256333,0.33614486,0.06742313
Gm10814,-0.20817223,-0.17301549,-0.25307605
Snx15,-0.9235572,-0.14587867,0.6803461
Ppp2r5b,0.87327135,0.38652882,-0.6550168
Ehd1,0.77521867,0.3000274,-0.43857732
Map4k2,-0.044645943,0.21008922,0.008619247
Gm14966,0.54574513,-0.74078804,0.31702846
Rasgrp2,-0.5169554,1.418948,-0.66788995
Prdx5,0.062393073,1.1521024,-0.73907727
Ppp1r14b,-0.9145262,-2.2460413,2.232332
Fkbp2,0.49157917,1.7455463,-1.3780214
Vegfb,0.39489517,-0.23711652,0.10923685
Nudt22,1.0526439,0.13354754,-0.44399074
Macrod1,-0.30293468,-1.5128356,1.4051609
Rcor2,-0.22915536,-0.06604391,-0.255341
Stx5a,0.9171951,0.06393086,-0.3295353
Ttc9c,-0.2738794,0.6806885,-0.23368247
Ganab,-0.33507764,0.0602404,0.2544631
Ahnak,2.9171968,5.3717637,-5.190867
Incenp,-1.036007,1.2185696,-0.278487
Cd6,-0.3109291,-0.28976437,0.5026006
Ccdc86,0.08866798,-0.11085762,0.18455446
AW112010,-0.034541294,2.991743,-2.0572202
Ms4a8a,0.15674038,0.059297234,-0.57925445
Gm28935,0.6143945,-0.40398586,0.15773158
Ms4a4c,5.6952105,-0.7516111,-1.943033
Ms4a4b,4.066492,2.9985673,-3.9658418
Gm37387,0.102581136,-0.23819156,0.2672367
Ms4a6c,0.80427635,0.103627376,-0.3347636
Gm8369,7.1990438,1.559057,-4.3532214
Gm19261,4.423128,-0.9283278,-1.2216308
Ms4a6b,3.553109,2.3549109,-3.2506096
Ms4a6d,3.2983727,1.2950869,-2.3470614
Mpeg1,-0.0055717886,-0.010084546,-0.4660791
Dtx4,-0.20841235,-0.7843087,0.6611003
Gm47242,0.32712102,-0.17179728,-0.14269173
Olfr1444,0.3517488,-0.3151461,-0.40546265
Tle4,-0.2145418,-0.40277138,0.54159665
Vps13a,0.08526099,-1.1937536,0.9885398
Anxa1,2.7498753,1.6454692,-2.3520932
Gda,0.070076354,0.027909352,-0.50166154
Klf9,1.9536574,-0.25746623,-0.7077202
Gm9493,-0.31958836,-1.7128445,1.5610936
Pip5k1b,-0.3376873,-0.4485787,-0.0079063205
Cbwd1,0.05898932,0.2448214,-0.06522062
Smarca2,-1.7491702,-0.793375,1.5433501
Rfx3,-0.3135991,0.23218085,0.106934726
Cdc37l1,-1.4229364,0.2807511,0.5960175
Insl6,0.23903573,2.176423,-1.5800698
Cd274,1.5373912,0.1783542,-0.70219547
A930007I19Rik,-0.71196634,0.53097826,-0.23449698
9930021J03Rik,0.5703184,-0.35873485,0.1446601
Ranbp6,-1.0352434,0.060641322,0.57916
Cstf2t,-1.1781129,-0.540677,1.09104
Asah2,-0.35272527,-0.070656486,-0.24677433
Sgms1,-0.9657734,-0.24096072,0.7703952
Pten,-0.28679875,-0.5543691,0.6874668
Stambpl1,-0.4202986,-0.26905605,0.53802186
Fas,1.5642681,0.39551467,-0.8755823
Lipa,-1.4111484,-0.7115582,1.325827
Ifit3,0.6684012,-0.6000369,0.2779333
Ifit1bl1,-0.65875155,-1.5990082,1.6341716
Ifit3b,0.92307013,-0.089825615,-0.3353339
Ifit1,-0.44711357,-0.78941154,0.93604136
Pank1,-0.39800844,-0.44469655,0.5982975
Kif20b,-1.1731114,0.6876784,0.17853206
Gm47735,-0.15371831,0.012692846,-0.3626156
Pcgf5,-0.0080299275,-0.35693377,0.41177595
Hectd2,-1.1421016,-0.5294739,0.9339996
Kif11,-1.6144617,1.1891505,0.011811696
Hhex,-0.33149862,0.7080293,-0.7343492
Exoc6,0.69624907,0.41784933,-0.4989249
Noc3l,0.40404046,-0.2916724,0.17214897
Tbc1d12,-0.5722434,0.61840504,-0.3234862
Hells,-1.014069,1.7989788,-0.71874124
Pdlim1,-0.9093078,-0.743066,1.1162356
Tctn3,1.1144385,-0.2631151,-0.4031564
Entpd1,0.29877314,1.6598659,-1.3412284
Ccnj,-0.39537096,-0.18740955,0.083200485
Zfp518a,-0.18263882,0.24813277,0.044481575
Dntt,-2.287849,-0.6018956,1.6284708
