gene_name,CD25KO,CD25WT,P14NAV
Cebpd,0.0095848795,-0.022056965,-0.037812274
Fgd4,-0.0146646,0.0076879715,-0.050233383
Top3b,-0.023752114,0.01427839,0.0089360885
Ppm1f,0.009490477,-0.06820263,0.045310747
Ypel1,-0.039574858,0.078403495,-0.029911904
Sdf2l1,-0.032062173,0.19988504,-0.12919916
Ydjc,-0.038427185,-0.042258907,0.065576605
Tmem191c,-0.045448974,-0.022001194,0.05567562
Klhl22,-0.0063883276,-0.050133664,0.044618174
Dgcr14,-0.0150467465,0.012667197,0.002828071
Dgcr6,-0.049459994,-0.063010804,0.09114544
Prodh,-0.03360792,-0.01668273,-0.019211149
Ranbp1,-0.03966004,0.04746722,-0.0035575563
Dgcr8,-0.017183509,-0.07354451,0.07121997
Arvcf,-0.024075069,0.0023576005,-0.03618225
Comt,0.027069058,0.011697167,-0.032059837
2510002D24Rik,0.009928051,-0.121084444,0.086300924
Iglc3,-0.012374874,-0.03694737,-0.0050990963
B3gnt5,0.059736807,0.0073328377,-0.05670445
Klhl6,0.02460133,0.088608064,-0.09012561
Klhl24,-0.005907306,0.013108918,-0.0052529825
Yeats2,-0.07921909,-0.051801033,0.107565865
Abcc5,-0.09752427,-0.007502141,0.08841172
Abcf3,-0.05564397,-0.016294884,0.059841525
Teddm3,0.026014963,-0.0365084,-0.056150936
2510009E07Rik,-0.015225466,-0.036280543,-0.021046607
Liph,-0.0007930945,-0.033966284,-0.029990267
Dgkg,-0.03071492,-0.0007177674,-0.034011777
B630019A10Rik,-0.11797445,-0.09372656,0.1731595
St6gal1,-0.17259406,-0.105818376,0.22884664
Rtp4,0.006181895,0.003263826,-0.007785071
Lpp,-0.028351625,0.009044311,0.01692283
Il1rap,-0.04442332,0.034948435,0.0047240825
Hes1,-0.00020436784,-0.014215405,-0.027124636
Lsg1,0.048908595,0.009387305,-0.048738096
Fam43a,-0.029328324,0.03637711,-0.058197495
AC163720.3,-0.0048201103,-0.036123235,0.03233284
Xxylt1,-0.006993975,-0.012224711,0.014507447
Acap2,0.037188873,-0.012524243,-0.021680867
Gm15743,0.02622122,-0.055592254,-0.022141375
Cep19,-0.05132064,0.05910708,-0.0027919845
AC140186.1,-0.031106692,-0.018434187,-0.0046688905
Tfrc,-0.14000086,-0.012042572,0.1279149
Tnk2,-0.050294306,0.02948306,0.019509215
Fyttd1,0.0083606355,-0.020863824,0.009241856
Lrch3,-0.012633422,-0.015445165,0.022773022
Rpl35a,-0.11395753,-0.5174271,0.50114924
Osbpl11,-0.0019141875,-0.033333104,0.025399106
Zfp148,-0.011050539,-0.013628944,0.020012751
Heg1,-0.062454898,0.029953785,0.028745567
Gm15829,-0.024289018,-0.011669921,-0.032812603
Dirc2,0.020590996,-0.10115675,0.061689783
Hspbap1,-0.03384746,-0.031365998,0.053180657
Parp14,-0.02703855,-0.0065370235,0.027998107
Dtx3l,0.05503692,-0.072102875,0.009810976
Parp9,0.022083115,-0.04770697,0.018622093
Eaf2,0.0076540224,-0.025287231,-0.019851023
Iqcb1,0.09656876,0.003342391,-0.08925351
Golgb1,-0.00026179978,-0.047608793,0.03745793
Cox17,0.09824662,0.31544495,-0.32987493
Tmem39a,0.05827272,-0.061727,-0.0049413433
Arhgap31,-0.020942755,0.032360714,-0.0075844945
B4galt4,-0.037038542,-0.016351076,-0.011090455
Zbtb20,-0.115539774,-0.11214385,0.18550354
AC154408.2,-0.005440094,-0.007365964,-0.03322451
Qtrt2,-0.0011062591,0.00624323,-0.008600668
Ccdc191,0.017241882,-0.006371614,-0.009610003
Gramd1c,-0.047541082,0.021260489,-0.016586356
Spice1,0.042916406,-0.019375533,-0.022617226
Btla,-0.0055320673,-0.028237112,0.026767455
Cd200,0.01915899,-0.026764892,-0.0007268059
Morc1,-0.03331852,-0.014896066,-0.021800896
Trat1,-0.21663034,-0.13639276,0.2900319
Retnlg,-0.031392638,0.023603141,-0.04172012
Ift57,-0.029340575,-0.0035905961,0.022402551
Cd47,0.05435634,0.25951153,-0.24897912
Bbx,-0.043636158,0.010415658,0.02878701
Cep97,-0.005316317,0.019136349,-0.010467439
Zbtb11os1,0.07228499,-0.015556275,-0.049014598
Senp7,-0.07030028,0.06073034,0.012002683
Impg2,-0.02760746,-0.014405131,-0.021801721
Tbc1d23,-0.031141346,0.00052872987,0.025944343
Filip1l,-0.08011909,-0.1137202,0.15675656
Cpox,-0.051809676,0.06884963,-0.009998023
Nsun3,0.009367137,-0.00065471797,-0.0074162236
Gbe1,-0.081206106,0.021588044,0.05184775
Samsn1,-0.06347968,0.12542425,-0.044369396
Nrip1,-0.082347415,-0.07116306,0.12535731
D16Ertd472e,0.09900045,0.10714064,-0.16759157
Mrpl39,-0.0316589,0.09459513,-0.04718991
App,0.024803681,-0.035343703,-0.011994551
AC135964.1,-0.015956601,-0.020657877,-0.03014728
N6amt1,-0.07175649,-0.006687994,0.06596523
Bach1,-0.035911527,0.045585997,-0.005258922
Scaf4,-0.030552369,-0.00026298137,0.02606506
Synj1,-0.037874177,0.050726432,-0.0076182326
Gm15965,-0.040699907,0.015253826,-0.023221478
Paxbp1,-0.014185511,-0.038966067,0.042483144
4932438H23Rik,-0.024467852,-0.030331599,-0.020697208
Ifnar2,0.06538166,0.027389554,-0.07676095
AC150035.3,0.025217392,-0.015288511,-0.024964463
Ifnar1,-0.05292334,0.015091559,0.032990467
Ifngr2,-0.119992524,-0.10699036,0.18524162
Dnajc28,-0.0317548,-0.025874497,0.007626505
Gm10785,0.0071576764,-0.046219874,0.004277858
Runx1,-0.0009957039,0.08819647,-0.06813849
Setd4,-0.09357056,-0.053260133,0.120854095
Cbr1,-0.046327073,-0.049370263,0.07782505
Dopey2,0.05308386,0.03453914,-0.07299714
Hlcs,-0.061330624,-0.016986646,0.063186325
Pigp,-0.105088,-0.046507455,0.12532091
Ttc3,-0.044076767,-0.11186947,0.12480301
Ets2,-0.04801106,0.0050222906,0.036708225
Brwd1,-0.041020304,0.027031425,0.013577246
Hmgn1,-0.1312666,-0.17722969,0.24972034
Prdm15,0.006327377,-0.017580012,0.0037047812
Zbtb21,0.077542335,-0.0076585277,-0.06003031
B230307C23Rik,-0.04380242,0.024414815,0.01797855
AC165953.2,-0.042820487,-0.043152753,0.06999418
1700102H20Rik,0.01976948,-0.008932384,-0.03761832
Arid1b,-0.01203449,-0.03237727,0.03550922
Zdhhc14,-0.04548985,-0.010458636,-0.011305547
Dynlt1c,0.019407263,0.0062880027,-0.039636314
Rsph3b,-0.044939645,0.048459407,-0.004923896
AC122413.1,0.006769203,-0.03753704,-0.023472633
Tagap,0.11390643,0.021128347,-0.11293498
Ccr6,0.027209958,-0.035455942,-0.046818454
1700010I14Rik,-0.032285433,0.02148064,-0.0037652992
Park2,-0.0165506,-0.01984825,-0.03351506
Airn,-0.05500383,-0.019538697,0.061836798
Afdn,-0.024696214,-0.0017771834,0.004955739
1600012H06Rik,-0.010328665,0.039794143,-0.022382123
Gm3448,-0.014002309,0.0015247868,0.0106589
Fam120b,-0.020294812,-0.089957945,0.08753639
Rgmb,0.061782166,-0.07424316,0.0044245287
BC002059,-0.02611672,0.054477856,-0.020503802
AC129328.1,-0.017275317,0.022168154,-0.011197394
Gm6712,-0.015793666,-0.04637089,-0.00011445458
Vmn2r96,0.02327399,-0.0153091885,-0.048873376
Zfp160,-0.02598622,0.013695059,0.011283269
Zfp54,-0.069405384,0.014176745,0.044912085
Gm26753,-0.0033409114,-0.013534452,-0.037882395
Zfp53,0.005527231,0.05336923,-0.046419986
9330136K24Rik,-0.017285772,-0.0048784725,-0.041163504
Zfp983,-0.012659758,0.03161374,-0.03192912
Gm10509,-0.018432518,-0.02633878,-0.026326824
Zfp760,-0.05600419,0.06695671,-0.008012081
Zfp942,-0.017876595,0.0039297533,0.012057078
Zfp994,0.0067007765,-0.012925786,-5.069066e-05
Zfp758,-0.011379749,0.067701995,-0.050110854
Zfp946,-0.0020841132,-0.05524352,0.033183984
Gm5493,0.0074324394,-0.020400979,-0.05113971
Zfp945,-0.034854382,-0.02668226,0.050369613
Tnfrsf12a,-0.037325308,-0.027219182,0.038560793
Pkmyt1,0.046061214,0.022555657,-0.05662747
9530082P21Rik,0.0064008795,0.013509018,-0.055909026
Prss27,-0.022104442,-0.0050089075,-0.039463636
Abca3,-0.008467094,-0.08206658,0.071353376
Dnase1l2,0.04541994,-0.04062328,-0.044633854
E4f1,-0.041015506,-0.056585748,0.07897282
Rab26,-0.02721556,-0.018050645,0.0051989
Rab26os,0.0684235,-0.03233115,-0.033269543
Pkd1,-0.0671596,0.0031596408,0.05432731
Tsc2,0.0039479244,-0.00561733,-0.0038704614
Nthl1,0.0067765736,-0.033176415,0.01521067
Snhg9,0.03113523,-0.011391102,-0.01744336
Rpl3l,-0.018958738,0.011173461,-0.054052353
Msrb1,0.07297259,0.15275496,-0.18123813
Hagh,-0.024585603,-0.04523678,0.056190245
Eme2,-0.043281518,-0.04289153,0.02957524
Mapk8ip3,-0.053839367,-0.019902086,0.061135426
Nme3,-0.0552886,-0.011232384,0.05475319
Ift140,-0.029335909,0.03089786,-0.016264923
Telo2,-0.05778588,-0.0548445,0.091805294
Clcn7,-0.017189275,-0.00037347942,0.014841029
Rab11fip3,-0.05109419,-0.019394021,0.009740167
Dusp1,0.13351962,0.08078108,-0.17619178
Gm8225,-0.04284737,-0.030581517,-0.003656154
Crebrf,-0.00091203675,-0.017895779,0.0147688
Gm20468,-0.029805694,-0.019929437,-0.017545272
Phf1,-0.054640107,-0.056718767,0.09060866
Ggnbp1,-0.04285338,-0.023276214,-0.0033742897
Bak1,0.10702252,0.095634945,-0.16538244
Lemd2,0.0029421446,-0.00054397125,-0.0020647587
AC127341.3,-0.0055878656,0.045506608,-0.035655398
Gm15420,-0.035245277,-0.006343995,-0.019244416
Pacsin1,-0.04792508,-0.10095414,0.119522974
Zfp523,-0.027563594,-0.07603058,0.079300754
E230001N04Rik,-0.1056,0.025683276,0.06929161
4930539E08Rik,-0.022003077,-0.007536665,-0.034254365
Stk38,-0.066584654,-0.023486778,0.07472667
Srsf3,-0.0632476,0.15540168,-0.06801211
Cdkn1a,-0.02134651,0.08748868,-0.054411434
Cpne5,-0.018886384,0.008076165,-0.047894076
Pi16,-0.025515491,0.0051755467,-0.040517956
Mtch1,0.033650495,0.18323547,-0.17179587
Pim1,0.16439244,0.23122665,-0.31999063
Btbd9,0.01233247,-0.025087753,0.009183785
1700097N02Rik,0.06846362,0.08530941,-0.12467046
Dnah8,-0.049218357,-0.0036330817,0.04449972
Abcg1,-0.033261314,-0.03913704,0.058762528
Akap8l,0.028605543,-0.07974911,0.038162712
Pglyrp2,-0.044886127,-0.07513639,0.09675795
Cyp4f16,0.004248728,-0.00059296994,-0.032636024
Zfp871,0.006871547,-0.060846373,0.041773833
Zfp811,-0.0067525315,0.0038628865,-0.058705747
Zfp799,-0.02059476,-0.042837672,0.03279805
Cyp4f13,-0.09221589,-0.058238182,0.123601
Zfp952,-0.026809143,-0.020788394,0.038950384
Zfp763,-0.07071682,-0.017023383,0.06618205
Zfp563,0.020365622,-0.04790195,-0.031809013
Zfp955b,-0.013099815,-0.048083916,0.04666951
Zfp81,-0.01903288,-0.06701354,0.067823954
Adamts10,-0.079145,0.030062312,0.043475244
Myo1f,0.10905732,0.32278627,-0.34476694
Kank3,-0.06962563,0.019192237,0.017256066
Rps28,-0.08600982,-0.50707084,0.46939445
Platr17,-0.06981236,-0.03856694,0.089253254
BC051226,-0.047728986,0.081914075,-0.023670016
Gm19412,0.017586814,-0.008192461,-0.049280208
Rgl2,-0.069380865,-0.0039628185,0.06182306
Rps18,-0.008712897,-0.45027974,0.3595526
H2-K1,0.15777566,0.09597275,-0.20860386
H2-Ke6,-0.05156396,-0.0869193,0.11162582
Col11a2,-0.022681668,0.006630629,-0.040372323
BC051537,-0.025402233,-0.019799815,-0.024049532
H2-Oa,-0.04536475,-0.11158601,0.12567145
H2-DMa,-0.074834615,-0.14071222,0.17339513
H2-DMb1,-0.047965687,-0.015629837,-0.0033519336
H2-Ob,-0.0034597116,-0.044146184,0.037456412
H2-Ab1,-0.0060756123,-0.027740233,-0.02123525
H2-Aa,-0.028707812,-0.011583105,-0.018562661
H2-Eb1,-0.03296808,-0.03132539,0.0021199519
Notch4,0.02596056,-0.033786353,-0.041610785
Pbx2,-0.0009006534,0.015689358,-0.011508832
Rnf5,-0.015502,-0.048397083,0.050973706
Egfl8,-0.05010686,-0.00933537,0.043463018
Prrt1,-0.044308234,-0.03372073,0.06387632
Zbtb12,-0.035946332,-0.01742369,0.0065050726
Vars,-0.013568245,-0.034424055,0.03840824
Sapcd1,-0.0051572192,-0.034269676,-0.024237698
Clic1,0.047442738,0.30432335,-0.27817622
Ly6g5b,-0.028786696,-0.01965776,0.01291316
D17H6S53E,-0.04676695,0.0638987,-0.01039388
Aif1,-0.009342916,0.009629691,-0.0469929
Lst1,0.046782102,0.053306885,-0.08417516
Ltb,-0.06847078,-0.26965827,0.2688616
Tnf,-0.019677429,-0.031386133,0.037065193
Lta,-0.009542181,-0.06531279,0.055018358
H2-Q2,-0.01362681,-0.014457152,-0.034792468
H2-Q4,0.026234906,-0.071699575,0.033873413
H2-Q6,0.026215905,0.06853724,-0.07579415
H2-Q10,0.041543085,0.20484838,-0.19538027
Tcf19,-0.013630662,0.13169013,-0.0914621
Ddr1,-0.0402343,0.007994088,-0.021720238
Ier3,-0.019680632,0.07387436,-0.053534437
Flot1,-0.024088765,0.011600279,0.011315666
Tubb5,-0.13115874,-0.09872387,0.18822716
Mdc1,-0.027172316,-0.03525824,0.050575092
Ppp1r18os,-0.024908671,0.002827272,-0.028002284
Nrm,0.035074648,0.19010511,-0.17837423
Gm16279,0.00018629368,-0.012207549,-0.033307295
Atat1,-0.038437087,0.048406694,-0.009191501
Mrps18b,-0.07816641,-0.0020611687,0.06777176
Ppp1r10,-0.041854627,0.05820057,-0.010094963
Gnl1,-0.009284465,-0.062396824,0.056660857
Znrd1as,-0.056414813,-0.010516946,0.05448478
Gabbr1,-0.0079823695,0.02873642,-0.015719427
Gm26917,-0.027576182,-0.035775553,0.051321533
Gm42418,0.013604827,0.00043470314,-0.011855052
Cenpq,-0.0028037596,0.02041372,-0.013593131
Cd2ap,-0.03665567,-0.114000484,0.120188564
Pla2g7,-0.042490132,0.03917487,-0.049800124
Slc25a27,-0.00089908723,-0.034338504,-0.028198933
Enpp5,-0.0015042636,-0.023388574,-0.015524451
Enpp4,-0.011807025,-0.01816573,0.024201402
Supt3,0.0040463153,-0.048249103,0.034312375
B230354K17Rik,-0.02607906,-0.021526884,0.027618717
Aars2,0.004600855,-0.012901565,0.0044018235
Capn11,-0.024700675,-0.0325413,-0.01693067
Tmem63b,-0.042251352,0.015070262,0.022664364
Gtpbp2,-0.11428935,-0.02125409,0.113357425
Zfp318,-0.04408524,-0.068809845,0.09113189
Gm5093,-0.007481871,-0.03777686,0.027394375
Cul9,-0.07081912,0.018789483,0.03129805
Klc4,-0.015323584,-0.03863664,0.04253986
Cul7,-0.021940827,-0.045495324,0.036629
Ptcra,-0.046897326,-0.01063532,0.042958107
Bicral,-0.06229873,0.08499714,-0.013749622
Guca1b,-0.026539164,-0.0061843973,-0.022131937
Taf8,-0.060655635,0.019730624,0.03590668
Trem3,-0.04441671,0.039843936,-0.05169291
Treml2,-0.07421464,-0.16134417,0.18900728
B430306N03Rik,-0.07060409,0.009217492,0.048992407
Trem2,-0.003459984,-0.021228038,-0.039280735
Apobec2,0.14677656,0.10435061,-0.20584686
Unc5cl,0.13043955,0.040003814,-0.14169163
Rftn1,-0.10523158,-0.008269019,0.09553494
Satb1,-0.016643541,-0.16999365,0.14704444
Gm19585,0.077994466,0.23492222,-0.24975424
Kat2b,0.04143176,0.0048826174,-0.03888648
Pot1b,0.008572202,0.08653078,-0.07740156
Zfp119b,-0.045295704,-0.018187655,0.036753822
Ebi3,-0.03350867,0.009911632,-0.03311351
Sh3gl1,-0.0026063116,-0.06307421,0.051538303
Lrg1,-0.017945167,0.02315327,-0.060231898
Tnfaip8l1,-0.06226973,-0.020486964,0.06872829
Plin3,-0.100237116,0.0041728304,0.08157649
Uhrf1,0.01937354,0.09601136,-0.09149119
Kdm4b,-0.0028131553,-0.05189696,0.042971294
Safb2,-0.0584792,0.036090363,0.02126909
Vmac,-0.015782708,-0.05095837,0.052773368
Prr22,-0.038268335,-0.008697386,-0.016021905
1700061G19Rik,-0.025778973,-0.039679304,0.03497891
Slc25a23,-0.07400415,-0.06899391,0.11659906
Tubb4a,0.0038093613,-0.036279164,-0.026738137
Tnfsf14,0.048100214,0.11225649,-0.12938997
C3,-0.012586918,0.012371063,-0.053260855
Gpr108,0.010276265,0.039036106,-0.039229155
Vav1,-0.071062766,-0.041852728,0.09288151
Pja2,0.01726474,-0.045678757,0.018971888
Rab31,0.010269329,0.028816352,-0.054768097
Ralbp1,-0.027199604,0.011896313,0.013717124
Ankrd12,0.0055997837,-0.01414208,0.0063213394
A930029G22Rik,0.020755507,0.040677268,-0.050441373
C030034I22Rik,-0.030907448,0.037658386,-0.0032939122
Gm16519,-0.018213863,-0.004478564,-0.044816595
Emilin2,-0.0041969204,0.043444067,-0.07839452
Wdr43,-0.109002635,-0.027440736,0.11372156
Clip4,-0.006409762,0.0067629223,-0.06331913
Lbh,-0.1068579,-0.09316051,0.16330777
Lclat1,-0.022013798,-0.028013023,0.033229172
Xdh,0.09949293,0.009968648,-0.09326657
Birc6,-0.05031034,-0.011238124,0.051372115
Ttc27,0.0014302607,-0.08155202,0.06257386
Crim1,0.0036579636,-0.027092548,0.018093862
Strn,-0.015130433,0.017228177,-0.0006683794
Heatr5b,0.05765816,0.020149373,-0.06718466
Eif2ak2,-0.005506823,0.024627635,-0.014601108
Prkd3,-0.021351663,-0.051723287,0.05852636
Qpct,-0.111081064,-0.08890462,0.16355357
Cdc42ep3,0.045178365,0.14924802,-0.15497035
Gm17315,-0.02530669,0.033780422,-0.058256146
Galm,-0.021594469,0.0025186103,0.014374442
Morn2,0.03345754,-0.051474594,0.005583177
Arhgef33,-0.02428993,-0.0040119584,-0.037532832
Sos1,0.021039063,-0.02783193,0.0039608753
Map4k3,-0.011477695,-0.022349808,-0.017421294
Eml4,-0.013846271,-0.027761431,0.03343251
Mta3,-0.18368118,0.028640583,0.1330661
Zfp36l2,-0.0061361035,0.12584554,-0.09323421
Thada,0.06624467,-0.08209587,0.00814062
Dync2li1,-0.008608523,0.0052382858,-0.01880785
Lrpprc,-0.028476216,-0.015693925,0.03637685
1110020A21Rik,0.02911641,0.00026342305,-0.04378328
Ppm1b,-0.07748652,0.08572247,-0.0014620561
Rhoq,0.009467368,0.067788236,-0.07262971
4833418N02Rik,-0.058138445,0.028163241,0.005102504
Calm2,0.09106848,0.15830627,-0.20089623
Msh2,-0.05249838,0.008747632,0.037592568
Kcnk12,0.0007747242,-0.011751422,-0.04529855
Eif2s3y,-0.07818719,0.49873602,-0.32389998
Ddx3y,0.02855711,0.3656943,-0.3101917
Gm47283,-0.18534474,-0.1774136,0.29563567
Svil,-0.03992151,0.048058383,-0.0037986168
Zeb1,-0.14290565,-0.06277128,0.17005002
Epc1,0.0012760587,0.005606346,-0.005464952
Mpp7,-0.0063414923,0.011464332,-0.02250534
Ccny,0.013109144,-0.020016415,0.0045599584
Snrpd1,-0.01603353,0.14369485,-0.098817594
Rbbp8,0.003294402,0.13453569,-0.10801298
Npc1,-0.09495405,0.04554963,0.044742826
Impact,-0.025721213,0.01529443,0.009808048
Taf4b,0.04653818,-0.09524877,0.035107393
Zfp397,-0.015236197,-0.038930003,0.043344226
Zfp24,-0.027595624,-0.005616023,0.027749272
2700062C07Rik,-0.024188004,0.065657705,-0.03088037
Ammecr1l,-0.031108733,-0.007102993,0.031885754
Wdr33,-0.010975065,-0.04688616,0.045960393
Epb41l4aos,0.21378101,-0.100802615,-0.10210226
Apc,0.012149165,0.045361295,-0.045761492
Reep5,0.15221994,0.3091657,-0.37064645
Kdm3b,-0.04792633,0.015654005,0.02832111
Gm26538,0.013931719,-0.03145814,-0.046430357
Reep2,-0.016382921,1.2551152e-05,-0.033884563
Egr1,-0.06543798,0.026363624,0.03476655
Sil1,-0.02491684,-0.02590036,0.034935225
Mzb1,-0.052667275,-0.0153287565,0.009545007
Dnajc18,0.05605694,-0.0032187297,-0.047946498
Cxxc5,-0.1403802,-0.15630691,0.24106967
Gm29417,-0.053628873,-0.045692045,0.048477452
Pura,-0.050201844,-0.1354353,0.14841881
Igip,-0.056299765,-0.037268665,0.07231217
Ankhd1,-0.03379347,-0.0011519905,0.029503634
Pcdhga12,-0.03575115,-0.021124247,-0.016908038
Arap3,-0.024219865,0.0033896128,-0.033947453
1700086O06Rik,0.025388962,-0.015321451,-0.031463627
Nr3c1,-0.09214372,0.04028405,0.046482556
Ythdc2,-0.034956783,0.087007545,-0.03846411
Pggt1b,0.04511153,-0.006203561,-0.038206186
Ap3s1,0.06463024,0.11448729,-0.14424685
Dmxl1,-0.069616966,0.060439143,0.011652086
Tnfaip8,-0.1357271,-0.008411822,0.12145789
Ppic,-0.0139092645,-0.06789295,0.064873956
Zfp608,-0.033298068,-0.013229185,-0.02495247
Gramd3,0.18708241,0.12273572,-0.2543411
Lmnb1,-0.025144724,0.27827746,-0.19636725
March3,-0.02889531,0.04219053,-0.054051135
Gm4951,-0.085048825,-0.042376872,0.10189916
Gm4841,-0.03569702,-0.0067219664,-0.023004428
F830016B08Rik,-0.0334799,-0.015246728,-0.021596888
Iigp1,-0.047241762,-0.1274929,0.13970143
Dctn4,0.017605573,0.11183955,-0.10237452
Synpo,1.1201846e-05,-0.029140027,-0.032012194
Rps14,-0.1139347,-0.47475484,0.46775457
Cd74,-0.04965547,-0.027802262,0.031559575
Camk2a,-0.037361097,-0.028551094,-0.0072720735
Pdgfrb,-0.04804038,-0.025106758,-0.0007308809
Csf1r,-0.033144668,0.0036429227,-0.03441952
Hmgxb3,-0.048971508,-0.016694956,0.054421563
Pde6a,-0.039354857,-0.002597603,0.004317433
Ppargc1b,-0.016942257,-0.07285803,0.07132441
Adrb2,-0.10007174,-0.021062251,0.10117367
Fbxo38,-0.04653243,0.03955818,0.008445111
Spink10,-0.0098833265,-0.015110827,0.016048608
Wdr7,-0.0719008,0.030671144,0.017427059
Nedd4l,0.00553617,-0.021049965,0.011778057
Gnal,-0.008992443,-0.009645721,-0.025361937
Tubb6,-0.027538288,3.3958622e-05,-0.016691972
Gm17669,-0.022312345,-0.03283846,-0.012824389
Gm26910,-0.010969421,-0.014217338,0.009408248
Seh1l,-0.06189353,0.034331694,0.025534462
Ldlrad4,-0.024903506,-0.04136853,0.052627444
Tcf4,-0.11602109,-0.007990834,0.104449555
Poli,0.04048056,-0.027737979,-0.012567798
Smad4,-0.03759979,-0.04298041,0.06544061
Mbd1,-0.037591267,0.012409942,0.022110851
Rpl17,0.07230166,-0.3887081,0.24282515
Dym,-0.014784973,0.056280926,-0.03182526
Smad7,-0.053394128,-0.059073225,0.091395564
Pias2,-0.08032188,0.04148783,0.03553509
Slc14a1,-0.061004635,-0.018402563,0.06602725
Setbp1,0.013228897,0.03463543,-0.05840176
Pard6g,-0.058227133,-0.047524832,0.08645383
Mbp,-0.061556846,0.012746955,0.04213161
Zfp236,0.0055517936,-0.010410071,0.0034430327
Cd226,0.08625949,0.0059400625,-0.07765551
Gm45871,-0.054760527,0.0042872312,0.041992232
Ighmbp2,-0.005744267,-0.015888806,0.015700582
Ppp6r3,0.013682433,0.003644664,-0.014431352
Lrp5,-0.059633724,0.029980026,-0.0112483585
Kmt5b,0.006306039,-0.05434804,0.037169922
Chka,-0.068256564,-0.030574953,0.08168565
Aldh3b1,-0.024539702,-0.008781617,-0.03134636
Unc93b1,0.059653215,0.027751638,-0.07219562
Nudt8-1,-0.013652518,-0.06265064,0.060283124
Gstp3,0.016630003,0.029251006,-0.03695369
Pitpnm1,-0.012677839,0.034119733,-0.015955664
Carns1,-0.02102598,-0.025934556,0.034590818
Ppp1ca,0.051361848,0.3018643,-0.27957
Rad9a,0.021831919,-0.02200091,-0.0012708186
Clcf1,-0.041830264,-0.057508577,0.08038421
Pold4,0.06665763,0.051603932,-0.096779756
Rbm4b,-0.09784877,-0.095834725,0.15777408
Ccs,0.04664555,0.012760888,-0.049461253
Klc2,-0.04254419,-0.021169696,0.044509895
4930481A15Rik,-0.0001193265,-0.015662992,0.012351516
AI837181,-0.039329287,-0.013691616,0.043996755
Fibp,-0.08334917,-0.016624385,0.08354877
Ctsw,0.01233535,0.14061935,-0.12042343
Mus81,-0.03408424,-0.003477519,0.03156861
Cfl1,0.025509302,0.2746753,-0.23642321
Snx32,-0.059827887,0.026759267,0.029708754
Sssca1,-0.05258393,-0.051859673,0.08506787
Malat1,-0.20607872,-0.22961108,0.3540101
Neat1,-0.03594439,0.032709006,0.0048404066
Gm10814,-0.02744234,-0.012781958,-0.025384922
Snx15,-0.064440936,-0.010357418,0.06264335
Ppp2r5b,0.028488237,0.03721056,-0.06329076
Ehd1,0.023417108,0.029482087,-0.042878997
Map4k2,-0.018985014,0.021446554,-0.0007052133
Gm14966,0.011549096,-0.06350963,0.028379945
Rasgrp2,-0.043412123,0.12945211,-0.064504795
Prdx5,-0.013449123,0.10561078,-0.07121826
Ppp1r14b,-0.06397387,-0.19799657,0.20900655
Fkbp2,0.008747715,0.15863205,-0.13147518
Vegfb,0.003747369,-0.01850907,0.008783734
Nudt22,0.037765108,0.014607934,-0.04338952
Macrod1,-0.032343306,-0.13248828,0.13099849
Rcor2,-0.028527554,-0.0032245764,-0.025598522
Stx5a,0.030759908,0.008388028,-0.032595567
Ttc9c,-0.030840613,0.063492276,-0.02355597
Ganab,-0.03400569,0.008058303,0.022479592
Ahnak,0.13419688,0.48261666,-0.49105334
Incenp,-0.070256665,0.111549295,-0.02778135
Cd6,-0.032756764,-0.023212897,0.0458807
