gene_name,0_CD25KO,0_CD25WT,0_P14NAV,1_CD25KO,1_CD25WT,1_P14NAV,2_CD25KO,2_CD25WT,2_P14NAV,3_CD25KO,3_CD25WT,3_P14NAV,4_CD25KO,4_CD25WT,4_P14NAV,5_CD25WT,5_P14NAV,6_CD25KO,6_CD25WT,6_P14NAV,7_CD25KO,7_CD25WT,7_P14NAV,8_CD25KO,8_CD25WT,9_CD25KO,9_CD25WT,9_P14NAV
Gm42418,0.83643496,1.7579825,0.301963,0.99645597,1.704894,-1.6964808,-0.3367249,0.13935283,0.5854317,-1.2758253,-0.03231639,-0.80858314,-0.32518196,-0.34226134,0.03830274,-0.5903841,-0.29268053,0.7510655,1.0377512,-0.11476649,0.17656143,-1.2927694,-0.39543515,0.26267636,-0.5110333,1.6413554,1.77875,0.12222852
Cenpq,-0.18589467,1.1353421,-0.52584726,-0.11047936,-0.3017162,-0.76380897,-0.6946791,-0.20850101,-0.59322023,0.19071025,0.43803915,-0.6513945,1.260569,0.7861188,0.43758497,1.1321468,1.2606512,-0.38896608,-0.7383069,-0.3070326,1.3290113,-0.26707917,-0.5031391,-0.19337362,-1.0097429,-0.9277123,-0.13667686,-0.20148556
Cd2ap,-0.16365105,-0.86171263,1.1918612,0.7309007,1.728284,-0.0010308301,-1.6409233,-1.2546757,-0.68691826,-0.50068134,-0.5923894,-0.4805803,-0.27010655,-1.2707009,-0.30321363,0.17908008,-0.41254988,1.7452874,-0.8721054,2.266857,-1.1057198,-1.0050051,-0.4662345,0.29240867,1.454263,2.3424165,1.0993599,0.5077513
Pla2g7,-0.094857186,-0.057728615,-0.2530206,0.012037622,-0.037423775,-0.074547336,-0.24106048,1.3758179,-0.10553682,-0.40285,-0.48307374,-0.17443095,-0.35993257,-0.3888185,-0.15959656,-0.27162015,-0.62159663,-0.074839756,-0.11303724,-0.2047817,-0.18908481,-0.16561204,-0.1636818,0.47466862,1.0097281,-0.2128105,-0.29129815,-0.21677028
Slc25a27,-0.18539073,-0.09379091,-0.58575684,0.593801,-0.16260603,1.136085,-0.29826617,-0.3255015,-0.19438078,-0.16171862,-0.174103,-0.17876516,-0.16336337,-0.14377047,-0.03391788,-0.23885988,-0.4672471,-0.20956455,-0.1420799,0.75203466,-0.2073556,-0.1950213,-0.19339855,-0.16649511,-0.1940273,1.4126022,0.3552665,-0.09893553
Enpp5,-0.24950424,-0.14894664,0.4177361,0.46937856,-0.24471165,-0.32392192,0.12658426,-0.021984058,-0.21473452,0.0083172815,-0.3444823,-0.20269226,0.14673464,-0.33546695,-0.08488188,-0.30346704,-0.5596214,-0.2812469,-0.19571163,-0.5943977,-0.2928688,-0.27892774,-0.20913053,-0.29397166,0.4916015,0.027816556,0.6212959,-0.18373466
Enpp4,-0.7644524,2.105616,0.26748967,0.7119625,2.2145405,2.1025257,0.17067319,-0.39653897,-0.41575542,-0.7775166,-0.45317417,-0.37647268,0.31765196,0.38743833,-0.37075716,-0.744929,0.101624735,1.3665742,-0.59730744,-0.75087297,-0.6869949,-0.5062175,-0.340173,-0.6601852,-0.86337036,0.17333156,0.8648599,0.6310234
Supt3,2.2917397,-0.6265952,0.4799914,-0.2961056,0.10737501,0.5803504,0.066256516,-0.5918396,-0.37657213,0.07772759,0.07888823,-0.41206086,0.047065448,-0.3510208,1.8027749,-0.87728864,-0.23966743,-0.8852373,0.07425051,0.12869507,0.2243295,-0.34478584,-0.3416585,0.85171694,0.38945115,-0.08518883,-0.1544176,0.5818536
B230354K17Rik,-0.33610505,-0.23787,0.60150605,-0.16469078,1.4564159,-0.4507371,-0.5815393,0.089393325,-0.22150096,-0.37412542,-0.09062448,-0.24516828,0.6610504,-0.5068582,-0.22187784,-0.43349233,-0.3069906,-0.3665178,1.2536472,0.35491094,0.19084103,-0.4229803,-0.22779335,0.44535547,-0.5548957,0.40466678,-0.060018398,-0.38020426
Aars2,-0.46901754,-0.34412,0.23358463,0.17058033,-0.52442795,0.8488184,0.08673767,-0.57783717,-0.27532542,-0.2372653,-0.14006013,-0.2890722,0.57986385,0.14033426,-0.28928763,-0.5434368,-0.95318186,-0.5216038,-0.3864039,0.47544813,-0.048031718,0.9020306,-0.26185858,0.10865337,0.24745631,0.66404104,-0.2779892,0.9113858
Capn11,-0.11726492,-0.052792422,-0.13211629,-0.0507372,-0.07147068,-0.11683639,-0.22420494,-0.2391678,-0.14744732,-0.19265683,-0.22445025,-0.16574161,-0.16147803,-0.15722631,-0.06298133,-0.22241513,-0.30562165,-0.11928978,-0.10475027,0.30667582,-0.15963984,-0.14336778,-0.17352343,-0.13807465,-0.17645703,1.5963819,0.16754581,-0.10886041
Tmem63b,-0.45004383,-0.3071116,0.7832127,0.05556221,-0.50470096,0.20748298,0.2397889,-0.38764238,-0.29902935,-0.44641006,-0.12981492,-0.26742357,-0.36587238,0.4587051,-0.17644872,3.0704124,-0.6168933,-0.5169613,-0.3474389,-0.14643088,-0.52516687,0.17774631,-0.2609134,-0.6054442,0.4720525,1.2251598,-0.08063575,-0.3674262
Gtpbp2,0.3510049,-1.6260492,0.5796719,-0.44975507,0.5249202,1.6287652,-0.42161635,-0.5232001,1.0143838,0.909295,0.63211095,1.4734578,-1.9434882,-1.2503012,-0.98394793,1.2816312,1.6484812,-0.76542443,0.99837077,-0.28520885,-1.2214197,-0.11810777,-0.6873629,-0.61060363,0.19399807,0.06687969,0.50827616,0.10035683
Zfp318,0.98966026,-0.57410395,1.5937111,0.20992126,0.48786134,1.3761475,-0.91523355,-0.5252002,-0.5180015,-0.31349403,-0.087893106,-0.36521322,0.3788907,-0.8538206,-0.16961709,-0.6561395,-0.009713411,0.79252934,-0.59744984,-1.3964406,-0.879092,-0.7335598,-0.3680504,-0.45694554,0.7025894,0.8225808,0.26451865,1.6926354
Gm5093,-0.3454819,-0.24016947,-0.21165134,0.3972599,-0.36571077,1.8218755,-0.58425224,-0.58865255,-0.23276597,0.15360242,0.28963178,-0.24460617,0.5174895,-0.25083956,-0.2020764,-0.42584306,-0.22916552,-0.38162178,-0.28566042,0.99936146,-0.4420897,-0.42296875,-0.23112874,0.53595084,0.23145324,-0.2980179,0.0722888,1.2578262
Cul9,-0.3975327,-0.25388378,1.1932086,-0.6300432,0.7690849,-0.5566479,0.11328301,-0.16546746,-0.29393253,-0.4174427,0.12696573,-0.24215491,-0.21138081,-0.027143853,-0.0966484,3.1451137,-0.85376436,-0.46470258,-0.29452196,-0.39360866,-0.43539456,-0.002862536,-0.24947296,-0.0719367,-0.4443381,0.39686784,0.24085939,0.31666788
Klc4,-0.5651515,-0.38292676,-0.08800354,-0.10845149,-0.6572404,-0.81670815,-0.056884024,-0.58684075,2.8657665,-0.29831845,-0.38007957,-0.2940362,0.52800196,-0.04193442,-0.1582619,-0.51017284,0.52621746,0.91621536,-0.41781655,1.1383123,-0.3014575,0.07393419,-0.2933215,0.4057191,0.5245719,-0.13724837,0.654724,-0.3878239
Cul7,-0.34261033,-0.21001628,-0.018476792,0.57960486,-0.368151,0.7399042,-0.5175327,-0.55077237,-0.27163747,-0.3249572,-0.19039653,-0.22403915,0.0065479036,-0.37920302,-0.06896965,-0.34087756,0.5599492,-0.4005877,-0.2523535,-0.25856066,-0.37042576,0.3483795,-0.23538978,0.083485514,-0.3649336,0.44685856,0.32265326,3.2433057
Ptcra,2.703001,1.3265718,0.6031099,0.014351714,-0.39868265,0.41713592,-0.60203683,0.14351043,-0.254679,-0.34568587,-0.646524,-0.24657495,-0.35835722,0.19850981,-0.17420737,-0.42059213,-0.7373237,-0.41645253,1.1202611,1.1690162,0.46102792,-0.43325004,-0.23880841,-0.5247778,-0.520855,-0.21339212,1.3278604,-0.33516702
Bicral,-0.68699026,-0.5740454,0.020518396,-0.7898247,-0.79419845,0.54237604,0.18596008,0.7117451,2.151054,0.16699593,0.8848934,-0.40028432,0.064440526,0.48838332,1.9500155,2.2141762,-0.8237444,0.41031212,-0.61608386,0.19047275,0.29351836,-0.14397964,-0.30773714,-0.8324895,-0.3705525,-0.68416363,-0.1822672,-1.0392321
Guca1b,-0.21706352,-0.11882103,0.49800065,0.5303799,-0.20365718,-0.27533683,-0.34605393,0.03201594,-0.20762242,-0.21214877,-0.22913434,-0.18902381,-0.22874837,-0.21112594,-0.04861549,-0.26420248,-0.95981586,-0.24675283,-0.16609907,-0.53849566,-0.2441665,-0.23174931,-0.2015681,-0.21599162,0.9336267,0.12822989,0.31386423,-0.12823074
Taf8,-0.8997325,-0.6622159,-0.16715963,-0.33851293,-0.48696843,0.48780033,0.099693604,-0.18344076,-0.4874247,-0.3209813,-0.048888322,-0.4128838,-0.48978484,-0.071998075,-0.38383895,-0.8219964,1.3369617,0.7853191,-0.68815815,-0.2443406,-0.023363015,1.1244241,2.4977317,-0.54864806,0.46174455,0.12622477,0.42353338,-0.033004325
Trem3,-0.08941951,-0.04155224,-0.26385897,0.0136630805,-0.033001196,-0.070176564,-0.20627795,0.99604446,-0.12033498,-0.2652093,-0.31752908,-0.16430396,-0.22033206,-0.23076455,-0.100934565,-0.23205099,-0.6555832,-0.07797144,-0.095651835,-0.22156021,-0.15365642,-0.1340061,-0.16441007,-0.15999462,1.0833285,-0.043219365,-0.028117053,-0.14425929
Treml2,-0.16751659,1.2325677,2.1310349,1.0930678,0.25199848,3.4285293,-1.6688738,-1.6952105,-0.7802753,-0.50702757,-0.5577901,-0.45055735,-1.262615,-1.0653996,-0.05090359,1.3183336,0.37035343,1.7073188,-0.83179533,-0.5900927,-1.1902974,-1.2073176,-0.48400635,-0.29396313,-0.6117133,1.1298891,1.2410892,2.6503358
B430306N03Rik,-0.36530355,-0.22168964,1.4821371,0.034467734,-0.39894715,2.0154397,-0.5377651,0.23678352,-0.29012182,-0.29311457,-0.29903856,-0.22698052,-0.38043875,-0.35026062,-0.049914677,2.9326658,-1.2652893,-0.4322478,4.362049,-0.8757087,-0.38145977,-0.37323293,-0.24236614,-0.360846,-0.35882112,0.14705116,0.42794207,-0.18421538
Trem2,-0.058286656,-0.023741841,-0.16133744,0.081559844,0.008851348,-0.019786,0.87981814,0.22958386,-0.09755678,-0.28939706,-0.3526991,-0.1590041,-0.22947243,-0.2483271,-0.11859016,-0.22727983,-0.5776058,-0.035975292,-0.0796258,-0.14182435,-0.13411868,-0.112372145,-0.1551613,-0.15263243,-0.2001117,-0.09925641,-0.13385484,-0.15405248
Apobec2,-0.81637764,-0.7840926,-1.7539604,-1.2007208,-0.9380754,-0.73322314,4.205953,1.9409146,-0.18275982,-0.834422,-0.69424385,-0.5181064,2.8273578,0.94361097,0.44193816,-0.520786,-1.286128,-0.7969011,0.62389874,-0.9352786,2.6036825,1.3656423,-0.3217746,-0.16621293,0.23858854,-0.9275179,-1.89371,-0.8729169
Unc5cl,-0.6530956,1.471703,-0.93069816,0.7207128,0.051723287,-0.36219838,1.7965722,0.7395458,-0.31904843,-0.41593453,-0.88611203,-0.36498094,0.47069857,0.68334836,-0.48400164,-0.75928926,-1.5255958,2.799166,-0.55181867,-0.3853462,1.6428725,-0.14625542,-0.30519035,0.18985233,2.2804306,-0.26213536,-0.92395675,-0.81166625
Rftn1,-0.43269473,-1.1130116,0.63439506,-1.2744635,-0.7673741,-1.2226896,-0.12987119,-0.07593766,-0.67848426,0.28587928,-0.036460683,-0.60474426,-0.15051867,0.792788,-0.7483713,-0.11654505,1.9594839,-1.0243078,1.9916079,-0.015260253,-0.56849927,-0.7810564,-0.51188755,-0.44253966,-0.48722154,0.20843874,0.039903942,0.58534014
Satb1,1.9519699,2.1348975,2.4145029,1.9424673,2.3605826,1.7246883,-1.4625516,-1.7376616,-1.3789898,-0.7150933,-0.50726503,0.21220823,-2.0534456,-1.950964,0.6495343,-0.2315055,-2.8743656,1.1424849,2.2989519,2.4702222,-1.2684922,-1.8224894,-0.15648298,0.801418,0.60661536,1.5516688,0.7872582,2.0710146
Gm19585,0.023700077,-0.26424605,-2.1945758,-1.4286089,-1.026689,-0.5744323,2.7991612,2.5115118,0.5545113,0.49282518,0.63165593,1.4276689,0.50275725,0.7857755,0.118284725,-1.8664017,-1.5474184,-0.88507324,-0.4754247,-1.3421279,3.2222178,3.557591,1.0300319,0.64507324,0.29019237,-2.8516765,-2.4568465,-1.7074851
Kat2b,0.41646636,-0.5965789,-0.5380238,1.1365826,1.6063083,0.55158144,-0.3277435,-0.3731129,2.0550737,-0.28088892,-0.38906792,2.6216202,0.6807806,0.98910767,-0.4278583,-0.103419915,-0.1235503,0.39938778,-0.6282998,-0.50651085,-0.14949629,0.26370665,-0.34544015,0.045369174,-0.78960353,0.32082123,-0.005278606,-0.46691152
Pot1b,-0.6103849,-0.49096787,-0.5791897,0.05768532,-0.69989085,0.27525717,0.43033198,0.77421105,-0.2839434,-0.9358949,-0.19428319,-0.35959968,1.245418,0.7214799,-0.520903,-0.76069844,-0.5575487,-0.65944695,0.41166016,-0.537064,1.2171195,0.9006986,-0.2920208,-0.015664998,0.7816356,-0.96644485,0.09372197,-0.43828633
Zfp119b,-0.3326436,-0.20534332,0.9400314,0.14686681,-0.35452518,-0.4554927,-0.5096623,0.052391324,-0.26286685,-0.343871,-0.22889818,-0.22306699,-0.41529012,-0.10987332,-0.079483695,-0.34240025,-0.33786923,-0.38631904,-0.24837151,-0.17062384,-0.36669195,0.009225139,-0.23224439,0.662655,-0.37035644,0.05617144,0.26662573,-0.2077685
Ebi3,-0.074869856,-0.023676407,-0.0035574352,0.037912283,-0.0155527815,-0.049866155,-0.17005624,0.22120713,-0.123417474,-0.17279492,-0.20844412,-0.1551,-0.12137411,-0.12117575,-0.06404322,-0.20150131,-0.65394616,-0.06599722,-0.07749812,-0.20674509,-0.12111867,-0.103550985,-0.1618012,-0.09849153,0.840918,0.061736595,0.12838224,-0.09457245
Sh3gl1,-1.7845981,-0.94740343,0.20195629,0.13880664,-1.3624636,-0.116749704,-0.4815912,-1.0331484,-0.8032786,1.0142096,-0.2203886,-0.7259923,0.113620915,0.43984783,2.586178,1.0951227,0.5326233,0.5175531,1.3832728,0.7705661,-0.3935464,-0.2759041,-0.5984395,0.38712898,-0.23287392,-0.04568352,-0.23349075,0.82549536
Lrg1,-0.09956305,-0.032892406,-0.32908052,-0.019786416,-0.049833503,-0.09149882,-0.18427187,0.6001613,-0.14854093,-0.10029322,-0.11602384,-0.1558455,-0.061058562,-0.046691917,-0.026833793,-0.19072756,-0.7336861,-0.10324039,-0.084727325,-0.28152794,-0.12458266,-0.110251784,-0.17001773,0.58191216,-0.11611065,0.17359823,0.31810048,-0.0589104
Tnfaip8l1,1.0720756,0.7659754,0.024597269,0.16002306,-0.4846791,-1.3637066,-0.26958936,-0.74368393,-0.3984657,0.6171615,1.8913839,3.1115127,-1.464664,-1.9460987,-0.7479084,-1.0701948,1.0791949,2.1837282,-0.7993992,1.4348781,-1.0572838,0.023704961,-0.37385294,-0.4919635,0.12500846,-1.3474032,0.1541621,1.0152059
Plin3,0.6561534,-0.8863148,1.3616081,-0.79154325,-0.036513787,2.4655206,-0.5702222,-0.44426864,-0.5467092,-1.0645928,-0.37776014,-0.5136057,-0.6143223,-0.09230009,-0.6401906,1.4463446,-0.7139303,-0.4998401,1.2308614,-0.49455905,0.0067828004,0.2705566,-0.43484923,0.8765811,1.2932063,0.04669515,0.48216757,1.2402811
Uhrf1,0.059718415,-1.0395789,-0.8146071,-0.36261144,-0.13743371,-0.9793765,-1.466762,-0.93296915,0.24442843,3.0348575,1.9239125,1.5781845,4.2824907,3.1610777,3.9311893,-0.31892332,-0.17793997,-0.522414,-0.11571347,-0.56442106,-0.22070837,0.42102396,-0.2605049,-3.3144093,-1.7642745,-0.775659,-2.6829834,-1.7486919
Kdm4b,1.6179752,-0.39591107,0.14541839,0.576646,0.62441736,-0.17246436,-0.42291424,-0.41223693,-0.37150988,-0.15618552,-0.44386378,-0.29999968,-0.42892846,-0.37505248,-0.17490865,-0.52757525,0.88119143,-0.6785571,-0.4306182,0.19751221,-0.64305276,-0.056037836,-0.2964568,0.68312067,-0.31732842,0.82322997,0.5266835,0.45090148
Safb2,-0.54655826,1.2266644,-0.08192459,-0.1497521,2.2858038,1.1937529,-0.49745342,0.15308547,0.2999928,-0.34705865,0.101022065,1.5493072,-0.2812478,0.5132708,-1.1604023,-0.9416376,0.019122979,-0.65434057,-0.67292243,0.54886293,-0.109542064,-0.1363099,-0.63061106,-0.05822552,-0.49095264,0.9203881,-0.2282275,-0.19298875
Vmac,-0.4511808,-0.3154034,0.48821428,-0.3510846,-0.5045407,0.13470997,0.6662748,-0.51872003,-0.28887978,-0.32925293,-0.14034608,-0.27299845,-0.4683954,-0.35009494,-0.21191561,-0.48581865,-0.5106756,0.91646606,-0.35655493,1.682615,-0.5446048,0.37906003,-0.25988048,1.033689,-0.6345239,0.0049204594,0.0376664,-0.41047662
Prr22,-0.16144128,-0.086713165,-0.49231935,0.25472903,-0.12894662,1.2403789,-0.28864172,0.09898636,-0.16734006,-0.25223956,-0.28818953,-0.17935248,-0.24197,-0.23895608,-0.07879974,-0.25482547,-0.38383478,-0.17195255,-0.13714567,0.21494624,-0.20855533,0.37877342,-0.18509576,-0.20108978,-0.23209888,0.032062843,0.131153,2.4225905
1700061G19Rik,-0.27864927,-0.18842591,0.96430385,-0.025150325,-0.27885193,1.0680952,-0.48581478,-0.13277942,-0.20328364,-0.5375221,-0.286048,-0.22371466,0.6792652,-0.061512418,-0.17613105,-0.3755471,-0.98882496,2.2620149,-0.23617487,-0.031319954,-0.36704302,-0.34775317,-0.21369791,-0.43948752,-0.45039496,0.8023502,0.2509287,-0.3041207
Slc25a23,-0.5629469,-0.3815189,0.0879235,-0.25478476,-0.6543092,0.50352424,-0.60395175,-0.8768608,-0.36752486,-0.50247663,-0.27863145,-0.29355767,-0.09475439,-0.1521217,-0.15881906,3.377388,2.0101097,0.8035718,-0.416518,1.0431863,0.1147744,-0.6101683,-0.29269287,-0.48632443,-0.65643674,-0.13920304,0.59604853,1.6465094
Tubb4a,-0.073759444,-0.04217594,-0.19120803,0.05532099,-0.009831388,-0.04158035,-0.21173479,-0.2027849,-0.09510636,0.25380117,-0.032765783,-0.16838644,-0.32848528,-0.35776705,-0.15510052,-0.25806037,-0.1459535,-0.04917061,-0.09828837,-0.15893288,0.7634649,-0.14353296,-0.158039,-0.21453714,-0.25913244,1.3275272,-0.28786895,-0.20362027
Tnfsf14,-0.5552447,1.7421623,-1.1687548,-0.56346726,-0.622797,-0.7682579,2.1007328,1.9947889,-0.22430018,0.07102273,0.061541013,-0.3596709,0.4527359,-0.069915436,-0.6156407,0.2915446,-0.35976344,-0.574308,-0.519437,-1.0272833,-0.14805523,0.08664752,-0.2732311,1.3900636,1.2348245,-1.1996739,-0.9322389,0.31642252
C3,-0.096999265,-0.050566737,-0.27852693,0.0007968031,-0.04215694,-0.08085853,0.30326957,0.5789963,-0.11915749,-0.31011698,-0.3704411,-0.16888893,-0.26866394,-0.2841801,-0.11874483,-0.24708241,-0.65752196,-0.08444829,-0.104776405,-0.22997873,-0.16987686,-0.14923713,-0.16582265,0.6918055,1.0562092,-0.09380493,-0.10322148,-0.16845086
Gpr108,0.7766352,0.17530076,-0.30804902,-0.5647185,-0.4534048,-1.1175226,0.42476818,0.011225793,-0.5836759,-0.17581455,0.46802843,2.5748491,1.3427706,-0.22550349,-0.8094889,-1.2944667,0.7670489,-0.040649142,0.9196627,-1.1574944,0.2980966,0.81669104,1.7255186,0.6322262,0.6026222,-1.0666897,-0.31113154,-1.0021675
Vav1,-0.5663595,0.47278705,0.6897972,-1.0109478,0.14812608,1.2644402,0.44454366,0.092103116,-0.8325222,0.71631044,-0.6586101,0.74177855,-1.444595,-1.2819738,-1.0475824,-0.111232534,1.2803141,-1.5798843,-0.596766,-0.41965055,-0.40398857,-0.058058806,1.0417322,0.269161,0.964167,0.81683403,0.9440474,0.075209275
Pja2,-0.68829376,-0.478713,-0.06333115,0.94240767,-0.8171834,0.89214987,-0.31680727,-0.35013425,1.7071941,-0.055492125,-0.18910317,-0.3328441,0.17103949,-0.53587985,-0.20817663,1.9685956,0.15627988,-0.8100628,-0.50949425,-0.03801211,-0.761192,-0.17621481,-0.3253586,0.40355802,-0.38935328,1.2164733,0.59289306,0.51318717
Rab31,-0.21522094,-0.16337365,-0.5684482,0.15287119,-0.19110142,-0.25688946,-0.4462132,0.60835564,-0.14073266,0.81621325,-0.2594529,-0.22082824,0.041492227,-0.37519178,-0.2651898,-0.39913124,0.085260786,-0.20773208,-0.21606542,-0.42659706,-0.3547648,0.36918575,-0.19283992,1.2820519,1.6582798,-0.50122476,-0.6755177,-0.38788754
Ralbp1,-1.8657967,0.6622759,-1.3679708,-0.3234362,-0.9684598,-0.72038716,0.2964597,0.14128374,0.7888082,-0.053724434,-0.6019654,0.12407724,-0.75183123,-0.26151723,0.15706527,-0.3401343,1.5466719,-1.1439832,1.0739039,2.0884116,1.3794267,1.2661281,1.5961102,0.48580262,-0.06279309,-0.3088182,0.49979725,-0.29495135
Ankrd12,-0.2594999,0.42408526,-0.8460326,0.31327337,-1.6513078,0.20471095,0.08836456,0.63061404,2.1581702,-0.026525404,0.06298239,-0.8860328,-0.46068257,-0.49091163,0.80026066,-1.2344041,0.84589237,-0.49809343,-0.4890389,0.7731444,-0.3445491,-0.9505991,-0.7629679,1.1293466,0.9460034,0.38613442,0.10873583,0.5636059
A930029G22Rik,-0.64410764,-0.4310561,-0.6198527,1.2005752,-0.7627286,0.25858602,0.12767403,0.42809707,-0.4224407,-0.3664062,-0.15456155,-0.30956197,-0.6008079,0.24363406,-0.12747538,2.0842097,0.2898028,-0.7683864,-0.46176514,-0.57045585,-0.07143593,0.4687406,-0.3162463,0.12015564,-0.68155646,0.8141753,0.7576705,-0.37980393
C030034I22Rik,-0.744577,1.6553929,0.2670229,0.18820716,-0.09805372,-0.3867393,-0.38809603,0.5590436,-0.4347914,-0.47143692,-0.077426046,-0.35663474,0.935182,-0.05130584,-0.2716103,1.7558049,-0.8787502,-0.86982167,1.6139262,0.9126427,-0.592591,-0.4271275,-0.3384596,-0.04931904,-0.5250267,0.40691736,0.6778795,-0.5899464
Gm16519,-0.10410376,-0.040178623,-0.100003235,0.36823815,-0.054901518,-0.09725836,-0.19939634,0.18583085,-0.1451251,-0.1476739,-0.17250444,-0.15992038,-0.110394046,-0.10194895,-0.046416223,-0.2053238,-0.72797555,-0.1056095,-0.092299,-0.28213874,-0.13892116,-0.12339294,-0.17052564,-0.10405633,-0.14475077,0.11740107,0.23245226,-0.08411648
Emilin2,-0.17322314,-0.11108287,-0.49233162,-0.15219304,-0.14088921,-0.19849773,1.6738914,1.442926,-0.15062462,-0.43450683,-0.5065401,-0.1937736,-0.42902994,0.110306956,-0.15543254,-0.30889785,-0.78682286,-0.17372257,-0.16289201,-0.385459,-0.25914866,-0.23822016,-0.1854335,-0.3110351,0.17018984,-0.18876858,-0.208865,-0.24053521
Wdr43,-1.3501724,-0.098091595,1.6127576,-0.059699625,1.1268349,0.077408165,-1.7190188,-0.27818948,-0.9197502,-0.5659458,-1.212521,-0.85361415,0.011518218,0.69745606,0.74636817,1.7237052,0.0875421,-1.2564154,1.7785674,-0.023957483,-1.0888805,-0.24079001,-0.68484575,0.7702536,-0.15727064,0.8241416,-0.14044686,1.5498446
Clip4,-0.11539727,-0.052329417,-0.35838977,-0.046189878,-0.068826154,-0.11360817,0.30477217,0.16513595,-0.14521077,-0.20068176,-0.23451589,-0.16585004,0.5898045,-0.16574608,-0.06690172,-0.2239239,-0.7355297,-0.116285436,-0.10446478,-0.29769105,-0.15995136,0.5488972,-0.17285998,-0.1413131,-0.17996255,0.05960971,0.1481513,-0.11288725
Lbh,-0.6940221,-0.6986458,1.408152,-0.82389206,-0.11811632,-0.8027851,-0.22127728,-1.1532471,0.8214267,-0.16587546,-0.032066092,1.5695542,-0.7476941,-0.39341778,0.590863,-1.2783947,1.9500736,-0.60176414,0.33634347,-0.088930055,-0.7558395,-0.9514061,1.2881981,0.16631441,1.274913,-0.009336596,-0.34067705,0.11739692
Lclat1,-0.35946515,-0.25733262,0.12825243,0.8884199,-0.38248366,0.94874376,-0.3694919,-0.34531248,-0.22982755,-0.52402836,0.16628715,-0.25344002,-0.8034333,-0.8342821,-0.23745246,-0.4551538,0.14068376,-0.39314327,-0.30308872,0.23875542,-0.111827284,-0.1168244,-0.23363906,-0.19591792,0.46635634,0.97811013,0.89179116,1.0783602
Xdh,-0.1201474,-0.5675405,-0.98770696,-0.5996484,0.3009858,-0.8562783,2.0363815,0.79538417,-0.19120266,1.6870911,-0.030542068,-0.41093463,0.22819068,-1.3424083,-0.84635156,-0.97053504,-0.27509487,-0.61822957,-0.61693335,-0.15664156,1.5613105,0.60438544,3.240029,0.47504795,0.17425154,-1.4228262,0.27425796,-0.9140368
Birc6,-0.80742544,0.142556,-0.23247853,-0.1047353,-0.23124436,-0.34624934,-0.5172547,-0.51814646,1.1413802,-0.020698117,0.18391319,-0.9478083,0.8199032,-0.08761896,0.42337087,-0.5549369,1.479809,-1.0139618,-0.31373468,0.48664647,-1.0154922,0.20492606,-0.76154214,0.51788145,0.16973151,-0.6755564,0.27345827,0.53465766
Ttc27,0.6457203,-0.5478214,1.333847,1.8604044,-0.94477034,-0.05421768,-0.8134388,-0.66227233,-0.47421727,-0.51565164,-0.49517667,-0.35891515,-0.46392176,0.04998825,-0.21708012,0.95023966,-0.79772955,0.23825379,-0.5746114,0.0068555204,-0.8553285,-0.63186926,-0.3517858,-0.79773015,-0.53656965,1.0946215,0.36102104,1.1764944
Crim1,-0.7076067,-0.47992176,0.7972837,0.943418,-0.84532064,0.8884111,0.011145684,-0.04198308,-0.45087922,-0.30402136,-0.017457,-0.32920232,-0.35918292,-0.4095092,-0.15072337,-0.0063928254,-0.25015628,1.5939814,-0.50845087,-1.3314584,-0.31598288,-0.3501007,-0.332861,-0.32852593,0.40406492,-0.09363425,0.24521254,0.4906374
Strn,-0.29639035,0.20540042,-0.39728397,-0.29754978,1.1120771,-0.62929416,0.47085598,-0.11628458,-0.31343836,0.45390752,0.46793726,-0.42308035,0.4054723,0.7030552,1.7079734,-0.94490176,0.6944779,-0.8145938,-0.66955596,0.5450149,-0.17843641,0.0059372215,-0.32602766,-0.19371545,-1.2416984,-0.7024011,-0.6870299,-0.57811844
Heatr5b,-0.5911316,-0.4603899,-0.71577495,0.9926224,0.30052063,0.87866944,0.8365752,-0.26412258,-0.29797176,-0.09351287,0.66398734,-0.3425447,-0.30510724,0.3300445,-0.43936753,1.1592392,-0.234473,-0.64914787,-0.5010767,-0.610722,0.6885489,-0.29281387,-0.28981042,-0.11997084,-0.5995476,0.42969355,0.022545727,0.03874047
