gene_name,P0,P1,P2,P3,P4,P5,P6,P7
Dnajc27,0.04254156,-0.031103997,0.013004895,0.06223241,-0.064839736,-0.011937155,-0.079503894,-0.061908886
Adcy3,0.022473365,-0.12073718,0.086237,0.09665665,-0.008605195,0.00014172778,0.020230995,-0.06576133
Ncoa1,-0.023542153,-0.047837783,-0.023951765,0.23451602,-0.0657837,0.0035715941,0.13781968,-0.12153716
Gm46332,-0.032340717,0.002065672,-0.01352353,-0.03554023,-0.03168031,0.022679782,-0.04324372,-0.040931907
Fam228b,-0.0089820605,-0.03637719,-0.005856073,0.05714471,0.025874067,-0.039276898,-0.077078745,-0.07153863
Wdcp,-0.0068838317,-0.032142278,-0.20806728,-0.04060827,0.19005704,-0.027956864,-0.02518577,-0.002757857
Ubxn2a,0.010580187,-0.015569006,-0.19748864,0.01831224,0.23817639,0.0105954455,-0.12541829,-0.17870799
Atad2b,0.025516264,-0.044665586,-0.026774839,0.08811801,-0.08873911,0.13713335,-0.09236431,-0.042108722
Gm48619,-0.04176568,-0.023345022,0.024126442,0.047838937,0.07827108,-0.001494536,-0.068995364,-0.066793315
Ldah,0.0077713644,-0.2513278,-0.012286452,-0.12228102,0.033250473,-0.037079733,0.2697019,0.045900613
Hs1bp3,-0.0046383175,-0.09599015,0.007901364,0.091669835,-0.020828772,0.013002555,-0.035693407,-0.077972606
Rhob,-0.1562197,0.56158435,0.120537855,-0.07744206,-0.015599246,-0.061293468,0.02816483,-0.115017906
Rdh14,0.031032158,-0.079490334,-0.018962815,0.0970001,0.054444082,-0.13073348,-0.030950092,0.12602238
Trib2,0.15492758,-0.0990656,0.25028393,0.038108613,-0.09298164,-0.06038691,-0.2505349,-0.16248637
Lpin1,-0.12274759,-0.17394271,-0.32002574,0.14589655,0.12502939,0.06675776,0.39264217,0.027777353
Pqlc3,-0.16263463,-0.24347869,-0.4052498,0.00857796,0.2352453,0.0011976534,0.48049495,0.36268654
Pdia6,-0.06972111,-0.28185204,-0.14041021,-0.3986455,0.54718935,-0.27881232,0.13327771,0.73050123
AC164424.1,-0.027691998,-0.0455447,0.02488384,-0.058024894,-0.011505357,0.023407083,-0.049396444,0.059616774
Iah1,-0.06945459,-0.2390273,-0.3532694,0.16641866,0.0276997,0.178112,0.11393472,0.40709227
Rrm2,-0.044184502,-0.1968485,-0.7316649,-1.0361942,0.3112117,1.2183604,-0.42205602,-0.1546496
Id2,-0.34247863,-0.4456417,-0.914913,-0.40029973,0.34276327,0.2989839,0.9993292,0.7636913
AC163354.1,-0.11302026,-0.1306937,-0.10897092,-0.14293884,0.046084244,0.05847883,0.32387152,0.1872441
Rnf144a,0.11419052,-0.08761746,0.13267505,-0.15078257,-0.016659983,0.008149812,-0.17206882,-0.13627571
Rsad2,-0.1122912,0.31886822,0.107029535,-0.052444797,-0.048304077,-0.050282452,0.048242904,0.073125966
Cmpk2,-0.061274093,0.11229661,0.079523265,0.27362466,-0.050920982,-0.03263499,-0.09926479,0.21525154
Rps7,0.3920927,0.92548454,0.91102964,0.13455434,-0.521512,-0.48004442,-0.90466726,-1.3675088
Adi1,0.04849568,-0.10143685,0.10343754,0.1822574,0.0014371396,-0.058664303,-0.034960054,-0.14950596
Sh3yl1,-0.040882543,0.025231337,-0.06460147,0.1053511,-0.03373861,0.0013850749,-0.071735606,0.040733498
Cog5,0.059043426,-0.1451826,0.096610986,0.12191704,-0.12751782,0.0807164,0.006002752,-0.17867623
Hbp1,-0.03673763,0.11850379,0.030748084,0.19180319,-0.10148492,-0.050167657,0.06299511,-0.030208495
Atxn7l1,-0.010421614,-0.113812864,0.044353873,0.10679195,-0.07045899,-0.0110078845,0.060633425,0.24048793
Hdac9,-0.049101807,0.0026266612,0.12452645,-0.02676314,-0.02003114,-0.012687266,0.009027226,-0.036166634
Ahr,0.051791828,-0.058901027,0.022273269,-0.0039126654,-0.013856171,-0.009032985,-0.075163655,-0.1175789
Tspan13,0.17872392,-0.078813635,0.20749259,0.10230124,-0.06400489,-0.088559486,-0.2798635,-0.34117472
Bzw2,0.124539986,-0.05635869,0.25084344,0.12043174,-0.032786008,-0.14783943,-0.20843218,-0.16170093
Lsmem1,-0.051909477,-0.0007224685,-0.0017442965,-0.033459198,-0.027899006,-0.021833448,-0.044556018,0.18191516
Gm17056,-0.02502213,-0.10754286,0.008336626,0.17282665,0.043510772,-0.018690452,-0.035993025,0.10993263
Gm7008,-0.024481751,-0.053765588,0.11211301,-0.03528347,0.021789642,-0.0218964,-0.048061475,-0.044226803
Dock4,-0.034323607,-0.02914284,0.15591814,-0.048146788,-0.03778905,-0.026489902,-0.025428085,0.04928737
Dnajb9,-0.0916601,0.034093414,-0.036585253,-0.029498672,0.18964131,-0.13811256,0.10019899,0.27866754
Pnpla8,-0.039105467,0.13671589,0.06032335,0.09821105,0.024677262,-0.06135898,-0.02891178,-0.030295486
G2e3,-0.013331047,-0.048194926,-0.33472863,-0.25259238,-0.2005682,0.5645096,-0.07753648,0.0063334303
Scfd1,-0.01787574,-0.105673775,0.06766256,0.11122358,0.10280161,-0.098801166,0.021719184,0.15514119
Gm26517,0.08694646,-0.1236317,0.14999364,0.56723714,-0.07020771,-0.10564361,-0.15303296,-0.24261001
Nubpl,0.044981144,0.007309314,-0.06097944,-0.017871719,0.054646406,-0.03801711,-0.08944075,-0.107775435
Arhgap5,0.115416534,0.0012955422,0.21940573,-0.050611824,-0.0051961914,-0.0703928,-0.23256287,-0.2204108
Egln3,0.0537685,-0.012012786,0.044750784,0.17051041,0.035024215,-0.09291366,-0.1581178,-0.05651636
Snx6,0.028812762,-0.2599321,-0.1583768,0.105293214,0.05983585,0.007169189,0.095136955,0.041532528
Cfl2,0.013826965,0.029298473,-0.003532383,-0.024283579,0.025581555,0.06785154,-0.1754967,0.053175498
2700097O09Rik,0.036787257,-0.10956177,0.008382732,0.064218335,0.13911974,-0.023339715,-0.12157528,-0.07935649
Srp54c,-0.003722229,-0.04710083,-0.013732555,-0.06843928,-0.034534216,0.10930852,-0.087580785,-0.08183643
Nfkbia,-0.17687884,-0.11209899,-0.46291438,0.7588237,0.05804626,0.11717546,0.33110192,-0.05213202
Ralgapa1,0.0202896,0.07399228,0.0451114,-0.058397796,-0.026697805,0.03761839,-0.10372172,-0.07632307
Brms1l,0.01420463,-0.0767949,-0.014853658,-0.062901154,0.05724686,0.0129374005,-0.06050715,0.13048196
Mipol1,0.04639481,-0.039816145,-0.033076074,-0.047623616,-0.030986918,0.0339426,-0.010273614,-0.15365185
Mia2,0.0441979,-0.031910814,0.0011198899,0.12435217,-0.0036187929,-0.059854433,-0.03985834,-0.12504949
Klhl28,-0.030415298,-0.058749285,-0.13124889,-0.019720027,0.042481616,0.09532922,0.10357884,-0.08100493
Rps29,0.5361446,0.71572405,1.1656528,-0.01222049,-0.5902493,-0.40167713,-1.177667,-1.3358636
Pole2,-0.013709133,-0.05980588,-0.27732912,-0.32895577,0.3816995,0.16016386,-0.23135865,0.076505035
Klhdc1,0.1382988,0.2552911,0.33852836,-0.14971292,-0.12259937,-0.19380057,-0.27199936,-0.32844168
Klhdc2,0.019825602,0.19461231,0.12994184,-0.09763102,-0.062818035,-0.049918253,-0.12086522,-0.058720753
Vcpkmt,-0.142072,-0.09427929,-0.10758504,0.025236119,0.21306777,-0.051040255,0.24165107,0.35618296
Sos2,-0.07326731,-0.14170398,-0.10365424,0.098069176,0.0983531,0.043972332,0.19658987,0.04006941
Atl1,-0.030701492,-0.0106614,0.0049276785,-0.037854023,0.02034588,-0.02217151,-0.052823044,-0.04833085
Pygl,-0.016252302,-0.07771402,-0.022942271,0.055991508,-0.02448183,-0.04597817,0.055621058,-0.06821514
Frmd6,0.07747734,-0.15340759,0.054067645,0.026693862,-0.05486905,0.0198626,-0.04152051,-0.12445183
Arid4a,-0.03133567,-0.045067847,-0.084351555,0.0806171,-0.11374841,0.13219291,0.1345373,-0.044604607
Timm9,0.12762694,0.089117944,0.35090768,-0.068097375,0.10734458,-0.26247674,-0.2667447,-0.32649553
2700049A03Rik,0.03307501,-0.12415367,-0.104238525,-0.1005815,0.10294626,0.10151371,-0.12288574,0.051211048
Jkamp,-0.025594966,-0.11908883,-0.034378562,-0.10192021,-0.03525964,0.057702765,0.082299486,0.33694425
Dhrs7,-0.13163099,-0.12065946,-0.24194755,0.101496615,0.12560137,-0.0085076215,0.3545798,0.2074746
Slc38a6,0.01962164,-0.11069306,-0.047121007,-0.103726834,0.03762774,-0.058191802,0.12675387,-0.032270264
Gm48653,-0.019892592,-0.04941154,0.0002676219,0.08250092,-0.026935024,-0.020626439,-0.044259433,-0.040795855
Gm47689,0.07592745,-0.06827898,0.07746785,-0.049664833,-0.07937068,0.022068912,-0.092972435,-0.0442898
Gm34868,-0.013247416,-0.057133373,0.025908342,-0.029229108,-0.019562522,-0.00901734,-0.048521314,-0.042731736
4930426I24Rik,-0.037471812,0.028480528,-0.06413187,-0.0675523,-0.0056574787,0.034079798,-0.068749085,0.016835919
Plekhg3,-0.04242931,-0.051185627,-0.09307273,-0.21421386,0.111106694,0.12339245,-0.060563996,0.20940092
Fntb,0.033697903,0.0926491,0.14410874,0.13485391,-0.0457647,-0.032335866,-0.1788875,-0.102017894
Zfyve26,0.008568807,0.059982054,0.072153874,-0.03847433,0.00543983,0.014332414,-0.11606134,0.008053904
Zfp36l1,0.13037558,0.008451713,0.21079183,0.3891841,-0.15852316,-0.08649152,-0.1825206,-0.50051683
Gm26669,-0.0046081375,-0.0817076,0.070768714,-0.008857061,-0.021852756,-0.012865408,-0.025643112,-0.07060467
1300014J16Rik,-0.0261613,0.011492469,-0.006955427,-0.059733644,0.039504223,-0.0403867,-0.028832112,-0.07265852
Actn1,0.20440207,0.22468932,0.35726663,0.49844623,-0.26354107,-0.1386694,-0.55699587,-0.52598023
Dcaf5,-0.054013018,-0.16062573,-0.06982317,0.14587715,0.011003983,0.043950252,0.18247864,0.11768851
Susd6,0.06431252,0.029982455,0.04365468,0.06647305,-0.09641337,0.08035245,-0.09874642,-0.35531193
Gm26545,0.031124435,0.005499836,0.050978664,0.028160645,-0.0633417,0.01918527,-0.053981964,-0.14978684
Smoc1,-0.021339003,-0.064931974,0.02478676,-0.03478405,-0.024340216,-0.012947142,-0.055627458,0.062412996
Med6,-0.022127796,-0.15184353,-0.071320474,-0.05561149,0.03623335,0.04509342,0.11521868,0.16534707
Pcnx,0.008648097,0.08584195,-0.027591674,0.09981916,0.0127067445,-0.03554441,-0.054158546,-0.15990621
Sipa1l1,0.05760878,-0.07387254,-0.0013335524,0.05844812,-0.1399792,0.12654318,-0.008406804,-0.24264418
Gm26571,-0.010672747,-0.071142785,0.0021728268,0.18457258,-0.03797235,-0.028662251,-0.0635394,-0.05842791
Acot2,0.035134114,-0.008243055,0.21398754,0.092144534,-0.07313263,-0.06654735,-0.033814054,-0.08211262
Acot1,-0.035530895,-0.062072895,0.048107363,-0.025049346,-0.012223659,0.0017677537,-0.0012455857,-0.042964716
Acot6,-0.01258021,-0.0239844,0.16164114,-0.046825655,-0.037809957,-0.027974818,-0.06481885,-0.059419103
Elmsan1,-0.027199825,0.122038975,0.05763824,0.08989589,-0.099897444,-0.008793928,0.017848007,-0.018564895
Aldh6a1,0.049323015,0.03088252,0.07877737,-0.10132008,-0.05435458,-0.058953386,-0.09293215,0.02335681
Abcd4,0.022914529,-0.04397821,0.11450766,0.06397444,-0.0842112,-0.040895924,0.055418346,-0.051971313
Npc2,0.033867408,0.4995726,0.10039324,-0.0018094175,-0.22925626,-0.20264612,-0.07100949,-0.33378372
Arel1,-0.06566785,-0.0831822,-0.0285468,0.41024488,-0.055291135,0.021280576,0.106913365,0.10435373
Ylpm1,0.022147406,0.02077717,0.03597305,-0.06824348,-0.03653006,0.09040134,-0.17555353,0.11568715
Mlh3,0.055201042,-0.042693615,0.13697965,0.25321034,-0.0047838544,-0.084976226,-0.16117351,-0.08220037
Acyp1,0.09888158,-0.25221795,0.04314832,-0.024534307,0.01639899,-0.040235233,0.033878855,-0.14309983
Nek9,0.03299163,-0.09148773,0.0073424247,0.10922011,-0.0008017502,-0.05922822,-0.031263653,0.07264267
Fos,0.07922118,0.1309775,0.41554838,-0.05403104,-0.23536393,-0.015443186,-0.10057339,-0.31576663
Batf,-0.15544559,-0.3311343,-0.41408533,1.0360768,0.05544063,-0.15905795,0.40099385,0.45808747
Tgfb3,-0.034569,-0.06321558,0.0046870913,-0.040398445,0.06541009,-0.023871413,-0.0067798863,-0.051439457
Ift43,-0.032842126,-0.05152401,0.08421847,0.14086401,-0.025066862,-0.018221715,-0.057090644,0.051061325
Irf2bpl,0.1070306,0.027515782,0.1934915,-0.13046329,-0.16588561,0.05711708,-0.18879278,-0.15534398
Gm26698,-0.008588851,-0.08981278,-0.05308148,-0.036213573,-0.026291953,0.06672367,0.03457693,0.09469761
Cipc,-0.04023673,-0.1497279,-0.08632075,-0.10971075,-0.011468651,0.064184606,0.2332518,0.1448054
Pomt2,-0.015028965,-0.09269799,0.06384793,0.011212914,-0.01721703,0.037024774,-0.045625776,0.028814856
Gm6566,-0.035354353,-0.07607806,0.07382278,-0.025707314,-0.008257899,0.010777492,-0.011024297,-0.05008127
Alkbh1,-0.0077273296,0.27727062,0.2222527,-0.003823725,0.09862006,-0.17595668,-0.14185372,-0.23948629
Gm16381,-0.02860034,-0.0077106017,0.02398624,-0.029504571,-0.02012667,-0.0098964125,-0.04822063,-0.042603955
Ston2,-0.021996025,-0.06806139,0.119195156,-0.054272484,-0.012047713,-0.044284828,0.034818295,-0.06094481
Galc,0.008028816,0.021590272,0.05112514,-0.09498265,-0.085981175,0.051016606,-0.035632182,-0.023831354
Gpr65,0.113216944,-0.12665135,0.10214182,-0.12218543,-0.038894396,-0.10937762,-0.056135636,0.0012364765
Ptpn21,-0.0059036654,-0.040587768,0.0029960384,-0.058446202,0.020188335,-0.035923284,-0.07994441,0.03867173
Zc3h14,-0.046122275,-0.17643411,-0.15529183,0.08267021,0.18569471,0.03638303,0.09531502,0.05075738
Eml5,0.014351941,0.23263158,0.0458637,-0.028960677,-0.10515669,0.024819702,-0.13187012,-0.16213596
Foxn3,0.062997885,-0.23068802,-0.12554434,-0.20050673,-0.17030051,0.30126625,0.06770599,-0.07675321
Gpr68,-0.027348727,-0.090239845,-0.15816516,-0.015163353,0.011417424,-0.024232829,0.2469153,-0.006429057
D130020L05Rik,0.019111805,-0.042050324,0.08855135,-0.044208977,0.013144138,-0.009351945,-0.05214043,-0.052116454
Trip11,0.009204152,-0.1395428,0.022414226,0.07994512,-0.11260744,0.029722966,0.119061194,0.07376749
Atxn3,-0.0054150033,-0.08853219,-0.09374331,-0.065372385,-0.026115648,0.027760563,0.13906963,0.050820034
Lgmn,-0.023897024,-0.03628983,-0.086820975,-0.009865028,-0.096510656,-0.07085325,0.13594396,0.098113045
Gm20069,0.0885139,-0.2662207,0.06675989,0.10155493,0.002394951,-0.09061663,0.02352941,-0.011156188
Gm20604,0.015128302,-0.09759526,0.011926311,0.044844527,0.0016501026,0.05196236,-0.060895372,0.056280702
Otub2,-0.037596878,-0.04943921,0.033723004,-0.021494454,-0.011813841,0.049009603,-0.040814657,-0.035016675
9330161L09Rik,-0.02373344,-0.05260252,0.010302241,-0.031464815,0.026534239,-0.01615424,-0.046078816,-0.041693166
Ifi27l2a,-0.30356675,0.14171079,-0.4091766,0.8299259,-0.08502983,-0.04242803,0.47535276,0.48645332
Serpina3g,-0.0732472,-0.09675169,-0.095891036,0.13796358,-0.07165548,-0.02734101,0.30638093,0.10158491
Dicer1,0.0777107,-0.07895098,0.11527622,0.048673082,-0.01741077,-0.031517003,-0.16204019,-0.014930258
Atg2b,-0.0032612982,0.08804721,0.10500239,-0.032512404,-0.052196257,0.04339159,-0.04429847,-0.1493386
AC163040.1,-0.022821605,-0.017613146,0.019968264,-0.03748966,0.0053116977,-0.016427275,-0.057593785,-0.05156055
Gm16086,-0.033837266,-0.061750155,0.021148913,0.08139416,-0.024243843,-0.013716775,-0.0038497436,-0.047373258
Gm16084,-0.019701144,-0.0635801,0.17739128,-0.035377476,-0.025607532,-0.014949599,-0.054875962,-0.049024478
Bcl11b,0.1875202,-0.32280093,0.13394769,-0.06747981,-0.12126983,0.090937294,-0.21173413,-0.054998584
Evl,0.22320771,0.10197216,0.4316382,0.5127384,-0.35700828,-0.18411209,-0.32230127,-0.6683809
Slc25a29,0.0013460055,-0.05716392,-0.036596388,0.058361933,-0.100684986,-0.035849504,0.15252623,0.021527369
Wars,-0.02905344,0.06079236,-0.12758896,0.06697428,0.09286592,-0.025269356,0.0075888536,-0.075782716
Begain,-0.028972328,-0.0081235785,0.0243416,-0.029622998,-0.020162033,-0.009841162,-0.048504833,-0.042838406
AC152827.1,-0.026837924,-0.022271303,0.0034672131,-0.046114255,0.003012323,-0.027939146,-0.014159199,-0.058256276
Dync1h1,0.036323246,0.06771812,0.024861872,-0.1100043,-0.020046493,0.11064425,-0.14130078,-0.20128894
Hsp90aa1,-0.06100488,-0.030155784,-0.2844173,-0.42949086,0.44336742,0.24004574,-0.32498226,0.33991167
Cinp,-0.025053347,0.01844592,0.13991207,-0.308836,0.2696978,0.06308042,-0.1293645,-0.108643174
Tecpr2,-0.012295365,-0.0128932,0.028226465,-0.012868888,0.048222676,-0.021583196,-0.059507463,-0.037590895
Rcor1,0.10875713,-0.23156208,-0.010516263,0.07327556,-0.09548617,0.08359214,-0.14027318,0.050043795
Tnfaip2,-0.054392308,-0.054835085,-0.063647985,0.057862453,-0.017194554,-0.059941456,0.13667367,-0.056363475
Mark3,-0.006581554,0.0021348537,-0.01772998,0.116128094,-0.122742295,0.06560216,0.079619035,-0.11483034
Ckb,0.04633534,-0.1517797,0.04205801,0.04043911,-0.02228075,-0.060340878,0.05980911,-0.023043104
Trmt61a,0.12521882,-0.017450066,0.21067221,-0.13394018,0.026554974,-0.077808164,-0.21292777,-0.2570213
Zfyve21,0.0069404184,-0.09052297,-0.10993999,-0.11338662,0.09226101,0.06755016,-0.009779649,-0.08440815
Ppp1r13b,0.07685734,0.060008895,0.27950096,-0.17366466,0.01591801,-0.04394301,-0.20854665,-0.16919032
Adssl1,-0.07940587,-0.10223346,-0.13675705,-0.0019289127,0.03059218,-0.0015601955,0.349416,-0.043110143
Siva1,-0.029189134,-0.21745688,-0.3433929,-0.5165351,0.6868349,0.1596601,-0.10830147,-0.17543598
Pld4,-0.07362699,-0.040705588,-0.16956618,0.6668803,-0.0358564,-0.09497394,0.1192358,-0.027985385
BC022687,-0.033411432,-0.06174968,0.0123156365,0.07864077,-0.028240053,-0.018834753,-0.004763522,-0.04890479
Nudt14,-0.000673112,-0.04267501,-0.06319317,0.5069044,0.014575046,-0.09052753,-0.020154797,-0.12790367
Gm26583,-0.016125994,0.011927456,0.06426981,-0.058785472,-0.04936388,-0.03908596,0.0110815205,-0.07194588
9230104M06Rik,-0.027609985,-0.07103966,0.022621619,-0.039566938,-0.028664166,-0.016770441,-0.011936846,0.05686745
Crip2,-0.09617444,0.012487689,-0.47127712,-0.022857508,0.2148706,0.19834045,0.06128023,-0.052646793
Crip1,-0.40484828,-0.6955867,-1.2395332,0.14283483,0.60597044,0.34970728,0.8402474,1.1456112
Tmem121,0.0239603,-0.106801294,0.13462031,0.16614302,0.029086975,-0.057890385,-0.10807658,-0.10893391
Ighg2c,-0.03752323,-0.049286943,0.035549477,-0.020779608,-0.010904105,-0.00013102016,-0.04048876,0.07707578
Ighd,0.11241059,-0.07566305,0.27454582,-0.049089137,-0.08292388,-0.034048896,-0.1627174,-0.14676471
Ighm,0.29326117,-0.06767111,0.561469,0.769577,-0.31090632,-0.2727748,-0.5897736,-0.4076306
Adam6b,0.029772516,-0.09305642,0.02193043,-0.054417722,-0.0017389007,-0.026430734,-0.081131406,-0.07311464
Gm30948,0.063506655,-0.006112768,0.14168121,-0.07397557,-0.054493494,-0.033240695,-0.112857156,-0.101188816
Sp4,0.07241902,-0.11970592,0.036866512,-0.1131074,0.00083641015,0.09199031,-0.12996937,-0.05987508
Selenop,0.14646178,0.008271199,0.40634596,-0.13277209,-0.17322657,-0.07727119,-0.19676766,-0.20270151
Oxct1,0.102763705,-0.19887921,-0.08922083,-0.12661003,-0.021260213,0.10436905,-0.13296323,0.040210348
Card6,0.084530346,-0.13483146,0.1231728,0.15648696,-0.12635726,-0.0698035,0.02048184,-0.13340066
Prkaa1,-0.06561279,0.015240051,0.004989375,-0.094220884,0.0713574,-0.07072903,0.18092993,0.09251274
Rictor,0.04975942,-0.19863568,0.013873407,-0.07221284,0.048771806,0.0423922,0.0402484,-0.12534754
Nipbl,0.022114525,0.057457343,0.080168486,-0.024420625,-0.12774523,0.07026952,-0.059602093,-0.059242684
Il7r,0.14093752,0.52971905,0.56464225,-0.16050985,-0.25736126,-0.14738758,-0.4564325,-0.5139595
Spef2,-0.018984731,0.25758973,0.0014510417,-0.06709418,0.027652612,-0.04731176,-0.14825246,-0.04423644
Amacr,0.010845985,0.15132283,-0.008113485,-0.09292326,-0.058642257,0.007465807,-0.09501523,-0.11369235
Sub1,-0.40911707,-0.51311404,-0.9217525,0.2655936,0.4419055,0.2086861,0.9750526,0.78185886
6030458C11Rik,0.0131584145,-0.18644445,-0.020649176,0.018430557,0.12009446,-0.042641852,0.03132513,0.09135001
Basp1,0.10095456,-0.08054928,0.18615796,-0.10866474,-0.07598668,0.028816124,-0.1565521,-0.15431061
Retreg1,0.122082725,0.027196145,0.24662754,0.08530335,-0.13715099,-0.07701328,-0.17541756,-0.30146867
Trio,0.022146313,0.014308965,0.06501304,-0.03393205,-0.0775897,-0.04278371,0.04366522,-0.11569489
Dap,-0.21414547,-0.37132624,-0.7061062,-0.04285633,0.30724326,-0.014481969,0.5241355,1.0559384
Cpq,0.017251555,-0.026558101,0.026754435,0.044245616,-0.050527357,-0.012335151,-0.05006984,-0.0899055
Laptm4b,0.029400084,-0.09348661,0.021446079,-0.05486611,0.0077592507,-0.026892304,-0.081567205,-0.073554225
Matn2,-0.030328136,-0.008573541,-0.014652154,-0.043046564,-0.03806851,0.010009778,-0.0037013064,-0.05000008
Rrm2b,0.008135034,0.029620197,-0.05583873,0.009032716,-0.1083171,0.0051775086,0.05888359,-0.0002633378
Gm49085,-0.04417818,0.091396175,0.093273155,-0.064198524,-0.03744289,0.03785259,0.0033937523,0.029975185
Angpt1,-0.040017862,-0.06564793,0.06347135,-0.022260355,-0.007230046,0.009166366,-0.002793819,-0.043255217
Rad21,-0.106068715,-0.2794488,-0.5745082,-0.5842526,-0.09292867,0.8074921,-0.080619335,0.9458213
Gm34794,-0.017873729,-0.14743479,0.0643872,0.113784015,0.030017432,-0.06856625,0.08357355,0.20330079
Ext1,0.086054526,-0.10661139,0.09452971,-0.024981266,0.044358324,-0.06302874,-0.110450014,-0.106691405
Zhx2,0.029121691,0.16474156,0.0061598443,-0.10406279,-0.061783608,0.013356183,-0.1122491,-0.12339126
Gm29394,-0.047373503,-0.016760204,-0.10988384,-0.080489084,-0.018873261,0.10255038,-0.020862427,0.038620632
Fbxo32,0.08053745,7.623601e-05,0.08448406,0.087303825,-0.10874218,-0.066712536,-0.104090236,-0.08319752
Fam91a1,0.025484283,-0.14148113,0.20089048,-0.09706268,0.056362424,0.0086801145,0.013452501,-0.07679608
Mtss1,0.08678182,0.22078095,0.22534013,-0.17194858,-0.07895464,-0.06208143,-0.26111305,-0.20139709
Sqle,0.032749355,-0.12558268,-0.22180237,-0.1455414,0.13910507,-0.037196122,0.050744478,0.01894935
Trib1,0.018270489,-0.18995194,-0.05121649,0.09565824,-0.0060316892,0.015654447,0.105304934,-0.008966707
Gm2682,-0.01293057,-0.08307831,-0.05422154,0.050308492,0.062304903,-0.10188087,0.18662167,-0.06336831
Fam84b,0.044998765,-0.020719225,0.1785074,0.070496604,-0.036317017,-0.045179646,-0.107488416,-0.12053663
Myc,0.14479859,0.079443686,0.28709984,-0.11729863,-0.108790465,-0.087672465,-0.29924166,-0.17053357
