gene_name,P9_A,P4_A,P3_A,P10_A,P0_A,P5_A,P6_A,P2_A,P7_A,P8_A,P1_A,P9_C,P4_C,P3_C,P10_C,P0_C,P5_C,P6_C,P2_C,P7_C,P8_C,P1_C
Setd4,-0.013411202,0.035833176,0.036854666,-0.08738485,0.18809433,-0.06350622,0.051633917,0.06247703,0.10445424,-0.33344358,-0.046566706,-0.06708158,-0.09267697,-0.023489188,-0.33264548,0.17616579,-0.1725705,0.007711759,-0.049082857,0.0040086033,-0.1084693,1.4584463
Cbr1,-0.014151741,0.07871903,-0.06737051,-0.02432632,0.27810562,-0.011037606,0.07588566,0.012033967,0.14838775,-0.092623755,0.1897801,0.1914302,-0.04338625,-0.19795142,-0.54760563,0.28660706,-0.17171168,-0.18682665,-0.16529529,0.034435086,-0.19896391,-0.55094093
Dop1b,0.26557904,0.10708365,0.041171122,-0.008865751,-0.2190099,-0.10884545,-0.016610418,0.0076487344,0.17801356,0.23070519,-0.14024952,0.20287272,0.16564769,0.013594107,-0.5337489,-0.21531382,-0.2054797,-0.102739915,0.038440943,0.056107864,0.12840167,-0.51573247
Morc3,0.047904123,0.044492453,0.22738099,-0.045149088,0.035244264,-0.07077265,-0.0915064,-0.08883942,-0.19960995,-0.4391078,-0.04393629,0.1402055,0.052592736,0.18596324,-0.8039402,0.037624814,-0.017214134,0.0037154718,-0.18370163,-0.10549809,0.15334548,-0.8107662
Hlcs,-0.0011012281,0.15224534,-0.059493676,-0.073657826,0.15466996,-0.031099224,-0.023846354,0.040013637,0.12230279,-0.34230125,0.2379731,-0.09315222,0.0005652472,-0.09749169,-0.34114447,0.16080558,0.010603521,-0.026735578,0.16573884,-0.016161853,-0.052826744,-0.3418499
Ttc3,-0.25936094,0.073010586,-0.19643316,-0.17504606,0.74649036,-0.07615017,-0.23120771,0.11621323,0.16100025,0.22799884,0.5048317,-0.24146074,-0.06931411,-0.16008858,0.6695266,0.756083,0.0029292186,-0.25703144,0.11408128,0.15991841,-0.116854444,2.3904371
Ets2,-0.07870223,-0.0010720519,-0.024520177,-0.17079553,0.11428807,0.06176131,0.058100913,0.03981938,-0.058932085,0.12083286,0.2459582,-0.16422419,-0.16313459,-0.1434354,-0.24392419,0.11196714,-0.006949031,-0.0599419,0.011757442,-0.06942601,-0.10059145,-0.2506452
Brwd1,0.09508264,0.07898102,-0.14403442,0.099477425,0.118900344,-0.07508842,-0.11024894,0.036124326,0.020136062,0.42333964,0.17261761,0.15952131,0.065098755,-0.12490269,-0.60646355,0.13332507,-0.07784222,-0.15408562,0.19939783,-0.049588636,-0.07810814,0.8118696
Hmgn1,-0.44289288,-0.48896942,-0.30191812,-0.2793013,0.5804537,0.31720954,-0.09510454,0.2522382,0.1469903,-0.21689375,0.24216966,-0.6033954,-0.44520345,-0.07080442,0.43558192,0.5934875,0.453175,-0.018262908,0.22366944,0.23453666,-0.22182633,0.60875297
Fam3b,0.010505098,-0.015681999,-0.019000981,-0.03833931,-0.047119465,-0.010458603,-0.03341695,0.007201426,-0.055238735,-0.06388112,-0.037226472,-0.058521904,-0.015049495,-0.045959387,-0.07036684,-0.046874713,-0.022643682,-0.055113215,0.051181022,-0.029340336,-0.039587647,-0.06641183
Prdm15,0.012980327,0.03271569,-0.03424825,0.013286145,0.10126341,-0.049531393,-0.08725587,0.1459655,-0.058892567,-0.22589318,-0.12381585,0.107071124,0.08254414,-0.045748603,-0.24162397,0.10539809,-0.011989288,-0.014844423,0.30258295,-0.015194577,0.009014635,-0.23203129
Zbtb21,0.00861113,0.04972026,-0.063688055,-0.076186016,-0.12020358,-0.04987064,0.0007776311,0.017069094,0.18635379,-0.3463517,0.19371834,-0.04358856,0.06313096,-0.03289556,-0.35405666,-0.11736383,0.05758847,-0.09577956,-0.14350213,0.18702072,-0.20478916,-0.34935814
B230307C23Rik,-0.04570063,0.00060694315,0.009365701,-0.14536619,0.09315904,0.010769524,0.037982143,-0.03381738,-0.04529166,0.09868628,0.14028525,-0.339052,0.043653972,-0.046447977,-0.55431736,0.08261806,-0.05645771,0.123380855,-0.019136924,0.17178719,0.14934675,-0.5491947
Tiam2,-0.04407274,0.052410014,-0.032692432,0.0075281407,-0.055229228,-0.03604316,-0.03796933,0.036863226,-0.04237935,-0.050182406,-0.053334706,-0.045343664,-0.0060931924,-0.03400119,-0.056038253,-0.055257667,-0.038264655,-0.042266022,-0.021196181,-0.021842806,-0.049233474,-0.05246734
Arid1b,0.024049914,0.14968985,0.057478223,0.1804727,0.030387001,-0.055858172,-0.25064772,0.019637164,-0.19544978,0.068149924,0.07103466,-0.17888504,0.12353773,0.043472536,-0.5713929,0.036659054,-0.07894132,-0.25784707,0.035689365,0.07102168,-0.05551329,-0.5551716
Zdhhc14,-0.07336711,0.048497453,-0.0059661437,-0.07830741,0.03432027,-0.04687036,0.0029503498,-0.012244525,-0.05699648,-0.06946687,0.1064745,-0.06173387,0.00099392,-0.043606997,-0.07882533,0.035657268,-0.050420616,-0.056815363,-0.023142785,-0.055965886,-0.044700075,-0.073118515
Tulp4,0.018811438,0.050556585,-0.06965395,0.047993284,-0.13083443,-0.124857515,-0.122040175,-0.023165954,-0.060780227,0.007846492,-0.22922444,0.40173438,0.087033644,0.12336547,0.032598156,-0.13008842,0.06008458,0.06706338,0.21481833,0.27051157,0.5635512,-0.65742666
Rps6ka2,-0.056529537,0.0021340246,-0.04217704,-0.065923765,0.024603972,-0.05856731,0.012741933,0.03323609,0.116836116,-0.071448386,-0.014007717,-0.06704022,-0.031282417,-0.0106681315,-0.07678315,0.025822053,-0.060591128,-0.06423643,0.028315669,-0.013274945,-0.024050135,-0.07353
Tagap,0.16410545,0.14254868,0.109474845,-0.04050085,-0.45271543,-0.10370885,-0.09907111,-0.19235523,0.58171904,-0.43886307,0.5487465,0.0565356,0.17600253,0.09625908,0.11654309,-0.45367476,0.030449446,-0.09644847,-0.3803858,0.25926635,-0.4686159,-0.88411534
Ccr6,-0.09338012,-0.0692563,-0.07291889,-0.10189072,-0.0904366,-0.073036596,-0.09303911,-0.060784727,0.20720969,-0.09913132,-0.100703776,-0.096717626,-0.013815193,0.0062560993,-0.102052376,-0.09031221,-0.016885191,-0.09518242,-0.08467222,1.3194985,-0.09865797,-0.100271106
Qk,-0.023436477,-0.032106448,0.04625065,-0.004273107,-0.04248999,0.116125405,-0.09428386,0.1207491,-0.025934638,-0.10481381,0.047950994,-0.25748765,-0.24600196,0.08852392,1.066701,-0.040638033,0.09458791,-0.17402704,0.08527403,-0.20292455,0.0024146838,-0.6239997
Igf2r,0.33804083,0.14489308,0.07259048,-0.06717825,-0.39273015,0.06506463,0.0380155,-0.18930517,0.020249225,-0.3954267,-0.25880983,0.42480353,0.14265667,0.05054418,-0.7723317,-0.39077348,0.020230234,0.049355272,-0.14876132,0.06171021,0.1376543,1.2978178
Gm3448,-0.014767869,0.027608756,0.055270366,-0.14644893,0.090571284,0.0043735537,0.0924511,-0.017197454,0.1034987,-0.25633025,0.07761818,-0.17644918,-0.07649181,-0.023499658,-0.2550988,0.09141142,-0.025558373,-0.02723272,-0.04258145,-0.018740738,-0.020694157,-0.25584975
Fam120b,-0.04046516,0.082842916,-0.07028622,-0.09836759,0.38378012,-0.14425471,-0.07471831,0.04143584,0.17571674,0.48237085,-0.016777348,0.118650705,0.104044594,-0.046928752,-0.45206106,0.3825495,-0.09899757,-0.12515207,0.101165384,0.06369598,0.13368836,-0.43652478
Prdm9,-0.07134902,0.058003977,-0.03792749,-0.067289524,0.09371777,-0.038378824,-0.012193363,-0.020184116,0.05669096,-0.11297042,-0.056561463,-0.106530905,0.05412489,-0.025362702,-0.12076351,0.09631751,-0.070710525,-0.0044161556,-0.027897118,0.039920922,-0.0669317,-0.11601126
Rgmb,-0.108214274,0.12529206,-0.05500807,-0.14254199,0.27289495,-0.07782355,-0.068586715,0.05179552,-0.1020969,-0.1319897,0.29420492,-0.11345292,0.07135065,-0.037131757,-0.1544229,0.26662424,-0.031083152,-0.10166275,0.15399423,-0.08551695,-0.12835443,-0.14074308
Zfp97,-0.05047053,0.06981804,-0.07020139,-0.07264838,0.010689963,-0.046533894,0.09380481,-0.0045915456,-0.043592054,-0.12653182,0.044289336,-0.11789424,-0.04782869,-0.028784713,-0.13698502,0.012446542,-0.004057133,0.040851276,0.21691544,-0.032572202,0.0006990784,-0.13061062
Lnpep,0.19610204,0.25248393,-0.038520947,0.24415872,-0.16219279,-0.18688764,-0.12483417,-0.0777834,0.036531333,0.64957273,-0.2564675,0.7543939,0.15440431,0.046654433,-1.400774,-0.16457349,-0.14675556,-0.1481436,-0.16914862,0.063728504,0.18306285,0.2388784
Spaca6,-0.056939255,0.043227054,-0.04970721,-0.062569916,-0.0160951,-0.021740943,-0.053158376,0.025980847,0.024124352,-0.078401856,-0.05124012,-0.07375806,-0.036088962,-0.04059831,-0.08402178,-0.015292447,-0.035378225,0.026866786,-0.050583463,-0.046304736,-0.014648605,-0.08059473
Vmn2r96,-0.017280376,0.081621885,-0.06671224,-0.03641832,0.059459433,-0.057816606,-0.05043621,0.016888522,0.10349697,0.65906185,-0.10452676,0.1646554,0.033843357,0.0143596195,-0.17279194,0.06219317,-0.03101691,-0.07227519,-0.014500828,0.09690414,0.33851114,-0.1600847
Vmn2r97,-0.05858092,0.027112588,-0.043115392,-0.10457354,0.15810607,-0.06682172,-0.018675694,0.04135451,-0.08529959,-0.10805522,0.034278434,-0.09394425,0.020519722,-0.051923685,-0.12513228,0.16149467,-0.0378064,-0.05140631,-0.023524284,-0.009752846,0.06273111,-0.11471863
Zfp677,-0.013868594,0.062199112,0.001292819,0.067382164,-0.079757266,-0.0518877,-0.015527152,-0.009686301,-0.0011947984,0.37191665,-0.03910066,0.33681312,-0.028801901,0.05490006,-0.2399366,-0.08937073,-0.048735034,-0.035604827,0.0037503282,-0.017798137,0.052526306,-0.23216414
Zfp53,-0.09569359,0.052552726,0.1334508,-0.037099004,-0.076126166,-0.052288737,0.073661685,-0.14181907,-0.098758906,-0.18333592,0.24156995,0.05479852,-0.025912808,0.12196178,-0.60781753,-0.07706696,-0.009002998,0.06887953,-0.07763709,0.00049194455,-0.03351841,0.7925048
Zfp760,0.0033298307,0.018443301,-0.046984226,-0.00091520016,-0.035056796,-0.035031166,0.028278392,0.04040078,-0.0045784335,-0.15207623,-0.12470328,0.060375977,0.022277463,0.089178786,-0.15770409,-0.03357787,0.008840287,0.12691398,0.0022657462,0.03718942,0.027804948,-0.1542722
Zfp942,0.121100225,0.02328442,0.009217848,-0.03161982,0.052994486,-0.028646065,-0.00865027,0.010679101,0.1331654,-0.39647803,-0.0006803574,0.43188956,-0.00061331544,-0.023659643,0.6642955,0.049596675,-0.13126114,0.0037353951,-0.12528756,0.06712549,0.100126036,-0.40490636
Zfp943,0.019906273,0.024873592,-0.05327052,-0.013934084,0.035157993,-0.07741381,0.07709629,-0.02517882,0.02167099,-0.27872872,-0.028827736,-0.19521748,0.05747823,-0.097640544,1.1905532,0.023085652,-0.064990856,0.07880766,-0.02877947,0.07568709,0.03400562,-0.2823465
Zfp994,-0.08908437,0.04744401,-0.124543995,-0.01828545,0.20728602,-0.106874175,0.04776623,0.023801338,0.11639253,0.7173921,-0.034429558,-0.27783626,-0.021383679,-0.06312436,-0.3055203,0.21352457,0.018051442,-0.03901597,0.08557264,0.08258539,0.19149625,-0.2962766
Gm7072,-0.019593487,0.03776533,-0.05430774,-0.018036053,0.08942025,-0.07204957,-0.03456653,0.037234727,0.1252467,0.014105091,0.021965478,-0.037485737,0.00038999962,-0.0041362196,-0.3360866,0.09323019,-0.05915498,-0.03197661,-0.0061120535,0.17646626,0.0058567463,-0.33543953
Zfp758,0.036547672,0.065237604,-0.023408186,0.047275722,-0.024489043,-0.030694215,0.006416039,-0.011188743,-0.08323412,-0.3037555,-0.0848939,-0.29217565,0.13157156,0.009268856,1.994737,-0.020956218,-0.01838207,-0.050691426,-0.16990861,0.019603593,0.09443294,-0.30922365
Zfp946,-0.02034835,0.0032576716,-0.0697605,-0.067437455,0.27439058,-0.050094783,-0.081241556,0.028933333,0.034207165,-0.18298368,-0.014865194,-0.17706431,-0.0049079494,-0.01612792,-0.1901473,0.28008506,-0.04246297,-0.052916836,0.18811066,0.13051565,-0.09304223,-0.18577892
Zfp945,0.12197166,0.21777894,-0.07596251,0.033055786,0.2753054,-0.18280542,-0.063696116,0.007700795,0.097902246,-0.0066577434,0.006928333,0.118279845,0.11098668,-0.13460296,-0.63953143,0.27807727,-0.19785178,-0.103843085,0.17104419,0.023438597,0.18258971,0.802062
Zfp40,-0.023718983,0.038626857,-0.04910708,-0.009992016,0.03347522,-0.05491148,0.05058915,-0.031761784,0.012274483,0.5998476,-0.049870413,0.019938758,-0.00090308854,0.06550471,-0.17815548,0.033210617,-0.05662273,0.04713659,0.08700985,-0.01398205,0.08960038,-0.17339584
Mmp25,-0.008970336,0.012097096,-0.034098588,-0.0017603646,-0.054015867,-0.03705985,-0.018814255,0.041183468,0.052084398,-0.049555656,-0.05234155,-0.04527933,-0.0105910525,-0.014422294,-0.054730855,-0.054041002,-0.039023135,-0.04255941,0.24772564,-0.042089652,-0.04871702,-0.051575005
Tnfrsf12a,-0.042737044,0.054434463,0.049584363,-0.07800243,0.069924705,-0.048147283,-0.061632574,0.07373091,0.117652565,-0.15675636,0.2589067,-0.1434446,0.006080591,-0.02546692,-0.17286624,0.06969427,-0.002354428,-0.09789168,0.59420824,-0.027950056,-0.11113444,-0.1630424
Prss27,-0.04027059,0.036126606,-0.015390857,-0.061017573,0.028884169,-0.00024344907,-0.0029970412,0.00057137595,-0.04539475,-0.05453666,-0.05822983,-0.04886768,-0.0028825884,-0.035579056,-0.06139725,0.029954974,0.06084482,-0.04526197,-0.020576956,-0.04463923,-0.053424906,-0.05721364
Abca3,-0.07655584,-0.012916642,-0.08345647,-0.21224843,0.45665312,-0.032018553,-0.11224168,0.045903143,0.32397443,-0.26151705,0.054542765,-0.25266358,0.123732574,-0.026810803,-0.27223146,0.45055276,-0.07578782,0.040178612,-0.07411067,0.12403715,-0.09976432,-0.26569778
Dnase1l2,-0.046290908,0.03955805,-0.040656276,-0.034399264,0.004488648,-0.043820538,-0.0230148,0.02100349,-0.08418221,-0.09845677,-0.07395427,-0.089604996,-0.01780198,0.024293622,-0.109169185,0.0058230897,-0.07665498,0.023512462,-0.045430694,-0.04897725,-0.0034055992,-0.10263672
E4f1,0.06823888,0.11861391,0.034926724,0.03601304,0.099706315,-0.103268065,-0.16903685,-0.017051728,-0.012593271,0.1173833,-0.015542615,-0.098226406,0.13184911,0.06256993,-0.46545178,0.101168856,-0.0036131467,-0.1829819,0.096699156,-0.045366216,0.09566823,2.7946992
Pkd1,0.007977715,0.13200651,-0.049763907,-0.0076028304,0.25584954,-0.12275956,-0.1272074,0.09780223,0.17930572,0.29748556,0.33386448,-0.09398256,0.02240786,-0.051133268,-0.3974699,0.23496401,-0.111227036,-0.14501216,0.036872204,-0.0744198,0.0016105671,-0.3714497
Noxo1,-0.049177263,-0.013136804,-0.006367318,-0.0367602,-0.045743573,0.0155466655,-0.0385432,0.025161097,0.03555479,-0.064652085,-0.036666967,-0.061354667,0.050578967,0.011557005,-0.068642616,-0.04548675,0.014101145,-0.025958607,0.04038819,0.06063642,0.028962323,-0.06620918
Rps2,-0.71448654,-0.59953916,-0.34984753,-1.2786862,0.7995797,0.4927573,0.23301345,-0.04259651,0.5428223,-0.47328356,1.0128825,-0.37896183,-0.7158022,-0.2907634,-1.6846112,0.79385173,0.5212093,0.24946603,0.05869482,0.6962203,-0.2890433,0.6576252
Msrb1,0.02403413,-0.02889424,0.12645008,0.04028563,-0.45218897,0.06635801,0.41539085,-0.2232741,0.05747854,-0.003831771,-0.4910517,0.28596094,0.012078029,0.04197271,0.3494313,-0.45543107,-0.031012317,0.36636883,-0.1749371,0.025452802,-0.018660495,0.034982443
Hagh,0.1037424,0.041646823,-0.16796888,0.04893051,0.026658338,-0.03992617,-0.06864353,0.09280896,0.076505646,0.51242286,0.12160955,-0.26539126,-0.02801837,-0.19028069,-0.45440403,0.023081018,-0.028617362,-0.021735964,0.15526052,0.16037722,-0.04140009,1.33492
Fahd1,-0.019842837,-0.043129932,-0.060368855,-0.0849212,0.12978387,-0.001978664,-0.015728416,0.036793828,-0.0017133532,-0.13669045,-0.08113971,-0.13605523,0.030960672,-0.060200367,-0.1374592,0.13308182,0.00401702,-0.034268547,0.06036002,0.029791893,-0.013560845,-0.13699043
Eme2,-0.014468459,-0.00457431,-0.049274214,-0.040063288,0.04851252,-0.02836532,-0.049253438,0.0497879,0.042721238,-0.13702261,0.09708057,-0.13179927,0.05220344,0.0006270124,-0.1433439,0.039445665,-0.07953611,-0.015013338,0.0259319,0.018723113,0.076183625,-0.13948916
Mapk8ip3,0.055123776,0.06885637,-0.039562736,0.0058477838,0.09812783,-0.12322894,-0.02494725,0.00959021,-0.065672435,-0.15238273,0.16094947,-0.0062634535,0.047442336,0.07034625,-0.50816536,0.10004141,-0.14250517,-0.043457333,-0.14967205,0.02010935,-0.010979599,-0.4958765
Ift140,-0.05024895,0.053476103,-0.03602763,-0.044200446,0.082644306,-0.054183416,-0.06533738,-0.019234305,-0.013993392,-0.20220228,0.11313845,-0.19690818,0.13950248,0.056460086,-0.2086092,0.08620202,0.01736847,-0.028791813,0.0120398,0.004274162,-0.003084948,-0.20470223
Clcn7,0.011246806,-0.0012955351,-0.05591106,0.026419684,0.12118328,-0.04181775,-0.038476348,0.09167625,0.04398409,-0.25503907,0.0027194992,-0.059177116,-0.0064331205,-0.028818676,-0.26643562,0.12589927,-0.07155065,-0.09195462,0.091713525,0.0361248,0.06963699,-0.259486
Gnptg,0.19530919,0.038203288,0.12543207,0.009968543,-0.19792558,-0.11283735,0.0095507605,-0.11949846,-0.08181684,0.04623596,-0.3737469,0.50068927,0.050413825,0.2452758,0.9582518,-0.19075392,-0.104103684,0.19181602,-0.1018808,-0.019256245,0.11661061,-0.8001339
Baiap3,0.13945319,0.15967932,0.07539537,0.40545598,-0.4219072,-0.053012818,-0.023342308,-0.09044567,-0.089586586,-0.035448093,-0.42771685,0.8027547,0.030254222,0.040693853,2.4918416,-0.42362964,0.0034048548,-0.089936756,-0.042845562,-0.19501936,0.20563637,-0.55397236
Sox8,-0.04994558,0.06264687,-0.0018575398,-0.02681349,-0.035044603,-0.035129953,0.03614041,-0.010524573,0.03867399,-0.06372595,-0.066747926,-0.059087247,-0.021459416,-0.026467986,-0.06933971,-0.03465758,-0.052300885,-0.026108693,-0.035938036,-0.005192056,-0.06281625,-0.06591643
Haghl,0.013483787,-0.020065086,-0.0035860012,0.017064968,0.02856285,-0.097484425,-0.10828529,-0.08531301,0.30430198,0.5491721,-0.08508696,-0.27178025,0.03639222,0.1446383,-0.37708756,0.03202409,0.00030776983,-0.07697229,0.14072987,0.2501264,0.24167629,1.765324
Wfikkn1,-0.017573655,0.028481167,-0.032684285,-0.0492267,-0.058031805,-0.05023106,0.02518529,0.008360547,0.028340198,-0.07501014,-0.078382045,-0.0698343,-0.027849412,-0.034109388,-0.081273936,-0.05778566,-0.035538558,0.033526037,0.051036447,0.026280867,-0.004173951,-0.077454254
Rab40c,0.0056577935,0.052611765,-0.023654222,0.035655767,0.08318282,-0.057335794,0.011353509,0.00023555128,0.04252276,0.28150833,0.006876112,-0.24634628,0.13730937,-0.019106835,1.3503271,0.07638779,-0.055492807,-0.1170504,-0.035791576,0.088199764,0.09404814,-0.2662055
Capn15,-0.01778391,0.056215506,-0.037248723,0.027969772,0.039120942,-0.034864973,-0.08833461,0.035740234,-0.006768007,-0.35691103,0.09133717,-0.35511547,-0.048640046,-0.017760925,2.1470642,0.03646839,0.05848888,-0.061389964,0.045054186,-0.02070235,0.20166177,-0.35775894
Rab11fip3,-0.02332863,0.13263246,-0.060660508,-0.057048317,0.0037906708,-0.028584309,-0.07604479,0.0038144388,0.14090583,-0.109811254,-0.025161909,0.4321579,-0.022950208,-0.021036545,-0.12134797,0.0052615996,-0.045300823,-0.04497335,-0.012431727,0.024867078,0.00883982,-0.11431284
Tmem8,0.03825459,0.00070352823,-0.037003502,-0.062107775,-0.0037409896,-0.08985089,0.050475955,-0.0063710515,-0.031277757,0.04945063,-0.07467197,-0.23950684,0.2099912,0.06720425,-0.24846308,-0.0007485252,0.0049969917,-0.002919881,0.027970556,0.07597734,0.116564415,-0.2454726
Rgs11,-0.059672657,-0.0012784906,-0.008739864,-0.077095374,0.048081327,-0.062262725,-0.056461472,0.070918776,-0.08004654,-0.09071,0.056123342,-0.0840975,-0.030458806,-0.02788894,-0.098712444,0.049843103,-0.054637387,-0.019375851,-0.051098164,-0.036200184,-0.06611573,-0.09383253
Dusp1,0.20437104,0.16136076,0.08005321,0.030343013,-0.6250674,-0.021506136,-0.17873019,-0.090597644,0.023257567,-0.26540586,0.52262485,0.24279325,0.053633165,0.15517442,-1.0941135,-0.63816017,0.0009692842,-0.21143794,-0.023913214,-0.04424226,-0.35330454,0.09135038
Crebrf,0.2009076,0.30458212,-0.18335463,0.27693424,0.10957239,-0.2911323,-0.21198119,0.07520203,0.10279884,-0.24490687,-0.10406747,0.08117487,0.37366024,-0.13999446,0.29187483,0.104218856,-0.31373355,-0.18698634,0.038714603,0.062211826,0.047206275,0.40366048
Phf1,0.084040105,0.18902338,-0.104674265,0.22113492,0.15258907,-0.19596627,-0.18794042,0.11192448,-0.19523789,-0.3237707,0.07905016,0.44793016,0.1917354,-0.04780948,-0.53763026,0.15469126,-0.1994578,-0.22392441,0.3540274,-0.16542436,-0.13021465,-0.50106996
Lemd2,0.12217863,0.080309436,0.033927776,0.08437242,-0.042455312,-0.045357954,0.0072900592,0.021342475,-0.0142602045,0.73262966,-0.036019586,0.06986983,-0.013787308,-0.00377851,1.8660784,-0.048454262,-0.16167411,-0.012189082,-0.12443535,-0.052188724,0.011286508,-0.5209148
Pacsin1,-0.21256779,0.06587463,-0.093419716,-0.35541686,0.50934464,-0.11095849,-0.22407842,-0.029397964,0.6182166,0.30840367,0.28774098,-0.1799764,0.019312402,-0.028765537,-0.38018218,0.50802606,0.07028261,-0.12583804,0.11054085,0.62355584,0.26461005,1.3497735
Anks1,0.023884833,-0.0053906105,0.0103006195,-0.00602287,0.0030389945,-0.12238033,-0.08069191,-0.06827893,0.082000345,-0.25820816,0.1440115,-0.13766818,0.0923079,0.06667706,-0.26257622,-0.015818289,-0.09803003,-0.06384462,0.13182515,0.014374276,-0.034329172,-0.25991255
Tcp11,0.029123746,0.004358563,0.040056296,-0.01453018,-0.064490445,-0.043479264,0.0070576645,-0.037944693,0.18366948,-0.1038475,-0.046777464,-0.098550096,0.054799546,-0.0103934705,-0.11025842,-0.07532652,-0.024258235,-0.0155403465,-0.07211367,-0.030320115,-0.079471014,-0.10634902
Zfp523,0.016428,0.109757334,-0.074039906,-0.013281464,0.071509615,-0.063271284,-0.053953797,0.0036046135,0.096385546,0.5447354,0.103840806,0.34509844,-0.11620186,-0.038871396,-0.2134241,0.06405232,0.044170372,-0.03257704,-0.04441007,0.10934928,-0.017275585,3.484008
Brpf3,-0.0027045,-0.07521081,0.119631104,0.080323815,-0.054483555,0.056752793,-0.040678054,0.03123608,-0.16487265,-0.2469983,-0.082370564,-0.24495807,-0.13274035,0.07020436,-0.24946739,-0.05208985,0.09836632,-0.14536086,0.005304001,-0.05300879,0.036700264,-0.24796173
Stk38,0.1046333,0.33223143,0.0601201,0.091139205,0.3948733,-0.29088607,-0.12041293,0.009680679,0.06562904,-0.1774583,0.08914563,-0.30910215,0.31719416,0.11204656,0.39715397,0.39426425,-0.32928866,-0.15619947,0.08157666,-0.05069062,-0.21351287,-0.40090472
