gene_name,A5P,A5T,A8P,A8T,C5P,C8P,NP14B
Iglv1,-0.015886,-0.017020065,-0.014370588,-0.015253901,-0.012726987,-0.024016127,-0.02309707
Iglc2,-0.005383758,-0.042258307,-0.10897554,-0.11947582,-0.052049916,-0.048371937,-0.12452983
B3gnt5,-0.008525351,-0.05949524,0.07054068,0.07834874,-0.008897272,0.13753447,-0.15346591
Klhl6,-0.014011965,0.13083139,0.029543089,0.10888035,-0.035643626,-0.19742452,-0.26292232
Klhl24,-0.077154554,0.05824414,-0.10833512,0.044289272,-0.04246581,-0.00044463642,0.08494994
Yeats2,0.014346219,-0.015742717,-0.032851852,-0.00062975526,-0.064629406,-0.023704158,0.21045078
Abcc5,-0.0032984444,-0.029171934,-0.022246603,0.004427384,-0.070173845,0.037746236,0.28760272
Dvl3,0.0054741474,-0.045219723,0.05815917,0.01274113,-0.061849743,0.10526359,0.023968786
Clcn2,-0.0028617363,-0.021884,-0.057282593,-0.00885912,-0.018375225,-0.03385199,0.019794516
Vps8,-0.025300294,-0.04511586,0.058160413,0.008150614,-0.009191571,0.09491956,0.0030951204
2510009E07Rik,0.0003934139,-0.027747363,-0.085585095,-0.08455081,-0.03329234,-0.067437835,0.1669436
Ehhadh,0.014757056,-0.023068098,-0.062324394,-0.010184228,-0.01200122,-0.026956545,-0.005660968
Map3k13,-0.00087295345,0.0013116512,-0.0387436,-0.019642403,-0.0013927224,-0.0003894172,-0.03900585
Senp2,-0.060582325,0.038093,-0.0013074124,0.012467558,0.027029984,-0.08200935,-0.08714675
Igf2bp2,0.024722148,0.06855053,-0.049110323,-0.014438068,-0.05904177,-0.09327584,-0.016375894
Tbccd1,-0.00693846,-0.0015980545,-0.061928485,-0.0048704576,-0.013260579,0.104494005,0.08596908
Eif4a2,-0.044833187,0.096423306,0.00041044905,0.03565648,-0.09284669,-0.48877266,0.36267084
St6gal1,-0.026394686,-0.006305929,-0.22965851,-0.2138776,-0.1162901,-0.15027015,1.0080786
Rtp4,-0.14529866,-0.012923312,-0.13928641,-0.14132164,0.20520502,0.6924517,-0.17225958
Bcl6,-0.046713613,-0.01580574,-0.09162055,-0.074146084,0.04996821,-0.00336191,0.13514964
Lpp,-0.08538992,-0.0067644194,0.15251964,0.11626948,-0.12468317,0.047019944,0.033242624
Hes1,0.055354528,-0.073310636,0.041021153,-0.008621542,-0.069826506,-0.035889447,-0.0848248
Fam43a,-0.0051347152,-0.023243662,-0.07444041,-0.08487521,0.0009838679,0.008035386,-0.103717946
Nrros,-0.017303402,-0.024485243,0.031185731,-0.088103905,-0.08022497,0.06619015,0.22773267
Ubxn7,-0.03118608,-0.044839133,0.0827305,0.019624256,-0.024002787,-0.0028969336,0.08602011
Pcyt1a,0.005393213,0.022706984,-0.0043779486,0.037275437,-0.023111645,-0.008226341,-0.22893278
Tnk2,-0.025281679,-0.025582206,0.13814616,0.031224586,-0.07980065,0.13892172,0.02820952
Rubcn,-0.027884288,-0.014147282,0.0042131506,-0.0858414,0.0012102068,0.037574496,0.050232276
Lrch3,-0.06606992,-0.07214662,0.13227345,0.031195903,0.060365044,0.025556328,0.0702228
Lmln,0.02396783,-0.0052171787,-0.040044338,-0.04585777,-0.032092337,0.012125283,-0.01684496
Osbpl11,-0.007532386,0.024709305,0.03049131,-0.039627906,-0.03914747,0.05882249,0.02296407
Zfp148,-0.05408163,0.014994878,0.060997836,-0.01921439,-0.038045567,0.031453207,0.053609923
Heg1,-0.017102836,-0.04063499,-0.010849898,-0.07192541,0.02593261,0.31195202,-0.021506112
Slc49a4,-0.015346064,0.036502432,-0.1095684,-0.08270669,-0.113734335,-0.13725112,0.56443405
Hspbap1,-0.007458169,-0.0037933053,-0.09453657,-0.05008872,-0.048236143,0.08212291,0.3125119
Parp14,-0.08659382,-0.08393261,0.04814874,-0.006784299,0.02760978,0.42513803,0.026479978
Dtx3l,-0.067532085,0.024265869,-0.032010347,-0.03666588,0.03286114,0.24271996,-0.018342799
Parp9,-0.06319969,-0.06143953,-0.08238272,-0.056810036,0.17904894,0.35090873,-0.011099538
Kpna1,-0.053491786,-0.010051984,0.121547,0.082041726,0.10778382,-0.24575639,-0.38195738
Stfa2l1,0.003123234,-0.00516282,-0.029396849,-0.028994875,-0.012208155,-0.022343898,-0.030570287
Cstdc4,-0.0052350457,-0.011451969,-0.019180687,-0.01097335,-0.010984209,-0.0026872118,-0.019740246
Cd86,-0.061920855,0.10975984,-0.09669331,0.10637448,-0.14930525,0.209522,-0.20741272
Ildr1,-0.062603965,-0.051514927,-0.013983346,0.1162705,-0.036950387,0.5003917,-0.21547122
Slc15a2,-0.053625524,0.06812453,-0.264609,0.07399191,-0.14037883,-0.20807806,0.6491819
Eaf2,-0.010355934,-0.019998206,-0.020145606,-0.038861647,0.040249012,0.03528921,-0.05315861
Iqcb1,-0.022261664,0.019437324,-0.06947108,0.014364152,0.057216093,-0.002870772,0.025300441
Golgb1,-0.006927958,0.020449227,0.04779612,-0.026230404,-0.06773418,-0.034658156,0.11939557
Gsk3b,-0.022498453,-0.0013650211,0.21234854,0.12486217,0.04588094,-0.13257912,-0.15720691
Popdc2,-0.014057789,-0.14902042,0.13915342,0.09898428,0.14400735,0.22743575,-0.3260439
Cd80,-0.039033912,-0.13595113,0.039289452,0.08212421,0.018378839,0.62788635,-0.25101754
Arhgap31,-0.060377058,-0.04326701,0.020083373,0.10453305,0.14525475,0.09690847,-0.15599999
Zbtb20,-0.06262189,0.057453133,-0.2095589,-0.17809157,-0.090844125,-0.16267207,0.8075657
Qtrt2,-0.043704852,0.027170314,-0.07580036,-0.082123406,-0.04371008,-0.041300856,0.30162627
Ccdc191,-0.022021098,-0.010801096,-0.076312825,0.0050705844,-0.04542435,0.06601292,0.18606156
Zdhhc23,0.0010744754,8.9853536e-05,-0.03856317,-0.04528887,-7.145353e-05,-0.002572687,-0.016411232
Usf3,-0.024781752,-0.042601064,0.053155735,0.017851211,-0.0041627157,0.12942302,-0.0107657425
Sidt1,-0.049192324,0.30907375,-0.09974825,0.0009999343,-0.09806822,-0.44614705,-0.010628239
Spice1,-0.011981976,0.12817794,-0.04365094,-0.010467301,0.008632492,-0.20361038,-0.0058915443
Cd200r4,-0.009688274,0.009633853,0.042962544,-0.056086525,-0.022164237,0.020853588,0.014775031
Slc35a5,-0.015039122,-0.035781093,0.019841136,-0.008037509,0.004186166,0.05746864,0.06702596
Btla,-0.06643774,-0.05048438,-0.17222758,-0.16473968,0.15741323,0.25640416,0.061522115
Cd200,-0.086529076,-0.11804251,-0.13548951,-0.10634127,0.21373677,0.41594228,-0.09103421
Plcxd2,-0.005346612,0.16493995,0.08350858,0.022720166,-0.09853987,-0.15461245,-0.17343226
Cd96,-0.060470905,-0.030840825,0.18626085,0.21506482,-0.14553271,0.16237684,0.045229867
Trat1,-0.013376463,-0.0018623156,-0.13417102,-0.17189758,-0.12502299,-0.20651084,1.0372933
Retnlg,-0.0058058663,-0.011159182,-0.026450505,-0.029843137,-0.00929647,-0.016574454,-0.041119065
Bbx,-0.06308252,0.0029845051,0.0062830104,-0.06639338,-0.07878848,0.108056396,0.24700443
Cblb,-0.16620615,-0.024770163,-0.049345877,0.028611869,0.23255849,0.47300613,-0.5041939
Nfkbiz,-0.1370378,-0.1898148,0.081162475,0.05918872,0.5588907,0.17465454,-0.7588276
Nxpe3,0.007897993,-0.042778928,0.053245038,-0.03765433,-0.041379917,0.09129674,0.05219306
Cep97,-0.017049076,0.0716907,0.017865123,0.049721267,-0.13558958,0.121350415,0.18699184
Senp7,-0.058689736,-0.046408076,0.16784665,0.086999714,-0.06492651,0.09703043,0.10499084
Impg2,-0.007816114,-0.021530151,-0.05146414,-0.052357104,-0.035723872,-0.042307485,0.017188463
Tbc1d23,-0.032977484,-0.053567395,-0.0015727673,0.016672483,-0.073182985,0.21549188,0.1792641
Filip1l,-0.07020084,-0.054155625,-0.1363064,-0.15113306,-0.07943176,0.1809751,0.5947739
St3gal6,-0.22364043,0.080052875,0.3144522,0.36179295,0.069905184,-0.22112207,-0.5933158
Crybg3,-0.022942781,-0.18016136,0.09954845,0.045872897,0.19909835,0.2548862,-0.2742692
Arl13b,-0.01757618,-0.0037843455,-0.05860931,-0.008258604,-0.028818067,0.009871001,0.10697109
Epha3,-0.008284614,-0.0325235,0.004344231,-0.025014289,-0.030992644,0.005910945,-0.05964896
Zfp654,-0.054567616,0.019491509,0.05760907,-0.034367338,0.08351168,0.024509955,-0.123378135
Gbe1,-0.009856891,-0.038913667,-0.11899352,-0.0021697942,-0.08336146,0.14824791,0.27615908
Samsn1,-0.08578722,0.0070694643,-0.02099971,-0.030327233,0.16579533,0.21194653,-0.25866133
Nrip1,0.01260871,-0.15242322,-0.09358794,-0.120946854,0.1092154,0.17941037,0.38802922
Usp25,-0.058332767,-0.07596215,0.21198997,0.1321344,0.053826828,0.07211088,-0.18714738
D16Ertd472e,-0.07503739,-0.071759485,0.09242265,0.07463959,0.20907749,0.26004222,-0.46725878
App,-0.033422906,0.117948316,-0.12351088,-0.07992911,-0.076865524,-0.08797591,0.20946355
N6amt1,0.00495735,-0.068744875,-0.04275634,-0.05805409,0.025304407,0.09140626,0.24192406
Bach1,-0.033506546,0.00870334,0.0757807,0.06229904,-0.03280166,-0.086861454,0.053785425
Synj1,-0.060338628,-0.06542884,0.052939076,0.055282205,0.060922243,0.10866827,-0.11693991
Ifnar2,-0.032933902,0.07609626,0.04359996,-0.0036262572,0.048285063,-0.2477058,0.018711187
Il10rb,-0.01841082,0.025462963,0.029411267,0.10077641,-0.10616785,-0.013593254,-0.08625081
Ifnar1,-0.04052789,-0.0028680703,0.05420199,0.02822968,0.028203132,0.032218296,-0.05131671
Ifngr2,-0.024034522,0.059513647,-0.2606288,-0.17386347,-0.115935124,-0.18872204,0.8656294
Dnajc28,-0.0089888945,-0.024031779,-0.066599615,-0.0256751,-0.038537934,-0.04189249,-0.0019825913
Runx1,-0.017894758,0.025230251,0.37963188,0.2465793,-0.20086572,-0.18223296,-0.2836259
Setd4,0.023353111,0.027887616,-0.087183625,-0.007862871,-0.033054862,-0.09424316,0.17533316
Cbr1,0.041902136,0.046115533,-0.056365732,0.008601136,-0.10008511,-0.21004023,0.28356004
Dop1b,-0.024073312,-0.0076751537,0.20669456,0.043013614,-0.055521224,0.08722451,-0.19997321
Morc3,-0.067349836,-0.0016289765,0.0022316517,0.041726105,-0.034775518,0.18383752,0.034172025
Hlcs,0.0041544316,0.040164966,-0.0906193,0.039493483,-0.022742288,-0.073148236,0.17253311
Ttc3,-0.03752195,-0.0005042528,-0.2037342,-0.1553869,-0.063866094,-0.083202295,0.75510836
Ets2,0.06544799,0.026247283,-0.074321404,-0.10458554,-0.075170964,-0.093259685,0.10486549
Brwd1,-0.037603796,-0.025500838,0.13451186,0.044877607,-0.08886459,-0.06535633,0.1325574
Hmgn1,0.082877256,-0.087534934,-0.34579793,-0.264016,0.07873871,-0.03857314,0.5864582
Fam3b,-0.01502554,0.0038725918,-0.02362152,-0.027323628,-0.034412872,-0.0359151,-0.04731303
Prdm15,0.001554331,-0.07820944,0.044691358,0.007015424,-0.05250951,0.06965141,0.11288833
Zbtb21,0.010003156,0.0299094,-0.027622728,-0.0270178,0.07774365,-0.18692061,-0.12202345
B230307C23Rik,0.0011682273,0.014832684,-0.087798834,-0.03688955,0.009934924,0.14852917,0.07958804
Tiam2,-0.012783961,-0.020271746,-0.009555555,-0.029408956,-0.02891886,-0.046297148,-0.055248417
Arid1b,-0.05410282,-0.021864539,0.12635124,0.057595484,-0.022431655,-0.05957275,0.036231637
Zdhhc14,-0.0017353519,-0.00059959607,-0.0755225,-0.050639812,-0.045631994,-0.050063226,0.0334273
Tulp4,-0.027763812,-0.1497025,0.072438866,-0.03205323,0.03617843,0.55920357,-0.12607448
Rps6ka2,-0.011656935,-0.006068585,-0.057103604,-0.050323516,-0.032750838,-0.021190902,0.023810554
Tagap,-0.03104572,0.11800526,0.09095877,0.062073898,0.21275444,-0.45707297,-0.45796093
Ccr6,-0.061142765,-0.08137643,-0.10102146,-0.07821901,0.19871129,0.25848255,-0.090532616
Qk,0.033466455,-0.006861775,-0.029869212,0.059467368,-0.09868659,0.070065424,-0.044029605
Igf2r,0.012961565,-0.029863762,0.15259856,0.09265791,0.046630763,0.09691655,-0.38227707
Gm3448,0.018009506,0.045763027,-0.15680818,0.03443368,-0.051036637,0.0031300802,0.09719734
Fam120b,-0.031037128,-0.040727347,-0.091556445,-0.031464707,-0.07274186,0.119620174,0.38381866
Prdm9,-0.004794318,-0.026961068,-0.044620212,-0.08945703,-0.019001924,-0.02923753,0.09204704
Rgmb,-0.017898489,0.057206526,-0.13753481,-0.090686865,-0.06155618,-0.08496107,0.26954693
Zfp97,-0.018746614,0.033391736,-0.02295145,-0.09427979,-0.0050002504,-0.007341011,0.020692857
Lnpep,-0.058314465,-0.12142989,0.22500122,0.16332142,-0.047747936,0.14095473,-0.16369738
Spaca6,-0.018166127,-0.015731012,-0.057222947,-0.058078177,-0.025444202,-0.025801769,-0.016631193
Vmn2r96,-0.014104278,-0.05490336,0.03621555,-0.06826334,-0.041457586,0.287047,0.057622857
Vmn2r97,-0.0047852565,-0.039614722,-0.08658371,-0.04063388,-0.03986705,0.028660087,0.15588474
Zfp677,-0.027950818,-0.0025544567,0.055293236,-0.0034760293,-0.021041432,0.058134824,-0.08496924
Zfp53,-0.00517999,0.119149245,-0.05762492,-0.11537849,0.024515593,0.026413636,-0.0718775
Zfp760,-0.020728692,-0.04575408,0.05535504,-0.016873391,0.038738176,0.08529369,-0.03601476
Zfp942,0.02028563,-0.051410258,0.08973488,0.049147066,-0.038004495,0.09488812,0.046514686
Zfp943,-0.007399072,-0.032829765,0.026525691,0.0008905934,-0.029245654,0.061334997,0.016957896
Zfp994,-0.0037581294,-0.04606052,-0.033290274,-0.07181141,-0.032915205,0.15376548,0.21180211
Gm7072,0.03081368,-0.055117033,-0.0031815837,-0.028424077,0.021771705,0.026896358,0.08472398
Zfp758,-0.023279034,-0.0022280363,0.0031966458,0.0462249,-0.01970435,0.0652234,-0.019140571
Zfp946,-0.020889444,-0.059193976,-0.0695748,-0.009985122,-0.005800578,-0.02436746,0.2871375
Zfp945,-0.040058166,-0.01798049,0.08408955,0.04009005,-0.13853917,0.16146572,0.2820029
Zfp40,-0.0026569448,-0.031045217,-0.017257933,-0.012708394,-0.016638879,0.119934864,0.029053492
Mmp25,-0.005886647,-0.023689335,-0.008513001,0.0005159552,-0.020617042,-0.032948595,-0.05403283
Tnfrsf12a,-0.005273361,0.080840625,-0.08590483,-0.028387764,-0.03514146,-0.064102486,0.10382989
Prss27,0.018234983,-0.026082689,-0.041200165,-0.058463532,-0.013940057,-0.049984764,0.028172992
Abca3,0.0027587076,-0.042784996,-0.15574652,-0.07639546,0.015886217,-0.047060713,0.43626967
Dnase1l2,-0.015250301,-0.04254409,-0.07148997,-0.0014838411,-0.029918788,0.010881927,0.0035887368
E4f1,-0.03285928,-0.022413572,0.08091516,-0.018736307,-0.03675029,0.06440162,0.10908515
Pkd1,-0.034844108,0.03898409,0.018272754,0.05117841,-0.09605946,-0.0076276693,0.22797176
Noxo1,-0.016656104,0.0035521667,-0.049444344,-0.027060837,-0.0048140083,0.06496302,-0.045928936
Rps2,0.16244256,0.23608764,-1.0423561,-0.75918514,0.29228982,-0.22452584,0.78334105
Msrb1,0.060527194,0.015500626,0.011940658,-0.009151455,0.11844935,-0.031986922,-0.45314234
Hagh,-0.039866112,0.024688357,0.03852608,0.09533544,-0.010849625,-0.050472036,0.024430554
Fahd1,-0.028634543,-0.01960465,-0.05718412,-0.030462967,-0.034508385,0.022698723,0.12772192
Eme2,0.020242825,-0.033205822,-0.026214924,-0.0019180172,-0.021131823,0.057516903,0.03584877
Mapk8ip3,-0.0054409546,-0.0040446306,-0.01940389,0.066317685,0.004121343,-0.03312149,0.088069536
Ift140,-0.019295422,-0.03443656,-0.09295364,0.019168057,-0.041122597,0.09689111,0.08831467
Clcn7,-0.019228984,0.000105930565,0.009587708,0.017664894,-0.048196606,0.052493464,0.13141079
Gnptg,-0.08592295,-0.040879555,0.090725645,0.085145436,0.05042595,0.16452551,-0.18489665
Baiap3,-0.021528358,-0.068480834,0.24360928,0.17084096,-0.044583514,0.09115205,-0.40416205
Sox8,0.012595076,-0.014656804,-0.041732084,-0.034725584,-0.018020066,-0.06000131,-0.035321407
Haghl,-0.055234026,-0.09985911,0.045460567,0.016794719,0.029040078,0.28698903,0.034130137
Wfikkn1,-0.0041551627,-0.013905686,-0.025641652,-0.046335433,-0.0011537992,-0.0047255126,-0.05822484
Rab40c,-0.025886446,0.021647602,0.030981379,0.0035828867,-0.027278025,0.0694457,0.07510045
Capn15,-0.02943822,0.028074596,0.06121194,-0.059873685,-0.043585274,0.1700317,0.028636217
Rab11fip3,-0.0109097995,-0.02030022,-0.031448334,-0.038616616,-0.02448969,0.02070389,0.002800428
Tmem8,-0.022745606,-0.014414076,-0.05647245,0.020954344,-0.0018640339,0.16542758,-0.0056384606
Rgs11,-0.0014068341,-0.018661028,-0.05129455,-0.063978516,-0.0224041,-0.07217926,0.046931956
Dusp1,-0.06361172,0.14661233,0.14509566,0.08994027,0.05935577,-0.30801165,-0.62448347
Crebrf,-0.084341586,-0.082712084,0.23464902,0.14832646,-0.16337691,0.080247864,0.10512676
Phf1,-0.041685686,-0.07230782,0.15751697,0.08941819,-0.11445623,-0.13680623,0.17401668
Lemd2,-0.003322157,0.0155733,0.09629323,0.10229598,-0.06977014,0.022228528,-0.048836265
Pacsin1,-0.065725036,-0.0074815257,-0.28778428,-0.17716476,0.02128909,0.40359202,0.50328135
Anks1,-0.049232118,0.03054915,-0.00016419198,-0.0126608275,-0.0033871522,-0.007856183,-0.020691523
Tcp11,0.022152659,-0.03184129,-0.020935023,0.041341625,-0.017769791,-0.057290804,-0.075991936
Zfp523,-0.017989777,-0.0017562674,0.0188707,-0.016736105,-0.06393404,0.1090496,0.086227
Brpf3,0.015970223,0.0040301257,0.039894883,0.018744612,-0.05270048,0.091037355,-0.055992197
Stk38,-0.019946052,-0.062909395,0.10645641,0.09952527,-0.089128576,-0.114767596,0.40174592
Cdkn1a,0.06690594,-0.0019515839,-0.060049206,-0.06418539,-0.016606068,0.02263517,-0.20183638
Pi16,0.0022857715,0.00079215766,-0.05160009,-0.043329336,-0.041821655,0.010679758,-0.007985519
Fgd2,-0.008242446,-0.04364733,-0.041601934,-0.050008968,-0.06285258,-0.044529986,-0.044655144
Pim1,-0.03475031,0.07245699,0.13665427,0.22598769,0.40311715,-0.27097678,-1.3237411
Tbc1d22b,-0.008711006,0.04020105,0.011684956,0.06357118,-0.014144041,-0.047079094,-0.16155757
Gm28043,-0.0027028695,-0.019490847,-0.03312856,-0.01891868,-0.021964654,-0.04742974,-0.028141547
Cmtr1,-0.014222417,0.0012701332,0.04972089,-0.034893308,0.019636706,0.0509224,0.09007957
Btbd9,-0.028501289,0.00086578843,0.05210807,0.06223085,-0.077965535,0.12337903,0.043404344
Dnah8,-0.050909545,0.127335,-0.17303644,-0.026059102,-0.014360793,-0.14621042,0.20707858
Abcg1,-0.03348488,-0.0011714891,-0.041962612,0.021070415,-0.12874292,-0.106139496,0.53357345
Ubash3a,-0.045080915,-0.02835015,0.05969879,0.030230453,-0.09997452,0.06628383,0.39145258
Slc37a1,0.003599571,0.0040243766,0.045176428,0.080963664,-0.09480224,-0.042812146,0.05904606
Pknox1,0.0494481,0.00048142034,0.05738009,-0.04568511,-0.1009958,0.082821436,0.19771484
Sik1,-0.042692307,0.15984927,-0.036486484,0.006238904,0.0185815,-0.21574914,-0.05247479
Notch3,0.03197363,-0.046692166,0.027184017,0.025269043,-0.04304852,-0.071987756,-0.08037129
Akap8l,-0.025453662,-0.027505677,0.036193777,0.092581235,-0.110903345,-0.03385539,0.30622262
Rasal3,-0.07018721,-0.019676734,0.13489619,0.06380173,-0.06758925,-0.026477316,0.24472861
Pglyrp2,-0.032000393,0.09505562,-0.0153152635,-0.063140735,-0.024747431,-0.022591094,0.08689795
Cyp4f16,-0.023535714,-0.021799129,-0.030854233,-0.01908558,-0.028321782,0.011336639,-0.06547592
Zfp871,-0.027942408,-0.0093643265,0.09689308,0.011558114,-0.020468354,0.15638317,-0.033134323
Zfp811,0.0025972426,-0.029122662,-0.04451845,-0.045556974,-0.0076631065,-0.051057313,0.035585262
Zfp799,-0.035998154,-0.037651736,-0.006108104,-0.05988911,0.0029745873,0.034576226,0.17560843
Cyp4f13,-0.024225073,-0.030848091,-0.026857194,-0.01839661,-0.093224294,0.01056805,0.3012276
Zfp952,-0.004632352,0.012603307,-0.06726014,0.00032987297,-0.022081448,0.030962538,0.20398179
Zfp763,0.016903974,-0.033222977,-0.04000592,-0.024352886,-0.035038237,0.11231404,0.06983653
Zfp563,-0.03736419,-0.019914933,-0.02354696,-0.008183281,-0.026328526,0.070421115,0.013803986
Zfp955b,-0.024558796,-0.029078156,-0.025531653,-0.043224894,-0.0062878244,0.05228863,0.25706092
Zfp81,0.019665707,-0.02942339,-0.049804438,-0.036832184,0.0027075491,0.013124351,0.24354419
Adamts10,0.014539954,-0.111110486,0.08641552,-0.03261432,-0.07750105,0.21744494,0.17353211
Pram1,-0.004350923,0.01764623,-0.045591198,-0.05406705,-0.025159499,-0.021007983,-0.044582557
Smim40,-0.04061834,-0.02549322,-0.09909517,0.016390292,-0.049599234,-0.047673818,0.12417363
Daxx,-0.029998422,-0.0021645846,0.023980206,0.045179293,0.0667589,0.013362594,-0.09329778
Rgl2,-0.01322443,-0.0056897965,0.10114211,0.011633612,-0.055983484,0.00058532704,0.09258099
H2-K1,-0.31952572,0.14807935,0.49537167,0.584858,-0.39426535,0.02570512,-0.27284518
H2-Ke6,-0.06152758,0.0018177769,0.056630258,0.01831607,-0.040000036,-0.030017098,0.2399572
Rxrb,-0.021644905,-0.010387388,0.02351381,-0.009545303,-0.020099962,0.02943172,-0.0073361197
Col11a2,0.0024768054,-0.0078020385,-0.095671274,-0.057136294,-0.058818456,-0.064560026,0.08412687
H2-Oa,0.0045587085,0.0016907938,-0.19890364,-0.16801044,0.012488051,-0.088165835,0.27290943
H2-DMa,-0.0052798633,-0.035223495,-0.24062923,-0.12658027,-0.13631542,-0.015044831,0.6452774
H2-DMb2,-0.010620328,-0.046643347,-0.11606326,-0.09811209,-0.053266313,-0.02699872,-0.09355795
H2-DMb1,-0.01764453,-0.004354498,-0.08511046,-0.06241098,-0.041920345,-0.037159596,-0.088140845
H2-Ob,-0.012533725,-0.009919237,-0.15150662,-0.08832576,-0.08323338,-0.1408953,0.26054153
H2-Ab1,-0.014479176,-0.023975404,-0.12799548,-0.09847464,-0.073211014,-0.006417635,-0.12746035
H2-Aa,-0.0133009,-0.026200311,-0.12582995,-0.10926898,-0.067862675,0.03485157,-0.13328284
H2-Eb1,-0.022680748,-0.03388593,-0.09947173,-0.083383374,-0.076599084,-0.006510632,-0.14794415
H2-Eb2,-0.008088738,-0.037268825,-0.069485694,-0.07264507,-0.018967016,-0.022254007,-0.06507337
Notch4,-0.0039624255,0.019656863,-0.042838875,-0.04521095,-0.046003554,-0.022442792,-0.036672115
Gpsm3,-0.037961323,0.011971291,0.19253862,0.115174994,0.055199057,-0.007317152,-0.38581893
Pbx2,-0.017974459,0.0010181041,0.01152632,-0.07650137,-0.015312248,0.14644994,0.06783681
Ager,-0.016617367,0.019694692,-0.056748748,-0.042683024,-0.038573984,0.00046162566,0.03183541
Egfl8,-0.007256427,-0.026766669,-0.0069585145,-0.07686041,-0.03134712,0.07622803,0.011398813
Ppt2,-0.04436799,-0.08138634,0.15687394,0.044581857,0.061935693,0.20208505,-0.13238491
Prrt1,-0.028629307,-0.047689803,0.06048354,-0.00908319,-0.019591039,0.2317685,0.10188226
C4b,-0.020086749,0.0037265227,-0.037142668,-0.04655315,-0.041561395,0.010569888,-0.033671793
Neu1,-0.039237555,0.014947627,0.07544401,0.08296873,-0.06100539,-0.087303534,-0.0017234584
