gene_name,P9,P3,P10,P0,P5,P6,P2,P7,P8,P1,P4
Cdc20b,-0.06093932,-0.012653503,0.057784118,-0.07905744,-0.03094477,-0.027862897,0.008926542,-0.061236635,-0.065670416,-0.07820597,0.032634504
Gpx8,-0.13652708,-0.056739185,0.5047666,-0.16941166,-0.015694702,-0.02875748,0.005812532,-0.13477708,-0.1398454,-0.16449842,0.048516355
Gzma,-0.3197173,0.14210041,1.0096188,-0.77668834,0.24586883,0.459636,-0.4834792,-0.8172025,-0.5728948,-0.7318806,0.20793024
Gzmk,0.22540037,0.25290418,0.15659669,-0.84218127,0.20494087,0.52903247,-0.42101708,-0.5999479,-0.14010462,-0.84400314,0.023257988
Esm1,-0.03037162,-0.05296898,0.7164656,-0.40036651,0.034376007,0.27934054,-0.094475284,-0.38836297,-0.32061335,-0.40772787,0.082713805
Snx18,0.09734136,0.14175099,0.20610066,-0.3727261,-0.03694285,-0.0110068815,-0.113344386,-0.14682092,-0.07580881,-0.20210762,0.12464263
Arl15,0.08836313,0.09666918,0.120831564,-0.11965414,-0.016614161,-0.06439505,-0.050611936,-0.04843687,0.23486437,-0.08435772,0.057913568
Itga2,0.04804512,0.035410747,-0.06889127,-0.17700832,-0.03569041,0.09299162,-0.058705166,-0.12975423,0.1057261,-0.13553551,0.061835036
Itga1,0.5150624,0.098002225,0.21973336,-0.51427865,-0.11738194,-0.04153535,-0.027836278,-0.24591316,0.34745395,-0.48870593,0.10514421
Parp8,-0.016839622,-0.110044196,-0.16679539,0.4732161,-0.14830571,-0.18016192,0.10957301,0.09289173,-0.2531181,0.47868106,0.19452661
Emb,0.46798778,-0.12885492,-0.80839294,0.22636163,-0.25162,-0.35653865,0.08719288,0.82819027,-0.44036,1.0497237,0.16502379
Nnt,-0.06713194,-0.06644864,-0.05507561,0.26245588,-0.0017875152,-0.007861287,0.04183201,-0.05459513,-0.028269952,-0.1068161,0.021114502
4833420G17Rik,0.07383981,0.01948795,-0.023870219,-0.008871965,-0.15134037,0.043191046,-0.103161536,0.14677308,-0.083907336,-0.014559849,0.13313836
Tmem267,-0.07419795,-0.104393706,-0.066481866,0.17641653,0.020433405,-0.048577763,0.16754317,-0.034951713,-0.07577627,0.120035365,-0.11412141
Nim1k,-0.05219934,0.012740181,-0.033908322,0.042487014,0.002003817,-0.0008492407,0.02696094,-0.019212492,-0.09170812,-0.06499492,0.03317353
Zfp131,0.07387141,0.033283405,0.039494447,-0.021401552,-0.093414344,-0.02141539,0.006066335,0.021653932,0.16149619,0.018579299,0.046380665
Gm21188,-0.042192727,-0.038573194,-0.056094255,-0.05528687,-0.032313894,-0.033863842,0.08714127,-0.030187514,-0.00071403105,-0.06575698,0.06753287
BC147527,0.0182701,-0.024544232,-0.10827833,0.20502587,-0.12381817,0.017188028,-0.055058736,-0.025304507,0.05795689,-0.029388491,0.14189696
Kif3c,-0.013135214,0.019207694,0.00061783695,-0.03569036,-0.02897292,-0.00974412,0.005766234,0.012941372,0.018092645,-0.018047236,0.069169514
Asxl2,0.08865273,-0.048564468,-0.029813388,0.37269086,-0.11007101,-0.18827413,0.11189413,-0.046828933,0.018568283,0.043541446,0.10946567
Dnmt3a,-0.052094087,-0.061028916,-0.10582635,0.18103127,0.018933142,-0.18841045,0.057951327,0.14763846,0.30625188,0.052696116,0.09278459
Ncoa1,0.121687084,0.063446976,0.0716183,-0.14966238,-0.05993207,-0.08213808,-0.014754615,0.21330747,0.1853391,-0.20090063,0.0008945764
Itsn2,0.0487632,-0.001109079,0.07855688,-0.054407872,-0.0913917,-0.0049821055,-0.023504278,-0.027604587,0.12442682,-0.026059438,0.08409785
Mfsd2b,-0.041046787,-0.015205851,-0.037828937,-0.014131555,-0.016284157,0.03951186,-0.023805475,-0.054720804,-0.037930835,-0.058158826,-0.015004155
Atad2b,0.04668675,0.048617546,0.045645963,-0.002347147,-0.10714978,-0.1674347,-0.020561123,0.27282763,0.029799573,0.15584174,0.12680791
Hs1bp3,-0.029281389,-0.0559469,-0.08777938,0.034621682,-0.035864875,-0.053930152,0.015798485,0.08509952,-0.06715914,0.1252463,0.017344512
Rhob,0.00241532,-0.09213213,-0.10448018,-0.2250523,-0.15409486,-0.12308873,0.07462229,-0.036826678,-0.27725428,0.8025991,0.09569802
Fam49a,0.25330904,-0.0015651197,0.36507472,-0.35395327,-0.101124756,-0.14592633,-0.015891869,-0.013097523,0.072028406,-0.24431413,0.22782466
Trib2,-0.20080285,0.16442347,-0.37106794,0.46068907,-0.11040998,-0.032992423,-0.11905872,0.27193937,0.01828188,0.1584502,0.08030655
Lpin1,0.13923515,0.052879523,0.44604626,-0.4124506,-0.07819049,-0.07993861,-0.086901166,-0.046248402,0.06538492,-0.26525918,0.18093611
Rock2,-0.08587307,0.01722776,0.0008336972,0.09149128,0.1990588,-0.054933522,0.04097731,-0.06717395,-0.09514063,-0.03820764,-0.07263762
Pdia6,-0.31124547,-0.2216731,-0.30035356,-0.22398876,0.55141115,0.88539255,-0.117908396,-0.26027408,-0.17168923,-0.46787494,-0.5440722
Odc1,0.15810308,-0.17174515,-0.18710175,-0.45604172,0.05569478,0.07611886,0.13711071,0.60366994,-0.20891237,-0.023638176,-0.34535536
Hpcal1,0.07632054,-0.040186394,0.005616717,0.049231984,-0.16029817,-0.13515545,-0.05807798,0.25643432,-0.1800832,0.24716477,0.1748919
5730507C01Rik,-0.018942261,0.0075438316,-0.032226235,-0.061712682,0.020777535,-0.04497454,0.029387511,0.012592487,-0.04608861,-0.0034634513,0.027184444
Asap2,0.00019009634,-0.04087489,0.051920693,-0.07508875,0.0047747274,-0.07841691,0.027143782,-0.1369497,-0.15446132,0.12257183,0.051935524
Rrm2,-0.42384934,0.58785754,-0.26767454,-0.3519592,1.2767867,0.13396643,-0.18294372,-0.74976224,-0.41219693,-0.45353645,-0.93696386
Kidins220,0.119632885,0.023321642,0.15298113,-0.043377273,-0.16093223,-0.07033555,0.008328178,-0.025313303,-0.0018749901,0.10039608,0.15909564
Id2,0.6986543,0.34669176,0.46779177,-1.240847,-0.035778616,0.31780234,-0.28051335,-0.61413985,0.52840114,-1.0867598,0.27014723
Rnf144a,-0.04621688,-0.018516349,-0.277419,0.43336186,0.078215815,-0.06991731,-0.045018077,-0.13652104,-0.20490848,-0.033646904,0.072523065
Rsad2,0.15153587,-0.029664284,-0.22936659,-0.16652386,-0.121564716,-0.12200642,0.01750381,0.53966147,0.20516783,0.13945332,0.077563666
Cmpk2,0.036282167,-0.022014594,-0.22688855,-0.1480124,-0.0719448,0.03539618,0.017669516,0.47677,0.1906607,-0.03861912,-0.062021457
Rps7,-0.19694465,-0.553366,-0.390486,1.6110333,-0.48293266,-0.6736531,0.50128824,0.41895247,-0.054870345,1.6149026,0.23465598
Cog5,0.038605854,0.046989564,0.073636346,-0.024419436,-0.090134,-0.08355969,-0.062713556,0.09690174,0.10698408,0.07841219,0.03774907
Gpr22,-0.038826216,-0.012165372,-0.026564222,-0.0373886,-0.019153597,0.0039654505,-0.01607594,0.012105066,-0.053215306,0.03399784,-0.0018226022
Hbp1,0.16641994,-0.11454483,0.09128608,-0.07764568,-0.20564292,-0.09907809,0.0026748816,0.17439416,-0.07053332,0.20015924,0.20066556
Atxn7l1,0.14461654,0.042161245,-0.052666843,-0.10204131,-0.11005843,-0.062931314,-0.059090357,0.25488564,0.21011116,-0.10333212,0.135079
Hdac9,-0.055954516,-0.009482329,-0.060893457,-0.048992325,-0.0318247,-0.036072537,0.037795555,-0.039596435,-0.050957814,0.0029367236,0.014709332
Snx13,-0.0052744886,0.0076299794,0.028063113,-0.038154036,-0.0223145,-0.041299548,0.013401464,0.029404698,0.028616894,-0.10241242,0.017843418
Ahr,-0.11300782,-0.016948672,-0.15227257,-0.067354985,0.010151216,-0.04935385,0.03425583,0.28116676,-0.05190179,0.1697723,-0.009393036
Tspan13,-0.23012602,-0.008669433,-0.4825876,0.4042733,0.11910231,0.036965158,-0.057619914,0.20096946,-0.11525366,0.21483636,-0.06261937
Bzw2,-0.090010665,-0.27747524,-0.31261522,0.48835778,-0.052265704,-0.09448269,0.28686455,0.53097755,-0.2520626,0.36753523,-0.32796946
Sostdc1,-0.037028603,-0.028559363,-0.03673838,-0.036782067,-0.026040623,-0.0381969,-0.0034171399,0.24859814,-0.037322216,-0.0369534,-0.04118092
Arl4a,0.020366916,-0.07091993,-0.017050395,-0.23256762,0.052931853,0.09734342,-0.042970266,0.059652396,0.08113938,-0.08689362,0.0008560798
Lsmem1,-0.03782472,-0.021792924,-0.04334002,-0.04283461,0.010512933,0.06024966,-0.018844917,-0.05741311,-0.055515815,-0.05446767,-0.034833625
Ifrd1,0.1023178,0.03468286,0.071669064,-0.40828615,0.024648504,0.065404855,-0.07859086,0.11218379,-0.123335086,0.029316476,-0.0688941
Zfp277,0.035811096,-0.0075868424,-0.0074663972,-0.03457732,-0.061444875,-0.048728395,-0.003490125,0.11406211,0.13059087,0.029039593,0.08341976
Dock4,-0.07552787,-0.03558656,-0.0031605358,0.014602149,-0.048339624,-0.0279215,0.01803968,0.054212302,-0.070165746,0.02697451,0.07788706
Dnajb9,0.13525456,-0.24159932,-0.060394846,-0.32290146,-0.05116623,0.14887917,0.012631986,-0.00061651005,-0.24019071,0.35617217,0.054793715
Pnpla8,-0.06973604,-0.09440767,-0.049953178,0.23568928,-0.092336155,-0.069120675,-0.0041540405,0.098400295,-0.018914603,0.26785937,0.14388767
Strn3,0.07936557,-0.02849115,-0.0018582805,0.08182591,-0.062051293,-0.11735599,0.029285029,0.12281102,-0.01414617,0.05288652,0.14378309
Heatr5a,-0.020122612,-0.04524601,-0.1030069,0.2774831,0.04097375,-0.057920825,0.0046048565,-0.0742476,-0.021509783,0.043229524,-0.014570553
Arhgap5,-0.14576405,-0.14007881,-0.20962475,0.9936687,-0.10790841,-0.19670017,0.14540109,0.10054626,-0.2204754,0.19262603,0.09160738
Cfl2,0.001860438,0.026908735,-0.07969646,0.11217685,0.047914315,-0.009269887,-0.028560478,-0.038503952,0.01815879,-0.016025186,-0.021432007
Srp54b,-0.018610686,0.0051436187,-0.043264825,-0.053560738,-0.009288573,-0.033940848,-0.027085489,-0.007664148,-0.028141946,0.007503292,0.0071258345
Nfkbia,0.29799405,0.104363486,0.30634114,-0.7756216,0.11443437,-0.08667151,-0.31042597,0.3479446,-0.48740825,-0.39411914,0.008187235
Ralgapa1,-0.025006535,0.039922446,0.04404734,0.1582505,-0.056742392,-0.18137774,0.08878037,0.04355398,0.056162383,0.040402565,0.13628264
Mipol1,-0.01796773,-0.033992562,0.07215764,0.17697656,-0.05081816,-0.06617296,0.04171828,-0.011224955,-0.00055223884,0.023558304,0.108172104
Gm527,-0.074937046,0.020805707,0.0028060426,-0.057018187,-0.022284765,-0.029496621,0.014536491,-0.015872214,-0.04673592,-0.028609328,0.027540848
Klhl28,0.072879665,0.032891367,0.080477096,-0.04929906,-0.10979912,0.04029827,-0.03336446,-0.03235093,0.11335571,-0.19611786,0.14645316
Togaram1,0.04509585,-0.05855122,0.04336769,-0.032798104,-0.028509986,-0.05107128,-0.01613353,0.20070392,0.0051391963,-0.009173821,-0.030165397
Prpf39,-0.006990412,-0.03593504,-0.017350674,0.10476516,-0.15864925,-0.050568905,0.0832926,0.12293914,0.012114959,0.17849725,0.07747735
Mis18bp1,-0.24955173,1.484593,-0.16864173,-0.21591343,0.19634452,-0.35759482,-0.51181066,-0.3833968,-0.28795117,-0.21562696,-0.018469224
Rps29,-0.6501143,-0.3370233,-0.7358418,1.8655663,-0.23540598,-0.3392524,0.24627808,0.46147814,-0.17611854,1.5140556,0.05995785
Klhdc1,-0.07329204,-0.061097343,-0.17550701,0.40428793,-0.12360692,-0.10204777,0.024065292,0.021357035,0.121296756,0.35461298,0.105533324
Nemf,0.0015545329,0.05637,-0.053444576,-0.10923044,0.029422339,0.04909082,-0.018984765,0.064264506,0.050011877,-0.10094429,-0.04269887
Sos2,0.16077164,-0.020900263,0.09122476,-0.18994452,-0.06995391,-0.040568754,0.023829393,0.051384132,0.12156536,-0.09388884,0.07518719
Map4k5,-0.058552284,-0.054073226,-0.054075226,0.075224526,-0.05155068,-0.06261851,0.06144911,0.007473745,-0.03246031,0.017064549,0.060164694
Atl1,-0.028105725,-0.016651886,-0.04553296,-0.03335204,-0.006161856,-0.0052261767,0.0028856625,-0.024624197,-0.02796661,-0.054067697,0.01344306
Nin,0.08020186,0.07915789,0.023785021,0.11005075,-0.010961879,-0.113776065,-0.028414078,-0.16299431,-0.14517663,0.09292504,0.20511761
Pygl,-0.052222747,-0.04086134,-0.05344588,-0.03220457,-0.034083866,-0.034814052,0.05449118,-0.029786196,-0.057307437,-0.061519094,0.068574026
Frmd6,-0.048035756,-0.051077195,0.06745137,0.17551175,-0.04112852,0.0069543025,-0.015402979,-0.031311486,-0.10515567,0.060977846,0.0053557125
Arid4a,0.14363725,-0.008080185,0.17318831,0.026840737,-0.20513688,-0.17993812,0.0883592,0.0867931,-0.105274186,0.07760345,0.13852455
Daam1,0.018872464,-0.034215175,-0.041185193,0.082916506,-0.063636675,-0.05132185,0.10101879,-0.05953111,-0.0030007414,0.11408716,0.08944537
Ppm1a,-0.042883694,0.008812914,0.18593058,-0.030476656,-0.035368677,0.030094406,-0.049396586,0.007967225,0.041379318,-0.14762849,0.02386156
Slc38a6,0.0027828475,0.041428674,0.012404135,0.09726287,-0.0685575,-0.052361965,0.050930813,0.05693618,0.002771484,-0.11018474,-0.0049847537
Prkch,-0.08912929,0.1638557,0.16839893,-0.22414142,-0.018035067,-0.06634169,-0.20241028,0.06214844,0.28350806,0.09148832,0.12976296
Hif1a,0.14549918,0.19933106,-0.20390889,-0.74939525,0.07764465,0.16611037,-0.1396654,0.90259016,0.4535457,-0.68443626,-0.25708753
Sgpp1,-0.015810102,-0.0027756083,-0.059656817,0.096265666,0.009430789,-0.031495653,0.047644615,0.06664978,0.034513295,-0.016758524,0.022208042
Akap5,-0.051823843,-0.03866454,-0.060064916,0.041332014,0.015811402,-0.013264633,0.030354911,-0.008851535,-0.06678592,-0.039043445,0.008951962
Zbtb1,0.021313328,0.03383574,0.058050957,0.014066299,-0.052660584,0.09409407,-0.06272155,0.1022344,0.15259255,-0.41972485,0.0037707759
Fut8,0.09830583,0.3085726,-0.09620296,-0.17370549,-0.01001822,-0.10352152,-0.15576473,0.14225636,0.5370122,-0.31882533,0.10336199
Gphn,0.053406112,0.069988675,-0.010530978,0.058883667,-0.054689467,-0.07974273,0.026957199,-0.024377167,0.040717285,-0.008661521,0.020030808
Mpp5,-0.09190729,-0.012460636,-0.04089417,0.3049462,-0.07582371,-0.106362544,0.0512896,0.008322705,-0.14432634,0.12561633,0.072604135
Zfyve26,0.033862703,0.017776761,-0.15686014,0.04048514,-0.0006345304,-0.061960123,-0.05044937,0.08673268,0.030886812,0.03160569,0.049137447
Zfp36l1,0.1606132,-0.034120336,-0.19142379,0.2888647,-0.2995955,-0.43023422,0.027647978,0.45842007,-0.35369968,0.5359484,0.33198845
Actn1,-0.44888,-0.025567831,-0.6797029,0.9405777,-0.052043762,-0.07074684,-0.13739197,0.6097062,-0.20471989,0.72020054,0.025815293
Dcaf5,0.13421562,0.016267419,0.04391332,-0.12482761,-0.09121158,-0.11698677,-0.0150331855,0.10987845,0.08383454,-0.014675192,0.049143963
Susd6,0.13083209,-0.008667415,-0.027433781,0.17349026,-0.18651113,-0.18208043,0.01753629,0.06700496,-0.100143574,0.19362931,0.18143116
Gm4787,-0.039175976,-0.02402098,-0.024606725,-0.023644648,-0.033763304,0.0037413435,-0.031082967,0.00079593086,-0.026908493,0.013070661,0.033518057
Adam4,-0.038502965,-0.023442777,-0.05296729,0.029075572,-0.02865651,-0.015426792,0.0015563733,0.052435465,-0.06009051,0.16751164,0.012534686
Map3k9,-0.05219132,-0.03448552,-0.064996414,0.013774292,-0.030304184,-0.043010224,0.036238335,-0.006351588,-0.03348686,-0.0014889147,0.05026615
Pcnx,0.083647445,-0.07253026,-0.007676471,0.112701155,-0.10859351,-0.06948618,0.025613144,0.109190054,0.04677408,0.011307745,0.11552335
Sipa1l1,-0.019497657,0.1344051,-0.25503704,0.16826622,-0.09142026,-0.15278511,-0.111278296,0.07032022,0.04164706,0.10445672,0.09718749
Zfyve1,-0.04630503,0.0731737,0.031740326,-0.010781275,-0.021269748,-0.09149048,0.030882815,0.008874185,0.13064732,0.06439163,-0.001332304
Numb,-0.026372718,-0.006433383,0.0041084005,0.12717873,-0.06725428,-0.084216475,-0.018725282,0.049035892,0.06290504,0.09852974,0.08923061
Acot2,0.015581689,-0.09134578,-0.108294986,0.13697025,-0.05022736,-0.06670943,0.010686624,0.13209173,0.027107514,0.22931291,0.027889304
Pnma1,-0.036208168,-0.04830155,-0.08350726,-0.038036186,-0.039328817,-0.058137983,-0.012172371,0.025634855,-0.07335211,0.04094005,0.024447443
Elmsan1,0.046998028,-0.036627445,-0.07570996,0.17438118,-0.117965706,-0.1614136,0.013769167,0.017110292,-0.23829208,0.2868166,0.19962786
Fam161b,-0.03815083,0.0059778774,-0.057138205,-0.013095784,-0.038917057,0.0014313052,-0.011642601,-0.038734984,-0.04183959,-0.029762127,0.026070645
Bbof1,-0.046241596,-0.016517246,-0.092247605,0.022015026,0.013856316,0.032516666,0.026975019,-0.03808786,-0.0085195685,-0.040263746,0.0062931585
Aldh6a1,-0.07316029,-0.052726764,-0.039508987,0.16073902,-0.041633036,-0.07192058,0.020679867,-0.029415317,-0.060752302,0.15713795,0.008079909
Abcd4,0.009246048,-0.0066352175,0.03409109,0.06228066,-0.043026652,-0.018761711,0.00158551,0.08192368,-0.0060129776,-0.029310308,0.034725696
Npc2,0.24040966,-0.16277872,-0.09530443,0.5019092,-0.37365523,-0.25412115,-0.06467357,-0.4186699,-0.109470986,0.877334,0.41551924
Prox2,-0.099592425,-0.0089156795,-0.015553641,0.035379097,-0.03232181,0.029788109,0.009991525,-0.03377362,0.07439062,-0.017954,0.0014161346
Mlh3,-0.07240698,-0.05245092,-0.08193189,0.4071506,-0.003678872,-0.10896399,0.051195238,0.011308304,0.0040067513,0.0025121083,0.07068174
Fos,-0.042541675,-0.075685166,-0.13593933,0.054652438,-0.09295687,-0.31860533,0.07075274,-0.14878151,-0.8125228,1.2562537,0.23597838
Batf,-0.0019011128,0.13081032,-0.3226721,-0.58004886,0.15782286,0.27734703,-0.041847587,0.9919307,0.25640652,-0.5313398,-0.5004686
Tgfb3,-0.016541447,-0.0051353956,-0.068557575,-0.023699226,-0.03870984,6.3029046e-07,-0.012840947,-0.04265047,-0.06576614,-0.06752953,0.06803506
Gpatch2l,0.08392299,0.11133242,-0.02682683,-0.050175652,-0.06875408,-0.06809892,-0.001653177,0.044770673,0.039880652,-0.09980292,0.11892715
Irf2bpl,-0.024390746,0.05824797,-0.15659803,0.27593258,-0.10414963,-0.03398345,-0.0053234147,-0.09867746,-0.10654968,0.21971123,0.08474486
Cipc,0.057956044,0.009834801,0.07441183,0.03185275,-0.09228607,-0.009072656,-0.03952146,0.012047329,-0.21116842,-0.05585797,0.10329802
Alkbh1,-0.079046145,-0.16532305,-0.32930434,-0.027401026,0.11013109,0.17938907,0.10494363,0.12251125,-0.087126166,0.3671274,-0.10838243
Ptpn21,-0.025314497,-0.043393288,-0.04431593,-0.002754329,-0.03621493,-0.010942188,0.0753262,0.048611905,0.1261788,-0.016307315,0.020305954
Eml5,-0.07048343,-0.115956865,-0.13924453,0.3399501,-0.036999114,-0.14085299,0.036323164,0.106239595,-0.1076903,0.4359444,0.09547985
Foxn3,0.09041965,0.27633178,0.25596243,-0.20890263,-0.16280796,-0.3230296,-0.089481495,-0.15348992,0.7020272,-0.22751822,0.26229888
Ttc7b,0.20012978,0.020822505,0.084911555,-0.20020625,-0.020728452,-0.12933989,-0.02424127,0.11474649,0.005504388,-0.13205245,0.14135928
Dglucy,-0.10952911,-0.042307466,0.17179759,0.042645246,-0.06600099,-0.086692534,0.023846494,0.02438211,-0.12959582,0.14628579,0.013574291
Gpr68,0.051982217,0.07578399,0.002079883,-0.011507888,-0.09365275,0.059104983,-0.109766334,0.04875068,0.3241453,-0.21643576,0.13040662
Ccdc88c,0.24959199,0.032624234,0.82916796,-0.34942514,-0.09402682,-0.26425618,-0.05638089,-0.30640364,-0.30590773,-0.18693775,0.30871978
Trip11,0.17579995,0.0075173015,0.1912977,-0.08386358,-0.14961961,-0.16795711,-0.052517984,-0.0047654114,0.14853844,-0.07827822,0.17627905
Lgmn,-0.06704474,-0.06434383,-0.08089249,-0.059708823,-0.012107583,0.0038130595,0.06917734,-0.06380433,-0.085345775,0.025296463,0.092724
Btbd7,0.08568819,0.037807405,0.20098196,0.013732511,-0.16887803,-0.06919379,0.0722018,-0.043414675,0.01158997,0.050129857,0.1267607
Asb2,-0.016407501,0.020940857,-0.07897187,-0.07827585,-0.04438605,-0.055734,0.038909357,-0.035740614,-0.024194073,-0.015206423,0.067971595
Ifi27,-0.021319276,0.19269,-0.07985277,-0.16645469,0.05355043,0.22392756,-0.42026177,0.3189744,-0.30421638,-0.11160806,-0.017537374
Ifi27l2a,-0.089775234,0.37822104,-0.7848943,-0.74531436,-0.07850407,0.26308614,-0.5286896,1.0765613,0.66214377,-0.031693086,0.16866355
Serpina3f,-0.073699936,-0.003806583,-0.1092466,-0.08591608,-0.059151188,-0.042893577,-0.0049210433,0.04381289,0.18099125,-0.0745105,0.058954857
Serpina3g,-0.008242977,0.00069425994,-0.22310732,-0.20275302,-0.12028477,-0.06805748,0.076480836,0.26488924,0.28233236,-0.118685596,0.18623485
Dicer1,-0.027415384,-0.040692296,-0.09736967,0.2684261,-0.023604607,-0.06657136,0.122933164,0.086371265,0.08238377,0.010174296,-0.03796514
Bcl11b,0.20402609,0.028090572,0.41449788,0.6661627,-0.28195983,-0.30375314,-0.056991518,-0.17072201,-0.29121432,-0.18916075,0.35002738
Evl,0.22202048,-0.19302756,-0.5169879,0.91067773,-0.41426337,-0.43126768,0.03781578,0.5480642,-0.5135714,0.66416967,0.29931313
Degs2,-0.029033491,-0.053223554,-0.11580372,0.055484273,-0.035078634,-0.06582955,0.011726295,0.013108573,0.0054902886,0.089557946,0.059382692
Slc25a29,0.0074440837,-0.02339072,-0.020747904,0.008481677,0.0027078935,-0.024107682,0.020599868,-0.015544445,-0.05964648,-0.03352392,0.056035064
Dync1h1,0.08574768,-0.068442106,0.17608944,0.099379264,-0.024910448,-0.17056747,0.0043729027,0.020833092,-0.058789957,-0.13984327,0.112235986
Hsp90aa1,-0.35457477,0.0050465325,-0.3143022,-0.4773231,0.6776933,0.45205164,0.14834008,-0.18605995,-0.5204352,0.2197029,-0.893583
Tecpr2,-0.016861653,0.020690586,-0.02082818,0.14297922,-0.009219557,-0.07485019,0.06706727,0.0058849393,-0.011313624,-0.039616067,0.023521543
Rcor1,-0.043987457,0.08428473,-0.0837735,0.12980063,-0.12364964,-0.04988003,-0.021688864,0.09686293,-0.028526595,0.19209789,0.057487324
Traf3,0.051815182,-0.02237714,-0.026701001,0.09252717,-0.039090488,-0.12195948,0.08315039,0.049764104,-0.08997344,-0.025098909,0.010860472
Lbhd2,-0.053507958,0.011454722,-0.062211435,-0.07336119,0.049039446,-0.026772948,0.004011495,-0.024401348,0.27167904,-0.07577286,-0.053771943
Tnfaip2,-0.05097798,-0.039023377,-0.061213788,-0.060942642,-0.032414183,-0.043773297,0.119501516,-0.029818168,-0.05759006,-0.029762307,0.062323846
