gene_name,0_A,0_C,0_N,10_A,10_C,1_A,1_C,2_A,2_C,2_N,3_A,3_C,3_N,4_A,4_C,5_A,5_C,6_A,6_C,6_N,7_A,7_C,8_A,8_C,9_A,9_N
Fn3k,-0.019633753,-0.3717071,-0.12065325,-0.28247127,-0.5483928,-0.29918802,-0.2542591,-0.25282574,0.036527652,-0.04899519,-0.13331382,0.0368778,-0.16580346,0.26024485,0.001985369,0.23618019,-0.1612166,-0.07043972,-0.18402089,-0.21419898,0.04749142,-0.3905653,-0.18603893,-0.41568097,-0.060832378,-0.10949345
B3gntl1,0.089124426,-0.7884682,-0.20673788,0.5738388,-0.099943936,-0.15779874,-0.26445448,0.56954443,-0.13306004,-0.15023114,1.3873032,-0.073858045,-0.0615152,-0.049949978,0.29493803,0.23682706,0.19653653,0.8372514,-0.53002995,-0.52067363,-0.46873844,-0.16664024,1.2731433,0.0033201578,0.00021265072,-0.25670844
Metrnl,-0.3569176,0.59714067,-0.20082687,0.42395172,-0.2776724,0.13486995,0.1296364,0.49994302,-0.122784235,-0.14326155,-0.38796043,-0.066895954,-0.5181296,-0.005915104,-0.23986956,0.22483838,0.94052494,-0.120090514,0.19450854,-0.5025946,-1.0882611,-0.647107,0.9578805,-0.046831354,-0.37929484,-0.24927682
Tasor2,-0.15719956,-1.0476875,-0.50145805,0.23141423,0.2619184,-1.0054826,-0.40493712,-1.2764015,-0.7088405,-0.49688786,1.3478335,-0.45071462,1.9378281,-0.51623344,-0.13816214,-0.23159793,0.017970612,0.63178825,0.7975479,-0.22849801,-0.60634404,0.4373623,-1.5468487,-0.12943675,1.2285794,0.8080073
Asb13,0.47837096,0.71329874,-0.3986306,0.23263009,0.8692109,-0.76880556,-0.3579225,-0.4794324,1.4499326,3.5511804,0.59672296,-0.31628144,0.8554623,-0.785008,-0.37211713,-0.63587403,-0.6788199,0.6537754,-0.2937081,1.0844259,0.4158357,0.23858355,-0.23087358,0.29256052,0.71312344,-0.56642705
Akr1c13,-0.36289307,0.004752945,-0.27868184,0.43389672,-0.3109697,-0.06271973,-0.60166967,0.7379104,-0.27365053,-0.23485282,-0.6235025,-0.16586964,0.35294333,0.2432401,0.35357952,0.85629183,0.29491895,-0.27299893,-0.3297908,0.55522287,-1.4571396,-0.5317325,-0.75605744,-0.26170313,-0.035762075,2.5040848
Akr1c12,-0.20233251,-0.33796957,-0.11681412,0.2739122,-0.4376853,-0.21178505,-0.3431071,-0.16695105,0.045106195,-0.044493876,-0.118214674,0.042292204,0.034983546,0.20831725,-0.085835524,0.31760034,-0.101029925,0.016453937,-0.07704186,-0.19833179,-0.4152428,-0.11176265,-0.16576773,-0.37622753,0.06779442,-0.10094249
Klf6,2.84006,-0.42939448,-1.3739443,1.6044086,0.24108881,1.5320545,-0.11007094,1.0962969,2.1832967,-1.5224937,-0.19687559,-1.5886152,-3.5039961,0.35570535,-1.4575607,-0.2910167,-1.4737259,-0.4778281,-2.7565722,-1.8298957,1.9396648,-1.3961165,-0.02566262,-3.3997693,2.3832142,-2.3083003
Dip2c,-0.42437583,-0.42503503,-0.124004796,-0.5229537,-0.42175165,-0.11222103,-0.31304666,-0.12397038,0.027438553,-0.052903518,-0.15138945,0.031401142,0.13765927,-0.15556167,0.20732878,-0.23359434,-0.06250178,0.78824896,1.0655078,-0.23151658,-0.5612706,-0.23243202,-0.2135886,-0.47104537,0.120404445,-0.120087296
Zmynd11,0.7600094,-1.4006753,1.4025525,1.1192865,0.9844824,-0.0098417085,-0.82858723,0.18767668,-1.0072054,-0.6726845,0.51743716,-0.64483964,0.61650985,0.29075196,-0.55935603,-0.23141018,-1.3502787,0.71502095,-0.78557795,0.8729333,-0.0023834421,-1.1312796,-0.56511307,-0.055359136,0.9153553,0.26815847
Mtr,-0.128647,-0.5117691,-0.28024435,-0.26429367,-0.50322604,-0.03965507,0.012214317,0.3998497,-0.29117343,-0.23649798,0.5043719,-0.17464946,0.37636882,0.10457409,-0.039232824,-0.13047414,-0.44025007,0.03549829,0.27951372,-0.8111852,-0.089914784,-0.24791405,-0.11774041,-0.2253866,0.21385817,-0.40843028
Actn2,1.0920954,0.08532816,-0.35773292,0.62073934,0.35434324,-0.19768734,-0.7108028,-0.49840674,1.6338456,-0.32800004,0.5555511,-0.261126,1.3868064,-0.15791847,-0.58291835,-0.40431002,-0.638132,0.102696024,-0.12831558,-1.0260468,-0.92006886,-1.1138952,1.7528893,-1.4948497,0.8881587,-0.48586315
Lgals8,0.5919144,0.23398073,-0.4451775,-0.026405452,0.45515072,0.3358159,-0.15562703,0.27667302,-0.6028477,-0.43063658,-0.241046,2.8563488,-0.21181372,-0.48465884,-0.65504354,0.5322322,0.051730152,-0.05073855,-0.85432357,-0.1454071,0.6007346,0.3078403,-0.62644434,0.13839467,0.07754595,-0.66458356
Edaradd,0.4950122,0.4545511,-0.16155763,-0.14341557,-0.037999608,-0.27883333,-0.4077899,0.083433546,-0.04180008,-0.09712897,-0.25420216,-0.014683409,-0.13454023,0.27169475,-0.20046936,-0.1047891,-0.2931824,0.48893654,-0.22977377,-0.35494217,-0.19809242,-0.40457293,-0.3215185,-0.07297777,-0.2742535,5.659926
Ero1lb,-0.13165459,-0.5773367,-0.26926526,0.18576905,0.4246588,0.008690448,-0.354892,0.29231188,-0.26345852,-0.22366759,-0.3457543,-0.15767409,-0.35675716,0.53445333,0.05962081,0.6603931,0.5994074,-0.26162437,0.21726155,-0.7589162,-0.09956809,-0.45959145,0.058618575,-0.23897657,-0.11285976,-0.37775376
Lyst,1.6509374,0.56983036,-0.6725801,0.5859681,2.087958,0.07775971,1.1668049,-1.2473004,1.357003,-0.69811773,-0.95077217,-0.6712076,-0.116104886,-0.57952535,1.3808906,-1.618483,-0.6993708,-1.1200416,0.4149516,1.0433801,-1.4828303,-0.7502481,3.8992622,2.8937178,0.34023,1.1223382
Ggps1,-0.44956374,1.0159819,-0.5086333,-0.100593105,0.41696882,-0.3089015,-0.4683789,0.10202618,-0.7371576,2.3952744,-0.8205147,-0.46659115,0.1768939,-0.07159091,-0.19703422,0.07440281,0.026141264,-0.22668682,0.0052192844,-1.1921649,-0.08369737,0.65440315,-0.076242924,-0.04567609,0.78272045,-0.7912887
Arid4b,1.2480075,1.0329475,-0.90614444,1.1496286,0.36586168,0.046338465,-0.22466119,0.25422928,-1.5192792,0.95826787,-0.95180357,-0.97747445,-0.11063092,-1.3815745,-1.2224761,-0.8218663,-1.2543801,0.43790582,0.08826473,0.4093481,1.6521016,0.2291995,-1.373854,-0.13994534,1.0754392,-0.14696653
Cdk13,0.5995379,0.30179483,-0.65296763,0.23302513,0.50281507,-0.36409414,-0.21318285,0.33620864,0.1950996,-0.67487615,-0.12679566,-0.6522186,0.14477172,-0.3309419,0.03188547,-0.32139385,-0.45588058,0.49636155,0.36441457,1.2708691,-0.11404678,-0.17620322,0.5119665,-0.12260464,0.5709583,-1.0379568
Yae1d1,-0.6193881,-0.29013848,3.4015412,-1.0071691,0.08092038,-0.65928745,-0.43336704,-0.31301352,-0.29058897,-0.23375237,0.96235234,-0.17354408,0.76057607,0.25039488,0.09511075,0.481472,0.25135073,1.3081203,1.7711164,-0.17592092,-0.38304785,-0.17525347,-0.8665322,0.37246594,0.2571979,-0.41219345
Vps41,0.4618958,-0.004817148,2.1068707,0.44668248,-0.49511644,-0.36751187,-0.08036888,0.46680313,0.83765125,-0.47113466,0.9689157,-0.4306295,-0.3821433,-0.17191637,-0.21860617,-0.114764385,-0.27852136,-0.38412955,1.1058335,-0.67428285,0.79405093,0.6409689,0.8725338,0.42776048,-0.05807403,-0.746876
Trgc1,-0.42761302,0.5127601,-0.1502045,0.5438108,-0.67750347,-0.05410453,-0.39124766,-0.42220962,-0.021485334,-0.083750315,-0.22500896,-0.0010404643,0.1461306,0.031465176,-0.1159681,0.019823324,0.1444288,0.22042762,-0.33635974,3.9297223,-0.67909575,-0.23223463,-0.2926928,-0.5337511,0.039639596,-0.15963204
Trgc2,-0.74311495,-0.4605177,4.125913,0.29924655,-0.7008902,-0.21298276,-0.34961793,-0.42430115,-0.079955,-0.11307258,-0.33119905,-0.037533928,0.2566608,0.5670442,0.07531672,0.52077174,1.0372795,-0.065765694,-1.2452394,2.5117962,-1.0271858,-0.53915507,0.6411078,0.08425718,-0.31355995,-0.22033316
Trgv2,-0.6282443,-0.59101635,-0.13947599,0.5102506,-0.8509188,0.054811597,-0.3702196,-0.12713236,-0.009143933,-0.07101642,-0.21839148,0.008638789,0.0031626797,0.62107724,0.12554443,-0.22052991,0.24570677,-0.08560745,-1.0108238,1.3336555,-0.5703929,-0.35754228,-0.3076692,-0.09433849,-0.30051875,-0.15848117
Trgc4,-0.6918606,2.496473,-0.16188498,0.3331368,-0.93721145,-0.32371983,-0.07719425,-0.5784243,-0.0495448,-0.09741938,-0.27694118,-0.018432012,0.48405644,0.39381206,0.55039465,0.05565,0.9218827,0.40000758,-0.8258251,0.49178407,-0.89915043,-0.22247545,-0.3664335,-0.6036939,-0.28444225,-0.18947981
Gpr141,-0.4017618,-0.33737198,-0.11194684,0.7262966,0.5140326,-0.115830235,-0.36963627,-0.18879326,0.053155635,-0.03874943,-0.10771732,0.047831915,-0.16225351,0.05055857,-0.10470459,-0.038114436,-0.10791998,0.46295154,0.8030389,-0.18433721,-0.4212242,-0.22921586,-0.15747283,-0.25927287,-0.019730909,-0.09562864
Elmo1,0.7868385,1.1253859,-0.8614251,0.2842392,0.19833902,0.84487087,1.2452129,1.1966288,1.7881342,1.1409447,-1.6675055,0.9785778,-0.4128359,-0.12460356,-0.35011485,-1.4713573,-1.2665362,-0.32188994,-0.22550121,0.68284667,0.46175075,-0.26274619,-1.1255425,-0.32108775,-0.17744315,1.1379468
Aoah,-0.52426594,-0.34207076,-0.12186116,0.33449456,-0.34000242,-0.27876404,-0.32383984,-0.25467458,0.036526166,-0.050447352,-0.12981337,0.03643856,-0.20191053,-0.006989912,-0.074427515,-0.07535232,-0.10075309,0.3946761,0.008074979,-0.21334855,-0.41529644,-0.3403429,-0.1758057,-0.33156765,-0.055646334,-0.10690884
Olfr1369-ps1,0.10583549,0.39392263,-0.096093744,-1.5878861,-2.61349,-0.46337366,-1.1199521,0.15015869,0.032359257,-0.01941327,1.3756896,0.04384086,0.17296022,0.9952928,-0.48500168,0.62582326,-0.2989405,3.346032,0.31865263,-0.24058424,-0.6475862,-1.0474445,0.50352526,-0.62190187,-0.04072661,-0.17025535
Zscan12,-0.722309,-0.7049777,-0.19412085,0.10795787,-0.23881403,-0.31503242,-0.4125297,-0.38027894,-0.10670267,-0.13541347,-0.35823062,-0.05692419,1.0974752,0.019237027,-0.23177238,-0.2998693,-0.44334355,0.5179437,1.3082749,0.888781,-0.3969468,-0.18046552,-0.44505715,-0.7202886,1.1621903,-0.23219527
Zkscan3,-0.7119608,-0.18182136,-0.44638917,0.5559688,0.26351556,-0.7768661,-0.1048346,-0.35866725,2.0132272,-0.4321425,2.9223018,-0.37931356,1.4705706,-0.54363585,-0.73842204,-0.67803633,-0.5619462,0.29662517,0.12816261,1.4381069,0.53081524,0.45721987,-0.8442595,0.07831917,0.5384884,1.1203494
Zscan26,-0.56111056,-0.45267946,3.2393367,0.2580899,0.13792992,-0.32751796,-0.0025318158,0.368308,-0.41525957,-0.3189987,0.97065455,-0.258219,0.7992128,-0.2924662,-0.39150363,-0.48280403,-0.6342247,0.4478561,0.31668186,0.360288,0.10782951,-0.3046339,-0.39721733,-0.25658178,0.38209236,-0.5011309
Zkscan8,0.24428716,-0.25715795,-0.21214809,-0.4857631,-0.02164192,-0.31652787,-0.28757936,-0.4629857,-0.14380065,-0.15659247,-0.4193925,-0.08085617,0.7664546,0.10085672,0.462853,-0.045695335,-0.27055556,0.05653967,0.5366472,-0.5401134,-0.61207885,0.33865854,-0.5206382,0.26002166,-0.060822982,4.0217757
H1f5,-2.2662523,-1.4222548,-0.24089956,-3.2748811,-2.4858468,5.3626213,5.4713316,-0.86006474,-0.33366382,-0.18863031,-0.35917947,-0.18027899,-0.8536439,6.620318,5.5188403,-3.9989402,-2.9857643,-3.4835234,-2.8102438,-0.9310218,-2.2698414,-2.9743555,-1.0031604,-1.6487854,-1.1107876,-0.57580215
Hist1h2ap,-1.8711138,-1.9345585,-0.21238998,-2.3409894,-1.6822183,5.727127,5.8837433,-0.97642004,-0.24160749,-0.15558085,-0.1769972,-0.12678362,-0.76578784,4.7804484,3.8757436,-3.587283,-2.6906388,-3.413859,-2.7358809,-0.7517839,-2.402,-2.458097,-0.7864706,-1.6041894,-0.9083553,-0.4568615
H4c9,-1.7477282,-1.8585922,-0.34812686,-2.7191398,-3.1191711,2.62042,2.4547367,-0.9582281,-0.5246716,-0.31499958,-0.72546947,2.036629,-1.0896612,4.1636734,4.0561166,1.1353381,0.9219881,-2.6456287,-0.49089658,-1.2689484,-2.1795535,-1.8917162,-0.5782208,-1.1283691,-1.2273325,-0.7196121
Zfp322a,-0.6185189,-0.3464135,-0.34543583,0.05722381,0.29452354,-0.22183391,-0.060570244,0.0060206894,-0.4195529,-0.31316414,0.06212087,-0.2584865,0.61047566,-0.12510516,0.24230748,0.5498493,1.343078,-0.50624645,-0.6904344,-1.043172,0.37460166,0.660114,-0.17232718,0.5266803,-0.73465985,-0.5198207
H1f3,-0.66401404,-0.6956122,-0.2634856,-1.605078,-1.7718612,2.6271646,3.640641,-0.09881248,-0.30061927,-0.2162242,-0.18273687,-0.17299202,-0.9114574,3.1885664,2.6934004,-1.7731249,-1.5445738,-0.86299384,-0.523977,-0.843488,-1.4443425,-1.4438239,-0.41769144,-0.55036455,-0.64959604,-0.46280146
H2ac8,-2.086988,-1.8606818,-0.24223414,-3.4361339,-2.4983218,6.281453,5.8037724,-1.1269782,-0.3146687,-0.19048776,-0.5318949,-0.171861,-0.77690864,5.6703024,3.927214,-3.5999897,-2.6750011,-3.4150145,-3.072496,-0.88893676,-2.5211854,-2.6626308,-0.83702147,-1.5684656,-0.97715616,0.058163755
H3c4,-0.3451051,-0.78832227,-0.14445513,-0.70212674,-0.25978097,1.3968325,0.09360085,-0.19310352,-0.030560475,-0.07671735,0.8036867,-0.0032063664,-0.36167175,1.475141,0.5276255,0.33326983,0.22019027,-0.14533761,-0.45010924,-0.34268495,-0.838478,-0.5721062,-0.39732805,-0.2513827,-0.38028407,-0.18969434
H4c4,-1.4947637,-1.0170889,-0.25434735,-1.27923,-0.5545005,5.4565177,5.3837852,-0.7845098,-0.30020887,-0.20524329,0.09020431,-0.1694819,-0.62018853,3.0828788,2.2597919,-2.8561106,-2.1703124,-3.2322495,-2.1309693,-0.8490573,-2.3322406,-1.8631744,-0.44235107,-1.0349767,-0.6341052,-0.48157462
H1f4,-1.0701647,-0.38621053,-0.427352,-1.6687745,0.16367874,4.6852183,4.975255,-0.2324734,-0.65658325,-0.40849054,-0.8765547,1.9972516,-1.3671069,3.7414947,3.4560285,-3.3613586,-2.0028288,-3.498847,-2.009619,-1.4986675,-2.1284702,-2.1854036,-0.9755544,-0.4566784,-1.0398415,-0.8078469
H2ac6,0.24029464,-0.9331077,-0.22955681,0.09242403,-0.51935315,1.4931172,0.30389938,-0.37152728,-0.19634923,-0.17682217,2.2612433,-0.11180489,-0.36820847,1.1899873,0.1997806,0.030102858,-0.52147865,0.14484592,-1.1510564,-0.641626,0.13211058,-1.2061507,0.33686852,-0.40135497,0.00780319,-0.33158618
H2bc4,-0.63119537,-0.5236651,-0.26682255,-0.46376577,0.80778956,1.1058874,0.99684507,-0.2224945,-0.28834093,-0.22039948,1.0121964,-0.16844897,-0.6805255,0.6905282,-0.12521245,1.3574362,2.305022,-1.1629149,-0.78283995,-0.8145358,-0.8863797,-0.6800012,-0.94707984,-0.18920305,-0.4943863,-0.43164328
H1f2,0.59348255,-0.5285201,-0.632681,-0.41297758,0.97704667,2.6540256,2.644873,0.93950504,0.9754144,-0.6506036,0.4924035,-0.6407435,-1.7887101,0.99211967,1.0338688,-1.6404003,-0.394123,-1.8266741,-1.3994845,-1.8255346,-0.85561323,-1.5244901,-0.006310864,-0.68896604,0.03471589,-1.0642672
H3c3,-1.8315028,-1.5610473,-0.21154968,-1.9308604,-1.4621042,6.4965587,6.1070576,-1.0057902,-0.21005057,-0.15499084,-0.47926638,-0.11168862,-0.7349931,3.0463479,1.7848138,-2.5804875,-1.9944042,-3.3223965,-1.7593712,-0.24800141,-2.0201952,-1.9634789,0.2750722,-1.0770096,-0.8371338,-0.39695308
H3c1,-0.5046621,-0.38117173,-0.25933725,-0.5498687,-0.18950921,0.6009343,1.3075258,-0.25442925,-0.25149408,-0.21189101,-0.61186534,-0.14846213,-0.18224081,1.282755,2.0077012,-0.465758,-0.8013961,-0.4404327,-0.26796502,0.04313213,-0.31638116,-0.9831684,0.32627222,-0.09543077,0.2064894,-0.37562537
Carmil1,-0.3463019,-0.32535022,-0.10440483,-0.14091296,-0.6625394,-0.26919812,-0.23297225,-0.13694853,0.06637213,-0.029858122,-0.08917681,0.0567644,-0.13073993,0.31247813,0.44448122,0.016475508,-0.09670876,0.47409067,-0.27209976,-0.16104151,-0.4105544,-0.2567462,-0.14004059,-0.33320346,-0.09429157,-0.08594053
Cmah,-0.12445021,-0.9936251,-0.84100646,1.7350178,1.0812799,-0.35835192,-1.017443,0.9925729,1.6727766,1.8777218,1.1229378,-0.8908711,1.0551289,-0.8800802,-1.4500005,0.05855349,-0.9549217,0.12922475,-0.6964041,0.4643318,-1.0181957,-1.2402581,-1.8118935,-2.1578488,2.099652,1.6184018
Ripor2,0.6259399,2.1307502,1.267187,2.4034,2.81018,0.6226171,1.1259797,1.2448261,1.0218202,-1.4523754,-0.33981517,-1.4931028,0.24731171,-1.4131315,-0.44624728,-1.6879374,-0.8551513,-2.552852,-1.9353538,-0.11789572,-0.27790412,-0.32717192,-0.3536749,1.573876,-0.4758408,-0.89691603
Gmnn,-3.0005224,-1.2505661,1.8998455,-5.098374,-5.5608344,1.9518368,1.5996685,-1.9183594,0.76057595,-0.41661412,-0.4264506,-0.44456306,-1.291096,7.506947,7.2713475,2.5931485,0.8524173,-2.0862625,-1.2612944,-0.45527467,-2.3824806,-2.781342,-0.9589004,-0.41187727,-1.7170217,-0.9682483
Aldh5a1,-0.10874312,-0.5142125,-0.14479724,0.047124762,-0.523014,-0.32546276,-0.2841927,-0.06161629,-0.012753095,-0.07736578,-0.21399002,0.005015303,0.006698711,0.26528993,-0.18724222,-0.07590188,0.037655264,0.2566111,0.010837018,-0.3038738,1.0631655,0.77665615,-0.28477213,0.0057613263,-0.18961631,-0.15413973
Sox4,-1.2415688,-0.743746,-0.20721129,-0.093584195,-0.29561037,-0.5083617,-0.4554041,-0.835497,-0.13084188,-0.15082984,0.9605347,-0.072990336,2.200286,-0.19470164,-0.26956168,-0.15037158,-0.33091703,0.8125763,0.66414833,0.27996913,-0.82198906,-0.37067282,-0.48270187,-0.94483423,0.21663791,-0.25135675
Cdkal1,-0.01241348,0.67425305,-0.39469683,0.41691488,0.8864854,0.1214886,0.331583,0.32589397,-0.51020765,-0.37118044,0.52171195,-0.31885904,0.021791078,-0.36819085,-0.06959123,-0.73641384,-0.2814874,-0.072929606,-0.48867399,-0.081516564,-0.122993775,0.20628308,-0.42867696,-0.09579829,0.47068042,-0.5915673
Agtr1a,-0.51865125,-0.32238638,-0.123239934,-0.11624528,-0.18760177,-0.21643099,-0.2693264,-0.25967756,0.035576522,-0.052092325,-0.1287172,0.03549291,0.40945208,0.058730286,-0.022561198,-0.01096797,-0.059637696,0.3524593,0.14801423,-0.21443097,-0.37792626,-0.3060538,-0.16996208,-0.37912458,-0.15897241,-0.10581225
Hus1b,-0.3221999,-0.43133754,-0.13674416,-0.26192823,-0.51827514,0.0024234632,-0.26462674,0.16948381,0.0060528363,-0.06793449,-0.17983599,0.016752962,-0.093674354,-0.09203586,0.42999384,-0.022268012,0.11219339,0.0611712,0.20734298,-0.26883307,-0.5541295,-0.15248175,-0.23725462,-0.057484515,-0.2404863,-0.13461645
Serpinb1a,0.31336582,0.1954949,-0.27885604,-0.098940104,0.06851584,-0.10400744,0.8170482,0.82366097,-0.2752017,-0.2350416,0.09389623,-0.1666599,-0.5206086,-0.4171872,0.41193727,0.37743247,1.133297,-0.82348216,0.36527023,-0.777573,-0.3712898,-0.8116012,-0.28903696,0.4006992,-0.8545127,-0.3801722
Serpinb6b,-0.6342065,2.6779776,-0.9256634,-2.6416054,-0.2882251,0.9438273,2.8375416,-0.82693404,1.4964998,-0.99425673,-2.9776363,-1.0491434,-3.754333,1.2599272,2.9124095,4.0321817,5.3127265,-3.7952251,-2.2072473,-1.9400505,-1.4717855,0.96937,1.2585986,4.9237084,-3.480111,-1.0682505
Serpinb9,0.2815844,1.5611407,0.5787639,-1.4738679,0.7235916,1.7737925,3.1495054,0.3964914,0.45882615,-0.8112037,-2.182591,-0.84115314,-2.8420813,1.1937673,2.8712575,2.1430066,3.5459487,-2.9405315,-2.0598543,-2.2244246,-3.8235567,-1.6722294,0.6664071,5.154419,-3.0842443,-1.3989062
Serpinb9b,-1.0133635,0.01638038,-0.18702856,0.09760286,-0.8282567,0.16436253,1.0886317,-0.5133466,-0.10658549,-0.12688838,-0.37845224,-0.054294307,-0.5265349,0.3553945,0.13411735,0.49283814,1.0462707,-0.81328887,-1.2812872,-0.47726104,-1.2827371,-0.8989514,-0.504475,4.7831616,-0.5567747,-0.24715908
Serpinb6a,0.79966235,-1.6371942,-0.42974064,-1.2407727,-2.363085,0.50788486,-0.6207393,-0.17778398,-0.6232583,-0.41180605,-0.6480781,-0.38456625,-1.0068402,1.5931538,0.29065055,1.4064327,-0.55903536,-0.9819376,-1.2938889,-0.98780423,1.5174148,0.47316587,1.661425,0.4117849,-1.3388748,1.7431492
Ripk1,0.021434011,1.2257874,-0.56310856,0.047082555,-0.23471254,-0.2203325,-0.4331761,0.36228284,-0.862091,-0.5689657,-0.5104659,-0.5449224,-0.66922706,0.73609287,0.950876,1.1642925,0.7947378,-0.6929938,-1.1664155,0.5146035,-0.640966,-0.25691253,-0.64433956,0.20204529,-0.10080925,0.20514211
Pxdc1,-0.45656815,-0.2994813,-0.115901306,-0.16204415,0.8395317,-0.20577171,-0.25723672,-0.20693901,0.049187712,-0.04345079,-0.108379245,0.044536524,-0.1356765,0.07948027,0.00054903683,0.016475432,-0.026620703,0.28712192,1.1001705,-0.19013667,-0.34740496,-0.28060576,-0.1483747,-0.34014902,-0.12615968,-0.09491664
Nrn1,-0.40261835,-0.34231183,-0.11151262,-0.37901163,0.010183271,-0.26765603,-0.18271618,-0.07936562,0.053539135,-0.038232487,-0.10780435,0.0481693,-0.053188108,0.12847824,0.079384506,-0.13098805,-0.118384235,-0.17320134,2.0747144,-0.18381347,0.6042353,0.0011119406,-0.15879343,-0.29235697,-0.019798484,-0.09580893
F13a1,-0.33835697,-0.27737978,-0.099433385,0.23001683,0.57135594,-0.26042897,-0.2994619,-0.09458482,0.077767804,-0.024033016,-0.0687465,0.06391022,-0.103587545,0.04101413,-0.01624175,-0.006874983,-0.010323184,0.49302983,0.86969787,-0.13987288,-0.33156088,-0.27121896,-0.112023324,-0.19734433,0.042644072,-0.07430634
Ly86,-0.7710557,-0.49135068,-0.16101822,0.3647474,0.29052338,-0.366801,-0.34218836,-0.5416089,-0.037913505,-0.09653224,-0.24387942,-0.012666025,-0.22688523,-0.12322021,-0.26115483,-0.23631708,-0.3303107,1.0408868,0.99673975,-0.3469054,-0.626783,-0.28814024,-0.30215946,-0.5206926,-0.34403875,-0.16859192
Rreb1,0.100916386,-0.31235993,-0.337123,0.55295223,0.40123165,-0.26035106,-0.4003585,0.037888184,-0.37906188,-0.30370933,-0.5431229,-0.23649125,1.1536946,-0.3499231,-0.7517831,-0.76004106,-0.50623727,0.74293524,0.27456078,0.29762584,-0.31186825,-0.28797606,0.47965208,-0.8712258,0.7116503,1.649131
Cage1,0.20423317,-0.5230715,-0.15687163,-0.22436672,-0.5842009,-0.15803862,-0.14757599,-0.3043454,-0.0332159,-0.09160959,-0.24154317,-0.008958886,-0.15046354,-0.05470537,-0.056353986,0.14108087,-0.13083372,0.053366702,-0.25709048,-0.3396613,-0.1707728,0.033992678,-0.30839366,-0.31262946,0.60226107,-0.16828866
Riok1,0.85180813,-0.39108303,-0.7992932,-0.06657831,0.32167047,0.45062685,0.42874,-0.877224,-0.32384586,-0.8466551,-1.0277905,-0.8510251,-1.1867805,-0.5101541,0.15101239,0.06749688,0.9215029,-0.929353,-0.48104352,0.116212465,1.0874714,0.598025,0.009698212,-1.1233298,1.6274223,-0.2608798
Gcnt2,-0.45914495,-0.37748316,-0.12582642,0.21647976,0.6335741,-0.19170812,-0.28423223,-0.12615664,0.027627826,-0.05509606,-0.14552468,0.030828478,-0.114764675,0.25695452,-0.140893,0.17578629,0.03413129,0.6352659,0.8771025,-0.22981927,-0.4731824,-0.39161354,-0.19697668,-0.43406832,-0.080571145,-0.11581498
Smim13,-0.34108195,-0.95192873,-0.20365462,-0.64361024,-0.41493276,-0.3431055,-0.38165286,0.34263697,-0.13894124,-0.14644603,-0.078371994,-0.075495005,-0.16563389,-0.038560044,0.12441154,-0.2760801,0.7771801,0.6003105,0.5438103,-0.5355908,-0.5108062,0.20662767,-0.56273514,0.06513719,0.44459307,-0.27481374
Nedd9,0.5629937,1.5319724,1.5034822,0.17576817,1.28904,0.36103612,1.149657,-0.35225767,0.28721648,-0.6444457,-0.31320232,-0.6164241,-0.17989883,-0.6945622,0.12021137,-0.7909081,0.60769355,-0.5127291,0.67761815,-0.5816572,-0.14770082,-0.054039277,3.2087085,2.1375432,-1.1847267,-0.9834543
Tmem170b,-0.38420415,-0.65430045,4.9464436,-0.5102555,-0.7387713,-0.45492727,-0.60727125,0.39128837,-0.23891489,-0.2119842,-0.5735685,-0.14254414,0.003865692,0.08058276,0.025750957,-0.13119723,0.8880835,0.32174155,-0.24724582,-0.71281683,0.30380708,0.30894554,-0.70671844,0.62410384,-0.3052691,-0.35115957
