gene_name,0_A,10_A,1_A,2_A,3_A,4_A,5_A,6_A,7_A,8_A,9_A,0_C,10_C,1_C,2_C,3_C,4_C,5_C,6_C,7_C,8_C,9_C
Ezh1,0.59082955,0.47979927,-0.5709763,0.8841508,0.22460811,-0.7607917,-0.14456357,0.6474378,0.46464807,0.95910597,-0.20050335,0.52698356,0.43061313,-0.51115215,-0.7063578,0.21829642,-1.041657,-0.49909356,0.7088545,-0.03407813,0.18213998,-0.62265575
Aoc2,-0.42436206,-0.3056693,-0.5290771,-0.1012894,0.49684048,0.2020156,0.47371742,0.35957208,-0.23357773,-0.39061925,0.2541539,-0.65947235,0.3983149,-0.32038182,-0.13331877,0.50813067,-0.041711953,0.014951057,0.9276344,-0.07793239,-0.47119176,-0.20596835
Ifi35,0.30960387,-0.5641011,-0.1185342,-1.3625208,-0.34592444,-0.8490833,0.16917512,-0.9856367,0.008591056,1.4040036,-0.10198123,0.812274,0.5292675,0.58065057,0.06421677,-0.34741488,-0.039828796,1.0077945,0.017499097,1.7632582,1.316852,-0.20654652
Nbr1,-0.07422308,0.48715907,-0.38502458,0.5313712,0.07124203,-0.21851352,0.5514982,0.32036257,0.55559134,0.48626405,-0.03087204,0.0019247271,0.26350737,-0.420762,0.780132,0.084662676,-0.35170302,-0.5047321,0.9772939,-0.04923057,-0.22957799,-0.6006067
Arl4d,0.2584073,-0.13710989,0.38207656,0.64268357,-0.81454384,-0.035770014,-0.17523941,-0.141289,1.2607604,-0.8762421,-0.6516621,-0.46096852,0.31746703,0.5355409,-0.425419,-0.80966884,0.37735552,-0.0071265004,0.8775216,0.64730084,0.27642715,1.6678612
Rundc3a,-0.031615566,-0.046644345,-0.14948463,0.04638195,-0.19163962,0.2398062,0.06174005,-0.005879787,-0.33471712,-0.38175657,0.01447259,0.15719712,-0.49462098,-0.2899235,-0.13768865,-0.18765579,0.049972776,-0.16140002,0.08704098,0.18797396,-0.15292521,-0.20480302
Grn,0.020242063,0.53821295,-0.38045362,0.044940516,-0.3492641,0.018603884,0.41143867,0.9530185,-0.0014004073,-0.6744932,-0.25968838,-0.35044923,0.2523647,-0.0810965,-0.28794113,-0.3485514,-0.24385957,-0.29222476,-0.08891368,0.43135682,0.046758596,-0.33233652
Itga2b,-0.2985398,-0.28557885,-0.1057384,-0.07528895,-0.013130246,-0.027583638,0.091978885,0.06637095,0.06998935,-0.17162812,-0.04792826,-0.36128634,-0.41447458,-0.24774596,0.00065690425,-0.046558026,0.03739373,-0.10753883,0.95023006,-0.22709092,-0.27384055,-0.10404169
Gpatch8,0.42660922,0.42691252,0.065583155,0.10572772,0.27478185,-0.3606461,-0.4315292,0.07139835,0.63069266,0.3126812,0.07858428,0.28360906,0.8472718,-0.08290544,-1.2529829,0.32135865,-0.14041968,-0.4277769,-0.35574216,0.41757548,0.41847125,0.8391707
Hexim1,0.1340609,0.6337537,0.33835745,0.052780714,-0.32455987,-0.25832343,-0.12347939,-0.32398787,0.2554012,-1.1749319,1.771187,-0.9909586,0.6487736,-0.3990703,-1.0019501,-0.32581535,-0.9053092,-0.40757167,-0.17330943,-0.19386938,-1.4845327,-0.86330265
Map3k14,0.23735185,0.45574474,-0.1814181,0.19387242,0.7175092,-0.52667475,-0.88900155,0.8297357,-0.6052562,0.7666292,1.0184238,1.5358787,-0.043098863,-0.29145443,-0.50947696,0.7147145,-0.71926075,-0.7385027,0.3256632,-0.23431733,-0.62486815,-0.47484645
Arhgap27,-0.14488459,-0.10967774,-0.31355953,0.4404394,0.09012944,0.13971816,0.14635794,0.6403996,0.11381367,0.15742312,-0.08166193,0.7282573,-0.22279143,-0.18595715,-0.507017,0.08767717,-0.025960756,0.24348037,0.20803866,-0.18272799,0.2412038,-0.4923812
Plekhm1,0.4657648,0.22392724,-0.2871003,0.376768,-0.057650827,-0.3869767,0.32416353,-0.12421464,0.14506975,0.52021974,-0.3368551,1.5386369,-0.3154076,-0.197897,3.0214128,-0.045093004,-0.1664791,0.52996063,-0.44313625,-0.33853966,-0.11178876,-0.41972736
Mapt,-0.1445858,0.065654464,-0.0916047,-0.38553688,0.34344533,0.405554,0.2525994,0.25633207,-0.6671539,-0.29581523,0.23056488,-0.5277728,-0.034244955,-0.31582507,5.086662,0.3374631,-0.05499532,-0.035669725,0.9262715,-0.0769781,-0.5339273,-0.16224916
Kcnh6,-0.39157844,-0.22917788,-0.046210304,-0.18518293,-0.08119863,-0.12612976,0.1674887,-0.061222557,0.00094086374,-0.22316246,-0.015600997,-0.4281552,-0.035624918,-0.18365243,-0.03257037,-0.07860117,-0.18099298,-0.036983304,-0.20877533,-0.19023874,-0.04012879,-0.12854132
Map3k3,-0.2820949,0.4279663,-0.04994499,-0.026010178,0.41664433,0.4891188,-0.6553648,0.18417652,0.23470351,-0.1719835,0.37733668,-1.1341739,0.07870793,-0.16679138,-0.5440605,0.38735485,0.35797912,-0.8273155,-0.122812904,-0.4043265,-0.4720219,-0.51999277
Cd79b,-0.62375104,0.103616506,-0.32256055,-1.3645785,-0.02586666,0.33712232,0.7812573,-0.65129805,-1.1156803,-0.95021844,-0.16464114,2.7684767,-0.65132624,-0.047602657,2.0996735,-0.02363544,0.2201837,0.6280677,-1.2849724,-0.49780625,-0.8790018,-0.45475784
Ern1,0.4693878,-0.13537428,0.06074009,1.5214155,-0.87044096,-0.1331101,-0.1150696,-0.38162494,0.041646358,1.5187689,-0.78060603,1.0998015,-0.33218983,-0.04119639,-0.38824555,-0.8720513,0.53315747,0.45378098,-0.5331558,0.19050042,0.4604851,-0.40686646
Pecam1,-0.16430919,0.53645986,-0.9250257,-2.1890416,1.5806245,-1.5015173,-1.7983631,-0.00965244,1.7860746,-0.017819881,0.6703511,1.7954855,1.2158977,0.84876084,-0.88566506,1.5958828,-0.26568773,-0.39582992,0.63566256,3.2163396,0.84820145,0.49312043
Cep95,-0.03825363,-0.20264956,0.1720016,-0.24880415,0.35806912,-0.048729267,0.0067647663,0.0064388486,0.65773255,-0.89049643,0.2403262,-0.46584275,-0.5239021,-0.039657865,-0.41845366,0.38928327,0.06475337,-0.3208801,1.0590838,-0.17706259,-0.12940487,-0.43237817
Smurf2,-0.53139526,0.08457607,0.31944007,0.10301941,0.7780575,-0.26732287,-0.46523446,-0.16649994,-0.4691169,-0.15411445,0.52083564,-0.012911778,-0.8937842,0.04965846,4.075456,0.7541035,-0.4379516,-0.26620603,0.41132993,0.12253744,-0.13350765,-0.4841948
Bptf,0.42704928,1.2978086,1.1292764,-0.004001785,1.1149958,-1.2545513,-1.6458567,-0.2280468,-0.432406,-1.1660415,0.5424309,-1.5295237,2.1216707,0.7607984,-0.6475477,1.112858,-1.4959027,-1.1350725,-0.94307643,-0.36773503,-1.07539,0.07664305
Pitpnc1,0.15241316,2.0093346,0.55053806,1.6236311,0.62950337,-0.6202492,-2.145523,-0.80781984,-0.835503,0.06412241,0.010036969,1.003762,2.1186657,0.19420892,0.48439604,0.62228,-0.12972727,-1.5957584,-0.26580557,-1.4071027,0.28788722,0.40408832
Helz,0.34633797,-0.084635064,-0.17136133,0.28735486,0.25170594,-0.5184826,-0.5045162,0.12903582,0.16049767,1.5885227,0.36659858,0.5105515,0.34989542,0.052475035,-1.1136312,0.26835164,-0.7540603,-0.38281518,0.6088843,0.2842257,-0.20586903,-0.9610994
Prkca,0.9840079,-0.085104875,0.023973916,0.01518374,-1.0417484,-0.9374989,-1.387858,-0.99624974,0.85338515,0.6257152,-0.5066389,-0.45931402,2.6146958,1.6317024,0.35552582,-1.0423005,0.6944571,0.54909813,-0.5129428,2.2173784,1.821395,1.318446
Axin2,0.17704394,0.30976716,0.042458557,-0.54656804,0.9944984,0.04456973,0.0502346,0.2543648,-0.13458665,-0.65356666,0.5761027,-1.0180637,-0.84634644,-0.42266685,-0.29390153,1.0151274,-0.3590208,-0.19249396,-0.29316786,-0.46117267,-0.6565893,-0.3282678
Gna13,0.82769936,0.50970644,0.34696805,-0.3247855,-0.93129104,-0.4234529,0.018070703,-1.354829,0.49912146,-0.5847923,0.17247579,1.7087705,1.3558766,0.42358232,-1.4417489,-0.9679136,-0.009481331,0.42339262,-0.09493598,0.31744736,-1.045225,-0.26654428
Amz2,-0.47084957,-0.44346142,0.11075891,-0.40070012,0.4359391,0.38479948,0.7466596,-0.030935869,0.30061,-1.0604955,0.2127663,-0.2984061,-0.43076566,-0.32207146,-0.5077005,0.41922066,0.031949837,0.15419485,1.6113499,0.037169278,-1.053007,1.3192382
Slc16a6,1.3002683,-0.20590194,0.06847847,0.18440272,-0.08106737,0.33210647,0.21448809,0.49492106,-1.8259336,-0.9397553,-0.5762469,0.5855616,-0.10456927,-0.3956095,-0.74070275,-0.060118265,-0.2723936,-0.010500631,-0.7978251,-1.0731652,0.32988918,-0.681564
Arsg,-0.38750276,-0.014529074,-0.12996174,-0.17213684,0.10330269,0.14625575,0.28678364,0.19033526,0.0684996,-0.18996613,-0.17951962,-0.38266686,-0.39505535,-0.011866317,-0.012409071,0.10734036,-0.11225279,0.059821732,-0.14378738,-0.251099,-0.30720186,-0.11313517
Map2k6,0.30707255,0.010823363,-0.03789706,0.6951608,0.018127916,0.4323636,-0.05102604,0.26106393,-0.34676757,-0.54872596,-0.05958915,-0.52858084,-0.5362719,-0.7546653,-0.22478497,0.019218896,-0.17366692,-0.25914744,0.35370722,-0.6200596,-0.15404178,-0.27796683
Cdc42ep4,-0.54568154,-0.05506803,0.0060284454,-0.09573668,-0.16924408,0.005129065,0.052912135,0.36728808,0.039174497,-0.18897775,-0.17019421,-0.39405233,-0.56781876,0.046512548,-0.005252611,-0.16818553,0.1683019,-0.17060807,0.1373792,-0.27851132,-0.08321565,-0.11069478
Ttyh2,-0.08561279,-0.29632112,0.093679205,0.07521389,-0.26590887,0.064942725,0.18930039,5.113839e-05,-0.5364863,-0.22956952,-0.12741119,-0.43915752,-0.49440974,-0.13402383,-0.03531774,-0.2651813,0.1930603,0.22160244,0.10980416,-0.09679917,0.18293607,-0.13116905
Cd300a,-0.3596893,0.2660259,-0.31490892,-0.207768,-0.13860121,-0.030848986,0.064259775,0.8615578,-0.43967807,-0.16665849,-0.13816184,-0.36616698,0.5006012,-0.30109403,0.009691311,-0.13757974,-0.123104185,-0.12801225,0.52867347,-0.14880434,-0.21151577,-0.09991685
Cd300ld,-0.28075245,-0.07237071,-0.19018209,-0.15548304,-0.14004177,0.4249518,0.04878311,0.49752462,0.12714063,-0.1266112,0.009412013,-0.29359987,-0.25396034,-0.24087363,0.024909243,-0.13954416,0.02756386,0.009287348,0.0015574849,-0.25271767,-0.300599,-0.08408308
Cd300c2,-0.29336149,0.10675871,-0.30332747,-0.19906308,-0.16827503,-0.023341099,0.12948938,0.49008334,-0.40580177,-0.15744345,-0.12947142,-0.34741566,0.59942704,-0.15430725,0.012136315,-0.16767193,-0.0805723,-0.090872124,0.6044351,-0.21474442,-0.13623926,-0.09659285
Rab37,0.69614506,1.0504335,-0.23718818,-0.5576343,0.7111295,-1.0303822,-0.5934356,0.32007805,2.211312,0.7673018,-0.33047387,0.19179066,-0.15398924,-0.5784789,-0.79604834,0.7067036,-1.0289168,-0.8047692,-0.30622995,2.6728165,-1.4721738,3.3249538
Cd300lf,-0.4054723,0.5638095,-0.29072642,-0.24905248,-0.19873413,0.09889083,-0.086223334,0.44280612,-0.42028755,-0.17506668,-0.15898749,-0.36269283,0.6896413,-0.3340514,-0.0031324313,-0.19812618,-0.08309432,0.008667574,0.65448207,-0.225681,-0.056747895,-0.10615164
Hid1,0.3855254,1.1361916,0.33186838,2.27402,-0.06383464,-0.39756593,0.14876422,0.22651991,-1.0097167,0.54966325,-0.2670328,-0.78138703,0.06870098,-0.5705271,0.81642467,-0.09849808,-0.8061674,-0.7376104,-0.82080895,-1.3178134,-0.10999024,1.4632794
Cdr2l,-0.4891641,-0.15095536,-0.2320007,-0.21930239,-0.0024393694,0.367011,0.044576705,-0.00033128716,-0.41547307,-0.16532476,0.17098081,-0.35555446,-0.44329998,-0.16924016,0.0059803873,5.7241028e-05,-0.086703554,-0.10129937,-0.15849833,-0.342103,-0.37552035,-0.1006644
Kctd2,0.57264346,0.4059795,0.053033225,1.2131982,-0.026422946,-0.02745696,-0.01681787,-0.4392454,-0.14092624,-0.9802826,-1.2051435,0.17263947,0.71950465,0.07279957,1.4147779,-0.06224343,-0.6935029,0.10463355,-0.09719696,-0.50964004,0.5176158,-0.75874
Slc16a5,-1.1210318,0.07253792,-0.40507486,-0.75720084,2.2934616,-0.16389497,-0.36288384,0.3458745,-0.72165644,-0.38442063,0.15931033,-0.5970826,-0.02065401,-0.46075666,-0.15729009,2.2511342,-0.31563735,-0.4324343,-0.032060795,-0.59700686,-0.77070624,4.466764
Armc7,2.664279,0.98901975,0.23831484,-0.45741725,-0.5263022,0.75375676,1.512431,-0.6181823,-1.3573837,-0.4173016,-0.9278218,0.4250332,-0.21619017,-0.830702,-0.91400933,-0.50621206,-0.4258622,0.6362336,-0.2651839,-1.4152269,-0.16101803,1.0938102
Gga3,-0.1465238,-0.013873711,-0.027962383,0.050339047,0.4327019,0.03754582,-0.28844517,0.4478005,0.045718465,-0.7817936,0.37464473,-0.20736903,-0.41272599,-0.12976907,-0.36911592,0.40697592,-0.31148976,-0.24006066,2.1444993,-0.43546477,-0.23485829,2.0554798
Unk,-0.50554824,0.083523944,0.06637241,-0.07732829,0.46646824,0.23372105,-0.5336764,0.5096666,-0.7248467,-0.78123873,-0.14652954,-0.26674306,0.80989367,0.027963486,-0.35828236,0.48332116,0.1953485,-0.13174416,0.1432268,-0.087137595,0.29863954,2.5562096
Trim65,0.0040484816,-0.26234403,0.008692401,0.19766204,0.616234,-0.08600832,0.07358196,0.8078039,-0.6585161,1.3039018,-0.43343863,-1.1551098,-0.41975096,-0.40658456,-0.3674371,0.6346372,-0.42181793,-0.041244168,1.1252043,-0.42902395,0.24205887,-0.38128462
Fbf1,-0.1989475,-0.22029097,-0.107568875,-0.21086225,0.095373236,-0.03608664,0.18179575,0.047960572,0.6323755,-0.39341158,0.39361686,-0.6693454,-0.03786061,-0.48748073,-0.13190287,0.1024197,0.18051177,-0.0011012293,0.026644457,0.22801213,-0.0921649,-0.20632365
Acox1,0.4753716,-0.08651102,-0.021780461,0.50671124,-0.24379854,0.016605752,0.21810296,0.2931836,-0.29780427,-0.8318733,-0.06683644,0.99030435,0.0025255377,-0.5003775,-0.4086817,-0.23344444,-0.50448537,-0.3202012,-0.16993088,-0.2072199,0.11203543,2.4315374
Ubald2,0.8580858,-0.47426432,2.4793236,0.06755723,-2.606521,-0.29217857,-0.19266884,-2.8463185,0.41556484,-1.789611,0.15232854,0.7601707,0.61541307,2.804653,3.5478005,-2.6071172,0.68768525,0.8089815,-2.4035158,1.1771485,-2.8500495,-0.58528644
Mxra7,-0.40882567,0.09911848,0.14913505,0.34534866,-0.16476637,0.012677849,0.38807258,-0.11462852,-0.4310136,-0.16040218,-0.12858653,-0.35930228,-0.57844794,-0.3220382,0.014370072,-0.16412908,-0.11669016,0.07926499,-0.24814531,-0.35748032,-0.36906543,-0.09674765
Tnrc6c,1.0471889,1.817961,0.37323773,0.28771245,1.347213,-1.1441404,-2.0197072,1.1070838,0.117311746,0.14230414,0.28718707,0.64918584,1.0151973,-0.14981051,0.26665002,1.3817251,-1.6860493,-1.8282788,1.0543835,-0.92988354,0.0022939278,-0.24122353
Tmc6,0.97418004,0.27143955,-0.058973514,-0.1633872,0.030163702,-0.026941093,-0.42095238,-0.56942064,-0.467592,0.8858258,-0.37476912,1.033003,0.31608886,-0.14118227,1.9333255,0.039259076,0.1023531,0.41468918,0.35685015,0.1750311,0.64804995,0.38475037
Tmc8,0.25742894,0.4266294,0.6306254,0.34926113,-0.21258008,-0.0104736015,0.23423856,-0.20631716,-0.49908087,-0.3698192,-0.48252976,0.24604999,0.4425625,0.22305407,-0.5296291,-0.21502215,-0.66148037,0.13951421,0.29247788,-0.5938978,-0.03143157,-0.5117749
Tk1,-2.5421867,-4.9871283,2.326046,-1.3978274,-1.0339367,5.5325737,0.72277844,-2.252997,-2.5819323,0.5196553,-1.3310548,-2.3776119,-3.2730932,3.447631,-0.43821228,-1.0412173,6.5064883,0.34097326,-0.46943972,-2.1471043,-0.762056,-0.63829696
Birc5,-3.98941,-4.3842425,6.815893,-2.277628,-1.6390204,2.506961,6.285005,-4.991031,-2.8676276,-2.1729524,-1.9515418,-3.2365797,-2.914498,6.325968,-0.83357537,-1.6413735,1.7500042,5.8473697,-3.6659276,-3.0122433,-2.8236248,-0.37747315
Tha1,-0.57660097,0.20369855,-0.32580727,-0.9666399,1.2531525,-0.21043363,-0.12756066,0.19557193,0.16817094,-0.5774491,0.8979648,-0.8885471,-0.27353904,-0.25765535,-0.26064846,1.2436787,-0.22555482,-0.11357145,0.92633575,0.03765981,-0.5816287,-0.29686436
Socs3,-0.74445707,-0.026226845,-0.6679185,-2.566105,1.464845,-0.73935103,-1.5349298,-0.5504866,3.1746957,0.4080969,2.0566401,0.2081221,1.2472064,0.67186475,-0.9199472,1.499038,-0.36493868,0.015297716,0.029720265,2.2829282,-1.25692,-0.80646753
Pgs1,0.3684042,0.008119719,-0.11369979,-1.8492515,0.5671134,-0.6415077,0.40102616,0.3225298,0.9660248,0.24297415,0.84004754,1.2551528,0.15657939,-0.67302245,-0.92062527,0.5408205,-0.2870476,-0.17536122,0.8712242,0.97653323,-0.39227563,-0.8106389
Dnah17,-0.208305,0.09300493,-0.15526658,-0.21904391,0.0003140324,0.035451923,0.095455796,0.14155942,-0.45212182,-0.18836059,0.2416068,-0.38277248,-0.42383957,-0.31194195,-0.010247431,0.0032225174,-0.11775681,0.05692412,0.243597,-0.25345826,-0.41755214,-0.11203141
Cyth1,0.15363112,1.2329609,-0.09829407,0.6288505,0.6303274,-0.8733639,-0.059553154,0.21712726,0.89381933,-0.6479428,1.2282804,-1.9469514,0.8291231,-0.18002926,-1.1532946,0.66019416,-1.2377353,-1.0098488,0.03464015,-0.37403926,-0.6664985,0.41945177
Usp36,0.136915,0.40471435,-0.8401713,0.22088389,0.17962964,0.15193537,0.4791488,0.6192813,0.6393459,-1.3711421,0.9748025,-0.3080677,-0.17310824,-0.5035348,-0.72469497,0.19939353,-0.16148274,0.6807596,0.37536502,-0.061895244,-0.8166995,-0.659773
Timp2,-2.1204622,0.29582137,-0.85345054,-0.82560575,1.6268355,-0.58946514,-1.0208939,0.01520006,-0.5091669,-1.0126232,1.3774261,-0.92263925,0.70549446,0.3483349,-0.5416552,1.6600604,0.40050548,1.0926943,0.043183398,1.1650718,1.6905072,-0.50387603
Lgals3bp,2.3827188,-0.49461848,-0.44643876,-1.3660687,-1.5219332,-0.6287438,0.10860862,-1.2209815,1.616342,0.038532365,-1.345569,1.4336443,0.3647912,0.8473362,1.1622429,-1.5461329,0.23166788,1.3202912,-0.7369745,2.34107,2.6635115,0.8774073
Cbx4,-0.086870566,-0.058913946,0.06550801,-0.34630927,0.7344729,0.43134502,-0.94384927,-0.31026083,-1.0054897,1.8632412,0.4198003,0.5918127,0.4086579,0.14270084,-1.07115,0.72813696,0.11429326,-1.0974661,-1.2372782,-0.09344156,-0.2557375,1.5373398
Tbc1d16,-0.24023812,-0.2415189,-0.26986343,-0.23796077,0.20221955,-0.006095883,0.13478595,0.6192951,0.0208001,-0.20284757,-0.08719208,-0.4090196,-0.11555495,-0.3156661,-0.015754467,0.20744911,0.022686115,-0.053215254,0.5228879,-0.4135938,-0.3335935,-0.117759824
Sgsh,0.52900714,0.04498486,-0.3252836,0.24377851,0.25172552,-0.23196536,0.11720161,0.011295528,0.34557632,0.7716129,-0.056800377,-1.0659648,0.100193866,-0.35968915,-0.33501315,0.19232726,0.08259697,0.14831375,-0.36628407,0.12829638,-0.472986,2.4233909
Slc26a11,0.3368714,0.51517,-0.4240135,0.06451448,0.16131224,-0.14812723,-0.04848264,0.44033712,0.5696556,-0.57344294,-0.12898812,2.2486544,-0.075519264,-0.65676063,-0.2538362,0.17198876,-0.16882895,0.072218604,0.032373935,0.50319105,0.2192267,-0.29368147
Rnf213,1.2717708,0.3903987,-0.7931969,-1.7741044,0.35959855,-1.9480604,-1.4236162,-0.11438652,2.2337224,-0.49952075,0.8259808,1.1779875,1.356405,0.345538,-0.32110593,0.32411566,-0.43580157,-0.78900003,-0.28615105,3.328605,1.3243648,-0.0046797893
Endov,-0.29849434,0.02249341,0.1189611,0.04685487,0.35708275,-0.17860147,0.34181923,0.3233697,0.6174056,-0.7232642,-0.023325382,1.6510592,-0.02027754,-0.122814685,-0.32091704,0.36596808,0.24679196,0.34400627,0.09452651,0.25228932,-0.5483668,-0.355985
Rptor,0.85282487,0.48440287,-0.17981505,1.1276462,-0.31577542,-0.18629359,-0.40916947,0.6145063,0.23567933,-0.55938464,0.34464872,2.1453443,0.19180085,-0.71823204,-0.60589045,-0.31414807,-0.40200797,-0.6172352,-0.586633,-0.4371988,-0.62315214,1.1778638
Tepsin,0.051198725,0.15695913,0.24444216,-0.26355094,0.10078143,-0.29613078,-0.0526798,0.1589496,1.3141756,-0.5701865,0.63421774,-0.9188988,0.42914444,0.055359762,-0.2354965,0.06646107,-0.46563303,0.5670051,0.66136855,-0.08069033,-0.019860553,-0.2872246
Actg1,1.4365741,-3.6333897,1.8064888,-0.62818086,-4.5271626,1.2338141,4.514001,-2.4455085,0.85592484,2.9356718,-4.3314123,2.4139743,-1.7755957,1.6244832,-0.063552245,-4.5377417,2.1778095,5.2979608,-2.0719693,0.5902036,1.4261297,-0.65006804
Ccdc137,-0.5679605,-0.33250043,-0.23488075,0.15066437,0.31082955,-0.3583024,0.18516175,0.6523739,-0.21827622,-0.54553485,-0.0901944,-0.9073439,0.30731344,-0.42394587,-0.20908734,0.32232225,0.2000333,1.0347866,0.039060663,-0.07968989,-0.17885014,-0.27232686
Alyref,-2.257663,-4.8689113,2.8930383,-1.5772597,-1.6999744,4.7498517,3.2499888,-1.4975325,-2.3030415,-0.26322806,-1.9556786,-2.2541752,-4.6481233,2.3730154,0.8902927,-1.711216,4.3620186,3.414319,-0.75653243,-2.4724097,-0.49594423,-1.6313456
Lrrc45,-0.36107004,0.20057476,0.1390755,0.51409024,0.18154168,-0.11676578,-0.032242153,0.3861199,-0.67216617,0.55472094,0.30186102,0.9447189,-0.37128437,-0.3259181,-0.33249372,0.18514194,-0.087545566,-0.49836764,0.30521724,-0.17447183,-0.30591288,-0.36891663
Rac3,-0.55462897,-0.291062,0.08757347,0.35255036,-0.22576264,0.03748989,-0.18746825,0.22668874,-0.5628681,-0.23230833,-0.12584357,-0.45140627,0.33270785,-0.36926,-0.032608967,-0.22462063,0.013368636,0.13495393,-0.32809657,-0.08813329,-0.5021547,-0.13111858
Dcxr,0.4201966,-0.051519595,-0.26311955,1.2783282,-0.6724194,-0.014024544,-0.14629751,0.02551017,-0.41903317,1.4741561,-0.6697946,1.6668637,-0.37821093,-0.1975229,-0.27442226,-0.68614864,0.0010433827,-0.14317398,-0.18939148,0.39865336,0.24725756,-0.31138486
Slc16a3,-0.28498995,-0.8851538,0.14974917,0.036871113,-0.37334213,0.7477235,1.3344064,0.2426829,-0.21145935,0.19284606,-0.5268368,-0.37294394,-1.9870666,-0.044060208,2.4812586,-0.36972326,0.65881693,0.8834559,-1.1185541,-0.28946438,0.016320249,-0.25825804
Cd7,-0.19483902,1.7787211,0.094291426,-2.3039398,0.6969626,-0.42467287,0.04290056,-0.001515164,1.7537464,1.3156374,0.8199881,0.61694473,0.16718346,-0.67628175,-0.9960438,0.69244236,-0.783326,0.050983474,2.068936,0.8768713,-0.8467331,1.955899
Narf,0.6892382,0.33381996,-0.3070998,0.41123742,-0.1179478,-0.5850175,-0.09936802,0.3326356,0.6104985,0.7723158,-0.6236934,1.259907,0.96479356,-0.5368653,3.3012881,-0.11231023,-0.16047421,-0.39324817,-0.50046843,1.1012768,0.075192735,-0.4711272
Fn3k,-0.020660568,-0.28247127,-0.29918802,-0.25300217,-0.16651139,0.26024485,0.23618019,-0.089409746,0.04749142,-0.18603893,-0.062517226,-0.3889803,-0.5483928,-0.2542591,-0.0040055397,-0.1654628,0.001985369,-0.1612166,-0.24675256,-0.3905653,-0.41568097,-0.10949345
B3gntl1,0.0873162,0.5738388,-0.15779874,0.56816477,-0.033420887,-0.049949978,0.23682706,0.75896543,-0.46873844,1.2731433,-0.004275964,-0.81113446,-0.099943936,-0.26445448,-0.19932635,-0.061749604,0.29493803,0.19653653,-0.6649489,-0.16664024,0.0033201578,-0.25670844
Metrnl,-0.3584978,0.42395172,0.13486995,0.49865437,-0.5197766,-0.005915104,0.22483838,-0.16604322,-1.0882611,0.9578805,-0.38222283,0.5127839,-0.2776724,0.1296364,-0.18694761,-0.5178158,-0.23986956,0.94052494,-0.08571351,-0.647107,-0.046831354,-0.24927682
Tasor2,-0.1614371,0.23141423,-1.0054826,-1.2789937,1.9419519,-0.51623344,-0.23159793,0.58899844,-0.60634404,-1.5468487,1.2380737,-1.1422172,0.2619184,-0.40493712,-0.8643903,1.9337656,-0.13816214,0.017970612,0.5195272,0.4373623,-0.12943675,0.8080073
Asb13,0.4747625,0.23263009,-0.76880556,-0.45491832,0.8573167,-0.785008,-0.63587403,0.74033445,0.4158357,-0.23087358,0.70053273,0.56744117,0.8692109,-0.3579225,3.4177163,0.85318536,-0.37211713,-0.6788199,0.2841568,0.23858355,0.29256052,-0.56642705
Akr1c13,-0.36513853,0.43389672,-0.06271973,0.73584867,0.3365435,0.2432401,0.85629183,-0.2092923,-1.4571396,-0.75605744,0.0081495,-0.07462712,-0.3109697,-0.60166967,-0.3617027,0.35185814,0.35357952,0.29491895,0.004182894,-0.5317325,-0.26170313,2.5040848
