gene_name,P9_A,P9_C,P9_N,P4_A,P4_C,P3_A,P3_C,P10_A,P10_C,P10_N,P0_A,P0_C,P0_N,P5_A,P5_C,P6_A,P6_C,P2_A,P2_C,P2_N,P7_A,P7_C,P8_A,P8_C,P1_A,P1_N
Mbp,0.1962987,0.1611984,4.8058205,0.1959192,0.15699238,-0.018849473,-0.07390478,0.08255592,-0.7972257,-0.8199851,0.2640402,1.9783992,0.0473792,-0.12892853,-0.16838157,-0.1326698,-0.19094183,0.085859954,0.056054763,0.16781825,0.15763558,0.026697656,-0.40900248,-0.21250224,0.1636007,1.3597353
Zfp236,0.0442355,0.025943965,-0.38852894,0.065251105,0.09524343,0.010806375,0.003943333,0.018049734,-0.3842253,-0.38862666,0.453855,-0.38542482,0.09009671,-0.06191229,0.009180707,-0.08709435,-0.12286443,-0.030989828,-0.08540667,-0.15596144,0.012035193,0.020975448,-0.37478292,-0.08027785,-0.011285639,-0.3790398
Zfp516,-0.096389435,-0.1029703,-0.14363074,0.07214279,0.018645821,-0.06522118,-0.03659661,-0.11652283,-0.13634722,-0.14379615,-0.12980375,-0.13837731,0.17144424,-0.063073814,-0.0554755,-0.06411021,-0.07626874,0.026339905,-0.002035313,-0.13493122,-0.010079377,-0.013424827,-0.12036681,-0.03812412,0.01176304,-0.12757117
Tshz1,0.032302037,0.087710574,3.7912445,-0.041513015,0.04032892,0.00201149,0.115361296,-0.053013828,-0.48178583,-0.4718521,-0.35566586,-0.47907856,-0.023075601,0.14035597,0.24797858,-0.09382076,-0.011171479,0.016021872,0.17874385,-0.17372653,-0.112954356,-0.10938669,0.07900797,0.16753417,-0.093526535,-0.49348944
Zadh2,-0.005599474,-0.084298134,-0.34245428,-0.0028198245,0.07472054,0.0056205452,0.0531216,-0.027669393,-0.34095165,-0.34248838,0.59813344,-0.34137046,0.042046014,0.008456607,-0.04316923,0.07234529,0.06920143,-0.038155343,-0.041276973,0.1978733,-0.041978944,-0.05110811,0.3529824,-0.0053864294,-0.11370493,-0.3391411
Zfp407,0.08894308,0.44972286,-0.48161483,0.05099188,0.1717847,0.13445199,0.14318638,0.05029259,-0.47786438,-0.48170003,0.11742687,-0.47890973,-0.048574872,-0.04599876,-0.069484554,-0.111148134,-0.012536388,-0.030687412,0.015817948,-0.29369256,-0.030510373,-0.050931074,0.4918279,-0.040147483,-0.050166033,-0.47334543
Cd226,0.37921157,0.4217885,-1.1538173,0.07486277,0.9347385,-0.043411743,0.49515936,0.12001188,-1.1228268,-1.154521,-0.14298855,-1.1314647,-0.12305741,-0.42191473,0.17190643,-0.32485715,0.2676782,-0.1574044,0.32782692,-0.6159286,0.12487123,0.2665819,0.6155042,0.049047776,-0.25597116,0.35642728
Gm45871,-0.04157146,0.81965184,-0.19983692,-0.05971052,0.009549563,-0.05263917,0.08000176,-0.115889944,-0.198601,-0.19986498,-0.19749065,8.653151,0.15834482,-0.063434854,-0.029125389,-0.0009509322,0.018734403,-0.001427207,0.058927633,-0.19836071,-0.07547852,0.055938132,-0.19588931,0.022389624,-0.0641694,3.5102904
Lrp5,0.024599755,-0.0927657,-0.09068531,0.019964404,-0.02208415,0.037148252,-0.06065962,-0.038040556,-0.09105797,-0.090676844,-0.09139276,-0.0909541,-0.034301426,-0.017526435,0.0024394114,-0.08140495,-0.0049343007,-0.019144047,-0.034425016,-0.09113042,-0.09313441,-0.054871436,-0.091875605,-0.033609517,-0.091366224,-0.091506995
Kmt5b,0.16009316,-0.05772596,-0.7930774,0.20887773,0.39859015,-0.089317076,-0.0007375709,0.122470446,-0.76811147,-0.79364437,-0.14302897,-0.7750701,0.16503179,-0.248502,-0.26405025,-0.084395126,-0.16036348,0.036734764,0.0463577,0.6166,0.124691255,0.09526512,0.3301615,0.0020697683,0.0026372825,0.77702016
Chka,-0.16380394,-0.010548911,-0.50806767,-0.040655747,-0.037391845,-0.053066924,0.06579618,-0.094433695,0.6577461,-0.50811744,0.3473295,-0.50648665,0.15648012,0.067144595,0.033471107,-0.095613405,-0.12689708,-0.02374113,-0.034422453,0.06355432,0.039780833,-0.028732268,-0.19475217,-0.17739415,0.29507655,-0.50323457
Tcirg1,0.048313342,0.43988594,-0.38492692,0.048627667,0.10425645,0.11687716,0.13081905,0.13403548,-0.38744396,-0.38486972,0.32757208,-0.38674238,-0.11975445,-0.062841244,-0.015569733,-0.097827055,-0.030966613,-0.058928754,-0.09810822,0.009174905,-0.17308176,0.03353477,-0.14725685,-0.0018509205,-0.08786315,-0.39047676
Aldh3b1,-0.06657817,-0.059136715,-0.07120196,0.04917693,0.123741746,-0.021319179,-0.049159814,-0.058908354,-0.0690407,-0.071251035,-0.06709905,-0.0696431,-0.035066202,-0.032144055,-0.021559747,-0.052872363,-0.023589872,0.08008068,0.14142653,-0.06862053,-0.056998342,-0.031193946,-0.06429881,0.006325813,-0.036937267,-0.066436574
Unc93b1,-0.012236329,0.42990994,-0.36879075,0.18131012,0.08477872,-0.04991463,-0.053645145,-0.04194088,-0.36362076,-0.36890814,0.010889714,-0.36506176,-0.23624958,-0.055284724,-0.053071268,-0.039776623,0.022598822,0.018750355,0.080005445,-0.36261564,0.20387988,0.1332529,-0.0020106614,0.1724437,-0.14357586,-0.35739136
Gm49405,-0.020607991,-0.12533733,-0.15197203,0.029648846,0.0008853577,-0.036603015,-0.051746223,-0.052309494,-0.14720094,-0.15208037,-0.14291462,-0.14853075,0.100959264,-0.032960586,-0.039567098,-0.0043130303,-0.10692572,0.030419167,-0.012812749,-0.14627339,-0.06737054,-0.071650326,-0.13673294,-0.06682554,0.10880499,-0.14145216
Doc2g,-0.040936567,-0.0664405,-0.0807528,-0.009043943,0.06052982,-0.042559642,0.005581122,-0.068125926,-0.07818903,-0.080811016,0.76387477,-0.078903615,-0.032850895,-0.0124361925,-0.032237362,-0.0087484885,-0.0637781,0.0025005406,-0.030911839,-0.0776906,-0.063903876,-0.05083552,-0.072564,-0.07151084,-0.046478335,-0.0750999
Gstp3,0.21004798,0.29365668,-0.8875157,0.03806459,-0.25251856,0.13935553,0.0015571966,-0.5527731,-0.893102,-0.8873888,-0.54851395,-0.89154494,-0.22199105,0.07989348,-0.1257412,0.13038875,0.031263746,-0.25231493,-0.36396757,-0.3778405,0.55829877,0.47925228,0.88709146,0.35461888,-0.09913521,0.33139095
Pitpnm1,0.11136173,-0.20216025,-0.610715,0.12760933,0.046552062,-0.007479462,0.016463613,0.1719994,-0.594149,-0.61109114,-0.29218546,2.8719397,0.018448332,-0.15051945,-0.101943485,-0.14526586,-0.19835119,0.010865328,-0.063839845,-0.0803944,0.28334925,0.12612376,-0.15314974,-0.09392893,-0.01939048,0.62986887
Carns1,0.030024162,-0.21013401,10.0,0.09551086,0.06852513,-0.052488636,-0.009301172,0.018588426,-0.26374587,-0.27571073,0.44924504,-0.26700673,0.22798866,-0.08580825,-0.113805376,0.0011646209,-0.030042633,0.048115607,0.003948285,-0.26147142,0.064873025,-0.06605896,0.30415067,-0.071166165,-0.042787638,-0.24964932
Tbc1d10c,0.34651738,0.62078506,0.6291001,0.19511777,0.2839397,0.22027099,0.04105348,0.27735478,-1.0587075,2.3277137,0.02790851,-1.7716838,-0.422923,-0.1853775,-0.26431507,0.11506287,0.007849631,-0.21628505,-0.2197535,-0.1513706,-0.053225663,-0.023570519,0.46022478,0.28072897,-0.595252,0.244345
Clcf1,0.0014924741,0.19448933,-0.41604185,0.1805457,0.03940737,-0.019814441,-0.10113648,0.07872624,3.2658699,-0.41642946,-0.38363713,-0.40373,0.34359145,-0.11387579,-0.076825276,-0.09666193,-0.20201838,0.026365004,-0.02398354,-0.39565378,-0.045829784,-0.16771562,-0.08418413,-0.0073809004,0.15421,-0.37840492
Pold4,-0.045239113,0.25227174,-0.9599189,0.20821403,0.2426672,0.017976081,-0.05121099,0.029288184,-0.9430743,-0.9603014,-0.5484015,-0.9477693,-0.16980077,-0.21488525,-0.20820454,-0.010558133,-0.14327428,-0.07676431,-0.09448374,-0.21094923,0.24763045,0.19222629,0.25832802,0.047942664,0.28173488,-0.9227779
Kdm2a,-0.030720312,0.1705561,4.4480333,0.047933485,0.20032865,0.0054167574,0.10571324,0.003088875,-0.13891277,-0.99094653,0.46918815,-0.9824595,0.19292602,-0.09546552,0.004776781,-0.12998965,-0.11650859,-0.018729255,-0.04542645,0.12843445,0.0669669,0.011269133,-0.4633685,0.068948306,0.0637391,0.3401663
Gm21992,-0.029139109,-0.09542269,-0.11107996,-0.029784018,0.01261591,-0.05148227,0.061458983,-0.023974601,-0.10827528,-0.111143656,-0.10575555,-0.10905701,-0.06280438,-0.01060475,-0.045358848,-0.029125562,-0.022393884,-0.007861299,0.005020596,-0.10773001,-0.0022736385,0.08216095,-0.102121636,0.005317556,0.046260953,-0.104895845
Rbm4b,-0.06246605,-0.17209591,-0.6703993,-0.009887926,0.13335371,-0.025335936,0.052688707,-0.11589659,-0.668908,-0.67043316,-0.45558026,2.3200517,0.2945508,0.009912065,0.10272105,-0.090523355,-0.06969545,-0.046892125,0.01927807,0.68408245,-0.05023464,0.11381048,-0.37518632,-0.06858826,0.099782094,-0.66711104
Ccs,0.122207716,0.33516595,3.324999,0.07668483,0.068940416,-0.046337917,-0.14563705,0.037512172,-0.6370682,-0.64727294,-0.0035206527,-0.63984936,-0.09852156,-0.08263864,-0.08249784,-0.08715703,-0.1798028,-0.0036340246,-0.11563124,-0.41533083,0.22108854,0.08289485,0.051735766,0.09474837,0.113507405,-0.6250454
Rin1,-0.023944085,-0.05445548,-0.060395207,-0.009676889,-0.036689647,0.0032916726,-0.049543846,-0.038431633,-0.059331223,-0.06041937,-0.058375344,-0.05962778,-0.02539005,0.037780575,-0.051507562,-0.013155875,-0.05335056,0.03450302,-0.03971077,-0.05912437,-0.05340276,-0.053105734,-0.056996785,0.002592728,-0.058451112,-0.05804921
Tmem151a,0.021824602,0.7403913,-0.13664632,0.019618686,0.031288806,-0.049901906,-0.041676704,0.18352622,-0.13124561,-0.13676895,-0.12639365,-0.13275093,-0.13126011,-0.0314704,-0.019844234,-0.04194379,-0.0264965,0.008692052,0.016159,-0.13019565,-0.1011532,-0.09964555,-0.119396195,-0.014100507,-0.12677824,-0.1247382
Cnih2,-0.061404552,-0.07415998,-0.06738873,-0.024409374,-0.09441292,-0.044644203,0.018908001,-0.047227543,-0.06860167,-0.06736119,-0.06969137,-0.06826359,-0.03462035,-0.016699275,0.009592117,-0.003010882,0.037063982,0.030625567,-0.0095516415,-0.06883748,-0.022995392,-0.059539523,-0.07126291,0.12568639,-0.016927969,-0.07006316
Klc2,0.018880464,-0.18623392,10.0,0.064364985,-0.0072877547,0.03055567,-0.02997134,-0.00017411543,-0.21212512,-0.21790339,-0.2070492,-0.21369989,-0.027620193,-0.060254186,-0.055254016,-0.008382174,-0.05806147,0.02650919,0.05338205,-0.2110267,0.042433456,0.08103642,0.40348327,0.14709459,0.10627474,-0.20531735
Pacs1,0.28954145,0.41885418,-0.71276927,0.17517163,0.16523938,0.08480545,0.06419035,0.15412709,-0.69667935,-0.71313465,-0.14442885,-0.701164,-0.17791505,-0.1532495,-0.07641394,-0.17056352,-0.10224247,-0.047399417,0.028046269,0.0050964477,-0.20202172,-0.12881878,-0.34297952,0.120397806,-0.20991774,-0.67729217
AI837181,0.047727175,-0.10767296,-0.5717638,0.07643713,0.0014832148,0.05660073,0.05235701,-0.0066061723,0.7008436,-0.5719726,-0.22164953,-0.56513214,0.13712612,-0.122201174,-0.16772798,-0.12050189,-0.13285515,-0.036638737,-0.016127475,0.62589425,-0.040880527,0.069214985,0.036831327,0.0872333,-0.06997963,-0.55149114
Ctsw,0.51987886,0.5084926,0.12589827,0.28083634,0.16933641,0.34738797,0.30165622,-0.15541466,-0.994319,1.6156683,-0.3386116,-1.9726074,-0.64672387,-0.09454299,-0.118950024,0.0189929,0.0003646123,-0.32541728,-0.6099651,0.5128615,0.27787033,0.20783058,-0.16944742,0.7263456,-0.76874346,0.618686
Efemp2,-0.039564412,-0.12942037,-0.13805526,0.054078065,-0.06405484,0.0047576735,-0.03551799,-0.052236807,-0.1365085,-0.1380904,1.5542773,-0.13693962,0.05683204,-0.0012998474,0.06640231,-0.010679686,0.0399358,-0.047582198,0.13943842,-0.13620779,0.13089651,0.0074597127,-0.1331148,0.0006987336,-0.06717706,-0.13464476
1700020D05Rik,-0.034906495,-0.04438468,-0.056774512,0.030719314,-0.007326471,-0.01663081,-0.012431621,-0.04444626,-0.054555118,-0.05682491,0.7853697,-0.055173717,0.0019917786,-0.036101222,-0.008152528,-0.019831223,-0.0420799,-0.014126871,-0.013628315,-0.05412364,-0.042188782,-0.016393611,-0.049685653,-0.0023663533,-0.022454968,-0.051880926
Pcnx3,0.08245164,0.19469234,-0.49880654,0.123201065,0.33049273,0.12608191,0.06696419,-0.039031044,-0.49501002,-0.49889272,0.18987384,-0.4960682,-0.013765956,-0.043554176,-0.062181037,-0.08333104,-0.17040557,-0.11321023,0.09352643,0.1933731,0.11837177,-0.08255481,0.0581172,0.14593713,0.022586036,1.1584895
Slc25a45,0.06303217,0.5673907,-0.4589501,0.04895921,0.10144215,0.02346339,-0.025771707,0.1373647,-0.45020032,-0.4591488,0.34711656,-0.45263907,-0.2133396,-0.11742275,-0.03649303,-0.026558988,-0.017004179,-0.07709399,-0.09978513,-0.20015319,0.14967349,0.14704485,-0.43100277,0.0705154,-0.22884926,-0.43965748
Fau,0.3119227,0.00539161,-0.7893941,0.689616,0.5553679,-0.4845282,-0.43200168,0.33935648,-1.3000017,-0.95148844,0.70514965,2.2667313,0.6343471,-0.78179264,-0.8107663,-0.77589256,-0.92266196,0.3386057,0.24876386,0.525417,0.12836131,0.09200449,-0.36030146,-0.018861378,1.4064497,1.3427047
Atg2a,0.23535244,0.27120784,-0.6322647,0.18595535,0.26861408,-0.043082092,-0.021426583,0.13703676,-0.6165066,-0.6326226,-0.60234946,-0.6208987,-0.3592564,-0.14395618,-0.14332442,-0.12692517,-0.015409945,-0.0063129724,-0.07525876,0.16870043,0.11038729,0.020504244,-0.58193225,-0.14500745,0.07680411,0.79149926
Map4k2,0.04544444,0.07006323,-0.7850396,0.15511993,0.1092002,-0.018011052,-0.063273385,-0.062098693,0.18447518,-0.7851601,0.07121366,-0.781212,0.1006239,0.049716204,0.011034188,-0.009305144,-0.11054668,-0.079408705,-0.09511062,-0.18528847,0.065665916,-0.011992672,-0.42067167,-0.060242947,-0.018163064,-0.7733388
Rasgrp2,-0.2764672,0.12678435,1.3067528,-0.24168727,-0.2153133,0.29233566,0.05802924,0.4366987,0.07353288,1.892789,-0.18317284,-1.705434,-0.35063872,0.4305538,0.25634313,0.5215676,0.36253953,-0.21175712,-0.49666008,-0.74017084,-0.49158564,-0.5932496,-0.32450637,-0.18143973,-0.4583489,-0.4544425
Prdx5,0.113107696,0.73043376,1.0896997,0.03247685,0.27715564,0.061774436,0.08093764,-0.07570499,-1.4780504,-1.4736396,0.18285641,-1.4768484,-0.34978887,-0.06970024,0.045299947,0.15952952,0.2677629,-0.16668527,-0.2163586,-0.93752897,0.1365641,0.12127286,-0.14036883,0.106656775,-0.41563484,-1.483247
Gpr137,-0.024282845,-0.18755072,-0.18528801,0.046220463,0.16145179,-0.06790517,-0.005327851,0.0436177,-0.18569332,-0.1852788,0.0085228635,-0.18558036,-0.0368033,0.04439116,0.03507511,-0.027722124,-0.059508987,0.052911423,0.03968592,0.26409352,-0.041845165,0.03599056,-0.18658262,0.018966567,0.1004878,-0.18618171
Ppp1r14b,-0.24875769,-0.34438178,1.5264019,-0.5440583,-0.63908875,-0.54958755,-0.5378782,-0.31589586,-0.9364526,-0.8687922,0.25467056,-0.9180128,0.6973567,0.29683942,0.28854647,0.06531134,0.117298044,0.55008465,0.5986361,0.7797875,-0.07382872,0.12140126,-0.1410017,-0.13248381,0.22696468,0.9583259
Macrod1,-0.08043726,-0.16249469,-0.21813242,0.1254348,0.092756785,-0.050656542,-0.09022697,-0.12601401,-0.20816602,-0.21835874,0.28260356,-0.2109439,0.47654086,-0.06270599,-0.109865546,-0.0807193,-0.089031,0.011408146,-0.024380278,-0.20622842,-0.15263379,-0.09660447,-0.1862992,-0.13133006,0.47893193,-0.1961573
Plaat3,0.3303219,0.46753967,-1.4511697,0.16047543,0.067255944,0.2754477,-0.016855238,-0.24912868,-1.4337335,-1.4515656,-0.78136706,-1.4385933,-0.4515662,-0.027911646,-0.10172885,0.10980153,0.049141392,-0.31075096,-0.32615384,-0.052348696,0.32244617,0.1545983,0.18232577,0.44274828,-0.37566125,0.59882814
Slc3a2,0.3316433,0.5011502,0.76924324,0.17235392,-0.11980512,0.16841428,-0.05305719,-0.033761505,0.98063517,0.78295743,0.26643887,-1.4613929,-0.6004162,0.07877816,-0.20230336,-0.057674095,-0.17416735,-0.07354989,-0.22887103,-0.5751911,-0.08608115,-0.053451505,0.68280536,-0.10601998,0.049092963,-0.42757285
Bscl2,0.1630591,0.61847645,-0.9882134,0.040682517,0.1417883,0.15154688,0.16335551,0.22914946,0.33733425,-0.98834026,0.10611008,1.4305521,-0.5546968,-0.03561433,-0.008251937,0.12321662,0.057288285,-0.19624,-0.12722737,-0.13659772,0.021200182,-0.043861542,0.5984905,0.39035335,-0.42785856,-0.97589564
Rom1,-0.10298634,0.7444426,-0.5504885,-0.1665031,-0.09525978,0.07253681,0.146395,-0.27865028,1.2566988,-0.5494625,-0.4098332,-0.58307505,-0.48881948,0.32902116,0.57080656,0.51625776,0.7647458,-0.4133889,-0.43880114,-0.4630877,-0.44781026,-0.22478464,-0.33221644,0.40851745,-0.41620323,0.2032919
Tut1,0.036698315,0.22319043,-0.23477662,-0.048818126,0.09498967,-0.07348319,-0.025351293,-0.011666285,-0.2349152,-0.23477349,1.0563537,-0.23487657,0.1742884,-0.033120967,0.037310753,-0.07283527,-0.025536582,0.03945444,0.079357386,0.6564436,-0.0792408,-0.025528403,-0.23521926,-0.029645257,-0.029629257,-0.23508218
Ahnak,0.6525545,0.65144926,1.2094504,0.18136905,0.24912986,0.16344213,0.09830756,1.1150422,0.538834,1.4787009,-1.2082261,-1.8348172,-1.6281307,0.1645383,0.016848492,0.10577319,0.116871394,-0.2106159,-0.39258063,0.3389905,-0.28196347,-0.2692807,-0.17992386,0.63160014,-1.3717906,-0.049306512
Incenp,-0.25701657,-0.2341403,-0.38432768,-0.08184194,0.37892497,1.5074533,1.560634,-0.17232351,-0.46391466,2.2519777,-0.2592756,-0.44173184,-0.30847338,0.2092696,0.34427392,-0.3179884,-0.32795233,-0.6676839,-0.7271951,-0.4793874,-0.29912996,-0.45311847,0.10501457,-0.22018538,-0.38538846,-0.55981064
Cpsf7,0.041745525,-0.30144188,-0.643561,0.03201673,0.03768429,0.055594046,0.1690793,0.007359431,-0.6447045,-0.643535,-0.019296039,-0.6443858,-0.0416245,-0.019000204,0.0055725854,-0.062502906,-0.0735369,-0.028810201,-0.043507792,0.020140108,-0.15023164,-0.05960623,-0.5232619,0.02295895,-0.033130594,2.8375905
Cd5,0.2394248,0.46917522,-1.3600804,0.01562161,0.23387456,0.17844422,0.27819172,-0.109288305,-1.3543222,-1.3602113,-0.7370294,-1.3559271,-0.26268107,-0.17874144,-0.016786726,-0.07488855,0.015446565,-0.22384807,-0.20395246,-0.20022863,0.2727047,0.3417898,-0.56836337,-0.07783247,-0.1429903,0.9161356
Cd6,0.23728208,0.3115889,-1.30001,0.11150927,0.111281425,0.041936703,-0.03688883,0.18930753,-1.2801994,-1.3004599,-0.44897184,-1.2857211,-0.23398025,-0.21684895,-0.21737628,-0.0713136,-0.09404614,-0.025537705,-0.12770517,-0.044136442,0.25295314,0.167852,0.073417194,-0.0494097,0.04967086,0.035723627
Ms4a1,-0.1052014,-0.088523276,-0.12950091,0.06878257,0.21101654,-0.02511903,-0.03555867,-0.11643932,-0.12216058,-0.12966761,-0.115566045,-0.1242065,-0.11547467,-0.061126884,-0.052868657,-0.064158715,-0.073758356,0.011550221,0.013199123,-0.12073352,-0.08126064,-0.04118079,-0.1060555,-0.09416925,-0.11608878,-0.11331606
Ms4a4c,-0.083764635,-0.25636756,-0.7575505,0.32215863,0.06646046,-0.023064412,-0.29262605,-0.547221,-0.73492175,-0.7580643,0.89004636,-0.74122894,0.21570371,-0.18739374,-0.2986116,-0.10203912,-0.30800086,0.050560653,-0.18083538,0.24503148,0.61813927,0.26679263,-0.20041066,-0.3971784,1.2710152,0.49162844
Ms4a4b,0.70328337,0.50309056,-0.18780763,0.35481024,0.33509028,0.53893036,0.33151832,0.27674663,-0.69811696,1.3351935,-0.98046714,-1.8094217,-0.84343976,-0.27378452,-0.24409173,0.21798907,0.23745649,-0.5860904,-1.0775349,0.08746545,0.2591534,0.21856146,0.4415789,0.32697105,-1.0510954,0.16264585
Ms4a6c,0.016151246,-0.30827066,-0.3736365,0.1425686,0.17020616,0.022119885,-0.05870424,0.06763022,-0.3619275,-0.3739024,0.015227913,-0.3651911,0.0023981025,-0.10536344,-0.11810178,0.0016103325,0.012796478,0.11109784,-0.041332874,0.038353488,0.16040492,-0.054542087,-0.33623734,-0.19668809,0.0704492,-0.3478191
Gm8369,0.5245028,0.4713941,0.4783984,0.21595126,0.39032793,-0.14608842,0.19067802,-0.18018705,-0.019043028,1.0410744,-0.34870547,1.61613,-0.9353311,-0.41421548,-0.08501941,-0.028722892,0.19193244,-0.18817507,-0.03346995,-1.460006,0.80458564,0.8265475,0.5280365,0.40880266,0.022482596,-2.286531
Ms4a6d,0.14541392,0.103155114,-0.6804826,-0.020299137,-0.07715228,0.06755926,0.15342632,-0.16546191,-0.6846013,-0.68038905,-0.68830144,-0.6834533,-0.5154082,-0.031291954,-0.062272392,0.23664568,0.055137362,-0.23039782,-0.17961536,-0.32595846,0.5991102,0.5473553,0.39768586,0.14148322,-0.15811853,-0.6895639
Mpeg1,-0.04503701,-0.06393913,-0.07502946,0.066737235,0.15740812,-0.02958283,-0.047587495,-0.05230685,-0.073042855,-0.07507458,-0.07125808,-0.07359657,-0.07304818,-0.037590697,-0.058434937,-0.05818096,-0.061876085,0.08787255,0.13427582,-0.072656624,-0.061973546,0.00579575,-0.068684116,-0.026871966,-0.04105797,-0.07064913
Dtx4,0.0036741865,-0.1002913,-0.13584045,0.10005897,0.065892674,-0.00864804,-0.026165731,-0.088225454,-0.12947251,-0.13598506,-0.123751596,-0.1312474,0.030029476,-0.053737935,-0.08264806,-0.07270888,-0.09367837,0.033043582,-0.012044501,-0.1282345,0.060300663,-0.014723255,-0.11550095,-0.068402484,-0.0326721,-0.12179966
Gm5244,-0.044867378,-0.103204615,-0.12790534,-0.012839693,-0.029324288,-0.042603362,-0.059422027,0.003122269,-0.12348069,-0.12800582,-0.11950561,-0.12471395,-0.021026388,-0.046568815,0.06800857,-0.02293675,-0.07898969,0.018494846,-0.041887827,-0.122620486,-0.045844853,0.053827286,-0.11377279,0.004240917,-0.028357811,-0.11814934
Olfr1444,-0.012459438,-0.060589258,-0.07990877,0.0589611,-0.0028042232,-0.022405408,-0.02286451,-0.024271807,-0.07644807,-0.07998736,-0.07333897,-0.07741265,-0.04245668,-0.028778473,-0.015661664,-0.050558444,-0.023649389,0.037767127,-0.012630717,-0.07577526,-0.05716518,0.05816148,-0.068855084,-0.06743347,-0.07358543,-0.07227818
Tle4,0.02305799,-0.0012376958,-0.98320675,0.16842285,0.31619993,0.0034332308,0.17163791,-0.061343208,0.3662391,-0.98370695,0.3735562,1.4610628,0.17827037,-0.13757278,-0.20191559,-0.21413985,-0.2258923,-0.07577181,0.008804903,0.34239897,0.04580342,0.010005752,-0.0971545,0.22898555,0.15065624,1.4013758
Gnaq,-0.025477951,-0.24672873,-0.2417553,0.04116807,-0.122668944,-0.04461573,-0.04164598,0.01667993,-0.24264619,-0.24173506,-0.103817366,-0.24239789,-0.03472065,0.042860612,0.019356357,-0.14312495,-0.100638874,0.07647304,-0.006162943,-0.2428194,-0.048282303,0.1929871,0.46964574,0.12361248,-0.064933196,-0.24371964
Vps13a,0.048582513,-0.40928045,2.0251973,0.076515615,0.14338537,-0.1792847,0.098837174,-0.13735977,0.9540169,-0.90635544,0.45823848,-0.8999267,0.28828353,-0.17903815,0.027135832,-0.2145061,-0.09962859,-0.045223355,0.30955914,-0.18068922,0.3852394,0.4760278,-0.17322835,0.01386464,0.105441354,0.99570113
