gene_name,Ctrl_vs_Chd7,Chd7_vs_Ctrl
2310061N02Rik,,
Topaz1,,
Il31ra,1.327,-1.327
Gm12666,0.049,-0.049
Agl,1.596,-1.596
Olfr1143,,
Gm13229,0.312,-0.312
Gm47741,-0.096,0.096
Nmt1,-0.448,0.448
Gm12345,-0.12,0.12
Gm4083,,
Gm43720,0.931,-0.931
Tmem121b,-1.396,1.396
Ttc21b,-2.157,2.157
Rrn3,-0.794,0.794
Gm21782,,
Ighv16-1,,
Pcid2,-1.17,1.17
Fbxo39,-0.523,0.523
Chd2,0.904,-0.904
Olfr495,,
AC118642.2,,
Gm7912,0.059,-0.059
Gm19097,0.312,-0.312
Aox1,-0.638,0.638
Gm11926,-0.096,0.096
Tmem9b,-0.608,0.608
Cyp2j12,,
Gm13000,,
2610008E11Rik,1.097,-1.097
Gm15002,,
Trim58,0.341,-0.341
Ifitm3,0.38,-0.38
Rgcc,0.431,-0.431
Tceal5,,
Ube2g2,1.681,-1.681
Pcdhb1,,
Fam50b,,
Gm49185,,
Sst,,
Gm15382,,
Olfr59,,
Olfr2,-1.301,1.301
Smc3,-0.086,0.086
Shtn1,0.013,-0.013
Olfr273,-0.741,0.741
Gm5117,-0.096,0.096
Zfp511,1.052,-1.052
Clca2,,
1520401A03Rik,1.829,-1.829
Gm21392,,
Gm49088,,
Tmem229b-ps,,
Tbx20,-0.325,0.325
Crybg1,2.863,-2.863
Gm13578,0.177,-0.177
Gm17030,,
Gm42832,-0.096,0.096
Trav12d-3,-1.254,1.254
Gm2176,0.912,-0.912
Zc3h12c,0.08,-0.08
Bpifa2,-0.317,0.317
Accsl,,
Gm20391,0.312,-0.312
Gm20946,0.859,-0.859
Gm19617,0.602,-0.602
Gm20930,,
Gm14327,-0.627,0.627
Acr,,
Gm4974,-1.188,1.188
Gm30708,,
Sh3rf2,-0.356,0.356
Gm13859,,
Gm7945,,
Mrps2,0.725,-0.725
Gm48191,,
Obox4-ps15,,
Hist1h4b,-0.061,0.061
Cyp2s1,0.103,-0.103
Arid1b,-0.136,0.136
Gm20715,-0.131,0.131
Yjefn3,-0.824,0.824
Trdv5,0.145,-0.145
Prokr2,0.158,-0.158
Gm3126,,
Vmn1r225,,
Taar7b,,
Gm12439,-1.847,1.847
Mrps21,-0.189,0.189
Tmem92,-0.449,0.449
Kctd16,-0.096,0.096
Gm9157,0.506,-0.506
St6galnac4,-0.604,0.604
Oit1,,
Zfhx3,-1.133,1.133
Zscan2,0.948,-0.948
Cplx2,0.267,-0.267
Sf3b5,0.174,-0.174
Ddx55,-0.111,0.111
Esp18,,
Gm28349,,
Ccdc117,0.063,-0.063
Gm15355,,
Tsen2,-1.241,1.241
Gm14601,,
Gm4707,-1.286,1.286
Gm17835,,
Gm26970,,
Gsta1,,
Nfrkb,-0.832,0.832
Ranbp3l,-0.357,0.357
Slirp,0.048,-0.048
Gm20773,,
Syndig1,,
Ccdc22,-0.464,0.464
Adcyap1r1,-0.184,0.184
Plk2,-1.554,1.554
AC129315.1,-0.096,0.096
Psmb6,-0.276,0.276
Nipsnap3a,,
Olfr1081-ps1,,
Ssx9,,
Smim14,-0.075,0.075
Trappc11,-0.564,0.564
Gm19024,-0.104,0.104
Gm13148,-0.427,0.427
Ube2r2,-0.327,0.327
Vwc2,0.312,-0.312
Vmn1r26,0.261,-0.261
Gpr132,1.246,-1.246
Gm41115,,
Rps4x,0.422,-0.422
Acsl6,0.637,-0.637
Prb3-ps,,
Gm11449,0.456,-0.456
Gtpbp1,-0.33,0.33
Tram1l1,-0.845,0.845
Ear14,,
Gm47717,-0.232,0.232
Gm42961,-0.54,0.54
Gm2423,-1.356,1.356
Gm9332,0.312,-0.312
Dll1,-0.683,0.683
Tra2b-ps,,
Gm47967,0.191,-0.191
Gm15043,-1.277,1.277
Gm13818,,
Gm4609,0.187,-0.187
Clca4a,,
AC162301.1,-0.344,0.344
Gm2854,,
Mettl18,-0.957,0.957
Sh2d2a,0.134,-0.134
Best4-ps,0.177,-0.177
Olfr1224-ps1,-0.167,0.167
Smad9,-0.917,0.917
H2al1c,,
Prg2,-0.779,0.779
Spata20,,
Igkv1-88,-0.096,0.096
Pola2,-0.558,0.558
Gm28261,,
Gm48316,,
Olfr1503-ps1,,
Hal,-2.17,2.17
Igkv9-120,0.997,-0.997
Gm28121,,
Gm6526,,
Sult2a5,,
Gm47482,,
Ccdc54,,
Gm6616,,
Gm29774,,
Ccnyl1,0.105,-0.105
Gm28778,0.503,-0.503
Olfr528-ps1,,
Ubap2,-1.28,1.28
Gm28362,-0.845,0.845
Mapk10,0.382,-0.382
Slc35d1,-0.488,0.488
Cct3-ps1,0.176,-0.176
Gdi2,0.784,-0.784
Vmn1r213,0.293,-0.293
Gm12053,,
Gm13160,-0.874,0.874
Angpt1,-0.734,0.734
Lgals1-ps1,,
Gm5590,-1.86,1.86
Cmpk2,0.25,-0.25
Tmem232,0.567,-0.567
Olfr210-ps1,,
Carmil2,-2.52,2.52
Lyrm2,1.1,-1.1
Spatc1,0.312,-0.312
Gm15042,0.08,-0.08
Incenp,-0.499,0.499
Nek3,-0.076,0.076
Eea1,0.354,-0.354
Gm29787,,
Rbpj-ps3,-0.694,0.694
Gm19114,-0.096,0.096
Slc44a1,0.553,-0.553
Olfr1427,-1.273,1.273
Rps8-ps4,-2.107,2.107
Chmp4b,1.211,-1.211
Gm15784,0.698,-0.698
Olfr968,-0.096,0.096
Sdc2,,
Gm20509,,
Mal2,,
Cutal,-0.037,0.037
Gm6020,0.282,-0.282
Trpv3,1.01,-1.01
Gm29545,,
Gm11352,,
Apba2,-2.58,2.58
Gm49787,-0.096,0.096
Gm5135,-0.529,0.529
Tm9sf3,1.344,-1.344
Olfr67,-0.518,0.518
Gm42828,,
Gm18185,,
Gm13167,-0.541,0.541
Pamr1,-0.096,0.096
Igkv4-58,,
Vmn1r143,,
Swt1,-0.344,0.344
Fam92b,,
Rps3,0.001,-0.001
Cst12,,
Sap30l,1.554,-1.554
Amy2b,,
Rnf5,0.526,-0.526
Gm47787,,
Cramp1l,-0.164,0.164
Olfr361,-1.216,1.216
Gm15490,,
Gm11433,,
Smg1,-1.386,1.386
Vmn1r190-ps,,
Rps10-ps1,-0.75,0.75
Gfpt2,0.144,-0.144
Gm17970,0.023,-0.023
4930503L19Rik,0.767,-0.767
AC140365.1,,
Gm49155,,
Med23,0.18,-0.18
Gm44446,,
Ces1f,-0.549,0.549
Gm2976,0.041,-0.041
Gm49406,,
Arhgef33,-0.056,0.056
Zfp813-ps,,
Cd22,-1.263,1.263
Gm28047,-0.412,0.412
Myd88,1.778,-1.778
Ocln,1.128,-1.128
1700109H08Rik,-0.898,0.898
Tfdp2,-0.642,0.642
Gm15828,,
Traj51,-1.018,1.018
Gm3272,0.523,-0.523
Cx3cr1,2.03,-2.03
Sike1,2.828,-2.828
Qsox2,-0.942,0.942
Stimate,1.397,-1.397
Ier5l,-0.562,0.562
Gm49546,,
Gm4775,,
Tas2r120,,
Nhsl1,0.068,-0.068
Gm15171,,
Gm14504,-0.896,0.896
Mab21l4,,
4921530L21Rik,,
Kmt5b,0.045,-0.045
Gm5288,-0.232,0.232
Yae1d1,-0.177,0.177
Poln,2.586,-2.586
Gm8297,,
Creld2,-0.173,0.173
Trhr,0.086,-0.086
Muc19,,
Tomm40l,0.799,-0.799
Acot3,,
Gm14368,,
Fat3,0.08,-0.08
Olfr1286,-0.42,0.42
Tmem52,,
Gm11876,,
Phgdh,-0.714,0.714
Dnase1,-0.421,0.421
Gm13407,,
Cyth2,1.081,-1.081
Slc35a5,0.021,-0.021
Olfr504,,
Rprml,,
Sstr2,-0.096,0.096
Gm7290,-0.118,0.118
Olfr1466,,
Gopc,0.988,-0.988
Syp,0.0,-0.0
Accs,0.668,-0.668
Cbfb,-0.258,0.258
Gm9333,-0.344,0.344
Gm3321,,
Abca13,-0.179,0.179
Gm7693,-0.096,0.096
Gm10259,0.52,-0.52
Slc39a4,0.872,-0.872
Gm7997,0.312,-0.312
Vmn2r33,,
Olfr1099,-0.772,0.772
Gm6214,-0.262,0.262
Rem2,-0.033,0.033
Nfyb,0.417,-0.417
Spin2e,,
Smoc2,0.495,-0.495
Gm7669,-0.754,0.754
Cep19,-0.629,0.629
Astn1,-1.066,1.066
C130050O18Rik,-0.429,0.429
Lrif1,0.407,-0.407
Gkap1,1.548,-1.548
Lpin2,-1.324,1.324
Gm14579,,
Atf5,-0.358,0.358
Gm6067,0.312,-0.312
Gm5049,0.089,-0.089
Gm15400,0.215,-0.215
Sec22b,-0.311,0.311
Gm18615,,
Gm7119,-0.096,0.096
Trim39,1.006,-1.006
Olfr132,0.046,-0.046
Nps,0.046,-0.046
Gm33778,,
Ptpn13,0.146,-0.146
Zbtb49,-0.099,0.099
Arhgef37,-0.24,0.24
Ccr4,-1.138,1.138
Gm7791,,
Sun5,,
Ugt3a2,,
Gm2099,-0.618,0.618
Gm13503,,
Gm12939,,
Piezo1,-1.286,1.286
Gm28845,,
Fbxw20,-0.193,0.193
Tceal1,-0.096,0.096
Gm11957,-0.123,0.123
Sorcs1,-0.232,0.232
Trem1,0.06,-0.06
Gm12416,-0.139,0.139
Gm19252,,
Rsrc1,1.638,-1.638
Icmt,-0.02,0.02
Gm8614,-0.096,0.096
Dcpp3,,
Olfr444,,
Pcdha11,,
Oprk1,-0.405,0.405
Gm2178,,
Pcbp2,-3.645,3.645
Creb3l1,1.313,-1.313
Gm45417,,
Rab9b,-0.597,0.597
Ssxb8,,
Gm12906,,
Camkk1,1.136,-1.136
Cdc34b,-0.431,0.431
Bcl2l13,-0.707,0.707
Gm16470,0.101,-0.101
Dok5,0.61,-0.61
Scube1,-1.739,1.739
AC110212.2,0.602,-0.602
Gm18246,,
Gm37559,,
Masp1,0.846,-0.846
Dop1b,-2.293,2.293
Mcoln3,-2.097,2.097
Cks1brt,0.418,-0.418
Gm11559,0.708,-0.708
Rcc1,-1.098,1.098
Gm18775,,
Nppb,,
Sgip1,-0.984,0.984
Otog,-0.922,0.922
BC049762,-0.322,0.322
Gm21040,,
Ttc21a,-0.464,0.464
Gm29627,,
Olfr988,,
Epha1,-0.982,0.982
Gm6460,-2.363,2.363
Olfr1404,,
Trim56,0.005,-0.005
Gm2075,,
Cdk8,-0.174,0.174
Gm19047,,
Snx33,1.627,-1.627
Olfr53,,
Nutm1,,
BC147527,-1.174,1.174
Tmbim1,1.611,-1.611
Siah3,-0.581,0.581
Gm7824,,
4930555K19Rik,,
Gm20426,,
Gm49117,,
Gm44412,,
Disp2,1.088,-1.088
Ccnd3-ps,0.063,-0.063
Xk,1.442,-1.442
Nt5dc1,1.274,-1.274
Cnot11,0.391,-0.391
Gm12739,0.196,-0.196
Gm13329,,
Cyp2c40,,
Ccl5,2.406,-2.406
Ndst3,-0.134,0.134
Gm13873,,
Snu13,0.348,-0.348
4930503E24Rik,,
Clec11a,0.795,-0.795
Jak2,0.606,-0.606
Slc5a7,-0.632,0.632
AC127314.1,,
Gfi1b,-0.096,0.096
AC139296.2,,
Pdcd10,-0.035,0.035
Gm14849,0.384,-0.384
Snx20,2.026,-2.026
H1foo,0.427,-0.427
Gm15833,,
Gns,2.319,-2.319
Chmp1a,1.067,-1.067
Kcnj10,-0.281,0.281
Gm7962,-0.525,0.525
Gm17177,0.312,-0.312
Gm8521,,
Gm48636,,
Gm2996,-0.096,0.096
Gm37433,,
Rhobtb2,0.277,-0.277
Vwa3b,-0.175,0.175
A430089I19Rik,,
Ythdf1,0.612,-0.612
Gm4574,,
Gm43370,,
Odf3l1,,
Gm15986,,
AC102091.1,,
Gm28397,,
Lypd3,0.312,-0.312
Spopl,0.024,-0.024
Gm13084,,
Gm9376,,
Gm49998,,
Gm2607,0.953,-0.953
Cnr2,-0.193,0.193
Pcnx2,,
Gm7417,-0.096,0.096
Gm28162,,
Olfr638,,
Gm47945,,
Gjc1,0.408,-0.408
Rasl10b,-0.805,0.805
Cyp39a1,0.439,-0.439
Ncam2,-0.849,0.849
Gm37988,0.46,-0.46
Ppm1f,-0.319,0.319
Gypa,0.615,-0.615
Adad2,,
Cox11,0.649,-0.649
Ddx18,-0.543,0.543
Gm16329,,
Gm5001,,
Ednra,-0.145,0.145
Haus8,-0.333,0.333
Thumpd1,1.298,-1.298
Gm29049,,
Gm9985,0.419,-0.419
Gm14441,0.547,-0.547
Mmp23,0.125,-0.125
Hspb3,,
Gm12570,,
Fbxl5,1.388,-1.388
Gm3448,-0.752,0.752
Olfr619,,
Exoc3l,-0.056,0.056
Galr1,,
Taar7d,,
Synj1,-0.071,0.071
Gm38041,,
Igkv6-23,-0.512,0.512
AC107756.1,,
Crat,-0.027,0.027
Otc,,
Ighv1-11,,
Cyp2e1,-1.307,1.307
Gm11568,,
Suclg2,0.696,-0.696
Cnih4,1.852,-1.852
Gm47254,0.281,-0.281
Aqp4,,
Gm5752,-0.232,0.232
Hap1,-0.332,0.332
Trdn,-0.057,0.057
Gm6829,0.746,-0.746
Gm18505,-0.096,0.096
Gm13899,-0.096,0.096
Htr2b,,
Pak2,-1.109,1.109
Otulin,1.396,-1.396
Gm15034,,
Fgf5,-0.106,0.106
Rpl36a,-0.206,0.206
Cyp2b26-ps,,
Ip6k1,-0.047,0.047
Gm12251,,
Esrrg,0.045,-0.045
Gm49532,,
4930519F09Rik,-0.715,0.715
Zp1,-0.096,0.096
Gm15526,1.174,-1.174
Rpl29-ps5,0.596,-0.596
Trav13n-4,-0.027,0.027
Gm11821,-0.665,0.665
Gm16259,,
Gm6123,0.417,-0.417
Cdh13,0.979,-0.979
Scfd2,0.013,-0.013
AC132444.1,0.526,-0.526
Gm42799,,
Bmp7,-0.24,0.24
Gm12221,,
Mrm2,-0.792,0.792
Cmip,-1.829,1.829
Cdc25b,-0.385,0.385
9130023H24Rik,0.882,-0.882
Fndc5,-0.945,0.945
Rasa3,-0.177,0.177
Trbj2-7,-0.081,0.081
Obox4-ps17,,
Gm8238,,
Themis3,0.889,-0.889
Gm20288,,
Slc25a47,1.133,-1.133
Timp1,0.13,-0.13
Nsmce2,0.332,-0.332
Nhlrc2,1.088,-1.088
Invs,-0.613,0.613
Srd5a1,-1.228,1.228
Foxo1,-1.637,1.637
Gm8107,,
Gm9584,,
Gm44239,,
Med4,2.112,-2.112
Cabp1,-0.116,0.116
Gp1ba,-0.232,0.232
Gm20859,,
Gm49528,,
Copg1,-0.498,0.498
Ttf1,-0.025,0.025
Gm4342,-0.09,0.09
Dennd4a,1.103,-1.103
Gm6741,0.169,-0.169
Gm49245,,
Aldoa,0.313,-0.313
Tmem121,-0.689,0.689
Gm10226,1.478,-1.478
1700122O11Rik,-0.232,0.232
Gm19108,,
Gm20811,,
Gm15815,-0.344,0.344
2010106E10Rik,,
Gm8229,,
Nfkbib,0.871,-0.871
AC139553.1,,
Rhbdf1,-0.864,0.864
Rnf150,-0.745,0.745
Zbtb14,-0.419,0.419
Rab3d,-0.074,0.074
Gm9626,0.286,-0.286
Cdc6,-1.237,1.237
Wdr82,0.685,-0.685
Nwd2,,
Gm21049,,
Prkaa2,-0.232,0.232
mt-Co3,0.596,-0.596
Tsc22d3,0.013,-0.013
Trp53inp2,0.857,-0.857
Mrgprb4,,
Gm15575,,
Ccdc163,0.805,-0.805
AC137585.2,,
Mcpt9,,
Npc2,0.308,-0.308
Gm13323,-0.255,0.255
Gm14695,,
AC123930.1,,
Nedd4,-0.44,0.44
Gm43083,,
Crybg2,-0.489,0.489
Gm37246,-0.816,0.816
Pex2,2.086,-2.086
Gm12087,,
Tpi-rs9,,
Gm5221,,
Rtp1,,
Igkv19-93,-0.232,0.232
Ext2,0.379,-0.379
Ncln,0.257,-0.257
Gm7908,0.91,-0.91
Pard6g,-0.76,0.76
Gm9308,0.046,-0.046
Bcor,0.002,-0.002
Gm44962,,
Gm14381,,
Gm5314,0.522,-0.522
Gm49424,,
Hltf,0.501,-0.501
Npc1,1.243,-1.243
Rdh12,0.074,-0.074
Gm7443,-0.004,0.004
Zfp750,-0.199,0.199
Gm8881,,
Gm16416,-0.303,0.303
Aamdc,1.03,-1.03
Snx10,0.656,-0.656
Olfr1191-ps1,-0.281,0.281
Tekt5,-0.096,0.096
Ubl3,1.035,-1.035
Zc3h12d,-0.19,0.19
Iglc4,,
Crlf3,-1.742,1.742
Olfr358,-0.126,0.126
Gm6659,,
Gm19030,1.231,-1.231
Gm48164,,
Gm12635,,
Gm38205,,
Gm3373,,
Gm18864,,
Setd1a,-1.744,1.744
Gm11758,,
Gm18422,-0.39,0.39
Sgms2,0.492,-0.492
Blnk,0.068,-0.068
Gm18851,,
Gm3327,,
Olfr884,,
Gm18273,,
Gm37103,-0.232,0.232
Gm7371,,
Cd101,-1.183,1.183
Gm13339,,
Gm5442,,
Klra3,0.792,-0.792
Tex35,,
Mamdc2,0.177,-0.177
Olfr1445,-0.096,0.096
Gdnf,,
Igf2bp2,0.135,-0.135
Gm15770,0.178,-0.178
Nde1,0.674,-0.674
Gm11972,-0.096,0.096
Oxtr,-0.088,0.088
Gm10095,-0.412,0.412
E330017A01Rik,,
Hmgxb3,-0.263,0.263
Gm20390,-0.119,0.119
Fads1,-1.112,1.112
Tent5b,0.041,-0.041
Gm15014,,
Jakmip3,,
Gm44431,0.178,-0.178
Chil4,,
Mak16,1.039,-1.039
Gm14561,0.519,-0.519
Gm18871,,
Gm15182,,
Gpatch2l,0.103,-0.103
AC154652.2,0.646,-0.646
Glra2,0.45,-0.45
Acot13,-0.254,0.254
Camta2,-0.484,0.484
Olfr687,,
Zfp472,0.041,-0.041
Gm47521,,
Gtf2ird2,-2.282,2.282
Mrps11,-0.079,0.079
Gm21156,-0.967,0.967
Nnat,-0.232,0.232
Stap1,1.672,-1.672
Rasl2-9,-0.87,0.87
AC132088.1,0.312,-0.312
Klk4,,
Slc9a7,1.203,-1.203
Ppp4r1l-ps,0.444,-0.444
Ilf3,-1.268,1.268
Olfr1084,,
Fam234a,0.257,-0.257
Ifi203-ps,-0.53,0.53
1600015I10Rik,,
Slc25a10,-0.74,0.74
Defb25,-0.096,0.096
Gm5537,,
Far1,-0.395,0.395
Serpinb12,,
Dym,0.124,-0.124
Gm18360,0.432,-0.432
Ppargc1b,-2.041,2.041
Epb41l1,-1.571,1.571
Ccp110,0.144,-0.144
Foxm1,-0.766,0.766
Olfr938,,
Actn3,0.34,-0.34
Gm48959,,
Tvp23b,0.847,-0.847
Ighv5-2,0.179,-0.179
Olfr1376-ps1,,
Serpinb6c,0.653,-0.653
Sept3,-0.83,0.83
AC112683.2,,
Scgb2b6,,
Ighv1-64,0.693,-0.693
Gm15936,,
H2-M9,,
BC048562,-0.096,0.096
Gm44426,,
Hcn4,,
Hyal4,,
Gm13576,,
Cd200r1,0.227,-0.227
Olfr1382,0.175,-0.175
Tmem181b-ps,-0.981,0.981
Tchhl1,,
Gm14612,,
Mageb1,,
Gm21896,,
Gm44411,-0.096,0.096
Neu3,-0.351,0.351
Trp63,,
Gm17872,-0.096,0.096
Gm13750,-0.771,0.771
Pitpnm2,-4.051,4.051
Rpl28,-0.119,0.119
Nabp2,0.538,-0.538
Gm15258,0.312,-0.312
Brca1,-0.401,0.401
Agap3,1.058,-1.058
Plp2,0.509,-0.509
Gm29526,,
Ppfibp1,0.913,-0.913
Stk-ps2,,
Gm18382,,
Pla2g16,0.053,-0.053
Ptprs,-0.533,0.533
Gm18641,,
Gm48032,-0.096,0.096
Gm14328,,
Cdkn2a,-0.165,0.165
Mnd1,0.273,-0.273
Olfr787,0.184,-0.184
Gm14838,,
Hist1h2br,-1.363,1.363
Doxl2,,
Mark4-ps,,
Evx2,-0.4,0.4
Poldip2,0.882,-0.882
Dusp8,0.322,-0.322
Mib1,0.893,-0.893
Gm13573,-1.213,1.213
Lad1,-1.0,1.0
Tpt1-ps3,-0.042,0.042
Gm6760,,
Gm7546,,
Slc35g3,,
Gm5186,0.177,-0.177
Tmem126b,-0.396,0.396
Urod,0.516,-0.516
Vmn2r42,-0.303,0.303
Gm37225,,
Kiss1r,0.34,-0.34
Prr33,-1.499,1.499
Gm48731,-0.096,0.096
Hipk1,-0.716,0.716
Nkx2-2,,
Aox4,-0.444,0.444
Ccdc183,-0.096,0.096
Rida,0.2,-0.2
Mdh1,-0.416,0.416
Gm12636,,
Rpl28-ps1,0.18,-0.18
Car7,0.181,-0.181
Slc25a30,-0.602,0.602
Pms2,-0.302,0.302
Pate11,,
Cfap161,0.047,-0.047
Adamts18,0.196,-0.196
Usp51,0.507,-0.507
Olfr1021-ps1,,
BC035947,0.042,-0.042
Lrrc10,,
Gm49369,-1.036,1.036
Endou,0.016,-0.016
Cyp7b1,,
Atp6v0d2,1.037,-1.037
Man2b1,-0.223,0.223
Gm12244,,
Aph1c,1.266,-1.266
Fbxl14,0.145,-0.145
Map7d2,-1.048,1.048
Gm9158,,
Olfr897-ps1,,
Gm13543,,
Ggh,1.161,-1.161
Olfr377-ps1,,
Gm6502,,
Gm45704,,
C7,0.041,-0.041
BC029722,1.48,-1.48
H2-Aa,-0.227,0.227
Gm29523,,
Tbx5,2.026,-2.026
Trim21,-0.49,0.49
Rap2c,1.312,-1.312
Gm4617,0.32,-0.32
Gm21879,,
Ly6g5c,-0.094,0.094
Shc1,0.177,-0.177
Gm20091,0.175,-0.175
Mecp2,0.115,-0.115
Gm35108,,
Pou6f1,-3.027,3.027
Gm13432,0.05,-0.05
Gabrb2,1.586,-1.586
Gm18884,,
Gm12255,,
Gm11414,,
Trav15-1-dv6-1,-1.621,1.621
Mcur1,-0.121,0.121
Rspo4,,
Kat5,1.317,-1.317
Glmn,-0.04,0.04
Gm6043,-0.193,0.193
Igf1r,-0.44,0.44
Phka2,-0.182,0.182
Mrpl1,0.165,-0.165
Usp1,0.077,-0.077
Gm13463,,
Gm7412,0.312,-0.312
Zfp458,2.022,-2.022
Slf2,-0.093,0.093
Gm7561,0.675,-0.675
Cdk15,-1.076,1.076
Mxd1,0.985,-0.985
B230219D22Rik,0.748,-0.748
9330182L06Rik,-0.096,0.096
Gm7155,,
Gm11445,,
Gm8249,-0.312,0.312
Gm13474,,
Dctn5,-0.348,0.348
Gm12166,0.083,-0.083
AC102156.3,,
Pmpcb,-0.375,0.375
Tgif2lx1,,
Evpl,1.282,-1.282
Gm4734,-0.21,0.21
Gm47437,-0.096,0.096
Krtap31-2,,
Gm49861,,
Olfr1124,-0.081,0.081
Adi1,0.507,-0.507
Gm18117,,
Tbc1d8,-1.739,1.739
Gm37389,,
Klhl29,0.312,-0.312
Gm19170,,
Gm29721,-0.317,0.317
Gm12639,,
Olfr885,,
Gm42511,,
Stard13,-1.126,1.126
Vmn1r-ps24,-0.52,0.52
B4galnt1,-0.257,0.257
Pdpr,-0.152,0.152
Gm6963,-0.141,0.141
Vmn1r-ps114,,
Simc1,0.693,-0.693
Gm21292,-0.285,0.285
Ppp1r7,0.057,-0.057
Gm36247,,
Gm5340,-0.139,0.139
Tnpo3,0.088,-0.088
AL929555.1,,
Fam71a,-0.803,0.803
Apobec4,,
Ube2dnl2,,
Hjv,,
Gm48498,-0.217,0.217
Gm47981,,
Sh3rf3,0.151,-0.151
Tfpt,1.008,-1.008
Psme1,-0.682,0.682
Vmn1r194,,
Gm15772,-2.46,2.46
Igkv2-112,0.175,-0.175
Fbxl7,0.861,-0.861
Gm49440,,
Myo9b,-0.859,0.859
Tctex1d2,-0.555,0.555
Gm18562,-0.858,0.858
Olfr108,,
Clstn1,0.525,-0.525
Vmn1r-ps19,,
Zwilch,0.121,-0.121
Gm28956,,
Gm11913,0.284,-0.284
Arl3,0.57,-0.57
Wnt9b,,
Eps8l2,-0.522,0.522
Eva1a,,
Ciao2b,-1.216,1.216
Gm21506,,
Calu,0.253,-0.253
Ces2b,-0.705,0.705
Ddx27,-0.51,0.51
Psmb2,-0.59,0.59
Dusp27,,
Gm6681,-0.352,0.352
Olfr1035-ps1,,
Nrcam,0.641,-0.641
Gm49218,-0.434,0.434
Lrrtm4,-0.892,0.892
Gm48097,,
Itgb6,0.213,-0.213
Gvin1,0.462,-0.462
AC098733.1,-0.096,0.096
Gm34767,,
Cts8-ps,-0.25,0.25
3830417A13Rik,,
Bsx,,
Gm11704,,
Olfr1498-ps1,,
Grin3a,-0.762,0.762
Eif2s1,0.07,-0.07
Ppp6r1,-2.187,2.187
Gm14587,-0.304,0.304
Gm28630,,
Gm48425,-0.096,0.096
Ywhah,0.382,-0.382
Ripply2,,
Dusp12,-0.032,0.032
Tubg2,0.25,-0.25
Ano9,-0.096,0.096
4930526A20Rik,0.39,-0.39
Gm44824,,
Ppp1r2-ps9,,
Txnl1,-1.012,1.012
Enho,-0.054,0.054
Taf8,-0.651,0.651
Slc6a16,-0.096,0.096
Gm13535,-0.344,0.344
Gm7926,0.596,-0.596
Ntn4,0.897,-0.897
Gpr18,0.861,-0.861
Dffa,0.026,-0.026
Gm18368,,
Abcb6,0.837,-0.837
1700022I11Rik,-0.297,0.297
Gm14008,-0.096,0.096
Gm6445,0.554,-0.554
Cnst,-0.196,0.196
Gm7470,0.312,-0.312
Sez6l,-0.744,0.744
Gm48921,,
Son,0.87,-0.87
Rd3,-0.93,0.93
Sin3a,0.567,-0.567
Slc26a2,0.192,-0.192
Gm10359,-2.001,2.001
Olfr924,-0.491,0.491
Vmn2r122,,
Eme2,0.695,-0.695
Gm18689,,
Tet2,-0.498,0.498
Gm6012,-0.238,0.238
Ipo13,-0.017,0.017
Prkci,-1.69,1.69
Fbxo5,-1.326,1.326
Oit3,1.347,-1.347
Scgb1b4-ps,,
Rgl3,0.123,-0.123
Mapk8ip1,0.149,-0.149
Diaph2,0.608,-0.608
Gm10774,0.726,-0.726
Gm48149,,
Klhl33,-0.807,0.807
Gm20936,,
1700019D03Rik,-2.047,2.047
Patj,-1.386,1.386
Mis18bp1,-0.592,0.592
Itih4,0.308,-0.308
Mtmr14,-1.498,1.498
Zfp719,-0.153,0.153
Vmn1r170,,
Gm5199,-0.621,0.621
Gm45122,-0.096,0.096
Lhx6,1.019,-1.019
Prss56,-1.032,1.032
Gm45118,,
Gm18127,-0.096,0.096
Gm9335,0.312,-0.312
Gm15180,,
Gm19124,,
Tgm1,-0.411,0.411
Srp72,0.213,-0.213
Slfn5,1.058,-1.058
Leprot,1.279,-1.279
Nemf,0.221,-0.221
Usp48,0.311,-0.311
Emc10,-0.473,0.473
Nlrp12,-0.429,0.429
Gm47996,0.602,-0.602
Gm8387,,
Gm29160,,
Zfp384,0.494,-0.494
Zan,0.178,-0.178
Gm47110,,
Gm18216,,
Rpl9-ps3,-0.828,0.828
Fas,2.932,-2.932
BC053393,0.04,-0.04
A630010A05Rik,0.402,-0.402
4931422A03Rik,-0.232,0.232
Gm16574,-0.372,0.372
Rpl36-ps7,,
Adprhl1,1.634,-1.634
Hgd,-0.324,0.324
Ntn1,0.258,-0.258
Ly6d,-0.067,0.067
Olfr558,,
Bcan,0.748,-0.748
Gm17087,0.058,-0.058
Vmn1r-ps40,,
Gm10198,,
Fabp7,-0.096,0.096
AC122895.1,-0.835,0.835
Gm16027,-0.108,0.108
Elob,0.103,-0.103
Gm15693,-0.096,0.096
Baiap2l2,1.154,-1.154
Gm13456,-1.522,1.522
Artn,-1.795,1.795
Gm8615,-0.202,0.202
Gm3619,-0.503,0.503
Apoo-ps,0.255,-0.255
Gm15578,-0.096,0.096
D1Ertd622e,-1.481,1.481
Igfbp1,,
Trmt10a,-0.311,0.311
Prrg3,-0.091,0.091
Rpusd1,-0.387,0.387
Gm9818,-0.825,0.825
R3hdm1,-1.199,1.199
Tmem79,-0.453,0.453
Gm8581,,
Gm7973,-0.629,0.629
Sucla2,0.543,-0.543
Pdha2,,
Gm45375,,
Gm5726,,
Olfr864-ps1,,
Gm37050,,
Gm12384,,
