gene_name,Ctrl_vs_Chd7,Chd7_vs_Ctrl
Eef1b2,0.289,0.289
Haus2,0.32,0.32
Il17c,0.328,0.328
Chrna9,0.555,0.555
Rpl10-ps4,0.924,0.924
Olfr1325,0.783,0.783
Gm43157,,
Sugct,0.041,0.041
Plec,0.094,0.094
Agrp,0.095,0.095
Ramp2,0.503,0.503
A830005F24Rik,0.293,0.293
Rpsa-ps9,0.191,0.191
Gm45541,,
Speer4f2,,
Pcgf3,0.65,0.65
Glt8d1,0.575,0.575
Senp8,0.919,0.919
Timmdc1,0.903,0.903
Top3a,0.617,0.617
Arhgef39,0.952,0.952
Cyp2j9,,
Gm38305,0.817,0.817
AC102268.2,0.571,0.571
Gm4165,0.755,0.755
Krt76,,
Gm12397,0.626,0.626
Gm14348,,
Gm13728,,
Slc38a4,,
AC132253.1,,
Gm2221,,
Cenpl,0.646,0.646
Mc3r,0.852,0.852
Serpinb9g,0.924,0.924
Tmem252,0.989,0.989
AC132140.1,,
Gm37545,,
Ugt2b38,,
Spindoc,0.529,0.529
Gm13127,0.577,0.577
Zfp983,0.639,0.639
Gm13884,0.924,0.924
Ptgdr,0.162,0.162
Gm6331,,
Gm5419,,
Tmem97,0.683,0.683
Gm9275,,
Flrt2,,
Cd55,0.44,0.44
Myh2,,
Rnaseh2c,0.455,0.455
St6galnac1,0.912,0.912
Gm11960,0.884,0.884
Gm48906,0.924,0.924
Cct6a,0.182,0.182
Gm28597,,
Gm17944,0.653,0.653
Gm21627,,
Gm12442,,
Slc2a4,0.712,0.712
Gm609,0.628,0.628
Olfr353,0.632,0.632
Nt5c1b,,
Pla2g10,,
Fbxl19,0.539,0.539
Gm12851,,
Lrrc72,0.817,0.817
Cd164,0.665,0.665
Olfr1151,,
Sprr2f,,
Osbpl11,0.368,0.368
Mep1b,0.706,0.706
Ccl21a,,
Spint2,0.212,0.212
Gm2907,,
Gm12203,,
Gcnt3,0.101,0.101
Gm18627,,
Ank,0.057,0.057
Mro,0.573,0.573
Wdr1,0.905,0.905
Ms4a15,0.821,0.821
Ighv8-11,,
Sc5d,0.574,0.574
Prkaca,0.252,0.252
Cdh19,0.779,0.779
Gm44420,,
Gm15861,0.961,0.961
Vsir,0.885,0.885
Inpp5f,0.831,0.831
Gm8424,0.53,0.53
Gm9999,,
Cyp17a1,0.279,0.279
Cpxm1,0.874,0.874
Gm44041,0.607,0.607
Arid5b,0.493,0.493
Itih5,0.066,0.066
Traj14,0.003,0.003
Olfr764-ps1,,
Atp13a5,,
Rtf1,0.676,0.676
Gm48929,,
Rgma,,
CT010433.1,0.955,0.955
Hdac11,0.331,0.331
Avp,0.374,0.374
Esyt3,0.787,0.787
BC028528,0.114,0.114
Pih1d3,,
Hectd1,0.819,0.819
Gm17538,0.608,0.608
Egflam,0.645,0.645
Ccdc137,0.944,0.944
Vmn1r218,0.827,0.827
Fnbp1,0.523,0.523
Ahcy,0.993,0.993
Gm28036,0.908,0.908
Gm7595,,
Gm17800,,
Tac1,,
Gm8625,,
Gm49717,0.86,0.86
Palb2,0.233,0.233
Pxdn,0.817,0.817
Mapk3,0.987,0.987
Vmn1r60,0.696,0.696
Cdkn2d,0.552,0.552
Kcnh3,0.254,0.254
H1fx,0.744,0.744
Gm21704,,
Pdzd2,0.445,0.445
Abcb10,0.407,0.407
Pus1,0.102,0.102
Gm4487,,
Gm5051,0.823,0.823
Olfr50,,
Hic1,0.992,0.992
Gm15790,0.86,0.86
Slco6d1,,
Mbd4,0.073,0.073
Gm49852,,
Bag3,0.492,0.492
Gm4498,,
Mkrn1-ps1,0.86,0.86
Emx2,0.924,0.924
Ipcef1,0.999,0.999
Gm13862,0.817,0.817
Gm6877,0.6,0.6
1700031M16Rik,,
Sell,0.019,0.019
Gm7451,0.381,0.381
Gm34015,,
Gm48475,,
Gemin6,0.389,0.389
Vopp1,0.784,0.784
Gm15026,,
Scgb2b27,,
Gm28148,,
Kynu,0.762,0.762
Olfr601,,
Gm8197,0.817,0.817
Olfr835,,
Tmem130,0.997,0.997
Rps27rt,0.462,0.462
Gm4972,0.811,0.811
Sec23ip,0.641,0.641
Gm37395,,
Ptchd3,,
Gm5790,0.973,0.973
Gm48760,,
Gm15266,,
Gm20925,,
Vmn2r76,0.848,0.848
Jph1,0.402,0.402
Hapln1,0.816,0.816
Nectin4,0.703,0.703
Gm13406,,
Cttn,0.298,0.298
Gm1123,0.726,0.726
Cym,0.235,0.235
Tctex1d4,0.282,0.282
Ccnb2,0.967,0.967
Carmil1,0.745,0.745
Yap1,0.668,0.668
Gm5937,0.188,0.188
Wnk3,0.924,0.924
Gm13304,,
Chaf1b,0.239,0.239
Gm7904,0.697,0.697
Gm9127,,
Gm29024,,
A730009L09Rik,0.901,0.901
Fgf8,0.842,0.842
Gm16589,0.68,0.68
Gm20823,,
Esp34,,
Galnt17,0.764,0.764
Bmx,0.952,0.952
Sptan1,0.11,0.11
Wdr72,0.474,0.474
Tktl1,0.596,0.596
Gm28531,,
Gm11484,,
Sag,0.323,0.323
Pp2d1,0.643,0.643
Gm2381,0.718,0.718
Gzmb,0.084,0.084
Nr6a1,0.285,0.285
Gm11343,0.377,0.377
Col4a4,0.931,0.931
Irf8,0.028,0.028
Sec24b,0.509,0.509
Gm29073,,
Gm6755,0.523,0.523
Lum,0.755,0.755
Gm18683,,
S100a7a,0.045,0.045
Gm17181,,
Gm14360,,
1700015F17Rik,0.755,0.755
Gm5702,0.894,0.894
Gm14197,0.817,0.817
Ppp2r3c,0.495,0.495
Naa60,0.67,0.67
Gm15209,,
Igkv13-64,,
Gm12593,0.452,0.452
Atp6v0a2,0.42,0.42
Cfap100,,
Asb15,0.654,0.654
Gm42593,,
Gm29030,,
Gm48017,0.737,0.737
Gm7395,,
Vmn2r-ps92,,
Olfr640,0.987,0.987
Gm49277,0.671,0.671
Atg4d,0.441,0.441
Arhgap1,0.616,0.616
Gm3365,0.498,0.498
Shb,0.955,0.955
Gm20885,,
Zfp935,0.256,0.256
Gm45834,0.722,0.722
Gm3307,0.436,0.436
Gm14609,,
Gm5668,,
Slc29a2,0.85,0.85
Olfr1500,0.964,0.964
Trim44,0.013,0.013
Gm7986,0.825,0.825
Unk,0.318,0.318
Gm5725,,
Lrrc14,0.243,0.243
Clint1,0.954,0.954
AL672038.1,,
Ndufa8,0.952,0.952
Dvl2,0.829,0.829
Gm35389,,
Gm3895,,
Gm42420,0.404,0.404
Olfr956-ps1,,
Gm45208,0.935,0.935
Igkv8-22,,
Zfp790,0.326,0.326
Gm12722,,
Dhrs9,0.343,0.343
Gm49834,,
Exosc3,0.878,0.878
Orc2,0.904,0.904
Gm28909,,
Gm19217,,
Hps4,0.85,0.85
Rprm,,
Traj17,0.515,0.515
Zbtb38,0.588,0.588
Aga,0.715,0.715
Tmem212,,
Zbtb20,0.147,0.147
Alpk3,0.55,0.55
Cacng5,,
Hspbap1,0.775,0.775
AA467197,0.002,0.002
Gm6643,0.132,0.132
Gm5223,0.817,0.817
Cpxcr1,,
Adamts5,0.429,0.429
Gm29534,,
Olfr858-ps1,,
Cfap65,0.444,0.444
Igkv6-15,0.812,0.812
Ephb4,0.695,0.695
Krt36,,
Gm11408,,
Lin28b,0.663,0.663
Slc17a5,0.813,0.813
Snapc1l,0.535,0.535
Ppp1r3d,0.86,0.86
Fkbp8,0.953,0.953
Prmt2,0.867,0.867
Olfr698,,
Gm4785,0.924,0.924
Psmb11,0.473,0.473
Porcn,0.924,0.924
Armcx6,0.364,0.364
Vmn1r-ps152,,
Cenpt,0.862,0.862
Gm13217,,
Gm14631,0.748,0.748
Gm3724,0.023,0.023
Slamf1,0.222,0.222
Hist3h2bb-ps,0.91,0.91
Ihh,0.474,0.474
Gm12189,,
Wbp1,0.609,0.609
Gm15018,,
Gm21122,0.905,0.905
Ndufa2,0.795,0.795
Gm28560,,
Tas2r115,,
Eif4a-ps4,0.755,0.755
Rgs4,0.979,0.979
Kcnk16,,
Il11ra1,0.222,0.222
Gm13614,0.924,0.924
Gria3,0.427,0.427
Gm13550,0.817,0.817
Cds1,0.817,0.817
Zswim7,0.853,0.853
Gm15358,,
Zfp148-ps1,0.655,0.655
Dzip1,0.131,0.131
Scn10a,0.924,0.924
Gm11284,,
Ube3c,0.735,0.735
Gm43467,0.859,0.859
Hspa8,0.155,0.155
Dupd1,,
Hells,0.888,0.888
Gm5361,0.569,0.569
Gm21976,0.4,0.4
Magea4,,
Il16,0.901,0.901
Gm19596,,
Tcf21,0.2,0.2
Vipr2,0.225,0.225
Raver2,0.693,0.693
Cycs-ps3,0.924,0.924
Gm6284,0.924,0.924
Gm13199,0.898,0.898
Kcna2,0.029,0.029
Ppp1r21,0.95,0.95
Gm17828,0.368,0.368
Lgr6,0.841,0.841
Cyp4f18,0.427,0.427
Armc10,0.198,0.198
Csnk1a1,0.305,0.305
Rundc3b,0.729,0.729
Rara,0.224,0.224
Gm13729,0.755,0.755
Tbx6,0.25,0.25
Gm17053,,
C2cd6,0.942,0.942
Gm27178,0.655,0.655
Gm20304,,
Gm26741,,
Ndor1,0.821,0.821
Amy2a4,0.731,0.731
Olfr1394,0.807,0.807
Senp3,0.344,0.344
Sde2,0.806,0.806
Gm10557,0.733,0.733
Gm10715,0.208,0.208
Nbn,0.652,0.652
4930438A08Rik,0.64,0.64
Vmn2r-ps20,0.755,0.755
BC080695,,
Gm7093,,
Gm21754,,
Ywhag,0.23,0.23
Zfp113,0.32,0.32
Gm18625,,
Gm20534,,
Car9,0.856,0.856
Gm18210,,
Fbxo2,0.242,0.242
Gm16030,,
Gm43563,,
Gm17655,0.367,0.367
Ehd3,0.116,0.116
Chrna6,,
Gm45273,,
Gm5471,,
Gm9570,0.86,0.86
Trim24,0.908,0.908
Trpm5,0.924,0.924
Chkb,0.519,0.519
Gm18996,0.924,0.924
Gm11362,0.779,0.779
Aox2,0.156,0.156
Plpp2,0.4,0.4
Gm37981,0.614,0.614
Scgb3a1,0.276,0.276
Pafah1b1,0.74,0.74
Prss44,0.35,0.35
Gm18369,,
Gm14811,,
Fbxo10,0.268,0.268
Gm48468,0.855,0.855
Gm15056,0.826,0.826
Pabpc1l2b-ps,,
Vmn2r115,0.661,0.661
Gm21837,,
Slc9a4,0.575,0.575
Vmn1r69,,
Hgfac,0.272,0.272
Gabrr3,,
Rtn2,0.949,0.949
Olfr1155,,
Tldc2,0.924,0.924
Gm10805,0.501,0.501
Catsper4,0.638,0.638
H2-Q5,0.795,0.795
Sord,0.048,0.048
Kcnd2,,
Gm12695,,
Gdf11,0.269,0.269
Gnai2,0.691,0.691
Card19,0.016,0.016
Emilin2,0.832,0.832
Htr1f,0.452,0.452
Vmn2r-ps26,,
Olfr776,0.666,0.666
Olfr419,,
Ndufb4,0.695,0.695
Olfr905,0.969,0.969
Samd15,0.758,0.758
Vmn1r90,0.33,0.33
Zswim6,0.896,0.896
Olfr976,0.611,0.611
Cdk10,0.366,0.366
Nans,0.831,0.831
Gamt,0.642,0.642
Ighv1-65,,
Syt7,0.868,0.868
Cplane1,0.835,0.835
Zfp574,0.689,0.689
Gm12490,0.817,0.817
Traip,0.17,0.17
Vmn1r-ps11,,
Tmem220,0.629,0.629
Gm8010,0.924,0.924
Mppe1,0.36,0.36
Gm11677,0.924,0.924
Gm38138,,
Vmn1r-ps136,,
Gm4287,0.924,0.924
Tes,0.85,0.85
Gm20056,0.736,0.736
Gm5176,0.69,0.69
Cdh12,0.742,0.742
Gcg,0.924,0.924
Gm18352,,
Nsd3,0.854,0.854
Napb,0.956,0.956
Shisa5,0.728,0.728
Dzip1l,0.298,0.298
Olfr194,,
Itgae,0.19,0.19
Gm7059,0.781,0.781
Nhej1,0.653,0.653
Rps15a-ps6,0.562,0.562
Ccdc14,0.799,0.799
Gm44211,,
Gm38040,,
Gm18306,,
Scgb1b7,,
Gm10335,0.246,0.246
Akap17b,0.42,0.42
Tas2r136,,
1700093K21Rik,0.498,0.498
Gm14767,0.924,0.924
Gm6473,,
Erich6b,,
Klf15,0.67,0.67
Il17ra,0.712,0.712
Dtx3l,0.67,0.67
Alk,,
Gm10780,0.101,0.101
Ercc4,0.956,0.956
Spdye4a,,
Cd2,0.281,0.281
Vmn1r-ps12,,
Ighv5-8,,
Gm10337,0.796,0.796
Scml2,0.15,0.15
Gm7350,,
Gm21815,,
Tacr2,0.924,0.924
Ddx19b,0.533,0.533
Gm19153,,
Tcte2,0.742,0.742
Phf10,0.127,0.127
Mroh7,0.817,0.817
Olfr746,,
Gm7094,,
Slx4,0.7,0.7
Gm45446,0.817,0.817
Gm5564,0.132,0.132
Gm19146,,
Gm15763,0.386,0.386
Olfr1465,,
Gm49881,,
Ttyh3,0.383,0.383
Olfr1093,,
Clcn4,0.066,0.066
Pck2,0.318,0.318
Olfr646,0.317,0.317
Gm14972,,
Armcx4,0.704,0.704
Gm6397,0.58,0.58
Snx29,0.702,0.702
Bpifc,0.578,0.578
Krtap4-6,,
Rnf169,0.678,0.678
Asb16,0.778,0.778
Adam25,,
Dhrs2,0.681,0.681
Lin54,0.106,0.106
Gm15610,0.162,0.162
Fam98a,0.988,0.988
Gm5178,,
Gm6139,0.704,0.704
Gm4939,0.904,0.904
Olfr701,0.817,0.817
Dph7,0.459,0.459
Hexa,0.766,0.766
Ighg2b,0.77,0.77
Gm19371,,
Gm37481,,
Zfy2,,
Zar1,0.632,0.632
Gm4545,,
Homer3,0.514,0.514
Hexdc,0.134,0.134
Gm19126,,
Gm32996,,
Gm29181,,
Rffl,0.306,0.306
Gm18359,0.725,0.725
Alkal1,,
Gm14799,0.924,0.924
Igkv4-51,,
Adgrf2,0.554,0.554
Gm14991,0.817,0.817
Olfr1058,,
Taok3,0.588,0.588
Gm8407,0.539,0.539
Ankrd61,0.136,0.136
Hax1,0.732,0.732
Trbj1-3,0.252,0.252
Gm29711,0.924,0.924
Gm5523,0.279,0.279
Gm13263,,
Pcdhb7,0.86,0.86
Obox4-ps16,,
Gm47019,,
Pofut1,0.61,0.61
Igkv4-63,,
Lime1,0.201,0.201
Dync1li1,0.15,0.15
Pilrb1,0.498,0.498
Ccdc130,0.244,0.244
Ibtk,0.763,0.763
Olfr1100,0.39,0.39
C330021F23Rik,0.938,0.938
Gm11625,0.859,0.859
Gm8520,0.336,0.336
Mdk-ps1,,
Gm13935,0.977,0.977
D7Ertd443e,0.919,0.919
Pmvk,0.222,0.222
Ndufv2,0.574,0.574
Amd-ps7,0.924,0.924
Klk2-ps,,
Decr1,0.407,0.407
Csrp1,0.601,0.601
Ccdc149,,
Armc7,0.083,0.083
Tmem45a,,
Gm43899,,
Tsen15,0.157,0.157
Dpf3,0.959,0.959
Gm21972,,
Dao,0.798,0.798
Nrip2,0.796,0.796
Bckdk,0.64,0.64
Gm1995,,
Gm13600,0.859,0.859
Ywhaz,0.739,0.739
Gm7879,0.359,0.359
Gper1,0.924,0.924
Kcnj15,0.184,0.184
Mrvi1,0.298,0.298
Cpe,,
Gm16362,,
Gm12516,0.924,0.924
Prlhr,,
Ralgds,0.992,0.992
Padi2,0.047,0.047
Pdzd11,0.632,0.632
Sorcs2,0.365,0.365
Gm49214,0.936,0.936
Gm18485,0.405,0.405
Gngt2,0.324,0.324
Gm14620,,
Olfr1442,0.824,0.824
AU015228,,
Tor4a,0.458,0.458
Gm1758,,
Zfp280c,0.127,0.127
Cenpv,0.086,0.086
Gm15953,0.16,0.16
9130204L05Rik,,
Ugt1a9,,
Gm8978,,
Scaf8,0.947,0.947
Gm12094,0.924,0.924
Gm21855,,
Dnajc25,0.497,0.497
Rpsa-ps2,0.245,0.245
Fkbp1a,0.002,0.002
Gm6768,0.832,0.832
Gm5047,0.537,0.537
Rela,0.123,0.123
Gm8525,,
Nmrk2,0.166,0.166
Gm8398,,
Zbtb24,0.243,0.243
Gm4956,0.655,0.655
Olfr507,,
Gm28090,,
Gm19640,,
Gm20837,,
Gm3415,,
Ovca2,0.663,0.663
Pth1r,0.684,0.684
Taar2,,
Btbd2,0.828,0.828
Atp6ap2,0.944,0.944
Hoxa3,0.585,0.585
Gm10784,,
Aff3,0.838,0.838
Zfp710,0.598,0.598
Gm8464,0.758,0.758
Rbm3,0.396,0.396
Upk1a,0.061,0.061
1700029J07Rik,0.963,0.963
Ldhc,,
Gm14440,0.056,0.056
Aldh6a1,0.644,0.644
Kif12,,
Gm18880,0.731,0.731
Gm21344,,
Alx1,0.702,0.702
Fkbp1b,0.921,0.921
Gm15495,,
Gm49006,,
Olfr171,,
Rnf182,,
Gm6063,0.648,0.648
Olfr948,0.918,0.918
Fes,0.688,0.688
Gm34440,,
Ttc39c,0.121,0.121
Vmn1r52,,
Slc43a1,0.804,0.804
Gm8880,0.059,0.059
Gm18553,0.924,0.924
Zfp105,0.839,0.839
Hist1h3a,0.783,0.783
Frat1,0.07,0.07
Gm47268,,
mt-Atp8,0.454,0.454
Vat1,0.828,0.828
Trmt112,0.551,0.551
Ntf3,,
Pramef12,,
Fgfbp3,0.642,0.642
Gm15394,,
Ces2f,0.908,0.908
Gm29365,,
Gm28473,,
Gm12551,,
Socs4,0.827,0.827
Edaradd,0.128,0.128
Gabrr1,0.924,0.924
Nr2f1,0.563,0.563
Gm8479,0.243,0.243
Ccdc15,0.207,0.207
9830107B12Rik,0.878,0.878
Cldn9,,
Gm43638,,
Trav20,0.5,0.5
Gm29755,0.924,0.924
Chil6,0.451,0.451
Psat1,0.605,0.605
Gm3348,,
Gm38274,0.755,0.755
Scn11a,0.817,0.817
Gm14862,0.765,0.765
Gm28248,,
Defb35,0.388,0.388
Gm47835,0.156,0.156
Gm15574,,
Gm8276,0.799,0.799
Fcgbp,0.425,0.425
Gtsf1l,0.755,0.755
Gm31931,,
Gm7977,0.755,0.755
Utp15,0.791,0.791
Gm49827,,
Pigz,0.386,0.386
Galk2,0.829,0.829
Arhgap35,0.018,0.018
Iqce,0.124,0.124
Phip,0.905,0.905
Gm11871,,
Thra,0.351,0.351
Gm15212,0.924,0.924
Gm4450,,
I0C0044D17Rik,0.684,0.684
Gm11321,,
Cdh11,0.581,0.581
Gm18916,0.924,0.924
Garnl3,0.837,0.837
Gstp1,0.198,0.198
Sntg2,,
Gm10330,0.081,0.081
H2-Oa,0.276,0.276
Tbca,0.734,0.734
Gm44881,,
Gm14919,,
AC116841.1,0.634,0.634
Eef1a2,,
Gm16107,0.924,0.924
Gm8895,,
Esd,0.296,0.296
Vegfb,0.526,0.526
Gm8094,,
Gm46396,0.924,0.924
Cdh10,0.546,0.546
Aip,0.768,0.768
Gapdh-ps15,,
Ighv5-19,,
Pfkl,0.537,0.537
AC124459.1,0.364,0.364
Rhox4b,0.358,0.358
Gm47184,0.182,0.182
Gm48054,0.996,0.996
Slc4a1ap,0.558,0.558
Olfr332,,
Rhox7-ps2,,
Rpsa-ps12,0.312,0.312
Gstt4,0.602,0.602
Gm18128,0.861,0.861
Olfr151,,
Mt4,,
Cabcoco1,0.768,0.768
Mageb18,0.817,0.817
Trdj2,0.935,0.935
Sult1b1,,
Pbld2,0.506,0.506
Gm47678,0.382,0.382
Zfp777,0.673,0.673
Otud7b,0.313,0.313
Gm6801,,
B9d2,0.125,0.125
Gm7690,0.817,0.817
Fam228a,0.472,0.472
Med27,0.127,0.127
Gm4131,,
Gm29300,,
Cep78,0.782,0.782
Gm11331,0.637,0.637
Vmn1r-ps113,,
Prm2,,
Gm49057,0.771,0.771
Ankrd45,0.559,0.559
Gpx4-ps2,0.837,0.837
Apol10c-ps,,
Gm14792,,
Gm5310,,
AC109138.7,0.817,0.817
Irak1,0.868,0.868
Gm14053,0.731,0.731
Gm18452,,
Rfwd3,0.452,0.452
Cd79a,0.784,0.784
Rpl31-ps11,0.625,0.625
Gm5354,,
Hist1h2bj,0.743,0.743
Gm29000,0.573,0.573
Gm14922,,
Olfr720,0.635,0.635
Fbxo41,0.299,0.299
Fam166b,,
Gm14287,0.903,0.903
Gm12447,0.924,0.924
Gm44261,0.337,0.337
Igkv4-80,,
Gm27005,0.755,0.755
Gm17195,0.095,0.095
Gm6680,0.503,0.503
Gm12012,,
Ppm1n,0.952,0.952
Gm49680,,
Gm9780,0.682,0.682
Gm11936,0.342,0.342
Smim4,0.839,0.839
Gm4835,0.565,0.565
Ptpn4,0.13,0.13
Fev,,
Gm45722,,
Ighv1-16,,
Robo3,0.832,0.832
Capn3,0.379,0.379
Gm28635,0.335,0.335
Plcd4,0.415,0.415
Pate13,0.58,0.58
Camk1d,0.85,0.85
Gm28659,0.771,0.771
Gm17136,0.961,0.961
Lcmt2,0.792,0.792
Gm17766,0.817,0.817
S100g,,
Gm46317,0.924,0.924
Olfr1294,,
Gm8935,0.791,0.791
Arhgef5,0.834,0.834
Gm18640,0.924,0.924
Gm47940,0.924,0.924
Serpina3e-ps,0.913,0.913
Prl3d1,,
Bmp1,0.932,0.932
Cyp11b2,,
Ighv1-21,,
Snap23,0.812,0.812
Olfr192,,
Gm15707,,
Pim3,0.886,0.886
Aifm3,0.889,0.889
Pdcl3,0.513,0.513
Ddx17,0.193,0.193
Gm8702,,
C1qtnf9,0.273,0.273
Hoxa6,,
Gm36985,0.305,0.305
Gm45870,,
Vmn2r-ps89,,
Cyp2d32-ps,,
Olfr185-ps1,,
Gm12780,,
Fbxw18,,
Gm5900,,
Gm14900,0.937,0.937
Rtl6,0.854,0.854
Gm20708,0.95,0.95
Gfra1,0.86,0.86
Ranbp3,0.591,0.591
Gm26943,0.817,0.817
Gm47256,,
Igsf1,,
Rpl10a-ps1,0.47,0.47
Fgf6,0.78,0.78
1810009J06Rik,0.924,0.924
Swsap1,0.126,0.126
Gm14411,0.6,0.6
Olfr670,0.734,0.734
Tyr,0.223,0.223
Olfr164,,
Ecel1,0.968,0.968
Cryzl2,0.881,0.881
Cxadr,0.22,0.22
Gm21797,,
Dnajc3,0.548,0.548
Zfp982,0.301,0.301
Npas1,,
Atp2b3,0.597,0.597
Gm48659,,
Gm18881,0.264,0.264
Gm5814,0.858,0.858
Trgj1,0.715,0.715
Unc13d,0.564,0.564
Nxpe2,0.939,0.939
Dtx4,1.0,1.0
Gm4601,,
Mup-ps24,0.909,0.909
Racgap1,0.682,0.682
Tmem119,0.817,0.817
Polr2b,0.605,0.605
Tgfbr3l,0.482,0.482
Vmn1r117,,
Mctp1,1.0,1.0
Dnd1,0.728,0.728
Gm48124,,
Fbxo30,0.476,0.476
Ncapd2,0.469,0.469
Gm14699,0.547,0.547
Tmem70,0.938,0.938
Gm5390,,
Igkv15-102,,
Gm19224,0.86,0.86
Gm47874,0.755,0.755
Gm6676,,
Olfr1450,0.924,0.924
F7,0.95,0.95
Gpc5,0.468,0.468
Cldn13,0.884,0.884
St8sia4,0.036,0.036
Olfr1167,0.736,0.736
Tubal3,0.44,0.44
Vmn1r149,,
Gm12889,0.695,0.695
Eif2s3x-ps1,0.159,0.159
Fthl17-ps1,,
Gm15195,,
Nelfcd,0.784,0.784
Gm20379,0.311,0.311
Cnmd,0.924,0.924
Ppa2,0.917,0.917
Olfr396-ps1,,
Nsf,0.877,0.877
Nuggc,0.963,0.963
Wdr3,0.168,0.168
Olfr800,,
Tex16,,
Emx1,,
Ackr1,0.103,0.103
Tpx2,0.827,0.827
Cfp,0.641,0.641
Gm47394,,
Cryga,,
Gm29240,,
Ndufb8,0.916,0.916
Gm45268,0.678,0.678
Methig1,0.571,0.571
Gm7251,0.317,0.317
Xkr5,0.569,0.569
Ptprf,0.212,0.212
Lao1,,
Exoc3l2,0.917,0.917
Gm12337,,
Gm47788,,
Gm28990,,
Gm45690,,
Nxpe5,0.942,0.942
2310061N02Rik,,
Topaz1,,
Il31ra,0.185,0.185
Gm12666,0.961,0.961
Agl,0.11,0.11
Olfr1143,,
Gm13229,0.755,0.755
Gm47741,0.924,0.924
Nmt1,0.654,0.654
Gm12345,0.905,0.905
Gm4083,,
Gm43720,0.352,0.352
Tmem121b,0.163,0.163
Ttc21b,0.031,0.031
Rrn3,0.427,0.427
Gm21782,,
Ighv16-1,,
Pcid2,0.242,0.242
Fbxo39,0.601,0.601
Chd2,0.366,0.366
Olfr495,,
AC118642.2,,
Gm7912,0.953,0.953
Gm19097,0.755,0.755
Aox1,0.523,0.523
Gm11926,0.924,0.924
Tmem9b,0.543,0.543
Cyp2j12,,
Gm13000,,
2610008E11Rik,0.273,0.273
Gm15002,,
Trim58,0.733,0.733
Ifitm3,0.704,0.704
Rgcc,0.667,0.667
Tceal5,,
Ube2g2,0.093,0.093
Pcdhb1,,
Fam50b,,
Gm49185,,
Sst,,
Gm15382,,
Olfr59,,
Olfr2,0.193,0.193
Smc3,0.931,0.931
Shtn1,0.99,0.99
Olfr273,0.458,0.458
Gm5117,0.924,0.924
Zfp511,0.293,0.293
Clca2,,
1520401A03Rik,0.067,0.067
Gm21392,,
Gm49088,,
Tmem229b-ps,,
Tbx20,0.745,0.745
Crybg1,0.004,0.004
Gm13578,0.86,0.86
Gm17030,,
Gm42832,0.924,0.924
Trav12d-3,0.21,0.21
Gm2176,0.362,0.362
Zc3h12c,0.936,0.936
Bpifa2,0.751,0.751
Accsl,,
Gm20391,0.755,0.755
Gm20946,0.39,0.39
Gm19617,0.547,0.547
Gm20930,,
Gm14327,0.53,0.53
Acr,,
Gm4974,0.235,0.235
Gm30708,,
Sh3rf2,0.722,0.722
Gm13859,,
Gm7945,,
Mrps2,0.468,0.468
Gm48191,,
Obox4-ps15,,
Hist1h4b,0.951,0.951
Cyp2s1,0.918,0.918
Arid1b,0.892,0.892
Gm20715,0.896,0.896
Yjefn3,0.41,0.41
Trdv5,0.885,0.885
Prokr2,0.875,0.875
Gm3126,,
Vmn1r225,,
Taar7b,,
Gm12439,0.065,0.065
Mrps21,0.85,0.85
Tmem92,0.653,0.653
Kctd16,0.924,0.924
Gm9157,0.613,0.613
St6galnac4,0.546,0.546
Oit1,,
Zfhx3,0.257,0.257
Zscan2,0.343,0.343
Cplx2,0.79,0.79
Sf3b5,0.862,0.862
Ddx55,0.911,0.911
Esp18,,
Gm28349,,
Ccdc117,0.95,0.95
Gm15355,,
Tsen2,0.215,0.215
Gm14601,,
Gm4707,0.198,0.198
Gm17835,,
Gm26970,,
Gsta1,,
Nfrkb,0.405,0.405
Ranbp3l,0.721,0.721
Slirp,0.962,0.962
Gm20773,,
Syndig1,,
Ccdc22,0.643,0.643
Adcyap1r1,0.854,0.854
Plk2,0.12,0.12
AC129315.1,0.924,0.924
Psmb6,0.782,0.782
Nipsnap3a,,
Olfr1081-ps1,,
Ssx9,,
Smim14,0.94,0.94
Trappc11,0.573,0.573
Gm19024,0.917,0.917
Gm13148,0.67,0.67
Ube2r2,0.743,0.743
Vwc2,0.755,0.755
Vmn1r26,0.794,0.794
Gpr132,0.213,0.213
Gm41115,,
Rps4x,0.673,0.673
Acsl6,0.524,0.524
Prb3-ps,,
Gm11449,0.648,0.648
Gtpbp1,0.741,0.741
Tram1l1,0.398,0.398
Ear14,,
Gm47717,0.817,0.817
Gm42961,0.589,0.589
Gm2423,,
Gm9332,0.755,0.755
Dll1,0.495,0.495
Tra2b-ps,,
Gm47967,0.848,0.848
Gm15043,0.202,0.202
Gm13818,,
Gm4609,0.852,0.852
Clca4a,,
AC162301.1,0.731,0.731
Gm2854,,
Mettl18,0.338,0.338
Sh2d2a,0.893,0.893
Best4-ps,0.86,0.86
Olfr1224-ps1,0.868,0.868
Smad9,0.359,0.359
H2al1c,,
Prg2,0.436,0.436
Spata20,,
Igkv1-88,0.924,0.924
Pola2,0.577,0.577
Gm28261,,
Gm48316,,
Olfr1503-ps1,,
Hal,0.03,0.03
Igkv9-120,0.319,0.319
Gm28121,,
Gm6526,,
Sult2a5,,
Gm47482,,
Ccdc54,,
Gm6616,,
Gm29774,,
Ccnyl1,0.916,0.916
Gm28778,0.615,0.615
