gene_name,Ctrl_vs_Chd7,Chd7_vs_Ctrl
Nxph3,,
Ufsp1,0.393,-0.393
Alkal2,,
Gm16074,-0.506,0.506
Gm17186,,
Gm10600,,
Gm4912,,
Gm3283,-0.338,0.338
Tmtc2,-0.215,0.215
Gm13541,-0.338,0.338
Olfr13,0.02,-0.02
Esrp2,-2.72,2.72
Gm38030,-0.338,0.338
Pqlc1,0.118,-0.118
Trbv24,-2.337,2.337
Nampt,0.014,-0.014
Meis1,1.32,-1.32
Gm20388,-0.718,0.718
Gm41467,-0.338,0.338
Sec14l4,-0.202,0.202
Gm7889,,
Gm13477,2.055,-2.055
Gm10264,,
Zfp882,0.251,-0.251
Gm28241,,
Dgat2l6,-0.477,0.477
Olfr307,-0.092,0.092
Olfr1014,-0.819,0.819
Olfr1461,-0.819,0.819
2210408I21Rik,-0.208,0.208
Gm6083,,
Mylf-ps,,
Vmn2r-ps43,,
Exosc2,-0.066,0.066
Gm42774,,
Sat1,0.113,-0.113
Lpcat3,-0.087,0.087
Rgmb,-0.067,0.067
Myo1a,-0.654,0.654
Gm8202,,
Trdd2,,
Gm21721,,
Gm28728,,
Gm17387,-0.689,0.689
Olfr1277,-0.053,0.053
Cdrt4,,
Myl10,,
Gm17228,0.255,-0.255
Gm15267,1.137,-1.137
Prm1,-0.338,0.338
Gm37164,1.936,-1.936
Gcfc2,-0.32,0.32
Wiz,-0.102,0.102
Gm45351,-0.263,0.263
Trpd52l3,,
Gm14854,,
Aifm1,0.082,-0.082
Olfr747,-0.338,0.338
Zcchc8,0.08,-0.08
Pbk,-0.173,0.173
Vmn2r-ps133,,
Gm15297,,
Hsf3,,
Pcp4l1,-0.338,0.338
Zfp334,0.432,-0.432
Gm14979,,
Gm7498,1.104,-1.104
Vmn2r18,-0.274,0.274
Fam171a1,-0.013,0.013
Gm48474,,
Prkcg,0.707,-0.707
Gm14619,,
Gramd2,1.605,-1.605
Cpeb4,0.01,-0.01
Ppp1r8,-0.064,0.064
Megf11,-0.265,0.265
Arg2,-0.24,0.24
Tll2,-0.172,0.172
Gm29552,,
Gm3470,1.104,-1.104
Tmem30a,0.169,-0.169
Gm18688,1.13,-1.13
Smc1b,1.051,-1.051
Vmn2r62,,
Shf,-0.611,0.611
Ccdc51,-0.138,0.138
Gm7489,,
Ogfod3,-0.076,0.076
Gm9227,1.537,-1.537
Sytl3,0.124,-0.124
Gm45196,,
Lrrc26,-1.263,1.263
Gm9673,,
Nipal2,-0.052,0.052
4930558K02Rik,-0.206,0.206
Gm36758,,
Gm44159,,
Gm9498,,
Gm31256,,
Lcor,-0.01,0.01
Olfr965,,
Shmt2,-0.16,0.16
Trbd2,,
Tmem151a,0.712,-0.712
Gm8728,,
Hoxa9,,
Olfr1555-ps1,0.378,-0.378
Cabin1,-0.017,0.017
E130218I03Rik,-0.387,0.387
Speer3,,
Sgta,-0.087,0.087
Ctso,0.146,-0.146
Vmn1r22,,
Ighv1-50,-3.199,3.199
Galntl5,,
Gm21776,,
Psmc6,-0.002,0.002
Ifi205,-0.363,0.363
Gm12748,,
Gm48951,,
Iqcm,,
Gm32687,0.299,-0.299
Slc44a3,-0.813,0.813
Gm20694,,
Ighv14-4,2.562,-2.562
Adra1b,-0.255,0.255
Gm6124,,
P3h2,-0.899,0.899
Mplkip,0.034,-0.034
Parm1,0.416,-0.416
Ncald,0.113,-0.113
Gm13852,-0.338,0.338
Cdc40,0.085,-0.085
Gm28420,,
Gm49362,,
Lrrc8b,-0.064,0.064
Pjvk,,
Bri3bp,-0.067,0.067
Igf2bp1,-0.084,0.084
Crybb2,,
Alb,,
Gm5307,1.104,-1.104
Spatc1l,0.31,-0.31
Psen1,0.034,-0.034
Gm21013,,
AC115631.1,0.187,-0.187
Pot1b,-0.044,0.044
Asprv1,0.244,-0.244
Gm6802,-0.127,0.127
AC137150.1,,
Gm20777,,
Bod1l,0.132,-0.132
Gm6044,-0.619,0.619
Pgghg,0.116,-0.116
Olfr750,-0.48,0.48
Rab4b,-0.083,0.083
Zfp580,0.488,-0.488
Serpina6,,
Nts,,
Vmn2r84,0.064,-0.064
Ep400,-0.119,0.119
Gm30023,-0.304,0.304
Olfr697,,
Gm13392,-0.819,0.819
Cdh16,0.21,-0.21
Map3k3,0.047,-0.047
4930512M02Rik,0.237,-0.237
Gm29075,,
Vmn1r-ps62,-1.182,1.182
Gm18879,0.071,-0.071
Fcer2a,0.031,-0.031
Vmn1r189,1.104,-1.104
Gm10229,,
Gm18580,,
Ptrhd1,0.037,-0.037
Gm12833,,
Stac3,-0.025,0.025
Rasal2,0.496,-0.496
Gm3189,-0.312,0.312
Gm4895,1.594,-1.594
Gm18237,,
Olfr187,,
Kctd15,1.63,-1.63
Ftl2-ps,1.056,-1.056
Cdc42se2,0.038,-0.038
Gm48212,,
Vmn1r24,0.578,-0.578
Gm21399,-2.797,2.797
Slc9a3r1,-0.002,0.002
Ppargc1a,0.352,-0.352
Mfap1a,0.087,-0.087
Gm6170,-0.225,0.225
Zfp239,0.61,-0.61
Gm14722,,
Prlh,,
Gm14491,,
Dlg5,0.575,-0.575
Gm14670,,
2310033P09Rik,0.14,-0.14
Fam110a,-0.104,0.104
Olfr154,,
AC125149.3,0.284,-0.284
Stag3,-0.369,0.369
Lrrc71,-0.676,0.676
Inpp5b,-0.055,0.055
Gm45879,1.104,-1.104
Gm7613,-0.338,0.338
Tmem33,-0.038,0.038
Gm13158,-0.338,0.338
Gm20111,2.305,-2.305
Gm8145,2.013,-2.013
Xrn2,0.06,-0.06
Grk5,0.304,-0.304
Fam107b,0.054,-0.054
Trmt9b,-0.322,0.322
Tmem184a,-2.792,2.792
Smap1,-0.057,0.057
Gm5905,0.513,-0.513
Odc1,-0.022,0.022
Pfkfb3,-0.18,0.18
Npas4,-0.141,0.141
Olfr1302,,
Gm26960,,
Gm4036,,
Fzd2,,
Gm19208,-1.308,1.308
Gm5379,,
Olfr1114-ps1,,
Slitrk4,0.051,-0.051
Gm12479,,
Gm5139,,
Lpcat4,-0.055,0.055
Zic5,-0.797,0.797
Sbpl,,
Ctsm-ps2,,
Chsy3,-0.411,0.411
Zfp791,-0.114,0.114
Gm21894,,
Gan,0.007,-0.007
Mkx,0.344,-0.344
Ankrd13c,-0.016,0.016
Rpl21-ps12,-0.882,0.882
Mdfi,-0.073,0.073
Emp2,-0.373,0.373
Ms4a2,-0.097,0.097
Olfr286,0.065,-0.065
Gm12774,1.104,-1.104
Ndp,-0.015,0.015
Gm8134,1.978,-1.978
Vmn1r197,-0.08,0.08
Gm14729,,
1700030K09Rik,0.006,-0.006
Lypd5,0.087,-0.087
Gm6553,1.104,-1.104
Zfp708,-0.151,0.151
Pspc1,0.073,-0.073
Hist2h2bb,-0.125,0.125
Gm49506,,
Gm19177,,
Rab33b,-0.125,0.125
Gm5745,1.104,-1.104
Gm15780,,
Olfr382,,
Gm28828,,
Tmem177,-0.026,0.026
Pate14,-0.054,0.054
AC129217.2,0.24,-0.24
Gnat3,,
Nptn,0.065,-0.065
Atrx,0.067,-0.067
Cdk7,0.019,-0.019
Gm11356,,
Nek5,-1.93,1.93
Mzb1,-1.539,1.539
Klk1b3,,
Defb4,,
Smyd3,-0.023,0.023
Tnfsf8,-0.515,0.515
Tmem218,-0.126,0.126
Lbhd1,-0.285,0.285
Trav7d-4,-2.415,2.415
Gm47203,,
Gm20850,,
Olfr969,,
Tma7,0.008,-0.008
Gm48234,,
Gm28051,1.038,-1.038
D630039A03Rik,0.168,-0.168
Plekha7,0.173,-0.173
Gm48297,-1.382,1.382
Grhl2,-0.216,0.216
Gm12293,,
Gm39197,0.562,-0.562
Ankrd31,-1.839,1.839
Avl9,0.086,-0.086
Gm8503,1.104,-1.104
Fam129c,0.044,-0.044
Acbd4,-0.06,0.06
Gm28779,,
Olfr1441,-0.376,0.376
Gm5398,-0.338,0.338
Gm14625,,
Gm8825,-0.645,0.645
Gm29791,,
Clec2h,-0.074,0.074
Igkj4,,
Htr5a,0.302,-0.302
Vmn1r-ps103,,
Myh15,0.47,-0.47
Aqp5,,
Gm15107,,
Praf2,0.102,-0.102
Kcnq3,0.15,-0.15
Gm8080,,
Gm13083,-0.312,0.312
Gm20438,2.155,-2.155
Bpifb2,,
Arhgap45,0.04,-0.04
Manbal,0.206,-0.206
Olfr1115,-0.381,0.381
Sirpb1c,-2.026,2.026
Gm45456,-0.758,0.758
Gm29382,,
Actn4,-0.366,0.366
Arf3,0.127,-0.127
Gm48827,,
Eri3,-0.364,0.364
Foxj3,0.068,-0.068
1810014B01Rik,0.246,-0.246
4930524N10Rik,,
Nectin1,-0.32,0.32
Gm15793,-0.338,0.338
Olfr767,-0.201,0.201
Siglec1,-0.541,0.541
Exoc4,-0.043,0.043
A530016L24Rik,,
Ndufab1,-0.122,0.122
Rimbp2,-0.284,0.284
Gm2076,-2.286,2.286
Gm6184,-1.095,1.095
Zpr1,0.064,-0.064
Gm16355,,
Nkain4,,
Catspere1,1.123,-1.123
Gen1,-0.189,0.189
Gm6721,,
Olfr1446,,
Olfr449,,
Gm9575,-1.62,1.62
Yars2,-0.013,0.013
Slc22a22,,
Sirt6,-0.125,0.125
Chmp2b,-0.038,0.038
Kcnj9,-0.819,0.819
E4f1,-0.046,0.046
Kptn,0.079,-0.079
Gm12520,,
Cyp2a5,,
Miox,,
Rmc1,-0.046,0.046
Gm26712,0.593,-0.593
Pdha1,0.062,-0.062
Zfp977,-0.238,0.238
Gm6101,,
Prmt5,0.071,-0.071
Igkv6-32,0.763,-0.763
Rnf113a1,0.274,-0.274
Gm26528,-0.032,0.032
Gm20452,,
Mtmr3,-0.005,0.005
Gm5687,-0.119,0.119
Ighv1-37,,
Vmn1r-ps18,,
Tmem135,0.114,-0.114
Gm4266,,
Itga5,-0.614,0.614
Zscan18,-1.315,1.315
Vit,0.082,-0.082
Gm3675,,
9630041A04Rik,,
Gm10221,-0.119,0.119
Cntnap4,-0.018,0.018
Eif4g2,-0.044,0.044
Olfr562-ps1,,
Ube2n-ps1,-0.118,0.118
Ccr8,0.053,-0.053
Selenom,0.619,-0.619
Gm13232,,
Cacnb1,-0.063,0.063
F10,0.109,-0.109
Klrd1,0.179,-0.179
Hip1r,0.023,-0.023
Gm19811,,
Rpl36a-ps2,0.091,-0.091
Gm20695,0.618,-0.618
Gm14037,,
Prdm15,-0.085,0.085
Gpr108,0.14,-0.14
Dcaf6,-0.041,0.041
Ptpn23,0.039,-0.039
Tor3a,-0.039,0.039
Gnrh1,-0.124,0.124
Fto,-0.144,0.144
Gm9517,-1.765,1.765
Rpl36-ps2,0.618,-0.618
Ciart,-0.418,0.418
Dclre1c,0.062,-0.062
Sat2,-0.128,0.128
Ndufa6,0.07,-0.07
Tram1,0.223,-0.223
Als2cr12,-0.148,0.148
Git1,-0.096,0.096
Xirp1,0.909,-0.909
Gm6727,,
Gm15781,1.104,-1.104
Gm8982,,
Gm6248,,
Nr2e1,-0.772,0.772
Gm9788,,
Ccr1,-0.12,0.12
Gm14885,,
Gm47727,,
Gm48414,,
Zfp944,0.272,-0.272
Vmn2r-ps4,,
Gm50007,,
Lhfpl5,-1.178,1.178
Ramp3,0.144,-0.144
Gm14768,,
Cfap36,0.28,-0.28
Gm21149,,
Tns3,-0.618,0.618
Gm21037,,
Kcnt1,-0.819,0.819
Gm21962,-0.043,0.043
Cadm4,,
Gm38291,,
Gm48555,,
AC123853.3,0.623,-0.623
Ighv8-15,,
Vps26a,0.244,-0.244
Usp17lb,,
Snx4,0.109,-0.109
Ift74,0.214,-0.214
Zmiz2,-0.061,0.061
Zfp189,0.058,-0.058
Cdc42,0.038,-0.038
4933402E13Rik,,
Phospho2,0.344,-0.344
Gm6952,,
Zmym6,0.218,-0.218
Gm17988,,
Cd244a,0.268,-0.268
Otud7a,0.7,-0.7
Sh3gl3,-1.774,1.774
Bmp2k,-0.08,0.08
Olfr1019,0.222,-0.222
Tas2r129,-0.338,0.338
Zfp825,0.169,-0.169
H2-M11,0.623,-0.623
Tas2r102,,
Cers4,0.086,-0.086
Usp25,0.064,-0.064
Gm12186,-0.847,0.847
Gm14874,,
Cdc123,-0.031,0.031
Glt6d1,,
Nrbf2,0.224,-0.224
Itgb1bp1,0.133,-0.133
Mecr,-0.223,0.223
Sectm1b,,
Gm48851,1.104,-1.104
Gm17978,,
Gm18737,,
Gm7444,-0.959,0.959
Art2a,-1.092,1.092
Gm49612,,
Gm48987,,
Tifa,0.41,-0.41
Elovl1,0.026,-0.026
Gm49856,,
Ube2f,0.044,-0.044
Gm43993,,
Gm11591,,
Cd5,-0.104,0.104
Dsg2,-0.005,0.005
Cpxm2,,
Fam151a,,
Olfr389,,
Ttc16,0.512,-0.512
Gm47170,,
Gm7327,-2.133,2.133
Gm35549,-0.069,0.069
Gm5216,1.411,-1.411
Gm15426,,
Gm6806,,
Uqcrh-ps2,,
Lrrd1,0.37,-0.37
Adam10,-0.024,0.024
Dytn,-1.0,1.0
Gm26929,,
Gimap6,0.058,-0.058
Pcdhb18,0.143,-0.143
Gdf9,1.116,-1.116
Zdhhc16,0.012,-0.012
Olfr1092-ps1,,
Copz1,-0.043,0.043
Gm44857,,
Gm4962,-2.792,2.792
Gm14364,,
Gm12919,0.272,-0.272
Gm18806,,
Hapln4,5.22,-5.22
Gm7210,,
Olfr1330,-0.192,0.192
Kars,-0.043,0.043
Tpsab1,,
Gsc2,-0.338,0.338
Sim1,0.234,-0.234
Pheta1,0.599,-0.599
Gm43226,,
Lyg2,-0.338,0.338
Adarb2,0.035,-0.035
Ddx1,-0.06,0.06
Acvr1b,-0.048,0.048
Vps4b,0.153,-0.153
Gm18342,-1.275,1.275
Gm20482,1.092,-1.092
Gm29797,-0.491,0.491
Rab10,0.006,-0.006
Ppfia1,-0.002,0.002
Gm128,0.02,-0.02
Htr5b,1.104,-1.104
Pld2,-0.117,0.117
Arr3,,
Gm6584,,
Gm11268,,
Ifi27,-0.025,0.025
Ifrd2,-0.153,0.153
Dnaaf2,-0.117,0.117
Gm10093,1.098,-1.098
Gm14388,-0.293,0.293
Clec2f,0.226,-0.226
Slc30a1,0.216,-0.216
Gm28468,,
Gm3788,-0.3,0.3
Gm14032,,
Gm28155,,
Jkamp,0.015,-0.015
Vmn1r78,1.001,-1.001
2810459M11Rik,0.046,-0.046
Drd3,,
Eif4e,-0.011,0.011
Psg18,,
Prss53,-1.969,1.969
Stag1,-0.031,0.031
Dcaf5,-0.122,0.122
Chchd7,0.182,-0.182
Sox1,0.032,-0.032
Sfmbt1,-0.208,0.208
Ppp4r3c-ps,,
Arhgap27,-0.067,0.067
Dis3l,0.053,-0.053
Gm4813,1.896,-1.896
Rbbp4,-0.023,0.023
Gm14666,,
Kif26a,0.152,-0.152
Gpr157,-0.062,0.062
Gm17117,,
Gm20948,1.104,-1.104
F8a,0.214,-0.214
Exo1,-0.337,0.337
Gm6055,0.346,-0.346
Olfr1223,,
Glod4,0.149,-0.149
Gm42561,,
Gm11907,0.144,-0.144
Efs,,
Trav15d-2-dv6d-2,0.291,-0.291
Pdcd4,0.149,-0.149
Etnk1,-0.079,0.079
Tmem104,0.358,-0.358
Phgdh-ps1,-0.338,0.338
Mrps7,0.002,-0.002
Ptch1,-0.051,0.051
Gm28146,,
Skil,0.023,-0.023
Gm6308,,
Thoc5,0.052,-0.052
Gm8752,0.001,-0.001
Gm6704,,
Tdg-ps,-0.035,0.035
Gm9634,0.139,-0.139
Gm16358,,
Apbb1,0.293,-0.293
Gm7324,1.17,-1.17
Tapbpl,-0.208,0.208
Ltbr,0.014,-0.014
Otud3,0.139,-0.139
Dedd,0.051,-0.051
Rab35,0.124,-0.124
Btbd35f23,,
Gm44871,,
Olfr259,0.015,-0.015
Actr2,0.096,-0.096
Zfp763,-0.103,0.103
Spata1,-0.26,0.26
Actn1,-0.293,0.293
Gm48669,,
Olfr1494,,
Slc4a8,0.039,-0.039
Cyp2c65,,
Gm9449,-1.372,1.372
Gm6558,,
Gm7577,2.013,-2.013
Vmn1r127,,
Rilp,-0.276,0.276
Adam24,,
Vmn2r19,,
Gm47829,,
AC158774.1,0.312,-0.312
Pxt1,-0.338,0.338
Kdm7a,0.207,-0.207
Clec4a2,-0.706,0.706
Gm43384,-1.57,1.57
Gm15666,-0.542,0.542
Adad1,0.628,-0.628
Atpaf2,-0.062,0.062
Ldha-ps,-1.148,1.148
Gm8510,,
AC152076.3,,
Gm9643,-0.338,0.338
Gm21856,,
Gm44654,,
Rasa1,-0.025,0.025
Olfr206,,
Gm13450,0.44,-0.44
Bricd5,-0.958,0.958
Dnase1l3,0.202,-0.202
Gm7397,,
Defa-ps13,,
Gm9435,2.002,-2.002
Gm15432,3.42,-3.42
Gm6803,,
Gm7113,,
Gm13230,-0.973,0.973
Gm20924,,
Pbx4,-0.288,0.288
Commd2,0.053,-0.053
Rplp0,-0.034,0.034
Olfr919,0.625,-0.625
4930471M09Rik,0.863,-0.863
Olfr712-ps1,-0.338,0.338
Gm12816,0.436,-0.436
Pum3,0.053,-0.053
Nr2f2,0.056,-0.056
Gm6689,-1.779,1.779
Rangap1,-0.083,0.083
Gm13489,,
Vmn2r67,0.113,-0.113
Gm2716,,
Gm14457,,
Gm14375,,
Gm5975,,
Gm13207,-0.338,0.338
Gm45575,-0.819,0.819
S100a11-ps,-1.356,1.356
Sap30bp,0.065,-0.065
Gm15506,-0.01,0.01
Tmsb10,0.022,-0.022
Gm28281,,
Gm9472,,
Gm48568,,
Nsmce4a,0.005,-0.005
Tgif1-ps,-2.554,2.554
Eddm3b,-0.745,0.745
Xab2,-0.024,0.024
Olfr1136,,
Gm15079,-0.338,0.338
Gm45194,,
Serpinb9e,,
Gm18043,,
Il12rb1,-0.178,0.178
Mageb2,,
Pgam5,-0.034,0.034
Gm45754,-0.819,0.819
Asb3,0.015,-0.015
Alox8,0.114,-0.114
Cstl1,,
Hmbs,0.067,-0.067
Agpat2,0.35,-0.35
Lbx1,,
Olfr522,1.104,-1.104
Tcp1,-0.074,0.074
Col1a1,0.872,-0.872
Gm27029,-1.424,1.424
Slc30a5,0.076,-0.076
Ighv8-3,,
Rack1,-0.002,0.002
Gm37421,-3.257,3.257
2610042L04Rik,-2.795,2.795
AC134908.4,,
Gm18672,,
Capn10,0.007,-0.007
Gm19172,,
Gm19211,,
Gm10163,0.011,-0.011
Gm45608,,
Olfr1395,-0.338,0.338
Ncan,0.081,-0.081
Fibin,,
Gm8419,0.621,-0.621
Kdm4a,0.139,-0.139
Gm44989,,
Olfr1169-ps1,,
Xpc,0.024,-0.024
Fbxo8,-0.138,0.138
Prss29,,
Gm49081,,
Gm28337,,
Ifit1,0.021,-0.021
Gm45925,-0.298,0.298
Olfr1477,-2.157,2.157
Trim3,-0.182,0.182
Kif27,1.018,-1.018
Ugt1a5,2.599,-2.599
Wdr83,0.213,-0.213
Traj50,-0.567,0.567
Sprr2e,,
Lvrn,,
Gm33178,1.104,-1.104
Gm49780,,
E130116L18Rik,-2.053,2.053
Gm12888,,
Dtna,-0.082,0.082
Gm5388,0.212,-0.212
Poglut1,-0.113,0.113
Klk1b26,,
Gm11344,-1.066,1.066
Gm14651,,
Rhbdl2,-0.042,0.042
Cops6,-0.107,0.107
Zfyve21,-0.096,0.096
Gm9351,-0.313,0.313
Rpl24,0.063,-0.063
Pcdhgc5,-0.325,0.325
Klra6,-0.86,0.86
Mtf1,-0.164,0.164
Grk1,-0.277,0.277
Gm18518,,
Sf3b3,-0.103,0.103
Oaz1,-0.012,0.012
Gm7946,,
Bloc1s2-ps,2.68,-2.68
Vmn1r-ps101,,
Trim61,,
Gm16021,-0.299,0.299
Gm6970,0.628,-0.628
Gm7760,,
AC166779.1,-0.281,0.281
Gm14829,-0.338,0.338
Cpn1,,
Oaf,-0.48,0.48
Gm19891,,
Vmn2r-ps82,,
Zbtb39,0.209,-0.209
Mttp,-0.213,0.213
Guk1,0.138,-0.138
Hcfc1,-0.039,0.039
Gm8922,-2.447,2.447
Scgb2b22-ps,,
Zyg11b,-0.019,0.019
Alg12,-0.044,0.044
Gm13163,,
AC148016.2,-0.829,0.829
Gm17931,-0.819,0.819
Ankmy2,0.026,-0.026
Ifitm6,0.624,-0.624
Vmn1r13,-0.089,0.089
Bin2,-0.012,0.012
Polr1a,-0.047,0.047
Gm5258,2.014,-2.014
Sun3,,
Zfp36l1-ps,-0.819,0.819
Olfr1198,-0.316,0.316
Gm20401,0.609,-0.609
Gm7211,,
Fignl1,-0.148,0.148
Uba52,0.114,-0.114
Fbxw24,,
Tmem56,-1.746,1.746
Ighv1-78,-0.819,0.819
Drp2,0.344,-0.344
Capn5,-0.942,0.942
Kbtbd7,0.033,-0.033
Gm9761,-0.167,0.167
Tubgcp5,-0.055,0.055
Lce1a1,,
Supv3l1,-0.218,0.218
Gm18448,,
Gm9200,-0.819,0.819
Igkv7-33,,
Gm47165,-0.338,0.338
Olfr159,,
Gm48736,,
Gprc5b,-2.553,2.553
Gm12579,,
Gm20897,,
Olfr64,-0.614,0.614
Olfr125,1.212,-1.212
Gm48576,,
Rhox2a,,
Gm8744,1.004,-1.004
Kif14,-0.032,0.032
Rflnb,-0.001,0.001
Gm15667,-0.765,0.765
Zfp990,0.333,-0.333
Gm12782,,
Ppfibp2,-0.374,0.374
Hsd3b7,-0.505,0.505
Gm10936,,
Adipor1,0.097,-0.097
Gm7709,-0.431,0.431
Kcnc3,-1.513,1.513
Gm5034,,
Tnfsf18,1.104,-1.104
Zfp873,0.043,-0.043
Smpd2,0.198,-0.198
Tspan13,-0.079,0.079
Gm3489,,
Greb1l,-0.671,0.671
Ranbp2-ps6,,
Gm19771,-0.338,0.338
Gm44611,-0.338,0.338
AC124174.1,,
Mblac1,0.113,-0.113
Asic4,-0.338,0.338
Bpifa6,,
Dyrk3,-0.075,0.075
Gm28510,,
Fgd6,-0.078,0.078
Ndufb3,0.066,-0.066
A030003K21Rik,,
Gm14907,,
Dpysl5,-2.472,2.472
Zfp865,-0.603,0.603
Ighv5-17,1.104,-1.104
Gm48800,-0.005,0.005
Tax1bp1,0.207,-0.207
Ccdc175,,
Lrrtm2,-0.931,0.931
Gm28830,,
Stx12,-0.052,0.052
Gm14733,,
Cbln2,,
Map1s,-0.071,0.071
C1ql4,-0.338,0.338
Gm37281,,
Gm20096,,
Gm49627,,
Cpsf4,-0.005,0.005
Gm48329,,
Mbd3,-0.207,0.207
Gm9117,,
Emc4,0.094,-0.094
Gm28797,,
Peg10,-0.365,0.365
AC126031.2,-0.819,0.819
Gm18807,0.275,-0.275
Gm9658,-1.269,1.269
Mrgprc4-ps,,
Vmn1r82,0.109,-0.109
Nlgn1,1.856,-1.856
Rad54l2,0.086,-0.086
Pirt,0.128,-0.128
Enah,-0.089,0.089
Gm15091,,
Gm45195,,
Siglece,-0.752,0.752
Gm28094,,
Gtpbp6,-0.116,0.116
Musk,0.659,-0.659
Gm6793,-2.747,2.747
Gm43193,,
Gpank1,0.162,-0.162
Hist1h2bm,-0.059,0.059
Gm5755,,
Hfe,0.059,-0.059
Ttc36,-0.351,0.351
Obsl1,-0.269,0.269
Gm18341,,
Gm8595,,
Gm17999,1.933,-1.933
Retreg3,0.056,-0.056
Gpr65,0.098,-0.098
Sel1l,0.206,-0.206
Pax2,,
Wasf3,-0.712,0.712
Zdhhc24,-0.22,0.22
Gm14109,,
Ankk1,,
Gm47703,,
Ap4b1,0.117,-0.117
BC005537,-0.219,0.219
Rnd2,-0.168,0.168
Olfr1448,-0.078,0.078
Map3k8,0.153,-0.153
Csf2rb,-0.17,0.17
Gm48808,-0.441,0.441
Rad21l,,
Hbp1,0.247,-0.247
Wfs1,-0.389,0.389
Gm49487,-0.338,0.338
Ranbp2-ps7,,
Gm44139,,
Gm28655,,
Gm5055,-0.273,0.273
Olfr1305,-0.227,0.227
Olfr1504,,
Dmd,0.734,-0.734
Gm7209,,
Ankrd65,1.104,-1.104
Gm21631,-0.31,0.31
Gm28802,0.791,-0.791
Mfsd4b4,0.21,-0.21
Akt1s1,0.018,-0.018
Gm42431,,
Cpn2,0.288,-0.288
Emb,-0.133,0.133
Inpp5k,0.101,-0.101
Exosc9,-0.006,0.006
Atp6ap1l,1.104,-1.104
Ahsg,,
Gm19965,-0.338,0.338
Gm19169,-0.338,0.338
Gnb2,0.028,-0.028
Gm3543,,
Mpp1,0.174,-0.174
Prune2,0.872,-0.872
Spry4,-0.815,0.815
Pcdhgb8,-0.205,0.205
Gm13197,,
Vstm4,-0.341,0.341
Olfr621-ps1,,
Hamp2,1.472,-1.472
Gm9598,0.146,-0.146
Galntl6,-0.079,0.079
Armh4,-0.651,0.651
Tmem63b,0.156,-0.156
Gm7203,,
Gm32842,,
Top1mt,-0.062,0.062
Aipl1,0.194,-0.194
Tmem160,0.09,-0.09
Ear-ps8,,
Gm4157,-0.747,0.747
Taf6l,-0.032,0.032
Lrpap1,0.079,-0.079
Gm21530,,
Tm6sf2,-0.276,0.276
Gm49080,,
Zfat,-0.317,0.317
Gpr137c,-0.305,0.305
Acot7,-0.362,0.362
Gm17132,-0.056,0.056
Gm13815,1.077,-1.077
Slc17a4,,
Zfp523,-0.1,0.1
Gm44687,,
Clec4d,-0.462,0.462
S100a13,0.198,-0.198
Gm48810,0.62,-0.62
Oosp2,,
Slc7a14,0.221,-0.221
Zfp872,0.34,-0.34
Rexo5,0.075,-0.075
Vmn2r-ps110,,
Cyp4a30b,,
March8,0.395,-0.395
Matn3,0.806,-0.806
Gm5263,,
Pcdhb19,-0.172,0.172
Pcdhb2,,
Gm49419,,
Gpx8,0.735,-0.735
Tmprss5,-0.378,0.378
Gm45782,,
Gm47362,,
4930556J24Rik,,
Gm5383,,
Snph,-0.819,0.819
Rag1,1.104,-1.104
Spa17,0.435,-0.435
Hs3st3a1,-0.819,0.819
Gm7482,0.63,-0.63
Ddr1,0.245,-0.245
Sumf1,-0.133,0.133
Gm19219,-1.274,1.274
Obox4-ps22,,
Sgcb,0.162,-0.162
Olfr455,,
Klra2,0.26,-0.26
Gm8194,-2.109,2.109
Col19a1,0.847,-0.847
Gm45734,1.612,-1.612
Ibsp,,
Gm12482,-1.155,1.155
Socs6,-0.224,0.224
Gm3642,,
Ptprn,0.144,-0.144
Rhox3e,,
Gm14916,,
Gm20824,,
Gm4303,-0.338,0.338
Olfr393,-0.153,0.153
Usp42,0.047,-0.047
Gm4732,,
Olfr1231,,
Mup9,,
Casp1,0.176,-0.176
Dnajc11,-0.056,0.056
Gm48640,,
Zfp260,0.071,-0.071
Gm14644,,
Gm10705,-0.081,0.081
Gm28919,,
Yipf1,0.079,-0.079
Gm13690,-0.338,0.338
1700034I23Rik,-2.399,2.399
Gm11334,-0.338,0.338
Fth-ps3,-0.338,0.338
Zfp967,0.242,-0.242
Gm6465,1.426,-1.426
Gm28790,,
Gm8258,0.141,-0.141
Syde2,-0.436,0.436
Ext1,0.073,-0.073
Frmpd3,-1.327,1.327
Zbtb8os,0.137,-0.137
Ndufa11b,-0.726,0.726
Hmg20b,0.2,-0.2
AC152076.2,-0.502,0.502
Fam162a,-0.112,0.112
Gm16569,,
Rhbdd3,-0.075,0.075
Acad8,0.149,-0.149
AL662853.1,,
Gclc,0.148,-0.148
Gm44259,,
Gm13459,,
Sqle,-0.207,0.207
Gm47546,,
Rit1,0.291,-0.291
Ctsj,-0.338,0.338
Vta1,-0.004,0.004
Negr1,0.689,-0.689
Gm15189,1.495,-1.495
Zdhhc15,0.144,-0.144
Cdv3-ps,1.564,-1.564
Mast4,-0.246,0.246
Gm15950,-0.627,0.627
Olfr1276,0.342,-0.342
Col24a1,,
Ddit4,-0.074,0.074
Rps26,0.11,-0.11
Zswim9,-0.087,0.087
Gm15752,,
Gm650,1.104,-1.104
Gm7570,,
Gm12512,,
Gm21765,,
