gene_name,WT_0h,KO_0h,WT_6h,KO_6h,WT_24h,KO_24h,WT_48h,KO_48h
Rora,6.519,7.677,1.658,2.434,2.116,6.21,9.349,16.419
Ice2,13.205,15.318,28.861,28.005,50.966,52.669,62.837,54.999
Anxa2,2.39,3.455,1.934,4.225,1.53,2.19,53.367,33.027
Foxb1,0.447,0.227,0.0,1.315,0.0,0.0,0.0,0.281
Bnip2,33.841,30.358,29.843,27.334,53.482,57.158,79.354,77.311
Gtf2a2,80.955,85.172,70.193,57.141,124.901,128.432,147.207,146.235
Gcnt3,0.085,0.0,0.446,0.966,0.312,0.593,0.352,0.656
Fam81a,0.307,0.348,0.613,1.091,0.207,0.987,0.366,1.315
Myo1e,2.106,1.275,6.965,4.637,2.886,8.759,2.535,8.926
Ccnb2,3.506,3.389,10.362,7.833,19.791,29.014,50.328,69.496
Rnf111,76.174,76.942,63.376,62.092,81.536,90.705,119.146,119.141
Sltm,133.379,134.321,209.096,178.019,196.792,180.888,236.937,178.299
Mindy2,37.995,37.694,7.346,9.653,14.368,18.438,70.255,76.645
Adam10,39.468,35.792,66.665,76.624,89.558,125.664,126.787,127.712
Lipc,0.317,0.335,0.594,0.705,0.242,0.592,0.256,0.437
Aqp9,1.778,1.511,2.895,2.408,1.918,1.038,5.694,1.417
Aldh1a2,0.259,0.376,0.696,1.676,0.092,0.432,0.127,0.159
Polr2m,142.387,141.167,149.787,125.608,158.754,162.415,127.253,122.135
Myzap,0.668,0.591,0.534,0.814,0.244,0.688,0.771,1.116
Cgnl1,0.218,0.404,0.537,1.046,0.094,0.469,0.132,0.223
Tcf12,162.685,162.516,55.316,57.035,75.021,87.814,150.905,204.528
Zfp280d,69.491,67.951,54.693,54.337,77.241,82.144,146.175,126.771
Mns1,7.771,11.344,1.694,3.69,31.078,35.634,36.317,44.438
Tex9,17.287,14.397,2.72,3.936,22.343,24.743,42.324,39.631
Rfx7,136.34,126.038,65.531,74.554,92.914,103.236,215.708,204.013
Nedd4,24.538,29.59,9.188,12.304,63.191,54.88,108.042,87.201
Prtg,0.501,0.659,0.789,1.643,0.514,0.872,1.686,1.103
Pygo1,0.366,0.346,0.589,0.698,0.226,0.355,0.331,0.686
Dnaaf4,6.635,5.294,1.493,4.569,10.43,10.762,7.64,13.766
Gm44503,39.003,42.852,3.527,7.203,8.414,9.462,14.916,22.775
Ccpg1os,6.115,7.326,2.321,3.276,1.475,4.209,4.552,7.581
Ccpg1,68.531,76.52,5.308,10.888,9.996,11.075,23.521,34.378
Pigb,12.398,13.406,22.844,21.806,42.775,43.025,41.213,34.093
Pigbos1,17.499,18.517,32.052,37.578,42.41,55.799,37.242,46.777
Rab27a,45.058,59.894,181.292,170.487,107.678,98.53,122.774,122.794
Khdc3,62.26,66.036,94.547,93.768,56.27,42.389,31.735,40.583
Gm20509,47.519,49.189,67.697,61.568,54.112,39.461,35.312,30.509
Rsl24d1,66.019,72.815,123.541,102.885,114.827,95.675,84.51,52.653
Unc13c,0.385,0.447,0.719,1.094,0.157,0.367,0.242,0.288
Wdr72,0.238,0.373,0.699,1.494,0.151,0.268,0.164,0.254
Onecut1,0.258,0.344,0.589,1.249,0.054,0.065,0.259,0.182
Fam214a,33.9,35.98,4.688,7.389,12.325,14.785,27.46,44.472
Arpp19,65.28,65.383,46.189,45.511,73.118,79.349,105.337,93.923
Myo5a,6.704,8.967,22.896,18.956,27.948,26.927,45.091,28.658
Myo5c,0.852,0.916,0.56,0.798,0.129,0.623,0.395,0.616
Gnb5,3.544,3.728,0.943,1.967,2.178,3.062,8.039,6.185
Bcl2l10,0.371,1.198,0.944,1.213,0.944,1.836,0.94,0.492
Mapk6,74.996,82.159,172.668,158.144,100.333,87.033,122.456,71.692
Leo1,36.26,36.825,44.564,37.518,45.094,44.542,50.57,38.699
Tmod3,71.565,69.382,35.615,30.973,44.875,39.715,78.959,71.308
Tmod2,0.288,0.367,0.735,1.348,0.368,0.677,0.285,0.675
Lysmd2,2.233,7.324,8.441,15.729,7.79,20.119,9.237,18.563
Scg3,0.491,0.381,0.74,0.849,0.281,0.39,0.167,0.244
Bmp5,0.341,0.422,0.717,1.069,0.137,0.263,0.134,0.22
Hmgcll1,0.285,0.265,0.699,1.202,0.114,0.308,0.135,0.21
Gfral,0.671,0.523,0.684,1.686,0.155,0.413,0.153,0.411
Hcrtr2,0.228,0.341,0.79,0.94,0.057,0.207,0.098,0.199
Fam83b,0.17,0.287,0.503,1.018,0.105,0.216,0.111,0.139
Tinag,0.317,0.369,0.541,1.093,0.118,0.498,0.193,0.367
Mlip,0.431,0.431,0.701,1.252,0.187,0.272,0.243,0.313
Lrrc1,30.723,27.594,22.442,22.049,34.563,38.322,41.437,49.926
Klhl31,0.373,0.334,0.444,0.779,0.087,0.499,0.265,0.23
Gclc,72.287,76.363,75.954,62.546,89.773,74.841,80.78,49.993
Elovl5,126.191,131.824,41.778,50.203,89.174,96.854,129.301,157.231
Gcm1,0.813,0.769,0.675,1.645,0.0,0.472,0.226,0.272
Fbxo9,36.475,37.903,19.104,21.908,43.043,38.613,45.556,43.461
Cilk1,16.18,15.47,3.666,4.132,13.508,14.124,20.424,22.666
Gsta4,0.362,0.67,0.423,1.581,0.233,0.527,0.164,0.165
Gsta1,0.334,0.244,0.507,0.961,0.306,0.597,0.187,0.453
Gm3776,0.592,0.265,0.609,1.225,0.0,0.162,0.164,0.151
Gm10639,0.237,0.459,0.765,1.55,0.252,0.333,0.0,0.233
Omt2a,1.278,0.678,0.673,2.799,0.0,0.0,0.0,0.0
Omt2b,0.277,0.723,2.014,5.693,0.0,0.962,0.0,0.0
Gsta2,0.305,0.497,0.581,1.405,0.307,0.631,0.287,0.437
Dppa5a,0.0,0.0,0.653,6.504,0.0,0.0,1.001,0.0
Ooep,0.215,0.489,0.281,0.812,0.0,0.0,0.0,0.0
Ddx43,1.949,1.93,6.657,8.531,5.834,4.756,17.33,12.128
Cgas,8.287,6.404,27.434,31.64,22.304,20.366,26.167,22.675
Mto1,25.368,32.88,60.151,52.019,78.975,80.844,72.251,62.722
Eef1a1,919.867,1073.335,1325.47,1032.28,1270.628,1057.768,905.796,626.501
Slc17a5,10.639,13.237,7.482,7.581,9.128,11.103,13.238,13.224
Cd109,0.272,0.404,0.74,0.682,0.094,0.457,0.196,0.324
Col12a1,0.361,0.455,0.709,1.158,0.071,0.383,0.556,0.345
Cox7a2,55.449,50.852,52.787,42.205,72.232,83.131,72.243,78.444
Tmem30a,112.097,101.906,31.839,31.303,45.104,46.508,88.317,87.767
Filip1,0.437,0.585,0.695,0.976,0.161,0.599,0.788,0.839
Senp6,93.058,101.49,82.767,76.994,96.357,98.861,163.227,139.96
Myo6,0.907,1.094,0.842,1.759,0.489,1.03,2.707,2.838
Impg1,0.29,0.48,0.598,1.18,0.131,0.289,0.134,0.302
Htr1b,0.565,0.265,0.265,1.236,0.0,0.885,0.203,0.337
Mei4,0.992,0.785,4.203,2.727,6.061,3.776,5.631,1.799
Irak1bp1,1.967,2.25,4.29,4.661,8.119,7.642,11.677,8.192
Phip,86.678,83.978,24.687,24.564,61.534,69.9,144.776,159.953
Hmgn3,0.382,0.663,1.15,2.248,1.843,3.697,6.151,7.763
Lca5,10.06,9.693,1.429,2.367,4.726,7.215,20.018,25.04
Sh3bgrl2,0.297,0.453,0.627,1.137,0.204,0.291,0.23,0.545
Elovl4,0.218,0.452,0.768,1.258,0.351,0.744,0.941,0.296
Ttk,0.372,0.774,0.701,1.424,25.856,36.06,76.187,83.844
Bckdhb,19.117,18.584,3.404,3.137,12.523,14.413,16.694,16.811
Gm11114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tent5a,56.853,36.433,37.952,14.105,21.644,8.558,202.906,43.003
Ibtk,25.356,27.142,40.923,36.65,62.159,60.017,76.676,58.96
Tpbg,0.0,0.59,0.47,0.683,0.0,0.839,0.0,0.79
Ube2cbp,13.786,12.709,24.415,22.516,17.285,17.96,12.737,10.223
Dop1a,48.505,48.686,22.633,23.499,45.127,47.694,58.704,60.316
Pgm3,21.916,24.154,16.366,18.516,24.496,24.938,28.825,25.698
Rwdd2a,4.849,4.337,1.085,5.235,1.909,1.795,2.37,3.115
Me1,0.242,0.361,0.525,1.279,0.187,0.273,0.409,0.306
Prss35,0.547,0.421,0.545,1.172,0.0,0.596,0.228,0.061
Snap91,0.172,0.341,0.612,1.128,0.093,0.288,0.087,0.135
Ripply2,0.385,0.335,0.335,2.155,0.47,0.227,0.257,0.0
Cyb5r4,47.6,44.287,27.663,26.809,25.322,28.549,41.129,39.876
Mrap2,0.688,0.763,0.949,1.288,0.372,0.459,0.678,0.547
Cep162,14.693,19.168,13.682,14.748,38.408,39.557,66.112,67.546
Tbx18,0.147,0.277,0.505,1.02,0.145,0.31,0.04,0.184
Nt5e,3.75,4.861,2.026,3.655,1.583,4.458,7.171,11.815
Snx14,18.333,15.605,6.835,6.559,15.204,15.319,31.297,30.39
Gm20537,73.83,73.676,62.259,58.743,81.11,79.321,115.74,94.167
Syncrip,160.607,158.752,192.091,182.515,241.515,237.977,312.488,226.048
Zfp949,25.757,29.701,6.326,9.44,18.495,24.04,35.849,57.161
Trim43a,0.799,0.879,1.221,1.726,0.0,0.743,0.142,0.646
Mthfsl,21.889,20.616,28.064,27.638,21.585,28.857,39.977,53.023
Bcl2a1d,2.52,2.003,90.744,104.808,28.365,56.48,25.307,35.986
Trim43c,0.249,0.488,1.267,0.823,0.407,0.362,0.0,0.603
Bcl2a1a,0.612,1.146,21.399,21.312,7.546,12.889,5.913,8.621
Trim43b,0.585,0.669,0.919,0.905,0.0,0.515,0.0,0.448
Bcl2a1b,4.654,5.783,122.12,183.463,56.468,93.554,42.6,53.786
Gm29094,6.427,9.583,101.846,149.875,47.61,77.104,41.28,50.562
Mthfs,11.262,13.131,36.174,41.683,24.435,38.084,44.075,57.991
Minar1,0.255,0.391,0.598,1.229,0.052,0.409,0.055,0.051
Tmed3,12.497,12.258,33.141,32.825,35.969,32.719,27.175,24.513
Ankrd34c,0.164,0.222,0.804,1.115,0.0,0.37,0.17,0.206
Rasgrf1,0.34,0.359,0.629,1.197,0.171,0.29,0.181,0.255
Ctsh,0.179,0.134,0.401,1.124,0.094,0.624,0.093,0.083
Morf4l1,223.822,257.133,99.746,104.472,136.846,135.474,195.684,169.455
Adamts7,0.242,0.39,0.438,1.217,0.092,0.552,0.105,0.278
Tbc1d2b,42.91,39.315,23.558,27.556,52.396,61.741,72.158,79.063
Zic1,0.0,0.26,0.284,1.355,0.474,0.252,0.109,0.24
Zic4,0.449,0.448,0.821,0.784,0.0,0.29,0.076,0.27
Plscr5,0.328,0.305,0.479,1.128,0.218,0.523,0.184,0.165
Plscr1,2.332,3.255,90.657,62.191,76.398,56.633,109.039,72.207
Plscr2,0.322,0.64,5.24,5.652,5.209,4.287,6.137,3.716
1700057G04Rik,0.377,0.305,0.685,0.72,0.124,0.392,0.982,0.523
Plscr4,0.592,0.309,0.758,1.214,0.153,0.52,1.255,3.617
Plod2,1.392,1.092,3.31,3.517,4.689,4.771,44.357,26.016
Dipk2a,98.877,68.125,9.239,12.02,20.235,20.977,78.813,38.559
Slc9a9,100.194,71.955,5.982,6.959,23.937,23.021,27.042,30.934
Chst2,4.401,4.2,43.743,43.594,40.656,42.415,14.066,23.402
U2surp,99.112,98.604,65.482,64.336,98.671,104.736,161.766,128.747
Paqr9,0.191,0.351,0.114,2.384,0.0,0.234,0.0,0.0
Pcolce2,0.27,0.428,0.681,0.796,0.187,0.452,0.192,0.297
Trpc1,0.255,0.916,0.702,0.849,0.386,0.494,2.541,3.1
Pls1,0.604,0.654,3.246,4.649,4.671,4.693,9.638,10.803
Atr,24.731,24.631,32.393,31.895,51.971,56.839,116.507,82.344
Xrn1,56.936,60.381,20.177,20.807,43.467,47.008,79.639,91.266
Gk5,12.252,11.305,4.447,6.321,6.521,7.389,10.825,9.142
Tfdp2,15.716,16.5,2.733,4.129,9.91,15.582,36.285,53.784
Atp1b3,483.124,443.029,68.628,76.197,138.973,153.124,208.454,210.61
Rnf7,62.46,70.024,55.427,51.162,67.7,68.037,73.632,65.905
Gm28729,0.429,0.835,0.656,1.743,0.141,0.797,0.658,0.469
Rasa2,64.41,66.175,68.448,63.766,66.64,68.864,129.448,85.011
Zbtb38,31.169,28.182,1.928,2.912,9.631,14.824,35.439,35.874
Pxylp1,36.467,34.713,2.746,3.803,13.101,15.679,19.524,17.775
Spsb4,0.384,0.438,0.605,0.811,0.147,0.626,0.252,0.26
Slc25a36,217.008,226.788,49.193,54.955,40.958,54.364,157.64,137.658
Trim42,0.264,0.526,0.539,1.441,0.101,0.399,0.207,0.223
Clstn2,0.269,0.404,0.624,1.216,0.141,0.315,0.127,0.2
Nmnat3,39.208,43.027,66.984,71.081,58.145,60.784,49.309,55.844
Rbp1,5.706,5.087,4.179,4.367,5.216,5.479,2.377,1.993
Rbp2,0.434,0.539,0.749,1.331,0.087,0.261,0.095,0.223
Copb2,79.04,87.394,36.85,35.529,44.505,44.493,70.647,65.66
Mrps22,28.139,36.655,33.549,26.14,42.063,42.193,39.752,34.6
Prr23a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prr23a2,0.0,0.0,0.0,1.206,0.0,0.0,0.0,0.0
Prr23a3,0.0,0.0,0.0,1.169,0.0,0.0,0.0,0.0
7420426K07Rik,0.0,0.0,0.967,0.0,0.0,0.0,0.0,0.0
Foxl2,0.173,0.0,0.226,0.0,0.0,0.0,0.0,0.279
Faim,59.093,64.023,29.384,30.776,29.464,31.268,34.292,30.737
Gm1123,3.454,4.783,1.352,3.329,0.752,0.744,1.041,1.436
Pik3cb,8.299,8.346,5.178,5.72,5.016,5.258,7.979,8.099
Faiml,0.072,0.244,0.28,0.405,0.0,0.375,0.107,0.231
Cep70,11.899,10.837,4.935,5.034,10.142,13.405,21.051,30.6
Esyt3,0.273,0.537,0.45,1.901,0.232,0.428,0.152,0.31
Mras,0.369,0.583,0.735,0.881,0.119,0.365,0.268,0.369
Nme9,0.287,0.324,0.629,1.385,0.162,0.448,0.036,0.12
Armc8,49.676,50.811,46.775,42.636,50.534,51.993,84.843,71.51
Dbr1,51.225,52.149,33.291,31.697,64.082,61.627,61.948,51.47
A4gnt,0.317,0.343,0.667,0.586,0.19,0.825,1.276,0.276
Dzip1l,0.331,0.268,0.71,1.086,0.041,0.475,0.308,0.242
Cldn18,0.364,0.501,0.719,0.552,0.132,0.281,0.111,0.098
Sox14,0.0,0.0,0.712,0.514,0.0,0.962,0.0,0.0
Il20rb,51.867,47.307,27.363,25.345,31.727,34.396,35.402,38.234
Nck1,48.851,55.432,38.64,43.208,53.573,54.136,96.033,95.186
Slc35g2,0.237,0.495,0.543,1.111,0.208,0.466,0.253,0.384
Stag1,63.72,57.018,24.384,26.454,38.906,47.634,67.165,80.576
Pccb,16.304,16.386,5.615,5.601,11.032,10.838,8.078,9.883
Msl2,172.672,172.747,67.654,71.115,93.978,92.245,148.85,141.133
Ppp2r3a,8.97,9.917,4.5,4.972,5.802,3.958,10.207,6.413
Ephb1,0.374,0.45,0.675,1.372,0.185,0.374,0.173,0.235
9630041A04Rik,0.609,0.62,0.62,1.544,0.435,0.0,0.0,0.0
Ky,0.303,0.345,0.53,0.898,0.051,0.491,0.028,0.203
Cep63,83.837,85.721,28.557,27.188,30.064,32.738,34.521,40.277
Anapc13,12.721,15.468,18.123,20.334,21.009,21.387,13.93,22.281
Amotl2,0.134,0.307,0.476,1.571,0.224,0.233,0.168,0.271
Ryk,0.181,0.79,0.522,1.326,1.194,1.638,6.75,2.97
Slco2a1,0.403,0.515,0.529,1.554,0.134,0.448,0.083,0.401
Rab6b,40.742,30.438,37.513,30.615,41.285,33.299,29.886,28.678
Srprb,51.51,53.37,61.146,55.419,63.796,57.093,59.448,40.548
Trf,1.565,1.856,0.618,0.879,0.061,0.54,0.088,0.208
1300017J02Rik,1.956,2.75,3.011,4.082,6.672,7.938,6.76,7.899
Topbp1,51.67,59.173,34.628,27.752,195.113,212.073,268.544,230.445
Cdv3,97.548,96.844,254.779,232.896,295.864,269.393,257.17,152.18
Bfsp2,0.52,0.503,0.688,0.742,0.279,0.358,0.515,0.561
Tmem108,0.72,0.881,0.687,1.434,0.396,0.636,3.315,1.435
Nphp3,3.106,3.466,2.111,2.481,2.081,2.854,11.038,6.896
Gm28305,2.564,2.806,2.039,2.921,3.167,3.719,7.212,7.178
Uba5,44.469,44.803,44.738,42.646,45.72,43.941,58.115,42.752
Acad11,8.571,8.996,3.369,4.838,8.081,9.506,15.049,15.792
Ackr4,0.513,0.519,0.39,1.39,0.314,0.374,0.306,0.126
Dnajc13,58.251,62.102,47.261,42.309,53.627,53.663,82.962,72.459
Acpp,10.703,12.304,0.869,2.055,1.588,2.299,1.588,5.826
Cpne4,0.269,0.436,0.637,1.259,0.086,0.311,0.135,0.206
Mrpl3,60.582,66.722,78.609,69.083,95.971,85.029,80.088,65.574
Nudt16,54.646,79.954,42.054,48.75,60.274,60.021,37.489,87.759
Nudt16l2,0.825,1.679,0.0,0.0,0.0,0.0,0.0,0.0
Nek11,0.537,0.653,0.648,1.093,0.176,0.386,0.281,0.459
Aste1,39.669,46.39,33.921,33.575,35.107,40.72,46.123,42.574
Atp2c1,27.625,25.274,22.771,20.615,34.892,34.512,51.137,45.288
Pik3r4,24.252,28.072,21.087,22.784,26.357,30.759,34.308,35.292
Col6a6,0.538,0.811,0.866,1.802,1.124,0.838,0.578,0.684
Col6a5,0.157,0.342,0.606,1.371,0.129,0.458,0.182,0.184
Col6a4,0.251,0.388,0.669,1.568,0.085,0.454,0.119,0.269
Glyctk,19.798,18.977,12.757,11.795,15.141,17.313,17.142,24.197
Wdr82,113.501,124.385,109.736,98.412,149.581,147.521,196.196,179.371
Ppm1m,39.872,41.189,46.547,49.261,75.529,79.741,67.279,104.835
Twf2,59.811,47.387,21.823,25.572,48.779,45.883,45.651,55.026
Tlr9,0.263,0.872,0.343,2.451,0.858,1.51,0.985,1.444
Alas1,20.372,22.808,24.551,16.687,39.858,35.647,31.477,26.669
Poc1a,12.436,13.495,3.136,6.125,28.016,35.572,35.207,39.683
Dusp7,35.163,32.218,42.639,37.367,70.328,47.228,44.211,24.952
Rpl29,139.644,160.55,477.901,396.195,416.055,398.656,207.512,182.755
Acy1,22.627,21.164,46.105,34.414,58.673,37.052,21.148,15.714
Abhd14a,7.884,8.41,63.507,45.43,71.024,45.629,39.349,25.019
Abhd14b,13.718,12.749,13.222,10.536,34.983,18.058,30.404,30.871
Pcbp4,4.656,4.707,14.633,13.438,32.504,23.54,31.307,20.04
Gpr62,7.581,6.34,1.479,3.463,0.0,2.14,1.602,6.363
Parp3,169.224,135.08,25.898,22.5,166.05,135.547,94.374,125.096
Rrp9,117.384,107.421,297.999,263.251,201.206,141.297,68.55,45.713
Iqcf1,0.631,0.321,0.964,0.928,0.0,0.855,0.0,0.0
Iqcf5,0.0,0.511,0.0,0.0,0.0,0.0,0.0,0.0
Iqcf2,0.356,0.458,0.52,1.169,0.169,0.701,0.293,0.547
Iqcf4,0.0,0.549,0.549,0.0,0.0,0.478,0.0,0.678
Iqcf6,0.0,0.0,1.735,1.253,0.0,0.0,0.0,1.072
Grm2,2.252,0.684,0.856,1.699,0.159,0.451,0.26,0.41
Tex264,102.987,102.755,52.12,44.409,76.127,60.387,58.857,55.234
Rad54l2,48.553,49.066,36.39,32.329,57.529,60.236,70.595,69.718
Dcaf1,49.198,51.946,98.502,69.651,98.091,91.774,120.739,93.485
Manf,20.92,21.211,25.589,22.73,25.488,19.446,25.913,16.389
Rbm15b,98.589,107.405,130.335,118.46,101.144,80.802,96.943,68.821
Dock3,0.468,0.598,1.36,1.767,0.765,1.191,2.16,0.822
Mapkapk3,35.527,33.865,473.424,418.697,170.679,101.059,112.886,84.679
Cish,8.208,6.559,987.495,344.509,762.305,86.42,624.032,120.677
Hemk1,12.321,12.487,59.677,13.089,176.964,37.552,203.366,56.521
6430571L13Rik,0.926,1.005,11.847,2.673,22.618,1.868,17.588,3.222
Cacna2d2,0.728,0.772,0.584,1.608,0.287,0.527,0.438,0.353
Tmem115,76.928,79.167,81.376,78.158,79.171,52.741,54.401,48.133
Cyb561d2,41.085,51.52,33.706,44.921,32.337,27.023,27.44,25.676
Nprl2,104.799,79.184,68.481,54.009,65.637,54.029,49.355,57.623
Zmynd10,6.517,3.019,11.426,10.093,10.331,5.018,5.422,4.203
Rassf1,133.544,125.42,141.087,119.013,145.398,119.149,133.07,106.702
Tusc2,26.698,25.951,71.463,71.153,60.919,50.913,31.14,27.558
Hyal2,3.248,4.386,29.625,32.634,28.026,29.085,13.006,11.439
Hyal1,7.828,13.394,6.359,9.25,7.389,7.519,7.029,8.984
Naa80,15.204,23.391,10.649,17.825,16.366,14.67,12.941,17.941
Hyal3,18.886,23.513,12.146,18.507,17.575,16.877,12.635,19.246
Ifrd2,75.843,60.234,664.005,514.684,539.731,370.599,180.642,101.394
Lsmem2,2.652,1.071,1.529,1.194,0.363,0.223,1.488,1.716
Sema3b,2.434,2.231,0.798,2.41,0.659,0.169,2.27,0.697
Gnai2,139.366,131.553,67.252,72.696,150.226,137.249,132.063,143.377
Slc38a3,0.353,0.299,0.593,1.474,0.085,0.517,0.707,0.669
Gnat1,4.774,4.09,0.421,2.613,0.0,0.746,0.215,0.479
Sema3f,0.843,0.439,1.028,4.565,0.987,1.815,1.831,1.049
Rbm5,151.368,165.432,123.243,103.264,202.779,216.584,233.305,261.66
Rbm6,132.666,146.072,78.101,76.163,108.142,115.051,187.812,169.024
Mon1a,48.875,53.045,56.851,55.361,52.4,49.539,43.173,44.511
Mst1r,0.718,0.53,2.529,3.694,0.556,1.325,0.349,0.522
Actl11,0.282,1.648,1.342,1.98,0.0,0.0,0.0,0.227
Camkv,0.298,0.619,1.06,2.214,3.974,1.807,1.666,0.327
Traip,22.093,25.408,4.968,5.657,67.924,72.208,74.041,67.67
Uba7,642.053,687.241,77.697,91.225,71.633,98.68,105.502,306.735
Gm20661,128.236,119.63,12.975,21.533,11.096,19.815,18.179,51.62
Inka1,7.112,13.974,8.189,6.342,13.567,2.146,8.622,4.286
Cdhr4,28.11,27.06,1.751,6.681,0.736,1.493,1.37,4.274
Gm20662,110.535,140.637,41.124,40.038,49.83,54.927,77.701,98.529
Ip6k1,134.272,165.184,63.715,65.089,69.921,73.313,97.247,122.942
Gmppb,81.962,88.63,159.87,125.971,114.786,92.714,63.594,62.175
Rnf123,205.878,227.714,117.896,92.424,154.346,126.802,111.148,139.602
Amigo3,60.519,63.112,97.947,99.196,49.786,38.404,28.999,27.557
Mst1,0.562,3.336,1.7,0.93,0.862,1.711,3.865,5.011
Apeh,147.353,139.571,156.121,146.224,172.035,149.427,105.514,114.375
Bsn,0.768,1.078,0.745,1.239,1.453,1.123,2.002,1.223
Dag1,16.962,18.781,15.334,16.463,28.091,26.233,41.784,44.928
Nicn1,2.469,2.275,0.638,4.16,4.444,3.894,13.154,13.507
Amt,0.813,1.981,0.806,3.106,2.438,4.381,12.598,11.253
Tcta,29.444,33.678,25.793,25.681,49.636,45.14,51.571,55.625
Rhoa,166.0,159.253,93.446,87.131,104.312,95.864,115.314,106.266
Gpx1,162.997,143.891,97.1,108.473,145.317,140.281,137.072,87.057
Usp4,99.031,97.966,85.448,74.148,92.558,88.902,85.8,82.872
1700102P08Rik,23.325,22.345,15.511,14.733,12.54,11.421,7.298,5.788
Ccdc36,0.129,0.207,0.578,1.015,1.037,0.632,0.226,0.491
BC048562,0.317,0.363,0.328,2.076,0.429,1.254,0.293,0.45
Klhdc8b,4.224,4.782,4.288,5.482,10.655,11.435,2.865,6.268
Ccdc71,52.323,64.387,86.16,87.326,79.072,71.613,70.683,80.415
Lamb2,0.624,0.764,0.583,0.634,0.15,0.635,0.209,0.549
Usp19,485.377,479.288,377.641,320.488,291.068,264.932,204.83,242.402
Qars,157.233,157.107,151.553,124.733,172.543,154.69,117.876,117.018
Qrich1,182.349,198.924,149.3,135.505,166.432,161.52,187.211,165.811
Impdh2,157.392,176.042,370.389,275.639,411.264,360.049,198.851,143.104
Ndufaf3,21.422,18.985,15.543,15.299,26.9,24.345,17.799,30.868
Dalrd3,218.217,178.592,153.777,148.302,303.957,266.143,141.643,178.486
Wdr6,78.673,82.653,33.664,28.543,57.607,62.988,54.371,75.543
P4htm,13.709,14.522,7.374,9.078,20.473,22.638,22.079,24.84
Arih2,167.785,184.765,144.075,179.677,86.499,89.948,124.884,103.687
Slc25a20,21.368,19.399,27.699,37.655,21.439,25.084,19.584,24.317
Prkar2a,7.756,8.968,15.58,18.311,34.863,34.201,45.639,33.699
Ip6k2,42.888,45.668,16.598,18.077,21.217,25.776,32.491,42.084
Nckipsd,16.233,14.207,20.212,17.637,31.76,24.301,21.404,21.129
Celsr3,0.217,0.083,0.138,0.354,0.061,0.343,0.267,0.222
Slc26a6,1.261,1.506,3.327,2.395,3.315,2.538,1.104,0.763
Tmem89,2.63,2.807,2.563,4.498,0.0,6.276,2.459,2.659
Uqcrc1,75.973,80.361,66.987,60.017,75.993,66.549,49.284,48.386
Col7a1,5.721,4.44,6.494,7.134,1.365,2.702,3.988,5.49
Ucn2,2.713,1.659,1.46,5.01,0.0,0.0,0.0,0.0
Pfkfb4,11.334,10.662,5.529,8.966,5.048,7.007,11.202,10.398
Shisa5,619.213,534.492,182.956,168.745,137.4,152.479,127.828,253.889
Trex1,38.808,40.04,97.178,104.096,100.296,80.144,51.118,54.588
Atrip,43.4,55.604,108.811,91.447,103.635,100.635,81.436,67.017
Tma7,33.229,35.872,46.533,31.922,47.858,42.598,30.223,30.448
Ccdc51,19.001,20.776,31.04,25.151,52.261,48.44,37.636,42.404
Plxnb1,4.423,3.619,2.688,4.521,4.142,5.654,7.063,6.666
Fbxw21,0.277,0.163,0.376,0.653,0.071,0.303,0.1,0.203
Fbxw13,0.369,0.704,0.728,1.416,0.123,0.583,0.0,0.271
Fbxw20,0.13,0.529,0.649,1.424,0.093,0.414,0.0,0.0
Fbxw14,0.57,0.392,0.839,1.523,0.122,0.941,0.2,0.108
Fbxw28,0.368,0.35,0.362,0.408,0.235,0.292,0.201,0.204
Fbxw22,0.455,0.216,0.681,1.321,0.287,0.451,0.255,0.696
Fbxw16,0.153,0.446,0.724,1.186,0.0,0.465,0.067,0.054
Fbxw19,0.181,0.085,0.365,1.037,0.212,0.17,0.179,0.425
Fbxw15,0.21,0.328,0.716,2.049,0.132,0.374,0.072,0.058
Fbxw24,0.482,0.423,0.538,1.457,0.065,0.236,0.186,0.321
Fbxw25,0.242,0.555,0.3,0.942,0.0,0.402,0.115,0.046
Fbxw18,0.479,0.637,0.897,1.545,0.596,0.639,0.433,0.468
Fbxw26,0.402,0.267,0.394,1.804,0.138,0.388,0.071,0.191
Fbxw27,0.247,0.227,0.546,1.921,0.0,0.569,0.274,0.29
Spink8,0.19,0.307,0.461,1.389,0.0,0.089,0.235,0.316
Nme6,7.814,6.536,24.242,18.172,36.204,33.855,22.093,21.03
Camp,0.0,0.328,0.753,4.218,0.0,0.0,0.0,1.217
Cdc25a,18.337,19.388,40.395,38.937,176.317,172.843,164.045,122.795
Map4,42.547,39.566,46.089,37.044,59.567,53.946,86.861,67.278
Dhx30,67.661,71.685,111.424,84.208,120.421,108.098,91.973,80.892
Smarcc1,28.417,29.182,57.359,56.488,77.309,81.728,85.874,81.72
Cspg5,21.838,13.954,21.675,20.449,10.782,15.113,6.396,6.882
Elp6,14.865,16.705,18.758,20.357,29.377,36.961,33.046,34.123
Scap,62.541,57.273,122.87,100.692,108.937,91.697,71.87,62.529
Ptpn23,102.531,99.18,135.235,121.671,108.125,91.537,88.139,76.576
