,gene_ids,feature_types,n_cells,highly_variable,means,dispersions,dispersions_norm,mean,std
Ubr2,ENSMUSG00000023977,Gene Expression,6284,True,0.41118214977643036,0.2479382874461574,0.4222412,4.3282142266153234e-11,0.4058155818177585
Guca1b,ENSMUSG00000023979,Gene Expression,37,True,0.003501065110031935,0.45912914828680457,0.6962387,-7.87471411101016e-12,0.04359452781694441
Taf8,ENSMUSG00000023980,Gene Expression,2197,True,0.11677073016634572,0.17249313270540967,0.13900338,9.024074076792764e-11,0.22500875053049843
Usp49,ENSMUSG00000090115,Gene Expression,369,True,0.016160352988966523,0.26680652321556175,0.3223535,-3.1933783264706785e-11,0.08489676968384928
Foxp4,ENSMUSG00000023991,Gene Expression,2783,True,0.15296153034918833,0.1857385277017002,0.16475311,1.906494523266077e-11,0.2569200106670379
Trem1,ENSMUSG00000042265,Gene Expression,32,True,0.0039042609591253222,2.047580476363159,3.7842705,-2.8625399560105145e-12,0.046654714390528804
Trem3,ENSMUSG00000041754,Gene Expression,40,True,0.003661711414088759,1.492650503488773,2.705458,2.27236585058697e-12,0.04482466042054896
Treml2,ENSMUSG00000071068,Gene Expression,932,True,0.10099931309926728,0.7897893908515501,1.3390594,5.618224320887944e-11,0.2356662366211604
B430306N03Rik,ENSMUSG00000043740,Gene Expression,106,True,0.010638478792508758,0.5851651640123976,0.94125926,9.088197952644478e-12,0.07718895200182016
Apobec2,ENSMUSG00000040694,Gene Expression,3312,True,0.2587180215592639,0.5868669936088471,0.9445677,-4.289364435874289e-11,0.3553336974022034
Unc5cl,ENSMUSG00000043592,Gene Expression,943,True,0.072095598665975,0.4463964727408964,0.6714857,3.320586567000126e-11,0.19048776437574222
Mocs1,ENSMUSG00000064120,Gene Expression,454,True,0.025949163385907793,0.21868680089437376,0.22880627,-3.4158026875183874e-11,0.10997667333821255
Tbc1d5,ENSMUSG00000023923,Gene Expression,2234,True,0.12552622958139997,0.27070907383772036,0.32994026,-3.495239959321141e-12,0.23749270342501216
Satb1,ENSMUSG00000023927,Gene Expression,10693,True,1.157511507170271,1.1606306705287877,1.760901,1.1920307358426269e-10,0.6363441963825899
Kat2b,ENSMUSG00000000708,Gene Expression,2936,True,0.17056616682972656,0.25595381217365554,0.3012553,4.893335943049597e-11,0.2756376286535174
Pot1b,ENSMUSG00000024174,Gene Expression,2425,True,0.12454162373350047,0.18805151497483164,0.16924968,-6.990479918642282e-11,0.23164369327518278
Zfp959,ENSMUSG00000003198,Gene Expression,1583,True,0.08333075937228505,0.19105229862561413,0.17508335,2.3513432453614948e-11,0.19098393880261205
Zfp119b,ENSMUSG00000062101,Gene Expression,262,True,0.014249351588888456,0.2652471855027126,0.31932208,-4.6073617645596855e-12,0.08151056657953924
Shd,ENSMUSG00000039154,Gene Expression,83,True,0.0046401194372330135,0.3533852137725999,0.490667,1.344475825261598e-11,0.04743725490538432
Mpnd,ENSMUSG00000003199,Gene Expression,5543,True,0.35274932423780136,0.19083469507350448,0.23139426,-1.2174444567826482e-10,0.37665966849305854
Ubxn6,ENSMUSG00000019578,Gene Expression,5271,True,0.34725055259867266,0.30328815616795657,0.60722697,-1.5236068731768065e-10,0.38115630026062863
Lrg1,ENSMUSG00000037095,Gene Expression,18,True,0.0021862070096286294,2.174581917608057,4.031168,2.665131620454852e-12,0.035229831955138895
Tnfaip8l1,ENSMUSG00000044469,Gene Expression,3066,True,0.18116145345201107,0.23176505055602784,0.25423107,-1.6413183258018665e-11,0.281029996866958
Fem1a,ENSMUSG00000043683,Gene Expression,2080,True,0.10982972591756816,0.23035919773755567,0.251498,-2.3195683366403934e-11,0.22068138775296645
Uhrf1,ENSMUSG00000001228,Gene Expression,6326,True,0.5377752623116312,0.289136644756247,0.559931,-2.9687197921535173e-11,0.3830082683967606
Kdm4b,ENSMUSG00000024201,Gene Expression,583,True,0.03563681803476357,0.28730384892532873,0.36220136,-2.160693793034887e-11,0.1307515772197302
Gm20219,ENSMUSG00000110218,Gene Expression,108,True,0.0073443882997151705,0.45063814637692845,0.6797317,1.348161386916924e-11,0.0607599924808276
Vmac,ENSMUSG00000054723,Gene Expression,461,True,0.03221373514409293,0.43348742335978707,0.64638984,5.152872404517655e-12,0.12712458348503494
Slc25a23,ENSMUSG00000046329,Gene Expression,525,True,0.025353693571826846,0.3347612939791584,0.45446113,7.94372718027532e-13,0.10732849089899085
Dennd1c,ENSMUSG00000002668,Gene Expression,7192,True,0.5156124201693904,0.404670504947382,0.94605875,4.0660246843897905e-11,0.45438307464941824
Tubb4a,ENSMUSG00000062591,Gene Expression,105,True,0.00698636685202601,0.43380514865180175,0.6470075,1.7972139717147698e-11,0.0594497786754434
Tnfsf14,ENSMUSG00000005824,Gene Expression,1201,True,0.07288916651620442,0.3411282170037773,0.46683875,-4.766236308165192e-13,0.18469684574478862
C3,ENSMUSG00000024164,Gene Expression,65,True,0.005796702296360673,1.1845463398418434,2.1064875,-2.802149762842119e-11,0.057200843421202706
Adgre1,ENSMUSG00000004730,Gene Expression,37,True,0.0025785223611320142,0.3076745848690888,0.40180314,8.966482054735768e-12,0.036269600388380605
Fbxl17,ENSMUSG00000023965,Gene Expression,1553,True,0.09404649723921449,0.24490032994768904,0.27976674,2.1765812473954376e-11,0.20890543630207414
Fer,ENSMUSG00000000127,Gene Expression,36,True,0.0023690255495902746,0.49329006269542197,0.7626493,-1.650384957776424e-11,0.03430024603560394
Pja2,ENSMUSG00000024083,Gene Expression,1632,True,0.09031884491799277,0.2958015839975424,0.37872142,-6.736280648873472e-11,0.20257993907081373
Man2a1,ENSMUSG00000024085,Gene Expression,5558,True,0.3443960613417194,0.22118653732373109,0.3328337,7.874964291871062e-11,0.37468514543167336
Rab31,ENSMUSG00000056515,Gene Expression,239,True,0.011131017863132649,0.1889590977140851,0.17101407,3.6064521398449956e-11,0.06997618073378227
Ankrd12,ENSMUSG00000034647,Gene Expression,8294,True,0.7250359121217538,0.7103682209458311,1.3827138,1.3164121265825314e-10,0.5436892936013027
Rab12,ENSMUSG00000023460,Gene Expression,2283,True,0.13194261477506153,0.28534372354942933,0.35839078,-1.2709963488440512e-11,0.2442135757793932
Epb41l3,ENSMUSG00000024044,Gene Expression,55,True,0.003911873273770248,0.30146682958542526,0.38973495,7.654448287157677e-12,0.044131033956334206
Tgif1,ENSMUSG00000047407,Gene Expression,5353,True,0.3725413899031267,0.386521327038944,0.8854021,-4.3198981372234723e-11,0.4027459399236502
Myom1,ENSMUSG00000024049,Gene Expression,70,True,0.003465196952614682,0.46639105927220664,0.71035624,-6.553574923727139e-12,0.039990477994453766
Lpin2,ENSMUSG00000024052,Gene Expression,4107,True,0.22366832190733177,0.17565298755383463,0.1451463,-2.6561837759045602e-12,0.30329941734943805
Emilin2,ENSMUSG00000024053,Gene Expression,100,True,0.007390642351233221,1.0231049976419495,1.7926371,1.568886118104376e-11,0.06344341854876658
Gm4707,ENSMUSG00000091831,Gene Expression,3203,True,0.17239724383235455,0.22546831058386355,0.24198988,5.4652843000294205e-11,0.2725939071746063
Ndc80,ENSMUSG00000024056,Gene Expression,5827,True,0.42207046681858207,0.19081732120610223,0.23133619,8.942774993932133e-11,0.37333284955761237
Wdr43,ENSMUSG00000041057,Gene Expression,6977,True,0.5014933158586954,0.1715088077928999,0.16680487,-3.945053510904231e-11,0.43130408821948907
Ypel5,ENSMUSG00000039770,Gene Expression,4056,True,0.27185116858573044,0.31173248047351737,0.4096919,8.579225354697345e-12,0.34490764470840174
Ehd3,ENSMUSG00000024065,Gene Expression,6146,True,0.4210090138220189,0.27708777495980613,0.5196622,-1.9362835001921094e-12,0.4144939741213289
Xdh,ENSMUSG00000024066,Gene Expression,3376,True,0.26662279938433475,0.639020455418198,1.0459567,-3.113941054667926e-11,0.3615924935924666
Rasgrp3,ENSMUSG00000071042,Gene Expression,32,True,0.004316920447939033,0.9098788699547664,1.5725195,-3.791023069975612e-12,0.05044130181495169
Crim1,ENSMUSG00000024074,Gene Expression,1098,True,0.11864380476524601,0.6739720714536392,1.1139045,-2.3185928252215267e-11,0.2524417859861715
Fez2,ENSMUSG00000056121,Gene Expression,1843,True,0.11318255299350566,0.3162848966400605,0.41854203,-2.907404147980767e-11,0.2292976147560966
Eif2ak2,ENSMUSG00000024079,Gene Expression,4118,True,0.24272171884991664,0.25951073097358474,0.3081701,6.025565307713213e-11,0.320530993131625
Cebpz,ENSMUSG00000024081,Gene Expression,7497,True,0.5445436554275765,0.15804390884450925,0.12180358,-7.191183150681425e-11,0.44298607376892685
Prkd3,ENSMUSG00000024070,Gene Expression,2844,True,0.1591447494512977,0.2454317784218656,0.2807999,5.242859938981711e-11,0.2649980862159883
Qpct,ENSMUSG00000024084,Gene Expression,188,True,0.017767868858042372,0.6407819751082885,1.0493813,-2.9894343795589176e-11,0.09858332643706737
Cdc42ep3,ENSMUSG00000036533,Gene Expression,5663,True,0.3908720012291437,0.34579595122411577,0.749293,2.480355115353261e-11,0.40665831179483547
Dhx57,ENSMUSG00000035051,Gene Expression,1848,True,0.09984505250910677,0.1947402973939,0.18225302,-5.5288341174716225e-11,0.2103002911931362
Sos1,ENSMUSG00000024241,Gene Expression,2450,True,0.13459039023504704,0.2554023720331923,0.30018324,-1.3980959837284563e-11,0.24353808250305947
Cdkl4,ENSMUSG00000033966,Gene Expression,48,True,0.002971859437586573,0.1795236644806014,0.1526711,-3.0173751211327035e-12,0.0372925549506934
Map4k3,ENSMUSG00000024242,Gene Expression,209,True,0.015524169433657857,0.4839339115597293,0.74446046,1.6374822192680324e-12,0.08966484678337842
Thumpd2,ENSMUSG00000024246,Gene Expression,1301,True,0.06809095868830188,0.18188120229768143,0.15725428,5.846583204682635e-11,0.17405369083966749
Eml4,ENSMUSG00000032624,Gene Expression,6482,True,0.42615046598688733,0.19234889758464938,0.2364549,5.714115347914685e-11,0.40647549669943267
Cox7a2l,ENSMUSG00000024248,Gene Expression,12368,True,1.6152799354535228,0.7994498882769361,0.78768665,-1.4672188222705707e-10,0.505721437588156
Haao,ENSMUSG00000000673,Gene Expression,3099,True,0.1899781433712124,0.3115717333420969,0.4093794,-1.9700443407082793e-11,0.2907293593951221
Zfp36l2,ENSMUSG00000045817,Gene Expression,12020,True,1.644838745223504,1.4979116604020992,2.4416018,-8.440210129042528e-11,0.6915887852001179
Thada,ENSMUSG00000024251,Gene Expression,2351,True,0.15259796631548903,0.4224320558600245,0.62489766,2.2719059735587414e-11,0.26801185294066165
Dync2li1,ENSMUSG00000024253,Gene Expression,97,True,0.006538844658089551,0.2428334862181857,0.27574867,-2.0755363006954587e-12,0.056433874988183884
Camkmt,ENSMUSG00000071037,Gene Expression,614,True,0.034130124468672696,0.22051026031997312,0.23235117,3.527014868042242e-11,0.12577867544124952
Rhoq,ENSMUSG00000024143,Gene Expression,999,True,0.051059940176162534,0.22674501788270707,0.24447186,1.588745436055064e-12,0.15185488207762998
Socs5,ENSMUSG00000037104,Gene Expression,366,True,0.0231214148467385,0.4382109834968846,0.6555727,-3.2678507687857595e-11,0.10565059662560594
Mcfd2,ENSMUSG00000024150,Gene Expression,1489,True,0.07585502534853665,0.20277110755071964,0.19786534,6.895155192478978e-11,0.18260383334116922
Calm2,ENSMUSG00000036438,Gene Expression,11787,True,1.5618614278575182,0.6278447775179455,0.3813362,3.023891459835273e-11,0.5976492450650202
Fbxo11,ENSMUSG00000005371,Gene Expression,3752,True,0.2118814680588969,0.19655827351687155,0.18578726,3.61439586702527e-11,0.29958494384717366
Kdm5d,ENSMUSG00000056673,Gene Expression,2708,True,0.15820588236801086,0.2597947804355974,0.30872232,9.405372981445979e-11,0.2653031833019462
Eif2s3y,ENSMUSG00000069049,Gene Expression,7420,True,0.556675053646933,0.2401248632515962,0.15555902,-3.282186713931413e-11,0.46333065983317906
Uty,ENSMUSG00000068457,Gene Expression,2777,True,0.16755578824811357,0.276143815526336,0.3405057,3.6223395942055456e-11,0.2751745399489539
Ddx3y,ENSMUSG00000069045,Gene Expression,7480,True,0.5614520734074016,0.4211708205619112,0.6280195,-6.036922355166264e-12,0.47271231590418067
Bambi,ENSMUSG00000024232,Gene Expression,326,True,0.01834434480839502,0.728303293436884,1.2195272,2.1448063386743363e-12,0.0924578714774133
Map3k8,ENSMUSG00000024235,Gene Expression,6022,True,0.42447280521066455,0.30296848356168177,0.6061586,1.9629849737804958e-10,0.4169147383776026
Zfp438,ENSMUSG00000050945,Gene Expression,500,True,0.028981713452796654,0.25651174307582975,0.3023399,5.95779538520649e-12,0.11659443410863883
Zeb1,ENSMUSG00000024238,Gene Expression,4193,True,0.27923227071518064,0.4286055146894926,1.0260524,4.766236308165192e-11,0.3554441712615332
Arhgap12,ENSMUSG00000041225,Gene Expression,1752,True,0.10087954975164912,0.26511905731786256,0.319073,2.5737676064092037e-11,0.2148370654860156
Epc1,ENSMUSG00000024240,Gene Expression,5641,True,0.359111786920283,0.24337404526126408,0.40698695,1.0022740800998667e-10,0.38394919644459974
Mpp7,ENSMUSG00000057440,Gene Expression,2355,True,0.13901825307961452,0.33387473865445255,0.4527376,-1.9700443407082793e-11,0.2522080949279116
Ccny,ENSMUSG00000024286,Gene Expression,4227,True,0.2527990950810679,0.24303459589183976,0.27613965,3.3760840516170107e-11,0.32833006206153087
Colec12,ENSMUSG00000036103,Gene Expression,48,True,0.0031089978749386754,0.21404436609079044,0.21978113,-3.257878443307006e-13,0.03873532448883303
Esco1,ENSMUSG00000024293,Gene Expression,6129,True,0.3905627808204273,0.21172004332682004,0.30119556,7.251354556808189e-11,0.3949699029841384
Snrpd1,ENSMUSG00000002477,Gene Expression,10591,True,1.4365675862623082,0.5533367688802286,0.20490578,5.852603060436438e-12,0.5498929497174408
Mib1,ENSMUSG00000024294,Gene Expression,2316,True,0.1250981021410441,0.24647774887820417,0.2828333,2.605542515130305e-11,0.23554406333650857
Tmem241,ENSMUSG00000049411,Gene Expression,867,True,0.05224362363630235,0.27627125118154355,0.34075344,-3.884482591154631e-11,0.15697263441929665
Npc1,ENSMUSG00000024413,Gene Expression,2574,True,0.14702798631459998,0.3409318007306386,0.4664569,2.4784428802459e-11,0.25636540409114184
Ttc39c,ENSMUSG00000024424,Gene Expression,3075,True,0.19242678970562715,0.27941782826979433,0.34687054,5.401734482587217e-12,0.291895842516873
Impact,ENSMUSG00000024423,Gene Expression,2678,True,0.1557298034753277,0.2736666109797385,0.33568987,3.177490872110128e-11,0.26398681149808767
Taf4b,ENSMUSG00000054321,Gene Expression,1072,True,0.06048035316911004,0.2961619867525562,0.37942207,4.543811947117483e-11,0.16837340279127874
Rnf125,ENSMUSG00000033107,Gene Expression,6864,True,0.4895002644962294,0.3407938258749385,0.73257536,-3.1562662260503296e-11,0.4421985864190414
Rnf138,ENSMUSG00000024317,Gene Expression,9886,True,0.8945750141309451,0.5573573214739174,0.8069932,1.9450960725327272e-11,0.5516485724791745
Zfp397,ENSMUSG00000024276,Gene Expression,2683,True,0.1486824827242151,0.2642908964147905,0.317463,8.896974441908359e-12,0.25680678924388073
Rprd1a,ENSMUSG00000040446,Gene Expression,1392,True,0.07102538133326272,0.1923904560314578,0.17768481,-2.859741784899115e-12,0.17691572818972043
Mocos,ENSMUSG00000039616,Gene Expression,183,True,0.009480451169219322,0.2327822641373249,0.25620857,-2.5618520156387905e-12,0.0659716539880345
AW554918,ENSMUSG00000033632,Gene Expression,1354,True,0.06980429621232409,0.2179233318053091,0.22732204,-7.562428275622105e-11,0.17608041000710395
Ammecr1l,ENSMUSG00000041915,Gene Expression,1660,True,0.08743280789462346,0.18297523127221696,0.15938112,-7.308229005853294e-12,0.19673796246060846
Map3k2,ENSMUSG00000024383,Gene Expression,3885,True,0.2492202794371268,0.35737063008679054,0.49841484,0.0,0.3332877127411859
Apc,ENSMUSG00000005871,Gene Expression,3723,True,0.23718485590418104,0.37403716020468786,0.5308154,4.893335943049597e-11,0.327430254052794
Pkd2l2,ENSMUSG00000014503,Gene Expression,153,True,0.00730595167744996,0.19179234902687697,0.17652206,-4.249894041447296e-12,0.05816217737585692
Fam13b,ENSMUSG00000036501,Gene Expression,4726,True,0.288820351699115,0.2875784056674177,0.55472314,-8.855269874211912e-11,0.3504225852883109
Kdm3b,ENSMUSG00000038773,Gene Expression,3366,True,0.21015312230661776,0.32801850707812563,0.44135278,5.083985395376205e-11,0.30781610692439765
Egr1,ENSMUSG00000038418,Gene Expression,5263,True,0.48114362348301304,1.281698455637914,3.8771896,-2.6158135061329265e-10,0.4971042302198708
Hspa9,ENSMUSG00000024359,Gene Expression,7458,True,0.6132610333901767,0.2264438595838201,0.11985684,1.4210583201089396e-11,0.4440470911649726
Matr3,ENSMUSG00000037236,Gene Expression,9820,True,0.8245186817534704,0.24548475375227843,0.16954628,-2.971140146528758e-11,0.5093701145314392
Slc23a1,ENSMUSG00000024354,Gene Expression,93,True,0.004168510482630501,0.2610422767547238,0.3111475,-4.527924492756932e-12,0.04289123876479052
Cxxc5,ENSMUSG00000046668,Gene Expression,329,True,0.03782043716773261,0.7559557316669258,1.273285,-1.5796264406445038e-11,0.14598755656036572
Nrg2,ENSMUSG00000060275,Gene Expression,84,True,0.004955859727130597,0.2535176655838392,0.29651928,2.095158043797616e-12,0.048798280680386504
Pura,ENSMUSG00000043991,Gene Expression,7985,True,0.6005241151192602,0.3779990647252075,0.5153578,8.124509033995179e-11,0.47768831393449795
Igip,ENSMUSG00000110185,Gene Expression,323,True,0.019383959622507656,0.32932164495662125,0.44388616,-1.1121218052385448e-11,0.0969198451949477
Ankhd1,ENSMUSG00000024483,Gene Expression,5323,True,0.34572785726313926,0.33700581735701335,0.7199154,2.9747241328151704e-11,0.38320233993266817
Apbb3,ENSMUSG00000117679,Gene Expression,737,True,0.039385219667437965,0.2358446177951179,0.26216197,2.3036808822798427e-11,0.1338458858314817
Cd14,ENSMUSG00000051439,Gene Expression,68,True,0.009202231215300597,1.822824214889905,3.3473327,-9.721136136861922e-12,0.07265580667286578
Slc25a2,ENSMUSG00000050304,Gene Expression,44,True,0.0020232084629051568,0.24227017253023117,0.27465358,7.486962867409489e-12,0.029002354594749164
Taf7,ENSMUSG00000051316,Gene Expression,6992,True,0.47804773808171264,0.2621215773826714,0.4696434,2.2873590053391208e-11,0.43304854167888657
Pcdhga12,ENSMUSG00000102428,Gene Expression,57,True,0.003703751015205285,0.33927830498376255,0.4632424,-6.866882815810508e-12,0.04282922271847202
Rell2,ENSMUSG00000044024,Gene Expression,177,True,0.011456790950071155,0.4281936650842131,0.6360985,-2.4426107749278414e-11,0.07534549887277821
Rnf14,ENSMUSG00000060450,Gene Expression,4228,True,0.2430882172102487,0.17131658874095582,0.13671611,1.1360771075165625e-11,0.317451795392952
Arhgap26-1,ENSMUSG00000036452,Gene Expression,3780,True,0.26581342037053196,0.4851597958182618,0.74684364,-2.4148930628036972e-11,0.3505478395088253
Nr3c1,ENSMUSG00000024431,Gene Expression,5492,True,0.3724280598253528,0.36600174517260975,0.8168232,2.387785093801008e-10,0.39854178070130747
